area_id,area_name,b13015001,b13015001_moe,b13015002,b13015002_moe,b13015003,b13015003_moe,b13015004,b13015004_moe,b13015005,b13015005_moe,b13015006,b13015006_moe,b13015007,b13015007_moe,b13015008,b13015008_moe,b13015009,b13015009_moe,b13015010,b13015010_moe,b13015011,b13015011_moe,b13015012,b13015012_moe,b13015013,b13015013_moe,b13015014,b13015014_moe,b13015015,b13015015_moe
BK09,Brooklyn Heights-Cobble Hill,7083,489,415,140,400,137,0,29,400,137,15,34,0,29,15,34,6668,495,2882,327,2,27,2880,327,3786,431,53,46,3733,429
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,14729,774,639,182,417,138,0,55,417,138,222,130,50,71,172,118,14090,777,6994,495,97,85,6897,493,7096,593,243,109,6853,592
BK19,Brighton Beach,7256,570,251,120,196,106,0,38,196,106,55,65,5,38,50,66,7005,569,3587,360,44,45,3543,356,3418,450,20,41,3398,449
BK21,Seagate-Coney Island,6885,642,469,150,186,99,16,39,170,97,283,125,95,78,188,104,6416,608,1951,302,143,105,1808,284,4465,498,325,141,4140,483
BK23,West Brighton,2763,400,121,85,121,85,0,27,121,85,0,27,0,27,0,27,2642,402,1232,257,0,27,1232,257,1410,258,47,44,1363,258
BK25,Homecrest,9574,552,491,146,454,143,23,53,431,141,37,55,0,48,37,55,9083,549,5179,387,62,70,5117,384,3904,403,1,47,3903,403
BK26,Gravesend,6336,533,253,109,207,103,0,36,207,103,46,44,0,36,46,44,6083,528,2809,329,99,90,2710,329,3274,424,163,106,3111,435
BK27,Bath Beach,7043,518,412,139,343,126,8,40,335,126,69,70,0,40,69,70,6631,529,3443,348,63,55,3380,343,3188,400,65,53,3123,397
BK28,Bensonhurst West,22192,919,1106,213,809,181,58,77,751,174,297,127,24,73,273,122,21086,913,10507,590,115,91,10392,587,10579,709,313,132,10266,688
BK29,Bensonhurst East,15032,721,809,185,717,179,142,110,575,149,92,69,28,55,64,63,14223,721,7520,467,88,72,7432,467,6703,580,135,102,6568,580
BK30,Dyker Heights,11081,617,425,131,398,129,0,51,398,129,27,54,0,51,27,54,10656,619,5506,396,107,76,5399,396,5150,482,160,97,4990,477
BK31,Bay Ridge,22289,894,1215,226,941,199,13,68,928,198,274,140,27,78,247,133,21074,907,9247,542,209,136,9038,534,11827,762,228,169,11599,734
BK32,Sunset Park West,14144,719,1105,210,718,178,72,68,646,170,387,142,55,69,332,132,13039,722,5360,436,216,119,5144,429,7679,641,271,119,7408,627
BK33,Carroll Gardens-Columbia Street-Red Hook,12194,718,430,126,340,109,0,45,340,109,90,75,43,67,47,56,11764,710,4317,394,37,60,4280,389,7447,683,156,95,7291,675
BK34,Sunset Park East,19973,857,1406,245,1170,224,158,114,1012,202,236,111,43,76,193,99,18567,852,9334,552,389,144,8945,547,9233,657,278,123,8955,647
BK35,Stuyvesant Heights,18829,928,1045,225,403,143,23,53,380,141,642,181,179,105,463,156,17784,937,4422,454,238,118,4184,449,13362,859,1214,276,12148,809
BK37,Park Slope-Gowanus,23549,974,1049,207,897,196,8,58,889,196,152,85,4,54,148,85,22500,974,7973,537,14,57,7959,537,14527,937,146,105,14381,927
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,11507,595,581,155,349,110,0,42,349,110,232,115,17,48,215,112,10926,598,3542,342,54,56,3488,341,7384,567,410,161,6974,537
BK40,Windsor Terrace,6353,449,499,149,405,139,0,32,405,139,94,68,0,32,94,68,5854,457,2351,274,6,29,2345,275,3503,421,28,42,3475,421
BK41,Kensington-Ocean Parkway,9417,628,673,171,634,173,0,40,634,173,39,55,0,40,39,55,8744,644,4297,358,65,54,4232,357,4447,546,42,50,4405,546
BK42,Flatbush,30548,1174,1584,286,897,205,0,68,897,205,687,202,78,93,609,194,28964,1168,9887,627,181,90,9706,625,19077,1000,772,208,18305,986
BK43,Midwood,11893,644,917,202,836,191,25,55,811,188,81,74,15,59,66,67,10976,635,5389,404,105,98,5284,399,5587,527,57,60,5530,524
BK44,Madison,9201,556,502,147,486,145,0,46,486,145,16,48,0,46,16,48,8699,558,4602,353,11,48,4591,352,4097,452,61,57,4036,450
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,11418,633,636,145,537,136,20,61,517,135,99,68,0,55,99,68,10782,643,5599,404,33,57,5566,404,5183,524,43,65,5140,519
BK46,Ocean Parkway South,4289,411,228,99,228,99,0,36,228,99,0,36,0,36,0,36,4061,412,1961,233,0,36,1961,233,2100,305,0,36,2100,305
BK50,Canarsie,24885,973,927,204,537,164,30,77,507,162,390,136,23,71,367,134,23958,964,8149,527,137,114,8012,518,15809,834,409,134,15400,827
BK58,Flatlands,18832,792,675,163,327,109,0,62,327,109,348,133,21,64,327,132,18157,785,6227,442,81,80,6146,441,11930,721,170,90,11760,715
BK60,Prospect Lefferts Gardens-Wingate,19621,1004,931,231,556,175,14,59,542,175,375,156,66,74,309,148,18690,1002,5701,515,195,121,5506,511,12989,892,356,160,12633,895
BK61,Crown Heights North,30373,1184,1578,292,694,187,54,86,640,181,884,226,184,122,700,198,28795,1170,7269,584,286,146,6983,571,21526,1067,1352,284,20174,1041
BK63,Crown Heights South,10750,729,869,188,512,145,15,41,497,144,357,127,52,70,305,114,9881,718,3209,353,40,46,3169,352,6672,641,254,119,6418,623
BK64,Prospect Heights,6691,575,181,70,163,67,0,32,163,67,18,31,2,30,16,33,6510,573,1935,260,34,38,1901,258,4575,552,46,41,4529,553
BK68,Fort Greene,9172,552,390,139,244,104,64,70,180,82,146,107,49,62,97,93,8782,548,2247,281,52,52,2195,274,6535,542,450,188,6085,501
BK69,Clinton Hill,12094,671,723,163,520,135,7,40,513,134,203,100,31,48,172,94,11371,672,2683,335,43,49,2640,333,8688,638,163,94,8525,633
BK72,Williamsburg,6994,446,800,154,743,149,11,38,732,148,57,48,0,36,57,48,6194,454,3658,285,44,44,3614,285,2536,365,122,71,2414,355
BK73,North Side-South Side,15085,789,591,146,462,126,9,49,453,125,129,81,0,48,129,81,14494,791,3973,385,156,100,3817,378,10521,752,165,95,10356,748
BK75,Bedford,20194,897,1656,247,1086,192,78,67,1008,191,570,163,95,73,475,153,18538,915,5420,446,239,110,5181,442,13118,807,848,204,12270,794
BK76,Greenpoint,10171,636,340,133,323,132,5,44,318,130,17,45,0,42,17,45,9831,632,3098,335,0,42,3098,335,6733,608,35,44,6698,609
BK77,Bushwick North,17989,822,1127,243,328,117,0,54,328,117,799,209,111,87,688,194,16862,805,5922,478,177,97,5745,468,10940,719,552,156,10388,705
BK78,Bushwick South,21117,978,865,207,336,127,22,62,314,123,529,171,84,84,445,158,20252,972,5928,529,161,100,5767,526,14324,870,801,229,13523,853
BK79,Ocean Hill,9751,580,519,138,235,97,45,61,190,84,284,105,61,54,223,96,9232,569,2966,331,79,59,2887,332,6266,529,609,164,5657,515
BK81,Brownsville,17612,874,829,222,271,127,39,65,232,119,558,179,206,124,352,133,16783,859,3558,395,169,98,3389,388,13225,812,1475,300,11750,772
BK82,East New York,27056,1058,1592,291,546,160,24,67,522,157,1046,247,251,127,795,214,25464,1035,6632,554,267,127,6365,541,18832,942,1378,259,17454,925
BK83,Cypress Hills-City Line,14251,739,727,176,328,119,0,49,328,119,399,132,87,76,312,119,13524,731,5496,462,141,100,5355,457,8028,646,283,122,7745,632
BK85,East New York (Pennsylvania Ave),9144,531,541,155,205,106,53,66,152,93,336,118,127,83,209,101,8603,523,2168,280,174,91,1994,265,6435,501,604,172,5831,484
