area_id,area_name,b21004001,b21004001_moe,b21004002,b21004002_moe,b21004003,b21004003_moe,b21004004,b21004004_moe,b21004005,b21004005_moe,b21004006,b21004006_moe,b21004007,b21004007_moe
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,33939,5590,27212,13070,26971,14805,35446,42523,34508,5888,38586,10323,30107,11620
BK26,Gravesend,21292,6452,24239,12016,23750,11946,72750,100410,20614,6824,30882,8650,16358,1385
BK29,Bensonhurst East,24603,2209,52083,6456,51875,3811,110375,189091,24392,2178,27260,4326,20781,3615
BK31,Bay Ridge,155365,24431,177633,161385,275605,122672,182429,81605,154450,24736,195151,82957,126531,22182
BK35,Stuyvesant Heights,68058,10624,100019,28649,83230,36589,110397,56541,62388,12031,58400,13786,64202,18387
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,67356,3347,69136,14018,67601,58243,71048,2746,67063,3381,79319,15732,64887,3111
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,39758,8913,43289,13868,43618,26921,17153,182571,38871,10071,58375,8412,30761,7233
BK50,Canarsie,47160,8908,30880,7394,27639,5806,49335,46913,50155,10096,59102,9834,45064,7097
BK58,Flatlands,147475,10377,181212,96120,234125,118221,222496,157654,144789,10994,142533,17558,147700,14958
BK60,Prospect Lefferts Gardens-Wingate,27117,5552,47941,11831,44911,23173,48015,39081,26532,4414,33500,11492,24063,5034
BK61,Crown Heights North,42628,8215,42041,12220,38966,19779,13826,48130,41739,6821,58323,13571,38544,6590
BK63,Crown Heights South,26557,2954,42361,15278,32188,13218,138250,137914,25938,2420,26886,6460,24783,3672
BK68,Fort Greene,63705,6559,30946,7933,31115,23901,14609,40074,64471,5919,69888,10902,62556,9553
BK69,Clinton Hill,38487,6350,30481,30952,10924,17283,43194,16088,39408,6042,37672,5459,40359,9583
BK75,Bedford,77055,9486,99079,88208,96559,65636,106266,116822,78786,10183,94704,13802,63242,11567
BK79,Ocean Hill,49288,6445,52643,29612,68683,69147,50963,15327,50351,6183,49105,11076,49997,15756
BK81,Brownsville,16597,2009,11938,7344,11063,7277,28750,6078,16824,2123,16304,3704,17146,2690
BK82,East New York,50400,3959,67909,49193,46505,76564,85250,37935,50156,4114,50390,8522,50084,6355
BK85,East New York (Pennsylvania Ave),23947,4271,13309,11627,11111,135626,14044,9620,24326,4567,23808,8764,25000,7583
BK91,East Flatbush-Farragut,30634,3161,33804,14662,9457,92409,34348,14366,30417,3520,31263,3517,28500,5002
BK96,Rugby-Remsen Village,71774,12027,135625,189513,226427,334973,133309,94501,71003,13131,71390,14433,72152,15418
BX07,Bronxdale,24223,9098,31875,16326,31938,27045,27386,16873,23239,9375,31482,10512,17027,6541
BX08,West Farms-Bronx River,21466,2849,43640,15923,44559,19431,35096,40923,20702,3131,22317,5377,18971,4925
BX09,Soundview-Castle Hill-Clason Point-Harding Park,70370,4755,101557,17852,93411,24302,102728,156006,69066,5497,69928,9618,67114,8147
BX10,Pelham Bay-Country Club-City Island,32858,5349,30179,11247,30383,10185,24583,39810,33654,5752,41744,6340,31407,4573
BX13,Co-op City,63164,4317,57770,19349,56199,16712,89537,89232,63325,4124,65374,4856,60607,6736
BX26,Highbridge,17021,2622,13507,5285,12153,4952,70652,31546,17388,2778,19205,6187,14992,4161
BX27,Hunts Point,13074,1628,14574,20394,14485,35884,14875,34980,12599,2988,12741,3458,12298,4211
BX28,Van Cortlandt Village,58451,5462,55078,9762,54072,8535,118715,89070,58740,6117,66247,11163,52140,7366
BX29,Spuyten Duyvil-Kingsbridge,51563,12466,49091,28433,26500,41722,76100,35414,53491,13591,63580,22256,47698,7508
BX33,Longwood,10975,1642,11875,4111,10917,1250,17212,78252,10835,1861,15887,8661,9556,959
BX35,Morrisania-Melrose,15206,2119,9611,41261,9583,61668,9635,59455,15270,2101,15919,2517,14609,3080
BX36,University Heights-Morris Heights,13932,1534,12292,7855,15102,11991,9514,40160,13941,1476,14735,5919,13131,1219
BX37,Van Nest-Morris Park-Westchester Square,46726,9962,64893,35299,49833,45653,87021,50339,45014,9953,59418,24474,42796,12441
BX43,Norwood,16469,2677,53177,29660,54063,1881,14602,79965,16093,2321,21933,4375,11322,4517
