area_id,area_name,b99012001,b99012001_moe,b99012002,b99012002_moe,b99012003,b99012003_moe
BK09,Brooklyn Heights-Cobble Hill,23498,-1,281,-1,23217,-1
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,61584,-1,1284,-1,60300,-1
BK19,Brighton Beach,31584,-1,720,-1,30864,-1
BK21,Seagate-Coney Island,30018,-1,409,-1,29609,-1
BK23,West Brighton,15472,-1,347,-1,15125,-1
BK25,Homecrest,41899,-1,957,-1,40942,-1
BK26,Gravesend,27759,-1,1506,-1,26253,-1
BK27,Bath Beach,29311,-1,1908,-1,27403,-1
BK28,Bensonhurst West,86592,-1,4098,-1,82494,-1
BK29,Bensonhurst East,61066,-1,2341,-1,58725,-1
BK30,Dyker Heights,45216,-1,1234,-1,43982,-1
BK31,Bay Ridge,83821,-1,1795,-1,82026,-1
BK32,Sunset Park West,54932,-1,1627,-1,53305,-1
BK33,Carroll Gardens-Columbia Street-Red Hook,39422,-1,599,-1,38823,-1
BK34,Sunset Park East,71460,-1,2185,-1,69275,-1
BK35,Stuyvesant Heights,64331,-1,1751,-1,62580,-1
BK37,Park Slope-Gowanus,72864,-1,1739,-1,71125,-1
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,35373,-1,615,-1,34758,-1
BK40,Windsor Terrace,22571,-1,253,-1,22318,-1
BK41,Kensington-Ocean Parkway,36199,-1,580,-1,35619,-1
BK42,Flatbush,105094,-1,2437,-1,102657,-1
BK43,Midwood,51514,-1,747,-1,50767,-1
BK44,Madison,40001,-1,941,-1,39060,-1
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,48351,-1,812,-1,47539,-1
BK46,Ocean Parkway South,19541,-1,373,-1,19168,-1
BK50,Canarsie,86160,-1,3334,-1,82826,-1
BK58,Flatlands,70872,-1,1460,-1,69412,-1
BK60,Prospect Lefferts Gardens-Wingate,69397,-1,1176,-1,68221,-1
BK61,Crown Heights North,100130,-1,2587,-1,97543,-1
BK63,Crown Heights South,41243,-1,956,-1,40287,-1
BK64,Prospect Heights,20449,-1,288,-1,20161,-1
BK68,Fort Greene,26982,-1,572,-1,26410,-1
BK69,Clinton Hill,36413,-1,813,-1,35600,-1
BK72,Williamsburg,32828,-1,427,-1,32401,-1
BK73,North Side-South Side,46070,-1,1092,-1,44978,-1
BK75,Bedford,70095,-1,2523,-1,67572,-1
BK76,Greenpoint,31522,-1,3670,-1,27852,-1
BK77,Bushwick North,61817,-1,1203,-1,60614,-1
BK78,Bushwick South,71247,-1,1204,-1,70043,-1
