area_id,area_name,b99192001,b99192001_moe,b99192002,b99192002_moe,b99192003,b99192003_moe,b99192004,b99192004_moe,b99192005,b99192005_moe,b99192006,b99192006_moe,b99192007,b99192007_moe,b99192008,b99192008_moe
BK09,Brooklyn Heights-Cobble Hill,11346,-1,9289,-1,231,-1,338,-1,129,-1,175,-1,283,-1,901,-1
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,25070,-1,14770,-1,1063,-1,523,-1,568,-1,524,-1,746,-1,6876,-1
BK19,Brighton Beach,13764,-1,8983,-1,448,-1,202,-1,72,-1,247,-1,405,-1,3407,-1
BK21,Seagate-Coney Island,11215,-1,7103,-1,423,-1,185,-1,235,-1,214,-1,565,-1,2490,-1
BK23,West Brighton,8026,-1,5376,-1,301,-1,70,-1,184,-1,77,-1,420,-1,1598,-1
BK25,Homecrest,15435,-1,9588,-1,449,-1,263,-1,227,-1,418,-1,741,-1,3749,-1
BK26,Gravesend,11068,-1,7525,-1,466,-1,281,-1,131,-1,327,-1,490,-1,1848,-1
BK27,Bath Beach,10726,-1,6568,-1,327,-1,317,-1,209,-1,166,-1,343,-1,2796,-1
BK28,Bensonhurst West,29717,-1,18105,-1,904,-1,639,-1,537,-1,776,-1,1563,-1,7193,-1
BK29,Bensonhurst East,21737,-1,14823,-1,572,-1,545,-1,337,-1,507,-1,1035,-1,3918,-1
BK30,Dyker Heights,14966,-1,9671,-1,377,-1,328,-1,330,-1,620,-1,994,-1,2646,-1
BK31,Bay Ridge,34990,-1,23679,-1,932,-1,659,-1,567,-1,833,-1,1403,-1,6917,-1
BK32,Sunset Park West,17023,-1,11535,-1,344,-1,220,-1,327,-1,710,-1,1246,-1,2641,-1
BK33,Carroll Gardens-Columbia Street-Red Hook,17628,-1,12982,-1,516,-1,334,-1,297,-1,563,-1,891,-1,2045,-1
BK34,Sunset Park East,20544,-1,12886,-1,475,-1,244,-1,675,-1,963,-1,1960,-1,3341,-1
BK35,Stuyvesant Heights,24360,-1,13361,-1,819,-1,479,-1,765,-1,939,-1,1746,-1,6251,-1
BK37,Park Slope-Gowanus,31068,-1,24427,-1,524,-1,763,-1,702,-1,708,-1,1515,-1,2429,-1
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,15085,-1,11345,-1,437,-1,359,-1,143,-1,492,-1,746,-1,1563,-1
BK40,Windsor Terrace,9510,-1,6982,-1,438,-1,332,-1,183,-1,229,-1,293,-1,1053,-1
BK41,Kensington-Ocean Parkway,12037,-1,8344,-1,368,-1,187,-1,228,-1,520,-1,654,-1,1736,-1
BK42,Flatbush,37482,-1,21906,-1,1162,-1,797,-1,782,-1,1828,-1,2721,-1,8286,-1
BK43,Midwood,18430,-1,11324,-1,674,-1,435,-1,324,-1,326,-1,726,-1,4621,-1
BK44,Madison,15022,-1,8135,-1,628,-1,249,-1,301,-1,322,-1,515,-1,4872,-1
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,16432,-1,10120,-1,648,-1,654,-1,424,-1,332,-1,759,-1,3495,-1
BK46,Ocean Parkway South,6607,-1,3804,-1,302,-1,143,-1,128,-1,99,-1,461,-1,1670,-1
BK50,Canarsie,27669,-1,14049,-1,778,-1,725,-1,1006,-1,1244,-1,2088,-1,7779,-1
BK58,Flatlands,23279,-1,12152,-1,789,-1,465,-1,745,-1,906,-1,1738,-1,6484,-1
BK60,Prospect Lefferts Gardens-Wingate,26016,-1,15653,-1,706,-1,730,-1,733,-1,1201,-1,2075,-1,4918,-1
BK61,Crown Heights North,40818,-1,24384,-1,1146,-1,618,-1,779,-1,1750,-1,2762,-1,9379,-1
BK63,Crown Heights South,14662,-1,9334,-1,584,-1,319,-1,339,-1,722,-1,848,-1,2516,-1
BK64,Prospect Heights,9394,-1,7052,-1,234,-1,227,-1,162,-1,207,-1,583,-1,929,-1
BK68,Fort Greene,11560,-1,8072,-1,289,-1,475,-1,230,-1,244,-1,484,-1,1766,-1
BK69,Clinton Hill,14937,-1,9647,-1,566,-1,213,-1,367,-1,518,-1,1099,-1,2527,-1
BK72,Williamsburg,8299,-1,4368,-1,236,-1,96,-1,101,-1,193,-1,366,-1,2939,-1
BK73,North Side-South Side,19172,-1,10777,-1,582,-1,205,-1,420,-1,674,-1,1266,-1,5248,-1
BK75,Bedford,24225,-1,14292,-1,677,-1,365,-1,603,-1,775,-1,1778,-1,5735,-1
BK76,Greenpoint,15124,-1,8384,-1,464,-1,292,-1,254,-1,400,-1,544,-1,4786,-1
BK77,Bushwick North,18885,-1,11601,-1,386,-1,312,-1,606,-1,887,-1,1743,-1,3350,-1
BK78,Bushwick South,24164,-1,13159,-1,891,-1,338,-1,556,-1,1118,-1,2037,-1,6065,-1
BK79,Ocean Hill,11686,-1,6218,-1,397,-1,278,-1,245,-1,604,-1,990,-1,2954,-1
BK81,Brownsville,20316,-1,10475,-1,897,-1,288,-1,345,-1,701,-1,1906,-1,5704,-1
BK82,East New York,30771,-1,14262,-1,1496,-1,432,-1,740,-1,941,-1,2016,-1,10884,-1
BK83,Cypress Hills-City Line,13634,-1,5915,-1,718,-1,293,-1,324,-1,477,-1,783,-1,5124,-1
BK85,East New York (Pennsylvania Ave),9841,-1,4705,-1,278,-1,141,-1,176,-1,215,-1,960,-1,3366,-1
BK88,Borough Park,28325,-1,16919,-1,751,-1,415,-1,564,-1,891,-1,1486,-1,7299,-1
