area_id,area_name,b11009001,b11009001_moe,b11009002,b11009002_moe,b11009003,b11009003_moe,b11009004,b11009004_moe,b11009005,b11009005_moe,b11009006,b11009006_moe,b11009007,b11009007_moe
BK09,Brooklyn Heights-Cobble Hill,11346,374,728,177,91,56,350,138,31,43,256,91,10618,394
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,25070,401,736,195,39,57,487,171,18,56,192,87,24334,421
BK19,Brighton Beach,13764,343,335,127,10,40,112,70,0,38,213,109,13429,360
BK21,Seagate-Coney Island,11215,272,427,165,5,37,90,73,14,41,318,151,10788,298
BK23,West Brighton,8026,219,111,76,0,27,32,53,10,26,69,55,7915,231
BK25,Homecrest,15435,318,422,126,11,49,103,73,37,50,271,109,15013,330
BK26,Gravesend,11068,297,218,101,9,38,73,62,22,42,114,79,10850,308
BK27,Bath Beach,10726,270,384,152,6,39,98,80,24,53,256,128,10342,308
BK28,Bensonhurst West,29717,419,927,216,0,64,541,172,39,67,347,136,28790,453
BK29,Bensonhurst East,21737,342,604,161,56,72,284,110,32,56,232,111,21133,367
BK30,Dyker Heights,14966,279,665,165,51,62,260,112,40,71,314,117,14301,320
BK31,Bay Ridge,34990,426,1638,255,161,89,663,186,84,68,730,170,33352,479
BK32,Sunset Park West,17023,319,1525,261,65,70,892,219,36,55,532,158,15498,384
BK33,Carroll Gardens-Columbia Street-Red Hook,17628,387,1706,277,266,123,559,161,138,92,743,181,15922,436
BK34,Sunset Park East,20544,327,1270,239,53,73,649,176,76,79,492,148,19274,391
BK35,Stuyvesant Heights,24360,452,1353,247,32,55,499,161,94,84,728,176,23007,497
BK37,Park Slope-Gowanus,31068,489,3497,385,353,113,1522,298,400,126,1222,222,27571,579
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,15085,316,1403,214,252,89,548,141,117,64,486,125,13682,345
BK40,Windsor Terrace,9510,205,824,206,135,77,257,105,67,48,365,156,8686,271
BK41,Kensington-Ocean Parkway,12037,287,526,157,23,54,243,112,43,47,217,94,11511,318
BK42,Flatbush,37482,454,1836,316,100,84,666,214,100,79,970,228,35646,542
BK43,Midwood,18430,320,257,104,12,50,114,76,6,50,125,87,18173,332
BK44,Madison,15022,240,195,80,8,47,104,67,20,50,63,55,14827,248
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,16432,289,493,139,46,73,93,66,37,64,317,117,15939,309
BK46,Ocean Parkway South,6607,235,151,71,27,38,112,66,0,36,12,36,6456,246
BK50,Canarsie,27669,396,1013,209,32,74,419,149,50,77,512,151,26656,434
BK58,Flatlands,23279,315,668,155,33,65,222,106,55,76,358,116,22611,338
BK60,Prospect Lefferts Gardens-Wingate,26016,421,1259,258,63,80,456,163,46,70,694,207,24757,492
BK61,Crown Heights North,40818,573,2480,359,110,82,969,241,148,89,1253,256,38338,627
BK63,Crown Heights South,14662,272,788,193,35,54,382,148,64,49,307,116,13874,302
