area_id,area_name,b27020001,b27020001_moe,b27020002,b27020002_moe,b27020003,b27020003_moe,b27020004,b27020004_moe,b27020005,b27020005_moe,b27020006,b27020006_moe,b27020007,b27020007_moe,b27020008,b27020008_moe,b27020009,b27020009_moe,b27020010,b27020010_moe,b27020011,b27020011_moe,b27020012,b27020012_moe,b27020013,b27020013_moe,b27020014,b27020014_moe,b27020015,b27020015_moe,b27020016,b27020016_moe,b27020017,b27020017_moe
BK09,Brooklyn Heights-Cobble Hill,23498,1176,18988,1045,18098,1039,17126,1024,2955,373,890,256,4510,552,2278,390,2093,385,1781,301,549,200,185,107,2232,361,2057,341,1929,336,148,86,175,96
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,61288,1616,33836,1458,32410,1399,23954,1289,13090,1031,1426,373,27452,1227,21784,1107,20743,1070,14907,994,7326,613,1041,258,5668,716,4402,639,2317,404,2193,520,1266,307
BK19,Brighton Beach,31530,1324,9778,915,9181,901,6292,849,3826,517,597,193,21752,1018,14295,815,13436,790,7944,680,6629,520,859,224,7457,861,4915,710,2982,584,2130,468,2542,558
BK21,Seagate-Coney Island,29406,1273,19243,1268,17835,1263,8727,1016,10824,1128,1408,333,10163,789,6785,602,6267,565,2703,410,4125,445,518,214,3378,534,2603,496,1384,381,1285,325,775,231
BK23,West Brighton,15410,683,6276,621,5941,581,4551,531,3272,468,335,149,9134,704,8210,695,7749,669,5021,654,3780,388,461,199,924,315,751,296,461,252,290,158,173,129
BK25,Homecrest,41893,1458,23803,1273,22708,1261,16824,1234,8660,780,1095,239,18090,1046,11968,825,10747,751,6745,620,4863,505,1221,315,6122,723,4410,642,2378,441,2199,447,1712,388
BK26,Gravesend,27759,1258,14896,1131,13025,1024,7838,820,7518,845,1871,536,12863,956,9216,781,8321,745,4718,621,4474,519,895,245,3647,623,2721,530,1133,292,1673,425,926,293
BK27,Bath Beach,29100,1245,16319,999,15032,969,10766,913,6104,679,1287,342,12781,938,7924,664,7402,649,4010,486,4116,498,522,167,4857,763,3152,553,1600,425,1641,390,1705,496
BK28,Bensonhurst West,86412,2161,39813,1638,36609,1606,23204,1325,17224,1168,3204,477,46599,1768,24957,1184,22382,1118,12877,859,11747,812,2575,411,21642,1489,14615,1185,6257,738,8849,907,7027,911
BK29,Bensonhurst East,61057,1648,25940,1130,23949,1105,15878,962,11159,803,1991,395,35117,1400,20109,1054,18538,1015,10990,821,9061,697,1571,307,15008,1241,10275,984,4930,661,5860,762,4733,728
