area_id,area_name,b08121001,b08121001_moe,b08121002,b08121002_moe,b08121003,b08121003_moe,b08121004,b08121004_moe,b08121005,b08121005_moe,b08121006,b08121006_moe,b08121007,b08121007_moe
BK09,Brooklyn Heights-Cobble Hill,232593,28843,265993,194772,312350,128598,273863,31349,132667,35623,116605,122413,128320,103057
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,228414,19696,248301,17642,208922,63088,228297,20889,242107,119957,204958,173997,234866,57557
BK19,Brighton Beach,164914,15091,218058,38831,138727,47923,167524,21765,115473,35167,245848,376877,104608,90029
BK21,Seagate-Coney Island,86818,5790,128825,24239,126608,82054,83616,6555,63634,74697,91245,86996,107636,59028
BK25,Homecrest,79708,11618,96518,17659,43384,33611,77733,13655,76031,34380,79757,87684,11850,103635
BK26,Gravesend,71841,11348,80473,17746,32187,36934,72688,12334,97337,42933,93056,48030,24750,5439
BK27,Bath Beach,71146,8544,87381,23394,76414,23573,70035,11105,48565,19714,90500,151498,105382,78385
BK28,Bensonhurst West,256123,19955,338012,55282,264476,68224,252325,21403,211275,68447,170603,73464,223765,58498
BK29,Bensonhurst East,113214,14336,147527,35859,190693,154324,124887,22869,116964,24681,81734,84571,65431,47150
BK30,Dyker Heights,142894,17404,197446,37167,92555,76079,158710,40032,110570,30046,162673,70368,88898,47157
BK31,Bay Ridge,385994,23232,501974,72313,320428,160499,377202,40273,201138,89880,462638,252220,319123,412485
BK32,Sunset Park West,207442,17800,275331,44675,277697,130931,209841,19352,130310,38334,275614,156186,174069,192136
BK33,Carroll Gardens-Columbia Street-Red Hook,473012,38681,528994,166421,499902,209043,483725,42470,348328,48552,664125,260103,431415,98720
BK34,Sunset Park East,162343,10675,247136,41532,173274,42874,166083,16971,114646,27333,211592,139888,149575,92807
BK35,Stuyvesant Heights,96054,10798,145686,30110,58329,26108,91218,15042,67717,18809,150201,50285,88681,59197
BK37,Park Slope-Gowanus,764477,33306,901740,99732,546762,425171,792689,43790,497887,238374,607491,291173,635415,155908
