area_id,area_name,b18104001,b18104001_moe,b18104002,b18104002_moe,b18104003,b18104003_moe,b18104004,b18104004_moe,b18104005,b18104005_moe,b18104006,b18104006_moe,b18104007,b18104007_moe,b18104008,b18104008_moe,b18104009,b18104009_moe,b18104010,b18104010_moe,b18104011,b18104011_moe,b18104012,b18104012_moe,b18104013,b18104013_moe,b18104014,b18104014_moe,b18104015,b18104015_moe,b18104016,b18104016_moe,b18104017,b18104017_moe,b18104018,b18104018_moe,b18104019,b18104019_moe,b18104020,b18104020_moe,b18104021,b18104021_moe,b18104022,b18104022_moe,b18104023,b18104023_moe,b18104024,b18104024_moe,b18104025,b18104025_moe,b18104026,b18104026_moe,b18104027,b18104027_moe,b18104028,b18104028_moe,b18104029,b18104029_moe,b18104030,b18104030_moe,b18104031,b18104031_moe,b18104032,b18104032_moe,b18104033,b18104033_moe
BK30,Dyker Heights,42227,1384,20612,888,3212,392,69,96,3143,384,5870,588,111,81,5759,581,8451,460,111,81,8340,458,1631,233,29,54,1602,231,1448,212,161,94,1287,195,21615,832,3374,431,10,52,3364,431,5089,478,55,56,5034,477,9202,475,274,100,8928,468,1929,231,138,82,1791,222,2021,241,405,119,1616,207
BK31,Bay Ridge,78209,1825,36958,1172,5946,555,90,90,5856,548,9743,663,126,86,9617,660,16951,675,531,151,16420,674,2364,268,90,73,2274,264,1954,228,310,108,1644,203,41251,1145,5842,614,56,73,5786,612,10739,635,181,110,10558,626,17254,655,577,230,16677,636,3552,317,190,101,3362,311,3864,341,640,155,3224,315
BK32,Sunset Park West,48146,1520,24978,1081,4403,490,152,92,4251,475,9910,752,116,82,9794,749,8968,577,357,140,8611,562,979,211,152,97,827,181,718,165,218,105,500,130,23168,936,4083,478,19,50,4064,478,7782,565,137,78,7645,557,8695,464,231,95,8464,466,1291,196,161,79,1130,187,1317,232,359,117,958,190
BK33,Carroll Gardens-Columbia Street-Red Hook,36567,1202,16952,912,2685,424,131,90,2554,406,5117,552,98,86,5019,544,7655,541,289,124,7366,533,875,210,168,111,707,171,620,168,40,52,580,164,19615,817,2611,342,6,44,2605,341,6512,629,89,83,6423,622,8208,496,246,111,7962,490,1102,195,63,68,1039,189,1182,245,214,114,968,212
BK34,Sunset Park East,65971,1900,33813,1244,6756,647,147,86,6609,643,11699,806,159,89,11540,803,12917,642,414,133,12503,643,1281,230,243,109,1038,215,1160,199,276,116,884,169,32158,1052,5438,564,63,73,5375,560,9953,656,141,92,9812,655,13449,584,559,155,12890,579,1638,245,219,112,1419,226,1680,234,366,111,1314,210
BK35,Stuyvesant Heights,59359,1852,26316,1221,5391,589,204,106,5187,575,7760,701,314,126,7446,691,11027,735,669,187,10358,709,1510,255,93,68,1417,247,628,157,150,74,478,141,33043,1217,5989,617,165,102,5824,614,9841,676,94,83,9747,673,13141,590,555,159,12586,577,2451,292,211,90,2240,281,1621,239,469,131,1152,198
BK37,Park Slope-Gowanus,67762,1674,32292,1112,3918,444,130,93,3788,439,11386,794,106,84,11280,793,14306,693,217,92,14089,692,1653,236,54,60,1599,233,1029,212,69,63,960,206,35470,1131,4109,493,18,58,4091,492,12976,800,145,85,12831,799,15076,640,298,145,14778,631,1870,261,63,68,1807,259,1439,237,318,140,1121,212
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,32574,1162,15457,817,2268,379,142,100,2126,370,5522,529,156,85,5366,525,6581,479,363,141,6218,457,647,146,90,72,557,131,439,127,76,56,363,117,17117,727,1966,339,20,45,1946,341,6243,488,105,76,6138,485,6991,444,475,164,6516,412,1088,169,61,53,1027,167,829,184,316,127,513,128
BK40,Windsor Terrace,20874,837,9858,548,1231,234,58,62,1173,228,2687,362,30,39,2657,365,4964,344,151,83,4813,344,583,149,0,32,583,149,393,108,72,47,321,101,11016,544,1263,264,27,36,1236,263,3215,390,81,81,3134,376,4944,310,137,85,4807,316,678,149,66,69,612,135,916,160,86,52,830,156
BK41,Kensington-Ocean Parkway,33106,1355,16080,855,3327,452,64,56,3263,448,4680,512,85,62,4595,506,6503,484,269,110,6234,501,886,186,128,90,758,178,684,170,120,68,564,152,17026,841,3415,468,13,40,3402,468,5001,475,8,40,4993,475,6570,421,250,109,6320,415,1046,190,122,70,924,182,994,194,366,140,628,145
BK42,Flatbush,97306,2391,44156,1487,8660,705,279,156,8381,692,13067,889,311,138,12756,873,18808,855,688,176,18120,843,2468,295,138,85,2330,285,1153,202,222,93,931,188,53150,1547,9440,797,74,85,9366,790,15092,860,204,120,14888,852,22577,789,571,155,22006,793,3442,341,245,92,3197,334,2599,283,672,144,1927,255
BK43,Midwood,47486,1428,23630,956,5333,542,59,58,5274,542,6368,538,172,98,6196,537,9249,498,300,119,8949,495,1446,195,116,66,1330,187,1234,185,226,92,1008,164,23856,855,4166,451,41,60,4125,452,5885,487,62,63,5823,485,9621,447,476,149,9145,435,1680,214,100,61,1580,207,2504,260,683,153,1821,230
BK44,Madison,37567,1178,18006,782,2831,369,16,47,2815,369,4437,451,40,49,4397,449,8296,427,205,92,8091,417,1025,167,113,70,912,156,1417,200,329,113,1088,181,19561,726,3090,360,16,56,3074,356,4042,390,47,53,3995,389,8915,409,261,113,8654,405,1247,159,162,73,1085,151,2267,253,482,120,1785,233
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,44697,1344,21307,849,4699,485,130,87,4569,478,4864,455,65,66,4799,453,9075,444,206,88,8869,441,1386,225,108,76,1278,215,1283,192,97,64,1186,187,23390,869,3890,457,26,57,3864,456,5271,482,51,62,5220,479,10274,469,286,126,9988,455,1655,213,81,67,1574,208,2300,272,369,119,1931,249
BK46,Ocean Parkway South,17845,974,8715,558,1805,299,22,36,1783,299,2435,321,15,38,2420,320,3305,282,62,39,3243,280,582,123,19,34,563,123,588,118,84,44,504,112,9130,571,2089,352,0,36,2089,352,2226,273,0,36,2226,273,3353,282,82,47,3271,286,595,118,53,48,542,109,867,143,152,70,715,133
BK50,Canarsie,80619,1950,35523,1185,7563,573,171,96,7392,567,10045,678,190,108,9855,678,15076,685,395,138,14681,676,1733,259,81,90,1652,247,1106,214,184,104,922,195,45096,1265,8647,628,85,87,8562,624,11111,707,167,93,10944,705,20620,650,312,112,20308,647,2750,295,201,99,2549,284,1968,277,418,147,1550,212
BK58,Flatlands,66539,1597,29994,992,5769,505,171,97,5598,505,8782,637,183,95,8599,629,12270,561,290,103,11980,553,2019,257,66,72,1953,252,1154,188,244,102,910,164,36545,1062,6800,566,120,77,6680,564,8312,570,39,70,8273,568,16180,561,346,109,15834,560,3047,287,113,87,2934,282,2206,254,350,109,1856,233
BK60,Prospect Lefferts Gardens-Wingate,64003,2023,28649,1272,5551,609,160,120,5391,605,8923,713,281,135,8642,704,10999,719,514,209,10485,704,2043,331,184,114,1859,314,1133,228,130,82,1003,214,35354,1298,4876,560,64,95,4812,555,10130,816,188,114,9942,823,15278,698,423,178,14855,687,2855,334,148,78,2707,329,2215,352,591,202,1624,275
BK61,Crown Heights North,93190,2251,41002,1512,7811,704,245,117,7566,694,13996,900,238,121,13758,892,15437,848,766,177,14671,828,2577,336,219,112,2358,326,1181,212,304,117,877,184,52188,1507,8441,712,188,108,8253,697,15278,856,299,124,14979,846,21353,832,605,158,20748,828,3724,355,162,95,3562,352,3392,376,933,217,2459,311
BK63,Crown Heights South,38258,1496,17777,989,3960,535,104,58,3856,529,5686,609,46,51,5640,606,6669,520,230,103,6439,518,807,169,40,44,767,168,655,161,42,45,613,157,20481,956,4251,574,53,56,4198,562,5588,553,42,59,5546,551,8087,461,217,90,7870,464,1458,207,78,62,1380,203,1097,212,120,61,977,207
BK64,Prospect Heights,19222,919,8978,633,851,257,12,37,839,257,3332,425,0,32,3332,425,4212,400,18,26,4194,398,396,122,50,49,346,116,187,91,26,31,161,90,10244,658,917,218,14,32,903,218,4004,516,51,45,3953,514,4269,357,27,31,4242,356,598,145,11,36,587,145,456,142,63,75,393,126
BK68,Fort Greene,24566,1017,10444,721,1560,270,111,79,1449,255,3947,474,70,58,3877,472,4172,415,273,132,3899,399,441,117,62,56,379,107,324,116,73,53,251,107,14122,647,1580,303,55,55,1525,301,5509,495,80,72,5429,484,5351,402,222,103,5129,388,975,171,107,64,868,171,707,163,198,90,509,134
BK69,Clinton Hill,34219,1351,16296,943,1869,348,18,42,1851,346,6649,727,55,63,6594,723,6371,482,222,121,6149,461,904,193,69,52,835,188,503,159,48,60,455,151,17923,814,1834,320,0,40,1834,320,7467,557,34,41,7433,558,6745,451,153,73,6592,449,1048,171,31,44,1017,170,829,176,144,86,685,161
BK72,Williamsburg,26487,1209,13547,817,5257,577,51,62,5206,560,4268,358,108,66,4160,353,3278,310,99,75,3179,304,346,127,114,103,232,80,398,124,131,86,267,103,12940,644,4278,469,45,42,4233,468,3893,343,30,46,3863,343,3529,283,139,70,3390,280,408,135,33,51,375,129,832,179,227,99,605,159
BK73,North Side-South Side,43022,1361,20700,913,2829,398,80,86,2749,382,9161,712,83,57,9078,711,7345,532,148,87,7197,528,818,198,79,81,739,186,547,149,124,73,423,134,22322,968,3195,485,39,52,3156,480,9508,678,99,72,9409,673,7766,497,532,176,7234,493,865,189,73,62,792,183,988,211,347,148,641,157
BK75,Bedford,62572,1842,29217,1181,7325,589,255,142,7070,572,10008,724,472,154,9536,707,9947,654,506,134,9441,646,1266,221,97,72,1169,212,671,171,137,87,534,147,33355,1152,6945,541,91,69,6854,538,10829,708,229,111,10600,702,12480,589,560,136,11920,580,1669,230,131,80,1538,225,1432,231,270,132,1162,193
BK76,Greenpoint,30571,1115,15084,759,1319,277,29,44,1290,273,6438,603,43,65,6395,600,6436,479,183,94,6253,469,628,138,30,45,598,134,263,87,42,53,221,78,15487,741,1068,251,14,42,1054,251,6958,579,50,54,6908,581,5651,404,105,65,5546,400,686,143,28,50,658,142,1124,213,194,91,930,193
BK77,Bushwick North,56873,1749,29106,1249,5371,546,315,132,5056,522,12282,867,180,103,12102,863,10042,638,295,113,9747,635,855,182,110,79,745,169,556,137,111,73,445,127,27767,1041,5248,542,215,138,5033,520,10280,684,180,100,10100,669,10061,507,460,123,9601,507,1338,222,145,80,1193,213,840,146,193,81,647,129
BK78,Bushwick South,66400,2070,31507,1355,7082,675,445,195,6637,647,11310,923,342,141,10968,908,10891,708,470,161,10421,697,1460,243,151,102,1309,226,764,175,141,91,623,158,34893,1297,6220,647,152,104,6068,632,12176,764,121,98,12055,763,12655,648,804,202,11851,654,2098,273,142,96,1956,262,1744,267,434,158,1310,212
BK79,Ocean Hill,29124,1283,13162,821,3425,445,96,71,3329,444,3680,443,84,71,3596,437,4725,468,190,92,4535,448,942,188,124,80,818,175,390,110,71,61,319,102,15962,811,3166,390,45,59,3121,388,4379,407,108,67,4271,402,6608,453,215,99,6393,450,1078,189,123,78,955,178,731,146,138,68,593,135
BK81,Brownsville,50289,1607,19916,1068,6180,600,345,128,5835,590,5746,618,262,139,5484,603,6368,528,312,146,6056,514,1059,212,92,77,967,200,563,158,88,65,475,149,30373,1088,5682,575,104,82,5578,565,8715,639,178,90,8537,639,12141,574,449,133,11692,571,2175,272,166,81,2009,265,1660,239,231,106,1429,216
BK82,East New York,84090,2203,36772,1407,9977,733,300,115,9677,723,10118,793,464,160,9654,780,13621,795,416,189,13205,758,1865,278,173,95,1692,264,1191,220,174,106,1017,196,47318,1406,9729,723,158,94,9571,716,13518,791,279,119,13239,787,18663,733,751,167,17912,727,3362,341,293,112,3069,326,2046,328,599,222,1447,250
BK83,Cypress Hills-City Line,43483,1620,20571,1029,4824,506,114,93,4710,498,6212,539,76,71,6136,540,8233,558,223,90,8010,553,794,159,61,59,733,152,508,136,78,64,430,129,22912,991,4636,502,6,49,4630,502,6847,564,32,53,6815,564,9391,501,201,92,9190,501,1139,191,33,49,1106,191,899,183,151,79,748,170
BK85,East New York (Pennsylvania Ave),27125,1119,11965,722,3759,416,204,122,3555,392,3440,428,106,70,3334,427,3969,423,200,102,3769,420,564,143,54,52,510,138,233,74,29,39,204,73,15160,738,3476,403,67,60,3409,396,4308,389,53,57,4255,388,6211,403,274,94,5937,397,719,135,95,57,624,126,446,118,25,42,421,115
BK88,Borough Park,92145,2474,47217,1499,14201,927,113,86,14088,923,13888,802,236,99,13652,796,15010,719,615,205,14395,698,1937,251,276,115,1661,232,2181,252,570,143,1611,210,44928,1358,12354,876,79,75,12275,876,12110,657,88,86,12022,657,14822,637,415,132,14407,639,1937,238,231,109,1706,226,3705,389,1203,276,2502,266
BK90,East Williamsburg,31798,1097,14833,828,1660,294,26,46,1634,292,6112,586,96,70,6016,582,5266,476,131,94,5135,458,884,204,68,52,816,204,911,189,112,68,799,182,16965,736,1211,245,32,47,1179,241,7276,587,155,72,7121,577,5846,411,299,133,5547,400,1244,206,116,75,1128,197,1388,217,255,101,1133,204
BK91,East Flatbush-Farragut,49578,1548,21877,944,3991,455,141,93,3850,442,6180,588,96,75,6084,584,9031,528,261,111,8770,524,1695,234,87,58,1608,231,980,188,151,76,829,177,27701,997,4367,451,55,74,4312,451,7097,559,105,72,6992,552,12043,580,98,69,11945,582,2459,281,74,75,2385,273,1735,242,311,98,1424,224
BK93,Starrett City,12187,757,4165,611,1082,379,56,51,1026,372,1011,310,49,54,962,304,1025,253,50,45,975,247,389,137,92,63,297,119,658,198,196,95,462,195,8022,449,947,213,72,64,875,211,1667,396,20,36,1647,392,3186,363,214,201,2972,308,976,214,166,96,810,199,1246,244,476,168,770,220
BK95,Erasmus,27790,1399,12582,871,2889,437,50,53,2839,435,3633,479,23,39,3610,479,4934,449,95,79,4839,444,652,156,18,38,634,155,474,121,46,60,428,110,15208,886,2408,396,19,40,2389,395,4306,510,95,78,4211,490,6577,432,153,92,6424,424,1068,182,35,39,1033,181,849,171,73,62,776,163
BK96,Rugby-Remsen Village,52192,1707,23148,1010,4687,490,105,87,4582,484,6178,579,229,134,5949,575,9394,608,375,137,9019,601,1784,251,53,63,1731,245,1105,215,145,81,960,207,29044,1131,3961,479,34,56,3927,477,7141,600,137,103,7004,594,13700,659,375,152,13325,649,2478,286,115,76,2363,275,1764,293,423,198,1341,214
BK99,park-cemetery-etc-Brooklyn,388,225,152,93,18,48,0,40,18,48,79,71,0,40,79,71,55,67,0,40,55,67,0,40,0,40,0,40,0,40,0,40,0,40,236,152,82,94,0,40,82,94,78,62,19,48,59,62,59,60,8,40,51,58,0,40,0,40,0,40,17,46,17,46,0,40
BX01,Claremont-Bathgate,27758,1212,12227,821,3792,497,454,190,3338,459,3730,470,299,135,3431,458,4006,434,502,160,3504,396,480,181,40,45,440,180,219,87,79,59,140,76,15531,812,3397,457,231,110,3166,457,4723,476,193,96,4530,469,6051,411,894,227,5157,403,824,205,112,66,712,194,536,146,160,76,376,132
BX03,Eastchester-Edenwald-Baychester,34055,1669,14991,1070,3914,533,122,74,3792,531,4026,530,202,130,3824,524,5599,594,223,118,5376,588,1099,245,72,54,1027,243,353,119,70,60,283,109,19064,1015,3938,536,36,55,3902,531,4634,509,149,105,4485,511,8415,563,391,170,8024,561,1173,211,157,97,1016,203,904,197,107,81,797,180
BX05,Bedford Park-Fordham North,48160,1851,22704,1309,5196,636,461,175,4735,590,7041,798,297,137,6744,789,9144,742,621,217,8523,715,984,241,73,89,911,225,339,133,40,59,299,126,25456,1170,5384,633,232,121,5152,618,7457,650,288,128,7169,646,10260,573,907,202,9353,570,1500,265,206,105,1294,244,855,190,135,90,720,172
BX06,Belmont,23638,1195,11091,779,2702,404,249,113,2453,382,4274,526,240,136,4034,514,3440,436,335,141,3105,425,435,133,88,66,347,127,240,100,0,34,240,100,12547,810,2330,383,137,88,2193,364,5025,514,112,80,4913,515,3896,346,503,155,3393,348,703,185,54,48,649,182,593,153,86,59,507,144
BX07,Bronxdale,31266,1282,14804,960,2942,380,414,186,2528,342,4448,608,221,142,4227,593,5987,578,336,144,5651,571,779,170,80,58,699,159,648,160,159,90,489,129,16462,772,2724,391,98,73,2626,387,4170,450,167,113,4003,424,6943,431,475,148,6468,439,1386,243,279,120,1107,225,1239,214,204,99,1035,192
BX08,West Farms-Bronx River,32036,1524,15685,1016,3615,526,235,121,3380,519,5020,657,112,93,4908,657,5966,562,329,127,5637,560,755,196,29,60,726,189,329,127,44,56,285,120,16351,932,2916,423,67,52,2849,421,5405,519,30,48,5375,516,6113,475,422,143,5691,470,971,216,104,74,867,208,946,198,231,102,715,173
BX09,Soundview-Castle Hill-Clason Point-Harding Park,50273,1739,22170,1118,5286,581,341,137,4945,564,6177,686,378,157,5799,640,8306,646,773,249,7533,603,1535,266,146,106,1389,245,866,205,175,108,691,177,28103,1195,4787,570,117,105,4670,563,7138,710,147,83,6991,709,11972,613,810,212,11162,589,2594,328,228,112,2366,314,1612,265,250,102,1362,253
BX10,Pelham Bay-Country Club-City Island,24780,1226,11570,775,1483,397,68,66,1415,375,2710,515,39,57,2671,515,5535,515,145,86,5390,501,899,195,13,37,886,194,943,216,151,92,792,201,13210,804,1734,359,19,42,1715,357,2845,419,13,38,2832,419,5371,474,212,130,5159,466,1204,205,72,64,1132,196,2056,283,484,195,1572,240
BX13,Co-op City,41047,1625,17715,1222,2821,507,46,50,2775,504,3973,612,195,145,3778,621,7744,686,520,221,7224,646,1753,321,109,110,1644,309,1424,281,78,55,1346,277,23332,1135,3350,535,87,69,3263,537,4224,657,0,33,4224,657,10720,704,313,147,10407,725,2682,357,31,43,2651,360,2356,360,356,135,2000,337
BX14,East Concourse-Concourse Village,57872,2010,27839,1402,6567,685,376,159,6191,682,8641,846,311,140,8330,832,10280,867,1011,278,9269,837,1606,282,267,125,1339,265,745,190,156,101,589,166,30033,1291,6076,649,196,106,5880,640,8234,717,194,115,8040,705,12142,661,1071,261,11071,650,2134,312,174,106,1960,304,1447,256,304,120,1143,233
BX17,East Tremont,37843,1488,16746,1128,4953,504,332,128,4621,503,5108,673,342,133,4766,663,5733,534,558,178,5175,529,563,131,47,52,516,127,389,143,55,58,334,138,21097,881,4591,525,71,54,4520,522,6027,510,370,154,5657,502,8317,450,1069,232,7248,460,1345,226,233,105,1112,221,817,158,184,98,633,148
BX22,North Riverdale-Fieldston-Riverdale,24314,1074,11644,704,1599,308,39,45,1560,306,3095,417,79,64,3016,415,4938,376,126,131,4812,359,1074,182,50,48,1024,182,938,180,56,46,882,178,12670,646,1660,341,31,49,1629,340,3192,348,69,56,3123,345,4940,336,158,88,4782,340,1231,194,30,49,1201,192,1647,249,208,108,1439,245
BX26,Highbridge,33959,1324,15657,854,4046,449,298,124,3748,433,4563,541,165,113,4398,534,6182,526,527,189,5655,522,581,158,71,65,510,149,285,109,0,42,285,109,18302,909,4332,514,117,79,4215,513,5396,490,275,128,5121,471,6885,502,525,174,6360,467,1011,206,155,93,856,189,678,171,165,85,513,157
BX27,Hunts Point,24258,1118,11081,694,3064,387,249,95,2815,379,3403,416,229,114,3174,407,3671,370,427,140,3244,364,647,151,19,41,628,151,296,100,40,50,256,98,13177,687,3199,365,135,79,3064,369,4134,456,232,184,3902,425,4527,329,567,159,3960,322,783,158,116,67,667,149,534,119,148,70,386,99
BX28,Van Cortlandt Village,45395,1619,20482,1070,4207,462,297,148,3910,473,6192,655,235,113,5957,646,8323,612,373,142,7950,591,979,209,8,40,971,209,781,164,122,84,659,149,24913,1137,4390,533,181,109,4209,520,7091,638,100,77,6991,633,10418,595,552,161,9866,592,1696,281,149,125,1547,262,1318,243,305,124,1013,221
BX29,Spuyten Duyvil-Kingsbridge,26646,960,12386,684,1680,318,74,81,1606,299,3391,398,87,90,3304,391,5335,400,226,127,5109,392,1059,193,81,78,978,179,921,172,94,88,827,158,14260,658,1768,307,37,53,1731,300,3016,384,49,54,2967,383,6440,395,216,109,6224,391,1277,201,69,66,1208,191,1759,236,306,120,1453,214
BX30,Kingsbridge Heights,28023,1328,12528,932,2498,373,126,91,2372,361,4359,607,256,149,4103,590,4884,531,329,125,4555,525,440,147,40,54,400,137,347,120,72,67,275,111,15495,873,2824,421,108,82,2716,410,4546,532,87,74,4459,531,6317,504,515,204,5802,469,993,208,90,67,903,201,815,183,196,97,619,167
BX31,Allerton-Pelham Gardens,29892,1291,14300,795,3136,387,172,137,2964,369,3254,458,79,79,3175,445,6118,463,321,135,5797,429,901,177,97,75,804,164,891,171,157,87,734,154,15592,847,2798,388,93,87,2705,373,3704,413,29,47,3675,413,6583,409,369,133,6214,397,1185,198,11,42,1174,198,1322,201,306,112,1016,183
BX33,Longwood,23039,1158,10623,818,3365,420,335,143,3030,422,3201,507,272,151,2929,489,3508,392,379,184,3129,373,291,111,36,56,255,100,258,101,53,53,205,87,12416,684,2677,372,114,81,2563,351,3792,407,150,94,3642,399,4454,378,601,157,3853,365,990,204,194,99,796,186,503,148,170,92,333,117
BX34,Melrose South-Mott Haven North,35337,1533,15172,984,4743,564,420,173,4323,543,4710,707,295,141,4415,683,4702,438,366,161,4336,414,663,174,86,72,577,161,354,125,114,85,240,96,20165,1045,4357,541,191,104,4166,528,6698,600,320,149,6378,589,6861,419,548,165,6313,421,1101,216,88,82,1013,210,1148,224,281,126,867,204
BX35,Morrisania-Melrose,34679,1363,15619,936,4099,478,294,108,3805,457,5097,605,242,148,4855,595,5427,504,637,192,4790,477,730,188,97,75,633,171,266,99,76,59,190,90,19060,897,4197,470,189,90,4008,464,5209,500,214,106,4995,496,7689,487,582,175,7107,502,1022,212,133,88,889,200,943,218,148,84,795,208
BX36,University Heights-Morris Heights,49461,1718,23068,1172,5396,552,565,164,4831,528,7270,702,304,128,6966,679,8936,737,791,197,8145,709,1108,235,132,80,976,226,358,124,94,77,264,109,26393,1154,5551,594,190,101,5361,584,7957,638,301,147,7656,615,10936,580,1079,225,9857,586,1177,204,155,87,1022,193,772,187,93,68,679,180
BX37,Van Nest-Morris Park-Westchester Square,27075,1176,12977,805,2662,375,112,76,2550,362,3808,499,130,74,3678,497,5275,446,291,111,4984,437,776,164,70,57,706,158,456,124,103,86,353,96,14098,741,2691,360,62,58,2629,357,3955,413,17,43,3938,412,5435,402,241,94,5194,401,1008,208,39,44,969,207,1009,193,195,90,814,182
BX39,Mott Haven-Port Morris,47441,1535,22830,1156,5897,551,506,158,5391,530,7333,672,410,152,6923,664,7960,684,1001,214,6959,664,995,206,146,98,849,192,645,174,177,98,468,143,24611,942,5181,489,172,88,5009,488,6811,540,282,116,6529,537,9561,537,1193,314,8368,471,1746,241,313,114,1433,228,1312,229,296,105,1016,206
BX40,Fordham South,23484,1189,10585,859,3269,430,399,154,2870,406,3162,532,122,77,3040,528,3675,488,316,154,3359,447,320,125,49,53,271,122,159,93,38,51,121,83,12899,799,2981,463,114,92,2867,448,3972,469,266,135,3706,452,4934,425,451,150,4483,424,550,192,89,67,461,179,462,153,137,85,325,134
BX41,Mount Hope,47651,1595,23114,1113,5631,481,531,153,5100,459,6649,624,379,156,6270,619,9395,653,601,167,8794,638,921,171,91,69,830,158,518,157,117,87,401,141,24537,995,5000,484,147,91,4853,471,7497,586,251,112,7246,573,9938,533,817,185,9121,521,1360,208,279,109,1081,182,742,164,222,91,520,143
BX43,Norwood,36503,1718,16736,1075,3890,526,318,156,3572,510,5607,618,193,119,5414,612,5842,482,420,162,5422,484,897,233,68,95,829,220,500,159,35,52,465,154,19767,1059,3514,446,115,81,3399,446,6683,682,236,128,6447,658,7787,573,561,174,7226,574,931,217,74,72,857,212,852,201,71,54,781,195
