area_id,area_name,b01003001,b01003001_moe
BK09,Brooklyn Heights-Cobble Hill,23498,1176
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,61584,1613
BK19,Brighton Beach,31584,1327
BK21,Seagate-Coney Island,30018,1278
BK23,West Brighton,15472,690
BK25,Homecrest,41899,1458
BK26,Gravesend,27759,1258
BK27,Bath Beach,29311,1246
BK28,Bensonhurst West,86592,2144
BK29,Bensonhurst East,61066,1648
BK30,Dyker Heights,45216,1499
BK31,Bay Ridge,83821,1989
BK32,Sunset Park West,54932,1698
BK33,Carroll Gardens-Columbia Street-Red Hook,39422,1320
BK34,Sunset Park East,71460,2069
BK35,Stuyvesant Heights,64331,2086
BK37,Park Slope-Gowanus,72864,1877
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,35373,1285
BK40,Windsor Terrace,22571,968
BK41,Kensington-Ocean Parkway,36199,1490
BK42,Flatbush,105094,2591
BK43,Midwood,51514,1626
BK44,Madison,40001,1278
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,48351,1473
BK46,Ocean Parkway South,19541,1096
BK50,Canarsie,86160,2076
BK58,Flatlands,70872,1716
BK60,Prospect Lefferts Gardens-Wingate,69397,2189
BK61,Crown Heights North,100130,2390
BK63,Crown Heights South,41243,1615
BK64,Prospect Heights,20449,952
BK68,Fort Greene,26982,1086
BK69,Clinton Hill,36413,1446
BK72,Williamsburg,32828,1532
BK73,North Side-South Side,46070,1505
BK75,Bedford,70095,2012
BK76,Greenpoint,31522,1172
BK77,Bushwick North,61817,1931
BK78,Bushwick South,71247,2234
BK79,Ocean Hill,31831,1395
BK81,Brownsville,55412,1834
BK82,East New York,91956,2430
BK83,Cypress Hills-City Line,47526,1747
BK85,East New York (Pennsylvania Ave),29854,1189
BK88,Borough Park,106203,2868
BK90,East Williamsburg,33155,1146
BK91,East Flatbush-Farragut,52657,1676
BK93,Starrett City,12822,808
BK95,Erasmus,29933,1512
BK96,Rugby-Remsen Village,56277,1862
BK99,park-cemetery-etc-Brooklyn,416,260
BX01,Claremont-Bathgate,30715,1353
BX03,Eastchester-Edenwald-Baychester,36676,1816
BX05,Bedford Park-Fordham North,52591,1963
BX06,Belmont,25783,1376
BX07,Bronxdale,33728,1361
BX08,West Farms-Bronx River,35325,1713
BX09,Soundview-Castle Hill-Clason Point-Harding Park,53800,1873
BX10,Pelham Bay-Country Club-City Island,26139,1309
BX13,Co-op City,44304,1775
BX14,East Concourse-Concourse Village,63504,2156
BX17,East Tremont,41871,1638
BX22,North Riverdale-Fieldston-Riverdale,26839,1179
BX26,Highbridge,37065,1398
BX27,Hunts Point,27562,1217
BX28,Van Cortlandt Village,49715,1796
BX29,Spuyten Duyvil-Kingsbridge,29848,1070
BX30,Kingsbridge Heights,30599,1417
BX31,Allerton-Pelham Gardens,33404,1410
BX33,Longwood,25542,1331
BX34,Melrose South-Mott Haven North,39020,1719
BX35,Morrisania-Melrose,37872,1483
BX36,University Heights-Morris Heights,53944,1852
BX37,Van Nest-Morris Park-Westchester Square,30098,1267
BX39,Mott Haven-Port Morris,52132,1641
BX40,Fordham South,26336,1333
BX41,Mount Hope,52237,1746
BX43,Norwood,41217,2028
BX44,Williamsbridge-Olinville,61503,1942
BX46,Parkchester,30376,1130
BX49,Pelham Parkway,30191,1246
BX52,Schuylerville-Throgs Neck-Edgewater Park,46104,1678
BX55,Soundview-Bruckner,35886,1415
BX59,Westchester-Unionport,27483,1487
BX62,Woodlawn-Wakefield,45805,1679
BX63,West Concourse,39680,1572
BX75,Crotona Park East,20352,1088
BX98,Rikers Island,9741,583
BX99,park-cemetery-etc-Bronx,1377,246
MN01,Marble Hill-Inwood,50358,1983
MN03,Central Harlem North-Polo Grounds,78193,2303
MN04,Hamilton Heights,51527,1975
MN06,Manhattanville,23845,1222
MN09,Morningside Heights,54326,2152
MN11,Central Harlem South,46694,1676
MN12,Upper West Side,135718,2955
MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,69299,1829
MN14,Lincoln Square,60205,2232
MN15,Clinton,42931,1452
MN17,Midtown-Midtown South,28228,1132
MN19,Turtle Bay-East Midtown,48393,1663
MN20,Murray Hill-Kips Bay,49515,1954
MN21,Gramercy,26075,1255
MN22,East Village,43755,1955
MN23,West Village,67185,1974
MN24,SoHo-TriBeCa-Civic Center-Little Italy,40059,1639
MN25,Battery Park City-Lower Manhattan,37506,1603
MN27,Chinatown,46550,1800
MN28,Lower East Side,74243,2045
MN31,Lenox Hill-Roosevelt Island,81378,2539
MN32,Yorkville,77676,2051
MN33,East Harlem South,59794,1924
