area_id,area_name,b06011001,b06011001_moe,b06011002,b06011002_moe,b06011003,b06011003_moe,b06011004,b06011004_moe,b06011005,b06011005_moe
BK09,Brooklyn Heights-Cobble Hill,252710,24048,259024,38359,270740,42683,393252,220817,254881,41872
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,316079,29181,323393,36469,239621,101689,304408,254578,337499,28861
BK19,Brighton Beach,90193,17707,96157,25822,154047,83732,117458,96609,88537,20177
BK21,Seagate-Coney Island,127482,10026,118756,32413,123270,28742,173041,50479,132615,18504
BK23,West Brighton,20597,1611,27612,6292,23947,12325,92639,192678,18070,4475
BK25,Homecrest,184057,15530,175361,25525,239849,72116,147943,259281,181502,39066
BK26,Gravesend,106552,8024,118074,9761,90881,28377,107091,184453,104632,19508
BK27,Bath Beach,175645,12338,208435,23872,190391,105046,213721,157815,158022,15991
BK28,Bensonhurst West,385853,19775,460683,38850,506973,212196,486647,618198,363631,21135
BK29,Bensonhurst East,246032,14231,261312,20219,410279,261175,321514,149379,234325,22459
BK30,Dyker Heights,339130,18988,419780,37227,541067,196255,344993,239443,285023,22498
BK31,Bay Ridge,728916,33673,833115,40004,976721,140089,816610,236477,596197,68886
BK32,Sunset Park West,283518,16787,361465,47142,502649,104551,256724,72194,267010,24632
BK33,Carroll Gardens-Columbia Street-Red Hook,560444,33146,500360,47160,664234,67106,327203,130039,627433,111617
BK34,Sunset Park East,188699,9421,255820,45550,377224,91252,232191,51867,165463,13373
BK35,Stuyvesant Heights,373922,22184,383773,34526,333312,33564,543175,178696,399501,49490
BK37,Park Slope-Gowanus,947514,34510,949189,66382,1140467,62465,727705,174431,791666,90818
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,374953,27467,356714,44820,447800,42701,188999,87076,343215,71995
BK40,Windsor Terrace,265381,17072,262331,28933,328761,37813,199184,124046,220330,56043
BK41,Kensington-Ocean Parkway,181963,16981,197257,31277,323287,82911,242720,69549,158374,12477
BK42,Flatbush,558229,25333,701448,72136,796255,127579,634718,222687,530377,26009
BK43,Midwood,351437,23191,416194,52716,641764,212560,475539,142880,306606,35442
BK44,Madison,273604,22907,304424,38304,300569,93001,426387,198245,246958,38559
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,326475,33871,369925,60060,213556,213135,364564,243456,364861,98972
BK46,Ocean Parkway South,180698,19100,193111,24027,286934,83983,259462,143389,183815,31226
BK50,Canarsie,568129,27561,513417,53793,632823,172604,560013,136910,616110,35433
BK58,Flatlands,492049,20640,437788,41397,573678,160263,467523,141528,533949,46659
BK60,Prospect Lefferts Gardens-Wingate,355664,20333,329678,50416,460024,66866,275241,105186,361165,23985
BK61,Crown Heights North,490768,24441,488594,47281,518052,67361,521317,222335,547726,51141
BK63,Crown Heights South,192607,16219,186264,27526,214752,61589,164660,113246,194416,15181
BK64,Prospect Heights,280567,16084,310068,30174,308214,25181,272804,202233,237061,49611
BK68,Fort Greene,328061,24536,339326,36178,387140,46914,117204,89448,310672,55432
BK69,Clinton Hill,281556,19086,280042,37333,304461,42753,348489,61828,264668,36028
BK72,Williamsburg,81980,5032,86651,10533,117770,120359,107907,345216,76673,12198
BK73,North Side-South Side,439278,26023,417299,52588,611551,59161,431168,144556,340792,50049
BK75,Bedford,369136,17913,372189,33256,462517,83395,353872,161310,376541,40639
BK76,Greenpoint,458080,21795,460983,39739,574339,45804,612410,390326,405999,36282
BK77,Bushwick North,258157,10419,267478,47111,343958,56239,210588,42204,250250,12082
BK78,Bushwick South,397599,19821,462577,39359,538799,102824,314077,86366,388364,27561
BK79,Ocean Hill,214462,26573,218779,47459,171173,44094,158502,98829,244300,46274
BK81,Brownsville,254509,17216,238878,33066,225968,51237,200906,86171,296281,33235
BK82,East New York,538959,34360,501294,51913,616334,83219,526098,140161,628423,50498
BK83,Cypress Hills-City Line,341918,22829,405783,69558,388107,163065,351311,46175,348741,25244
BK85,East New York (Pennsylvania Ave),177096,13986,171494,25738,152068,51089,132454,39145,197367,23575
BK88,Borough Park,481436,23852,509315,45476,731645,218997,480328,163543,464265,39797
BK90,East Williamsburg,293958,19454,258418,30258,386035,39965,179067,91483,295384,34478
BK91,East Flatbush-Farragut,229636,14467,200573,31863,254606,77655,252419,78786,242157,20779
BK93,Starrett City,36137,6831,57521,15866,43908,33507,20026,2128,23659,8621
BK95,Erasmus,125809,9425,125523,25863,112660,32234,186968,126706,127694,9712
BK96,Rugby-Remsen Village,315068,19784,296016,50136,275126,92017,238942,127663,340442,22432
BX01,Claremont-Bathgate,110183,16336,107050,16600,97956,82828,86309,13571,143099,19915
BX03,Eastchester-Edenwald-Baychester,213488,14394,179745,43177,219089,63009,263938,66231,226349,22252
BX05,Bedford Park-Fordham North,202505,12290,204460,32657,278470,107292,164640,57857,199905,11992
BX06,Belmont,56117,4232,50419,7259,59136,55803,80838,38592,62042,6848
BX07,Bronxdale,172920,14809,178214,21676,247019,85982,103325,30710,197376,22754
BX08,West Farms-Bronx River,137066,10140,149574,19880,158279,66843,94081,21303,143412,11540
BX09,Soundview-Castle Hill-Clason Point-Harding Park,255751,14116,297805,33205,218418,39329,204887,38983,269005,39677
BX10,Pelham Bay-Country Club-City Island,200079,22026,228039,27342,296874,55339,188192,82307,131038,31943
BX13,Co-op City,85950,6812,84951,10159,87933,14637,50583,21049,90138,16525
BX14,East Concourse-Concourse Village,236373,13770,238105,34878,314509,107227,208044,64562,242991,29388
BX17,East Tremont,166788,10036,155202,27792,194613,49387,157254,25042,199920,19553
BX22,North Riverdale-Fieldston-Riverdale,334629,29959,361096,56462,399022,73756,308946,165590,300096,51879
BX26,Highbridge,103094,7061,111639,16676,135800,33175,106374,20494,108582,11975
BX27,Hunts Point,87925,5544,82761,12448,111056,94430,82078,17019,104566,17865
BX28,Van Cortlandt Village,199471,14188,237366,32283,260368,72501,152934,43309,191963,14444
BX29,Spuyten Duyvil-Kingsbridge,376625,26054,417489,37377,461882,111254,191284,101908,306367,48494
BX30,Kingsbridge Heights,117247,11359,127414,16176,115935,26271,92972,20473,119341,19659
BX31,Allerton-Pelham Gardens,344477,25126,339659,43105,294307,88235,303999,97326,379042,33323
BX33,Longwood,70893,6217,64945,10940,91361,36894,47326,6786,84994,9449
BX34,Melrose South-Mott Haven North,104498,10172,102661,18448,115635,42559,70335,7494,118075,15142
BX35,Morrisania-Melrose,130734,7825,128021,18956,155499,42592,93304,16135,146138,8081
BX36,University Heights-Morris Heights,210424,12867,226579,24432,273302,81408,251163,48676,198729,16800
BX37,Van Nest-Morris Park-Westchester Square,259364,18046,290795,33063,264613,145340,265899,62645,275465,26225
BX39,Mott Haven-Port Morris,162262,8212,167607,25389,185850,41277,157081,25934,183428,10211
BX40,Fordham South,75392,6214,66228,13720,69243,34254,49874,24650,91707,11498
BX41,Mount Hope,183131,10447,189525,58932,223696,51200,161627,34936,192737,11529
BX43,Norwood,147859,11709,185547,28203,171472,68958,143856,63196,137186,16206
BX44,Williamsbridge-Olinville,430627,25377,380974,41599,489939,108844,416056,118213,451045,31725
BX46,Parkchester,146649,13178,173374,20717,224593,42401,109226,19366,129519,11429
BX49,Pelham Parkway,273348,17356,290361,29697,302391,72612,188059,82658,264179,30590
BX52,Schuylerville-Throgs Neck-Edgewater Park,480778,40429,519428,41834,494986,202368,440320,92006,420097,73943
BX55,Soundview-Bruckner,169001,14800,162131,32446,153378,100899,134949,66333,194109,21976
BX59,Westchester-Unionport,183011,12467,188828,17638,217398,97798,167130,24302,177240,24986
BX62,Woodlawn-Wakefield,449301,24499,429378,48744,424764,148860,523146,133119,454617,46648
BX63,West Concourse,122729,10030,115106,14657,166070,46473,101712,42399,122109,8723
BX75,Crotona Park East,98952,10473,87542,14756,192760,68321,73754,16911,108373,8477
BX98,Rikers Island,9583,1447,7759,1502,9167,9015,16213,7805,11544,2820
MN01,Marble Hill-Inwood,167606,16843,208199,23203,290863,45010,98447,64556,113769,30049
MN03,Central Harlem North-Polo Grounds,283199,24023,310054,50099,321853,38608,255406,321497,256921,51173
MN04,Hamilton Heights,161649,14135,176718,22915,220385,32461,132233,110679,130340,14824
MN06,Manhattanville,65047,6606,70457,14444,97349,17581,43488,41662,60585,8067
MN09,Morningside Heights,171862,30358,180596,38861,252223,41258,80494,284196,171702,35906
MN11,Central Harlem South,288410,23429,274096,27403,335634,30290,321965,127331,253437,36262
MN12,Upper West Side,934905,37408,961631,54170,1123851,60849,593308,356735,719335,103496
MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,895562,56719,885639,103252,1072190,122432,627055,432151,841644,104033
MN14,Lincoln Square,557541,41261,517912,77718,650784,89875,550738,292064,569042,68874
MN15,Clinton,314214,25875,269351,46505,423214,44247,202129,154213,263448,53793
MN17,Midtown-Midtown South,492955,49241,471408,68079,576237,108416,533847,181335,488831,94333
MN19,Turtle Bay-East Midtown,538429,39331,533078,48544,557484,65679,470276,148486,545651,101742
MN20,Murray Hill-Kips Bay,417225,24783,414230,46569,428234,43396,525597,394871,389654,57407
MN21,Gramercy,257835,20785,250109,28696,285668,20715,156654,74589,233281,68474
MN22,East Village,298697,23746,269873,32905,356578,45053,166322,85324,264791,67111
MN23,West Village,788309,48793,691660,57899,866477,76038,878763,568916,812191,181613
MN24,SoHo-TriBeCa-Civic Center-Little Italy,458429,38239,469057,71730,524292,74725,679557,387640,445406,106668
