area_id,area_name,b05005001,b05005001_moe,b05005002,b05005002_moe,b05005003,b05005003_moe,b05005004,b05005004_moe,b05005005,b05005005_moe,b05005006,b05005006_moe,b05005007,b05005007_moe,b05005008,b05005008_moe,b05005009,b05005009_moe,b05005010,b05005010_moe,b05005011,b05005011_moe,b05005012,b05005012_moe,b05005013,b05005013_moe,b05005014,b05005014_moe,b05005015,b05005015_moe,b05005016,b05005016_moe,b05005017,b05005017_moe,b05005018,b05005018_moe,b05005019,b05005019_moe,b05005020,b05005020_moe,b05005021,b05005021_moe
BK09,Brooklyn Heights-Cobble Hill,4948,578,192,105,0,29,192,105,6,28,186,104,1373,326,69,67,1304,307,92,72,1212,279,1272,307,74,57,1198,299,601,248,597,172,2111,365,295,114,1816,348,1579,312,237,124
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,28487,1238,432,181,108,85,324,154,27,61,297,151,5171,808,178,147,4993,794,1666,503,3327,612,12066,968,206,145,11860,954,10587,914,1273,270,10818,838,487,151,10331,823,9546,788,785,210
BK19,Brighton Beach,22307,1037,463,177,26,45,437,170,0,38,437,170,5765,835,60,51,5705,830,1068,343,4637,763,9355,809,188,123,9167,802,7181,677,1986,439,6724,617,255,120,6469,602,6072,576,397,134
BK21,Seagate-Coney Island,11906,787,158,103,13,39,145,103,0,38,145,103,2541,506,210,127,2331,506,733,235,1598,419,4211,537,222,132,3989,522,2954,457,1035,243,4996,541,1108,266,3888,497,3204,444,684,221
BK23,West Brighton,9306,725,92,112,0,27,92,112,0,27,92,112,906,335,15,31,891,333,455,258,436,206,4121,591,59,50,4062,580,3717,567,345,178,4187,529,55,45,4132,523,4081,519,51,63
BK25,Homecrest,18833,1043,590,249,20,51,570,248,26,62,544,244,4827,693,94,75,4733,687,1342,397,3391,570,7288,699,277,120,7011,683,5447,599,1564,301,6128,539,352,158,5776,519,5153,479,623,170
BK26,Gravesend,13549,977,248,179,16,46,232,160,17,45,215,147,3212,678,183,163,3029,654,911,284,2118,534,5236,656,169,98,5067,648,4103,596,964,252,4853,568,318,117,4535,565,4185,557,350,121
BK27,Bath Beach,13454,969,590,274,42,73,548,266,43,63,505,256,4217,740,135,99,4082,732,1168,315,2914,617,3767,471,169,87,3598,465,2737,405,861,250,4880,495,303,148,4577,473,3986,448,591,180
BK28,Bensonhurst West,48300,1764,1473,419,96,98,1377,411,160,113,1217,400,16034,1295,521,190,15513,1284,3028,511,12485,1188,14413,1014,256,118,14157,1011,8874,750,5283,624,16380,917,769,199,15611,897,12931,806,2680,378
BK29,Bensonhurst East,35717,1408,1228,379,8,52,1220,379,32,56,1188,378,11047,1101,193,166,10854,1093,2780,522,8074,978,11621,946,78,71,11543,942,7567,709,3976,587,11821,833,321,103,11500,827,9730,771,1770,313
BK30,Dyker Heights,20763,1289,757,293,39,77,718,280,7,51,711,280,7370,1009,194,152,7176,984,1310,310,5866,921,5206,651,197,115,5009,626,2869,455,2140,420,7430,616,583,156,6847,596,5696,550,1151,218
BK31,Bay Ridge,30479,1446,482,218,30,71,452,216,51,83,401,208,7739,933,515,211,7224,898,1908,443,5316,783,9476,867,360,139,9116,858,5952,660,3164,532,12782,812,1307,281,11475,762,9885,698,1590,280
BK32,Sunset Park West,28557,1340,845,333,36,57,809,331,55,61,754,330,9870,1088,442,175,9428,1079,989,252,8439,1044,7467,724,385,162,7082,710,2545,384,4537,579,10375,702,3728,465,6647,620,4294,503,2353,378
BK33,Carroll Gardens-Columbia Street-Red Hook,9228,910,174,131,0,45,174,131,0,45,174,131,2271,524,276,131,1995,507,402,230,1593,451,1890,384,193,110,1697,375,689,209,1008,286,4893,524,1796,331,3097,417,2355,366,742,218
BK34,Sunset Park East,44200,1726,1777,462,11,60,1766,462,43,71,1723,460,17997,1476,385,166,17612,1467,1541,308,16071,1413,13255,1027,186,92,13069,1024,4759,619,8310,811,11171,739,2235,327,8936,720,6018,615,2918,442
BK35,Stuyvesant Heights,16151,1216,341,189,43,61,298,184,0,51,298,184,4439,695,543,223,3896,657,743,231,3153,602,3965,567,133,95,3832,558,1855,363,1977,381,7406,689,1833,326,5573,624,4053,515,1520,300
BK37,Park Slope-Gowanus,15280,987,671,277,49,73,622,257,0,58,622,257,3470,534,382,159,3088,511,765,289,2323,417,3290,481,121,93,3169,477,1039,218,2130,434,7849,638,2056,347,5793,567,4621,501,1172,277
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,8737,679,230,105,38,52,192,96,4,41,188,95,2279,410,429,249,1850,360,373,125,1477,335,1490,298,228,131,1262,260,701,164,561,169,4738,496,1850,303,2888,404,2104,312,784,245
BK40,Windsor Terrace,5862,622,45,45,0,32,45,45,0,32,45,45,1610,405,58,53,1552,397,356,240,1196,319,1527,287,144,120,1383,274,872,210,511,160,2680,395,336,126,2344,381,1829,306,515,231
BK41,Kensington-Ocean Parkway,18483,1205,816,358,30,44,786,357,20,45,766,356,5593,797,389,224,5204,770,1449,345,3755,686,6511,782,189,121,6322,758,4311,606,2011,457,5563,591,581,181,4982,581,4052,546,930,235
BK42,Flatbush,53191,2061,1094,311,119,115,975,295,58,80,917,292,16357,1532,479,183,15878,1520,3179,565,12699,1436,14109,1027,377,157,13732,1013,6540,620,7192,794,21631,1089,1360,289,20271,1085,14855,910,5416,602
BK43,Midwood,21446,1068,542,242,127,130,415,215,32,53,383,214,6102,774,347,197,5755,727,1697,362,4058,610,7988,704,236,115,7752,700,5923,587,1829,346,6814,564,423,146,6391,545,5532,515,859,189
BK44,Madison,20089,1017,573,301,28,54,545,299,22,51,523,298,5126,678,152,106,4974,671,1620,344,3354,585,8195,712,163,94,8032,712,6402,634,1630,318,6195,576,368,155,5827,565,5210,512,617,171
