area_id,area_name,b99082001,b99082001_moe,b99082002,b99082002_moe,b99082003,b99082003_moe,b99082004,b99082004_moe,b99082005,b99082005_moe
BK09,Brooklyn Heights-Cobble Hill,13874,-1,1030,-1,125,-1,905,-1,12844,-1
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,26453,-1,10575,-1,1892,-1,8683,-1,15878,-1
BK19,Brighton Beach,12761,-1,3163,-1,411,-1,2752,-1,9598,-1
BK21,Seagate-Coney Island,9500,-1,2557,-1,630,-1,1927,-1,6943,-1
BK23,West Brighton,6090,-1,1722,-1,92,-1,1630,-1,4368,-1
BK25,Homecrest,16159,-1,5572,-1,965,-1,4607,-1,10587,-1
BK26,Gravesend,10448,-1,2967,-1,358,-1,2609,-1,7481,-1
BK27,Bath Beach,12087,-1,4085,-1,858,-1,3227,-1,8002,-1
BK28,Bensonhurst West,35692,-1,9516,-1,1343,-1,8173,-1,26176,-1
BK29,Bensonhurst East,26066,-1,7046,-1,768,-1,6278,-1,19020,-1
BK30,Dyker Heights,19282,-1,7417,-1,655,-1,6762,-1,11865,-1
BK31,Bay Ridge,38152,-1,12073,-1,846,-1,11227,-1,26079,-1
BK32,Sunset Park West,24481,-1,4155,-1,553,-1,3602,-1,20326,-1
BK33,Carroll Gardens-Columbia Street-Red Hook,20902,-1,2472,-1,261,-1,2211,-1,18430,-1
BK34,Sunset Park East,30563,-1,6160,-1,653,-1,5507,-1,24403,-1
BK35,Stuyvesant Heights,24863,-1,5132,-1,490,-1,4642,-1,19731,-1
BK37,Park Slope-Gowanus,44495,-1,4744,-1,250,-1,4494,-1,39751,-1
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,17780,-1,1607,-1,186,-1,1421,-1,16173,-1
BK40,Windsor Terrace,12724,-1,2266,-1,140,-1,2126,-1,10458,-1
BK41,Kensington-Ocean Parkway,15029,-1,3448,-1,275,-1,3173,-1,11581,-1
BK42,Flatbush,46652,-1,9496,-1,1130,-1,8366,-1,37156,-1
BK43,Midwood,19836,-1,7048,-1,764,-1,6284,-1,12788,-1
BK44,Madison,17314,-1,6005,-1,1087,-1,4918,-1,11309,-1
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,20634,-1,12847,-1,1726,-1,11121,-1,7787,-1
BK46,Ocean Parkway South,7274,-1,2521,-1,326,-1,2195,-1,4753,-1
BK50,Canarsie,39874,-1,16985,-1,5742,-1,11243,-1,22889,-1
BK58,Flatlands,32795,-1,13813,-1,1627,-1,12186,-1,18982,-1
BK60,Prospect Lefferts Gardens-Wingate,30733,-1,5841,-1,649,-1,5192,-1,24892,-1
BK61,Crown Heights North,42278,-1,6964,-1,1115,-1,5849,-1,35314,-1
BK63,Crown Heights South,16453,-1,3129,-1,360,-1,2769,-1,13324,-1
BK64,Prospect Heights,12764,-1,1371,-1,104,-1,1267,-1,11393,-1
BK68,Fort Greene,13156,-1,1677,-1,179,-1,1498,-1,11479,-1
