area_id,area_name,b11010001,b11010001_moe,b11010002,b11010002_moe,b11010003,b11010003_moe,b11010004,b11010004_moe,b11010005,b11010005_moe,b11010006,b11010006_moe,b11010007,b11010007_moe,b11010008,b11010008_moe,b11010009,b11010009_moe,b11010010,b11010010_moe,b11010011,b11010011_moe,b11010012,b11010012_moe,b11010013,b11010013_moe,b11010014,b11010014_moe,b11010015,b11010015_moe
BK09,Brooklyn Heights-Cobble Hill,6562,416,2921,330,2244,294,1746,279,498,142,677,183,660,181,17,31,3641,356,3196,342,2354,310,842,204,445,131,385,114,60,65
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,8547,472,3572,378,3210,363,2135,312,1075,205,362,140,357,140,5,54,4975,395,4593,390,2035,294,2558,272,382,117,285,107,97,64
BK19,Brighton Beach,5919,409,2071,297,1871,285,1251,247,620,152,200,88,159,84,41,40,3848,356,3537,340,1297,236,2240,267,311,122,210,97,101,81
BK21,Seagate-Coney Island,3788,320,1261,238,1121,222,565,186,556,160,140,83,108,74,32,51,2527,279,2478,279,1090,219,1388,208,49,57,37,54,12,38
BK23,West Brighton,3377,306,988,218,932,211,456,160,476,161,56,58,56,58,0,27,2389,298,2283,299,773,218,1510,257,106,67,25,33,81,62
BK25,Homecrest,4846,361,1874,254,1633,241,1024,205,609,136,241,108,216,106,25,50,2972,298,2650,273,991,194,1659,217,322,128,291,126,31,61
BK26,Gravesend,3591,382,1354,277,1297,275,662,206,635,184,57,58,40,58,17,36,2237,302,2138,294,936,216,1202,209,99,96,83,94,16,39
BK27,Bath Beach,3275,317,1315,220,998,186,619,154,379,120,317,126,258,110,59,72,1960,257,1755,236,736,161,1019,183,205,96,192,95,13,39
BK28,Bensonhurst West,8291,483,3511,363,2585,306,1721,266,864,163,926,209,904,208,22,63,4780,383,4352,362,1864,253,2488,274,428,142,394,137,34,73
BK29,Bensonhurst East,5948,413,2863,325,2376,296,1624,253,752,162,487,154,481,154,6,50,3085,298,2803,294,1231,213,1572,212,282,113,249,109,33,57
