area_id,area_name,b17026001,b17026001_moe,b17026002,b17026002_moe,b17026003,b17026003_moe,b17026004,b17026004_moe,b17026005,b17026005_moe,b17026006,b17026006_moe,b17026007,b17026007_moe,b17026008,b17026008_moe,b17026009,b17026009_moe,b17026010,b17026010_moe,b17026011,b17026011_moe,b17026012,b17026012_moe,b17026013,b17026013_moe
BK09,Brooklyn Heights-Cobble Hill,4784,381,38,42,13,35,52,53,47,48,25,35,40,54,17,39,0,29,164,94,239,124,260,124,3889,359
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,16523,502,942,235,475,157,779,207,767,197,711,197,848,215,160,96,347,130,2161,308,2005,284,1906,298,5422,439
BK19,Brighton Beach,7845,429,431,158,382,140,775,185,579,165,474,178,312,127,108,72,195,89,1010,211,825,182,642,179,2112,272
BK21,Seagate-Coney Island,7427,357,777,214,406,152,625,163,507,139,601,172,383,157,364,139,199,103,1388,253,792,214,472,163,913,206
BK23,West Brighton,4649,296,26,32,54,56,230,97,256,102,234,112,191,99,51,43,98,57,823,208,936,210,354,132,1396,282
BK25,Homecrest,10589,403,447,155,333,111,400,108,587,151,629,149,471,142,239,100,263,115,2185,292,1659,251,1054,202,2322,263
BK26,Gravesend,7477,394,265,133,325,137,574,166,433,160,509,157,246,127,129,80,337,138,1500,281,1055,213,758,174,1346,193
BK27,Bath Beach,7451,351,418,167,141,69,423,126,456,120,271,112,295,124,131,81,151,72,1503,265,885,188,778,179,1999,267
BK28,Bensonhurst West,21426,577,831,181,983,195,1226,224,1330,226,1333,248,1232,228,520,149,877,199,4310,418,2974,334,1708,254,4102,353
BK29,Bensonhurst East,15789,469,563,153,745,173,924,179,960,187,890,192,956,216,252,117,575,175,2974,344,2215,279,1710,256,3025,321
BK30,Dyker Heights,10939,379,417,154,487,140,527,140,719,169,508,142,446,143,255,96,371,134,2113,273,1221,212,1005,194,2870,274
BK31,Bay Ridge,19449,601,837,210,498,155,936,217,851,190,711,195,577,154,204,100,599,183,2832,358,2490,323,1718,264,7196,446
BK32,Sunset Park West,11384,444,882,203,909,206,884,189,765,180,851,198,975,210,199,98,401,138,1874,276,1027,213,1020,200,1597,246
BK33,Carroll Gardens-Columbia Street-Red Hook,9142,485,496,192,393,142,325,132,256,126,157,75,286,121,149,95,192,111,1056,234,701,193,729,196,4402,352
BK34,Sunset Park East,15596,467,1487,250,1666,261,1319,218,1830,276,1419,248,1125,235,368,126,383,134,2203,294,1300,238,796,188,1700,244
BK35,Stuyvesant Heights,14657,547,2044,308,857,217,762,212,934,210,793,194,739,187,210,94,250,101,2647,356,1798,291,1066,210,2557,318
BK37,Park Slope-Gowanus,15944,638,263,139,145,91,275,127,336,127,302,122,203,102,66,78,111,76,1372,259,1285,248,1227,243,10359,562
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,7392,380,612,161,303,112,370,136,312,114,317,135,299,133,89,66,168,99,634,157,462,129,374,139,3452,313
BK40,Windsor Terrace,5467,341,263,136,69,66,174,104,88,51,44,39,78,54,15,35,115,74,484,157,518,145,783,163,2836,296
BK41,Kensington-Ocean Parkway,8026,394,589,174,681,181,547,169,670,166,498,156,366,127,163,88,240,119,1222,222,934,208,675,175,1441,241
BK42,Flatbush,23765,682,1825,313,1219,269,1398,255,1596,274,1451,283,1214,272,771,219,596,183,4766,464,2777,340,1767,278,4385,409
BK43,Midwood,12300,443,758,196,575,153,608,142,696,157,724,183,629,164,155,91,261,104,1726,268,1540,235,972,189,3656,320
BK44,Madison,10465,370,278,106,204,82,544,128,555,140,634,161,545,146,165,78,354,131,1434,233,1166,209,1085,195,3501,308
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,12613,393,241,115,149,91,293,119,417,149,353,132,363,129,207,118,224,96,1841,269,1671,239,1538,238,5316,379
BK46,Ocean Parkway South,4740,267,191,82,97,72,254,92,357,115,201,73,207,63,87,48,119,72,794,170,760,168,535,125,1138,175
BK50,Canarsie,21561,530,1479,239,521,148,773,177,763,187,1011,203,814,176,369,132,449,153,3249,350,3456,360,2952,342,5725,424
BK58,Flatlands,17775,458,687,174,489,152,472,140,516,145,833,192,673,175,286,114,399,126,3133,325,2556,315,2182,271,5549,403
BK60,Prospect Lefferts Gardens-Wingate,16019,620,1323,271,640,183,961,238,565,171,1207,268,936,228,257,128,638,197,3089,403,2208,321,1520,308,2675,353
BK61,Crown Heights North,22559,735,2829,370,1671,284,1409,256,1180,224,1194,249,1394,294,366,140,595,185,3824,428,3125,370,1455,251,3517,397
BK63,Crown Heights South,8910,420,816,198,553,167,454,144,563,174,526,182,490,134,193,95,311,113,1612,256,1046,224,904,215,1442,234
BK64,Prospect Heights,4055,312,210,96,64,56,85,65,163,112,145,81,33,44,67,64,64,68,359,128,333,127,383,125,2149,276
BK68,Fort Greene,5436,344,480,153,408,130,327,110,187,100,202,99,154,92,62,55,63,48,559,127,605,176,470,159,1919,228
BK69,Clinton Hill,6536,439,393,124,123,80,374,122,193,103,247,105,235,108,110,94,96,79,717,180,761,185,800,182,2487,301
BK72,Williamsburg,6813,282,1593,227,1154,220,756,165,677,171,367,129,352,116,118,77,191,91,797,187,251,89,241,124,316,108
BK73,North Side-South Side,8691,457,912,198,727,189,633,163,615,167,739,191,281,123,121,88,113,73,1426,267,716,174,414,144,1994,253
BK75,Bedford,14903,527,2107,292,1194,235,1122,223,942,195,889,188,681,163,312,119,654,180,2358,310,1664,260,991,207,1989,280
BK76,Greenpoint,6330,421,314,140,99,77,222,108,371,142,238,101,167,103,107,76,119,70,1032,221,708,161,640,155,2313,281
BK77,Bushwick North,13415,469,1809,296,917,211,1319,235,1067,225,961,210,822,206,431,143,460,156,2491,313,1315,237,726,184,1097,219
BK78,Bushwick South,15324,557,1860,287,1074,226,1392,265,1133,258,1025,224,994,219,328,132,400,137,2857,372,1854,282,936,210,1471,257
BK79,Ocean Hill,7869,384,1318,230,549,147,504,150,427,151,331,127,527,148,76,66,323,126,1145,223,1062,197,570,154,1037,209
BK81,Brownsville,14001,507,2641,384,1336,265,1063,240,896,211,928,242,1089,227,223,109,431,140,1958,284,1191,223,874,197,1371,236
BK82,East New York,21990,629,3911,403,1505,264,1328,254,1282,236,1386,270,1289,249,541,171,607,174,3925,404,2413,325,1587,263,2216,295
BK83,Cypress Hills-City Line,10976,403,1521,252,824,194,532,143,767,178,423,127,683,174,272,104,309,121,2037,282,1598,247,815,174,1195,214
BK85,East New York (Pennsylvania Ave),7255,322,1481,237,638,157,613,167,345,120,415,137,309,115,70,61,254,113,1053,202,808,171,496,146,773,169
BK88,Borough Park,22238,555,2182,281,2180,291,2130,286,1739,258,1570,261,1274,229,378,127,605,164,3434,363,2265,279,1368,231,3113,307
BK90,East Williamsburg,6765,403,455,137,312,111,579,172,570,160,448,149,283,131,181,113,192,111,880,193,821,196,587,164,1457,240
BK91,East Flatbush-Farragut,12779,443,697,180,230,103,218,96,430,141,619,159,682,164,139,87,408,140,2419,308,1862,267,1972,295,3103,320
BK93,Starrett City,3242,349,311,164,92,79,486,212,275,142,108,71,108,92,207,122,44,54,610,246,434,182,312,177,255,149
BK95,Erasmus,6973,341,529,151,375,129,398,138,739,192,270,103,428,139,42,42,256,103,1370,232,923,211,741,186,902,189
