area_id,area_name,b19001001,b19001001_moe,b19001002,b19001002_moe,b19001003,b19001003_moe,b19001004,b19001004_moe,b19001005,b19001005_moe,b19001006,b19001006_moe,b19001007,b19001007_moe,b19001008,b19001008_moe,b19001009,b19001009_moe,b19001010,b19001010_moe,b19001011,b19001011_moe,b19001012,b19001012_moe,b19001013,b19001013_moe,b19001014,b19001014_moe,b19001015,b19001015_moe,b19001016,b19001016_moe,b19001017,b19001017_moe
BK09,Brooklyn Heights-Cobble Hill,11346,374,580,156,195,82,231,114,397,154,252,116,285,111,252,129,206,108,317,134,573,193,857,189,1249,244,1266,233,655,164,1115,225,2916,316
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,25070,401,3036,346,1701,245,1360,250,1238,241,1204,236,1392,268,840,205,881,202,869,191,1439,239,2323,329,2920,340,2284,309,1443,244,1153,217,987,197
BK19,Brighton Beach,13764,343,2928,347,1318,207,760,196,771,183,1117,257,387,139,551,148,490,154,468,157,625,154,781,182,1384,238,838,201,401,139,523,152,422,131
BK21,Seagate-Coney Island,11215,272,2455,295,1172,226,696,171,972,226,761,199,663,192,499,153,642,176,321,124,732,179,690,183,708,187,348,127,211,102,284,133,61,52
BK23,West Brighton,8026,219,920,196,831,208,548,160,533,187,331,112,370,119,312,125,509,176,271,99,820,210,697,211,606,172,467,144,417,171,196,99,198,119
BK25,Homecrest,15435,318,1379,226,987,170,868,180,1036,191,638,165,856,184,917,197,1024,224,706,188,1394,226,1480,235,1519,239,1069,205,555,151,495,121,512,111
BK26,Gravesend,11068,297,1382,259,930,230,703,212,1027,244,738,205,714,192,604,199,518,158,399,147,628,189,924,214,938,193,595,153,361,95,364,120,243,99
BK27,Bath Beach,10726,270,966,204,868,179,538,135,558,141,712,170,532,146,600,183,394,134,392,121,818,181,836,190,1234,223,846,172,651,158,421,150,360,101
BK28,Bensonhurst West,29717,419,2347,292,2113,287,2107,280,1693,264,2088,291,1767,268,1758,266,1708,266,1003,203,2579,314,3156,352,2538,306,1822,256,1240,211,1207,201,591,138
BK29,Bensonhurst East,21737,342,1618,228,1504,223,1551,245,1246,214,1374,249,1395,232,1472,255,1351,245,915,203,1610,253,1972,268,2375,293,1329,216,800,173,730,151,495,124
BK30,Dyker Heights,14966,279,793,167,744,159,862,174,785,184,964,201,819,175,713,163,562,144,610,151,1298,219,1562,247,1678,245,1162,200,901,171,907,182,606,130
