area_id,area_name,b19037f001,b19037f001_moe,b19037f002,b19037f002_moe,b19037f003,b19037f003_moe,b19037f004,b19037f004_moe,b19037f005,b19037f005_moe,b19037f006,b19037f006_moe,b19037f007,b19037f007_moe,b19037f008,b19037f008_moe,b19037f009,b19037f009_moe,b19037f010,b19037f010_moe,b19037f011,b19037f011_moe,b19037f012,b19037f012_moe,b19037f013,b19037f013_moe,b19037f014,b19037f014_moe,b19037f015,b19037f015_moe,b19037f016,b19037f016_moe,b19037f017,b19037f017_moe,b19037f018,b19037f018_moe,b19037f019,b19037f019_moe,b19037f020,b19037f020_moe,b19037f021,b19037f021_moe,b19037f022,b19037f022_moe,b19037f023,b19037f023_moe,b19037f024,b19037f024_moe,b19037f025,b19037f025_moe,b19037f026,b19037f026_moe,b19037f027,b19037f027_moe,b19037f028,b19037f028_moe,b19037f029,b19037f029_moe,b19037f030,b19037f030_moe,b19037f031,b19037f031_moe,b19037f032,b19037f032_moe,b19037f033,b19037f033_moe,b19037f034,b19037f034_moe,b19037f035,b19037f035_moe,b19037f036,b19037f036_moe,b19037f037,b19037f037_moe,b19037f038,b19037f038_moe,b19037f039,b19037f039_moe,b19037f040,b19037f040_moe,b19037f041,b19037f041_moe,b19037f042,b19037f042_moe,b19037f043,b19037f043_moe,b19037f044,b19037f044_moe,b19037f045,b19037f045_moe,b19037f046,b19037f046_moe,b19037f047,b19037f047_moe,b19037f048,b19037f048_moe,b19037f049,b19037f049_moe,b19037f050,b19037f050_moe,b19037f051,b19037f051_moe,b19037f052,b19037f052_moe,b19037f053,b19037f053_moe,b19037f054,b19037f054_moe,b19037f055,b19037f055_moe,b19037f056,b19037f056_moe,b19037f057,b19037f057_moe,b19037f058,b19037f058_moe,b19037f059,b19037f059_moe,b19037f060,b19037f060_moe,b19037f061,b19037f061_moe,b19037f062,b19037f062_moe,b19037f063,b19037f063_moe,b19037f064,b19037f064_moe,b19037f065,b19037f065_moe,b19037f066,b19037f066_moe,b19037f067,b19037f067_moe,b19037f068,b19037f068_moe,b19037f069,b19037f069_moe
BK81,Brownsville,1524,271,113,107,92,105,0,51,0,51,0,51,21,55,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,685,197,159,106,179,112,120,83,21,53,11,53,22,61,48,72,11,53,26,64,0,51,0,51,0,51,81,81,0,51,7,51,0,51,539,178,153,106,40,62,30,57,0,51,107,82,50,71,23,56,70,92,0,51,19,58,16,51,10,52,17,57,4,50,0,51,0,51,187,109,86,69,29,64,72,88,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51
BK82,East New York,2328,323,100,103,36,81,0,65,0,65,0,65,0,65,0,65,6,64,0,65,0,65,0,65,27,76,31,81,0,65,0,65,0,65,0,65,869,211,163,113,61,80,102,94,80,80,32,72,112,104,117,101,17,65,0,65,33,70,63,86,41,72,17,66,10,65,21,71,0,65,1118,232,248,120,27,71,43,72,105,89,60,75,158,116,98,80,0,65,0,65,116,97,42,73,92,85,56,78,48,88,14,67,11,65,241,103,18,67,61,76,46,78,0,65,30,70,8,65,9,65,0,65,13,66,9,65,26,68,0,65,8,64,13,66,0,65,0,65
BK83,Cypress Hills-City Line,1974,256,125,82,35,52,11,52,17,54,0,49,0,49,17,52,0,49,33,72,12,51,0,49,0,49,0,49,0,49,0,49,0,49,0,49,787,173,112,77,69,71,60,61,22,54,34,63,57,64,62,71,43,60,35,58,30,53,106,81,65,64,39,63,53,69,0,49,0,49,846,179,64,59,78,70,64,66,105,78,66,58,50,64,54,67,41,58,85,77,37,58,76,65,33,52,17,51,76,61,0,49,0,49,216,94,50,66,41,54,7,49,13,52,0,49,0,49,12,52,0,49,24,53,31,60,29,62,0,49,9,50,0,49,0,49,0,49
BK85,East New York (Pennsylvania Ave),1149,220,64,65,42,55,0,36,0,36,0,36,0,36,22,50,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,594,171,163,84,43,59,97,84,35,53,23,51,0,36,27,46,36,56,11,38,29,58,62,61,29,48,0,36,39,54,0,36,0,36,321,116,110,68,41,53,28,49,8,37,13,40,0,36,0,36,33,49,28,44,35,51,25,50,0,36,0,36,0,36,0,36,0,36,170,81,65,56,13,40,14,35,23,42,0,36,0,36,21,40,0,36,8,37,0,36,0,36,26,54,0,36,0,36,0,36,0,36
BK88,Borough Park,1547,275,53,84,0,68,10,69,0,68,15,72,0,68,0,68,0,68,0,68,0,68,0,68,0,68,28,80,0,68,0,68,0,68,0,68,981,239,98,98,96,102,53,90,82,90,68,87,63,95,34,76,79,93,31,73,28,79,146,109,129,112,0,68,74,92,0,68,0,68,429,130,24,70,6,69,23,72,36,80,12,69,55,88,18,69,0,68,7,67,21,71,67,95,71,88,61,99,0,68,13,71,15,71,84,91,0,68,27,81,0,68,23,76,8,68,0,68,7,68,0,68,0,68,0,68,2,67,9,68,8,68,0,68,0,68,0,68
BK90,East Williamsburg,1500,240,60,54,10,42,26,46,12,42,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,12,43,0,40,0,40,0,40,0,40,453,160,17,46,51,64,26,46,47,81,15,44,41,65,19,48,40,62,15,45,48,65,37,58,27,50,30,50,15,44,25,54,0,40,580,157,105,81,68,71,87,70,0,40,69,88,49,71,9,40,18,46,36,53,0,40,12,42,68,73,29,47,12,42,0,40,18,44,407,149,104,86,54,68,158,101,28,50,11,42,16,44,0,40,11,42,0,40,3,39,22,49,0,40,0,40,0,40,0,40,0,40
BK91,East Flatbush-Farragut,376,144,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,221,119,0,54,0,54,24,63,29,67,0,54,0,54,0,54,18,60,36,66,51,85,0,54,55,72,8,54,0,54,0,54,0,54,103,84,19,61,0,54,12,56,9,55,0,54,34,73,0,54,11,55,0,54,7,54,11,55,0,54,0,54,0,54,0,54,0,54,52,60,12,53,13,56,0,54,0,54,7,55,0,54,0,54,0,54,0,54,0,54,10,55,0,54,0,54,10,54,0,54,0,54
BK93,Starrett City,362,211,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,99,110,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,52,80,47,79,0,24,0,24,0,24,0,24,0,24,0,24,190,173,12,27,0,24,32,53,0,24,0,24,0,24,0,24,133,181,0,24,0,24,0,24,0,24,13,27,0,24,0,24,0,24,73,80,28,33,0,24,45,76,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
BK95,Erasmus,357,127,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,165,102,0,36,47,52,0,36,0,36,0,36,30,59,0,36,21,47,0,36,43,73,0,36,24,52,0,36,0,36,0,36,0,36,184,87,23,39,46,48,0,36,0,36,0,36,0,36,0,36,14,40,0,36,51,65,43,57,0,36,7,38,0,36,0,36,0,36,8,34,0,36,8,34,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36
BK96,Rugby-Remsen Village,351,146,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,167,106,0,54,24,64,52,72,0,54,0,54,0,54,17,59,0,54,28,68,0,54,0,54,10,54,0,54,0,54,36,70,0,54,184,113,0,54,37,78,11,55,0,54,0,54,32,68,25,66,20,61,44,69,15,59,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54
BK99,park-cemetery-etc-Brooklyn,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40
BX01,Claremont-Bathgate,3668,333,173,86,35,46,34,51,0,40,30,59,40,54,12,40,0,40,15,44,0,40,0,40,0,40,7,38,0,40,0,40,0,40,0,40,1734,261,409,155,272,106,98,72,76,70,162,100,119,90,107,75,57,58,129,93,58,60,62,64,90,79,51,57,29,51,15,45,0,40,1431,250,403,163,301,141,99,76,54,54,27,45,68,73,90,72,16,44,11,40,86,71,75,69,158,86,24,53,19,49,0,40,0,40,330,122,101,69,104,79,18,47,23,50,42,47,0,40,0,40,26,55,16,45,0,40,0,40,0,40,0,40,0,40,0,40,0,40
BX03,Eastchester-Edenwald-Baychester,1518,262,17,48,17,48,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,800,210,99,96,37,71,83,85,110,104,14,42,26,57,75,67,39,50,33,62,37,53,59,76,34,49,79,75,16,46,46,63,13,45,606,185,156,106,10,41,84,83,15,43,23,45,0,40,53,62,0,40,44,80,77,87,23,52,22,45,60,73,29,61,10,41,0,40,95,77,14,42,13,42,0,40,35,67,0,40,0,40,0,40,0,40,0,40,0,40,17,47,0,40,0,40,16,41,0,40,0,40
BX05,Bedford Park-Fordham North,8914,496,517,154,55,65,48,63,19,56,189,101,17,54,40,63,0,50,37,63,17,55,18,54,20,56,57,78,0,50,0,50,0,50,0,50,4358,432,575,184,411,170,385,161,281,132,381,164,210,113,316,137,351,167,154,97,326,145,337,139,296,131,150,108,93,91,46,82,46,67,3351,398,744,225,309,147,362,154,264,130,194,117,80,87,80,78,167,121,132,102,190,113,321,139,309,142,77,73,122,96,0,50,0,50,688,182,229,115,82,73,138,87,53,79,25,55,10,50,0,50,10,50,0,50,0,50,28,60,49,76,64,85,0,50,0,50,0,50
BX06,Belmont,3384,323,167,83,48,60,35,50,19,34,15,39,16,40,19,41,15,39,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,1774,259,347,143,328,132,152,86,127,84,197,107,114,69,131,74,58,66,55,56,162,109,57,53,17,40,29,43,0,34,0,34,0,34,1230,234,360,142,90,73,152,83,68,69,113,75,92,87,11,37,45,60,25,39,71,84,100,87,47,57,0,34,0,34,56,63,0,34,213,105,55,56,0,34,0,34,67,59,0,34,0,34,0,34,0,34,11,37,0,34,26,44,0,34,0,34,24,48,30,55,0,34
BX07,Bronxdale,4266,374,198,107,67,72,15,41,10,39,8,39,0,38,0,38,44,62,20,48,0,38,8,38,26,52,0,38,0,38,0,38,0,38,0,38,2035,305,462,176,154,93,62,72,33,55,74,68,87,70,116,96,141,91,180,109,243,138,140,90,244,144,45,46,54,93,0,38,0,38,1664,296,401,164,53,63,137,99,162,102,51,64,56,76,122,101,147,98,58,75,112,78,167,105,112,88,66,77,20,48,0,38,0,38,369,137,103,76,67,74,13,40,34,50,79,73,29,56,0,38,20,40,0,38,24,51,0,38,0,38,0,38,0,38,0,38,0,38
BX08,West Farms-Bronx River,4554,379,244,116,77,77,0,40,43,56,0,40,0,40,39,55,0,40,0,40,45,65,0,40,0,40,16,44,0,40,0,40,24,44,0,40,1951,314,243,118,208,112,200,117,81,72,189,107,41,62,142,88,43,52,25,42,194,110,111,91,308,145,64,60,76,78,6,38,20,49,1798,286,439,151,128,87,172,93,217,124,59,73,81,79,94,87,82,71,44,67,176,102,40,75,135,82,74,71,45,59,12,42,0,40,561,147,124,63,128,96,15,43,97,79,0,40,0,40,67,68,0,40,18,46,34,66,65,81,13,41,0,40,0,40,0,40,0,40
BX09,Soundview-Castle Hill-Clason Point-Harding Park,7148,473,208,118,44,71,0,50,55,81,29,55,31,59,21,53,0,50,0,50,0,50,28,64,0,50,0,50,0,50,0,50,0,50,0,50,2774,357,364,147,238,120,109,91,150,84,254,155,126,105,129,115,147,92,149,108,192,126,208,127,407,169,93,93,108,84,34,55,66,71,2955,387,297,137,220,114,284,169,113,103,164,118,163,102,14,52,138,109,129,108,176,108,317,145,396,156,254,129,134,89,122,83,34,59,1211,242,378,161,214,126,242,125,77,69,67,70,33,56,70,71,24,59,0,50,0,50,37,62,69,79,0,50,0,50,0,50,0,50
BX10,Pelham Bay-Country Club-City Island,1887,319,50,67,50,67,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,963,224,40,54,22,47,44,79,71,85,65,69,17,46,25,49,122,81,91,84,100,102,93,91,167,110,87,78,19,46,0,34,0,34,651,239,0,34,21,48,16,41,0,34,0,34,92,110,0,34,16,40,29,56,100,101,98,90,24,40,56,63,65,79,113,125,21,45,223,124,118,93,0,34,0,34,0,34,38,68,0,34,20,45,0,34,0,34,0,34,27,49,0,34,0,34,0,34,20,44,0,34
BX13,Co-op City,2031,353,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,790,235,130,106,0,33,46,79,11,34,14,33,0,33,34,58,73,84,0,33,75,86,94,88,199,113,62,82,13,32,20,42,19,45,770,255,162,126,81,103,35,61,0,33,0,33,77,76,37,59,32,54,10,29,40,67,0,33,217,126,16,35,26,51,0,33,37,64,471,195,73,66,75,86,99,103,0,33,56,72,0,33,37,65,18,42,13,35,34,58,0,33,27,49,0,33,39,66,0,33,0,33
BX14,East Concourse-Concourse Village,7766,502,425,157,16,55,131,96,18,56,12,52,21,60,50,81,13,53,5,49,46,87,0,51,94,96,0,51,19,58,0,51,0,51,0,51,3481,411,548,194,474,174,192,120,323,149,275,144,103,80,305,147,252,143,124,95,274,146,266,134,133,101,66,74,70,73,76,93,0,51,2971,385,600,181,272,147,274,131,308,163,162,106,148,102,80,83,201,120,111,93,244,127,219,136,119,92,214,142,11,53,8,54,0,51,889,215,456,158,119,85,61,71,66,96,14,55,20,51,32,63,0,51,16,55,0,51,50,84,22,60,33,61,0,51,0,51,0,51
BX17,East Tremont,6318,421,194,97,70,71,16,50,2,44,0,45,17,48,0,45,17,50,36,59,0,45,16,50,20,54,0,45,0,45,0,45,0,45,0,45,2655,310,691,204,496,178,211,103,198,106,181,100,225,110,114,82,44,66,46,65,116,86,90,67,119,106,64,62,50,75,10,45,0,45,2656,331,642,190,399,163,333,156,269,135,62,64,120,76,106,83,97,73,44,58,143,91,122,80,275,146,36,68,8,45,0,45,0,45,813,204,327,123,199,119,138,94,15,49,34,50,59,69,20,47,15,46,0,45,0,45,6,45,0,45,0,45,0,45,0,45,0,45
BX22,North Riverdale-Fieldston-Riverdale,691,178,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,353,140,0,38,27,52,0,38,0,38,37,53,12,41,0,38,67,80,17,43,17,42,112,96,37,44,10,39,17,44,0,38,0,38,283,106,26,41,0,38,0,38,0,38,0,38,0,38,0,38,12,40,36,48,64,63,78,80,19,40,18,47,0,38,22,49,8,39,55,71,34,63,0,38,0,38,0,38,0,38,0,38,21,50,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38
BX26,Highbridge,5065,376,204,86,0,42,9,41,10,41,63,65,19,48,15,46,15,40,23,43,12,42,0,42,6,41,32,50,0,42,0,42,0,42,0,42,2643,338,539,172,432,167,245,128,269,140,205,125,266,124,90,61,37,52,82,76,131,90,106,76,159,104,64,67,18,48,0,42,0,42,1677,269,257,118,47,55,293,141,81,59,164,101,175,105,75,63,126,88,44,52,66,73,187,110,162,98,0,42,0,42,0,42,0,42,541,137,165,83,142,83,63,52,70,53,21,45,0,42,38,57,0,42,13,43,0,42,12,44,17,47,0,42,0,42,0,42,0,42
BX27,Hunts Point,3792,290,157,78,63,64,22,36,29,48,14,36,3,36,0,38,0,38,26,44,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,1598,203,320,111,140,78,143,82,139,82,158,86,149,76,128,85,95,67,21,47,67,54,148,92,32,47,55,61,3,37,0,38,0,38,1212,223,353,121,65,72,202,96,93,70,71,60,44,53,96,73,23,43,73,63,98,76,40,59,31,55,17,40,6,35,0,38,0,38,825,169,453,135,133,81,92,53,28,46,6,37,15,38,13,40,22,44,36,62,15,44,0,38,0,38,12,39,0,38,0,38,0,38
BX28,Van Cortlandt Village,7052,450,354,141,61,63,0,43,0,43,10,45,39,61,35,53,0,43,111,92,18,51,7,43,34,56,39,59,0,43,0,43,0,43,0,43,3113,369,530,189,249,130,237,116,242,120,237,126,133,104,83,85,156,106,119,76,369,153,248,120,193,110,128,88,97,86,52,71,40,71,2855,376,310,124,205,106,114,83,189,128,214,103,217,125,177,109,153,100,60,65,208,118,377,156,256,121,84,84,86,78,168,118,37,68,730,200,176,93,118,89,24,57,0,43,74,71,49,63,62,77,83,103,58,96,11,43,43,69,12,47,16,48,0,43,4,43,0,43
BX29,Spuyten Duyvil-Kingsbridge,2170,294,21,49,0,38,0,38,0,38,0,38,0,38,0,38,21,49,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,1114,222,22,50,0,38,37,66,86,75,36,56,42,61,76,84,115,76,70,66,183,126,125,81,153,105,77,80,28,48,64,62,0,38,878,218,96,89,59,72,56,78,46,71,26,44,26,54,43,67,0,38,63,68,141,99,137,105,0,38,42,64,0,38,143,107,0,38,157,97,0,38,26,47,38,67,38,61,17,46,0,38,0,38,0,38,12,40,4,38,12,40,0,38,10,40,0,38,0,38,0,38
BX30,Kingsbridge Heights,5431,355,197,99,40,55,9,39,21,47,33,62,36,53,0,38,11,38,0,38,19,45,0,38,0,38,28,44,0,38,0,38,0,38,0,38,2587,313,332,135,183,117,329,145,236,124,214,123,181,125,167,112,70,73,115,89,201,118,242,120,196,108,65,65,32,60,0,38,24,50,2008,316,478,181,127,85,93,83,94,82,101,78,257,152,85,78,71,74,203,133,117,80,82,62,183,114,65,73,52,70,0,38,0,38,639,173,241,110,64,61,36,51,32,48,47,64,29,54,67,80,0,38,66,83,33,48,0,38,0,38,24,56,0,38,0,38,0,38
BX31,Allerton-Pelham Gardens,1687,253,45,52,8,42,0,42,0,42,0,42,0,42,0,42,0,42,9,43,0,42,0,42,18,49,0,42,0,42,0,42,10,43,0,42,941,214,153,107,0,42,17,46,40,50,23,46,44,54,88,62,14,46,0,42,23,44,184,115,84,66,161,107,36,59,41,64,33,62,616,145,119,77,0,42,14,40,82,67,9,43,8,42,40,62,39,59,17,50,56,67,42,54,73,72,28,45,2,43,65,58,22,52,85,67,0,42,35,51,0,42,0,42,0,42,0,42,0,42,0,42,0,42,4,40,0,42,0,42,22,53,24,51,0,42,0,42
BX33,Longwood,3974,343,199,98,107,84,0,36,18,42,0,36,18,43,7,34,0,36,9,36,14,38,8,35,0,36,0,36,0,36,18,41,0,36,0,36,1603,271,239,107,133,80,236,132,103,74,72,56,140,90,127,78,73,64,96,76,121,77,110,70,91,68,26,41,16,40,20,46,0,36,1533,268,346,153,180,119,237,125,40,47,183,109,51,50,73,61,43,48,17,43,117,69,99,68,26,45,55,57,42,43,24,50,0,36,639,168,333,115,194,104,65,58,0,36,22,47,0,36,0,36,0,36,0,36,0,36,9,34,16,40,0,36,0,36,0,36,0,36
BX34,Melrose South-Mott Haven North,4461,410,195,98,37,50,36,54,9,43,23,44,11,44,35,68,0,42,0,42,8,42,23,55,0,42,13,44,0,42,0,42,0,42,0,42,1655,291,442,172,123,87,123,87,22,46,157,105,102,80,106,90,43,55,53,62,132,90,182,107,81,83,48,61,23,52,9,43,9,42,1982,309,464,177,309,133,216,116,179,110,0,42,119,88,168,112,218,119,21,50,65,71,94,94,81,61,36,57,0,42,0,42,12,45,629,173,319,137,68,67,49,60,45,60,0,42,42,63,23,45,31,55,38,52,0,42,0,42,0,42,14,45,0,42,0,42,0,42
BX35,Morrisania-Melrose,4836,367,196,85,27,45,29,48,47,49,33,53,0,40,20,49,12,44,13,43,0,40,15,43,0,40,0,40,0,40,0,40,0,40,0,40,2253,278,458,144,233,101,331,142,99,77,160,82,142,87,163,88,233,118,89,56,58,51,120,77,80,61,14,44,0,40,53,70,20,48,1958,286,387,166,210,114,148,88,236,110,102,86,126,92,87,75,50,52,139,105,155,104,78,74,109,92,109,93,22,47,0,40,0,40,429,132,113,78,84,72,89,71,33,40,0,40,0,40,0,40,0,40,53,65,29,48,19,48,0,40,9,40,0,40,0,40,0,40
BX36,University Heights-Morris Heights,7851,456,353,127,76,69,92,80,45,57,32,59,0,51,13,54,15,55,0,51,24,61,0,51,10,51,17,56,0,51,29,66,0,51,0,51,3340,381,363,136,343,137,397,153,302,140,319,143,169,110,251,129,204,115,217,122,190,107,220,110,321,141,14,54,7,51,0,51,23,62,3602,384,781,192,474,162,278,126,444,156,275,126,192,110,173,103,83,81,156,106,314,154,165,94,132,96,94,74,0,51,41,78,0,51,556,149,199,104,36,64,86,70,38,60,24,59,43,63,0,51,19,58,0,51,11,53,51,67,16,54,0,51,0,51,33,65,0,51
BX37,Van Nest-Morris Park-Westchester Square,3448,316,194,95,30,53,18,49,21,53,33,53,15,44,23,47,0,42,0,42,0,42,15,49,0,42,0,42,19,50,0,42,20,50,0,42,1934,277,154,82,93,72,64,70,133,87,146,100,183,108,147,91,59,59,63,62,115,85,173,100,275,117,234,120,52,59,43,63,0,42,1134,219,195,111,73,73,51,55,75,67,76,72,40,53,152,91,31,55,3,41,0,42,104,77,141,91,162,94,13,45,0,42,18,49,186,98,46,52,6,41,35,62,0,42,0,42,0,42,34,54,19,50,0,42,28,56,18,49,0,42,0,42,0,42,0,42,0,42
BX39,Mott Haven-Port Morris,4809,396,202,99,49,61,11,51,71,73,23,59,0,50,32,59,0,50,0,50,0,50,16,50,0,50,0,50,0,50,0,50,0,50,0,50,2018,282,297,116,290,136,132,76,185,97,205,100,220,109,137,88,108,85,65,67,73,64,161,94,97,83,48,62,0,50,0,50,0,50,2015,281,608,177,178,99,83,73,260,110,114,84,83,74,84,72,102,80,53,57,134,81,59,61,165,100,51,60,41,70,0,50,0,50,574,158,156,90,96,71,123,83,0,50,28,53,63,71,33,65,0,50,28,60,12,52,19,55,16,51,0,50,0,50,0,50,0,50
BX40,Fordham South,3535,355,163,96,27,54,25,47,25,49,21,43,0,32,0,32,0,32,0,32,0,32,0,32,48,59,0,32,17,40,0,32,0,32,0,32,1963,313,438,176,262,132,200,115,121,87,20,43,232,128,46,58,86,83,95,77,141,95,174,92,136,98,0,32,12,34,0,32,0,32,1147,255,273,123,146,97,92,83,28,53,69,59,130,90,0,32,93,104,113,97,58,69,48,81,12,33,85,88,0,32,0,32,0,32,262,111,86,71,55,57,28,42,16,37,0,32,0,32,0,32,0,32,0,32,0,32,44,68,33,59,0,32,0,32,0,32,0,32
BX41,Mount Hope,7421,412,282,118,84,82,49,63,34,59,0,51,41,60,0,51,0,51,26,57,0,51,0,51,17,55,31,57,0,51,0,51,0,51,0,51,3229,322,356,135,342,119,425,147,260,116,276,125,181,88,184,95,225,130,181,94,320,124,263,123,136,85,32,59,3,50,20,58,25,63,3078,324,634,168,557,159,397,135,126,76,58,67,138,74,194,109,109,79,130,91,154,82,229,110,240,114,77,82,2,51,33,70,0,51,832,186,120,84,145,89,126,83,142,107,107,87,23,54,0,51,5,50,17,53,6,51,0,51,80,75,6,51,13,53,0,51,42,65
BX43,Norwood,5138,437,313,128,36,49,0,41,24,52,68,70,89,74,0,41,38,51,0,41,0,41,9,41,34,62,15,46,0,41,0,41,0,41,0,41,2776,355,349,152,297,139,266,134,129,109,134,95,180,122,209,123,91,63,148,109,391,166,164,112,281,139,40,61,54,62,43,71,0,41,1607,284,263,132,144,95,158,109,124,93,31,60,61,75,63,65,105,105,29,49,260,146,59,70,161,112,107,93,0,41,28,50,14,44,442,161,153,101,111,98,0,41,46,61,50,70,0,41,42,73,0,41,0,41,40,73,0,41,0,41,0,41,0,41,0,41,0,41
BX44,Williamsbridge-Olinville,2614,281,154,90,71,75,16,58,0,54,13,57,13,57,0,54,0,54,0,54,26,58,0,54,0,54,15,58,0,54,0,54,0,54,0,54,1446,231,275,115,94,77,70,76,187,114,91,88,72,71,125,90,110,94,29,58,49,71,102,79,143,94,41,65,24,59,26,57,8,55,908,184,149,101,104,88,58,62,91,76,60,73,82,78,70,70,18,60,0,54,92,70,69,74,52,66,41,62,22,57,0,54,0,54,106,74,21,56,0,54,24,58,48,68,0,54,2,52,9,54,0,54,0,54,2,53,0,54,0,54,0,54,0,54,0,54,0,54
BX46,Parkchester,2830,349,41,43,13,38,0,36,0,36,0,36,0,36,28,42,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,1607,317,116,86,39,52,96,85,72,91,52,88,113,115,15,41,128,103,79,73,358,206,231,132,222,132,53,64,33,63,0,36,0,36,848,207,100,76,171,124,8,36,37,45,9,36,25,40,74,71,104,88,0,36,19,53,78,67,124,97,61,60,0,36,38,66,0,36,334,139,61,71,59,70,77,93,0,36,0,36,0,36,10,38,49,62,51,91,27,52,0,36,0,36,0,36,0,36,0,36,0,36
BX49,Pelham Parkway,3035,346,188,104,0,38,0,38,0,38,0,38,21,50,17,44,10,39,19,48,21,50,0,38,0,38,71,76,29,59,0,38,0,38,0,38,1731,301,166,112,40,54,149,102,104,101,102,103,178,132,66,76,8,38,126,100,179,112,116,93,300,141,133,104,6,37,58,68,0,38,888,234,213,135,114,119,72,91,51,57,8,38,74,75,12,41,0,38,9,38,70,71,77,64,71,69,76,71,41,59,0,38,0,38,228,114,70,61,23,39,0,38,31,60,33,59,10,39,28,58,0,38,0,38,0,38,33,65,0,38,0,38,0,38,0,38,0,38
BX52,Schuylerville-Throgs Neck-Edgewater Park,3463,399,72,76,38,68,0,52,0,52,17,56,0,52,0,52,0,52,0,52,0,52,17,58,0,52,0,52,0,52,0,52,0,52,0,52,1665,302,201,117,35,73,12,53,174,121,65,80,52,61,81,78,20,63,60,69,92,88,239,116,191,129,212,132,115,103,86,95,30,63,1497,310,169,131,52,73,82,88,34,65,40,69,7,52,80,111,40,71,52,87,180,136,82,86,243,147,286,151,40,80,91,115,19,53,229,109,77,81,28,59,78,83,0,52,0,52,15,56,0,52,0,52,0,52,0,52,0,52,13,55,0,52,0,52,18,57,0,52
BX55,Soundview-Bruckner,3811,344,243,112,49,58,8,40,49,60,30,54,0,40,0,40,8,40,0,40,18,48,22,50,19,47,19,48,0,40,0,40,21,51,0,40,1789,264,329,136,91,75,52,60,157,89,204,116,178,114,67,65,195,111,20,40,217,117,24,46,146,87,36,55,37,57,36,64,0,40,1240,238,202,103,82,69,28,44,60,64,52,57,42,49,109,84,58,56,122,74,142,94,148,90,80,74,67,60,18,42,30,52,0,40,539,160,129,81,95,72,117,73,54,71,28,57,11,43,22,42,0,40,0,40,0,40,38,57,3,39,0,40,35,58,0,40,7,40
BX59,Westchester-Unionport,3846,339,99,67,6,34,6,35,25,44,17,43,19,43,0,36,0,36,0,36,0,36,26,49,0,36,0,36,0,36,0,36,0,36,0,36,2172,289,196,92,166,94,92,67,88,77,134,98,150,102,101,77,112,83,297,143,100,67,228,127,275,134,151,96,82,79,0,36,0,36,1352,245,181,106,61,65,44,60,138,100,5,38,49,54,77,62,92,83,74,70,83,75,120,74,181,100,63,62,88,71,90,67,6,36,223,105,40,50,48,58,35,51,10,37,5,35,26,54,24,45,0,36,0,36,26,48,0,36,9,37,0,36,0,36,0,36,0,36
