area_id,area_name,b21003001,b21003001_moe,b21003002,b21003002_moe,b21003003,b21003003_moe,b21003004,b21003004_moe,b21003005,b21003005_moe,b21003006,b21003006_moe,b21003007,b21003007_moe,b21003008,b21003008_moe,b21003009,b21003009_moe,b21003010,b21003010_moe,b21003011,b21003011_moe
BK09,Brooklyn Heights-Cobble Hill,18297,814,651,155,0,29,59,52,107,85,485,127,17646,821,326,115,1337,367,1816,334,14167,708
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,45539,1085,1943,243,210,95,786,163,551,131,396,117,43596,1084,5884,583,12585,799,8780,678,16347,876
BK19,Brighton Beach,23608,844,488,142,60,67,88,52,212,115,128,59,23120,838,3067,415,5979,584,4924,513,9150,653
BK21,Seagate-Coney Island,20445,829,709,194,170,90,328,139,125,88,86,62,19736,810,6291,573,6100,677,3847,470,3498,418
BK23,West Brighton,13356,497,657,166,41,37,354,124,133,68,129,90,12699,506,1231,290,3492,416,2744,369,5232,594
BK25,Homecrest,28097,815,968,200,55,51,528,176,228,83,157,62,27129,801,4671,525,8709,641,5410,514,8339,578
BK26,Gravesend,20397,781,1304,268,174,88,782,227,256,107,92,65,19093,774,5098,546,5927,572,3450,418,4618,507
BK27,Bath Beach,21251,807,1158,208,83,44,827,191,143,66,105,54,20093,818,4953,560,6320,563,3458,395,5362,558
BK28,Bensonhurst West,60615,1400,1972,272,263,99,1109,215,437,143,163,83,58643,1398,18606,1127,18618,930,9641,683,11778,738
BK29,Bensonhurst East,44527,1125,1742,262,184,75,1234,239,245,87,79,52,42785,1124,13582,955,12495,793,6705,547,10003,683
BK30,Dyker Heights,31799,962,1654,225,215,80,794,177,241,80,404,109,30145,979,9128,777,8543,636,5263,467,7211,546
BK31,Bay Ridge,59896,1150,2938,318,182,82,902,195,844,177,1010,181,56958,1158,8645,727,13066,815,10500,666,24747,941
BK32,Sunset Park West,35837,1151,1130,226,155,83,376,131,353,130,246,116,34707,1142,14348,929,7161,642,5351,523,7847,616
BK33,Carroll Gardens-Columbia Street-Red Hook,29256,895,1135,218,153,86,377,135,317,120,288,106,28121,868,3624,460,3894,450,3857,453,16746,724
BK34,Sunset Park East,45895,1326,746,185,128,93,314,131,138,80,166,86,45149,1321,23681,1205,9885,744,5093,498,6490,583
BK35,Stuyvesant Heights,40969,1226,1827,292,306,117,472,150,568,171,481,164,39142,1235,9524,746,12019,818,9233,696,8366,665
BK37,Park Slope-Gowanus,54452,1259,1599,266,239,104,336,117,315,132,709,183,52853,1249,4065,567,4554,534,6080,590,38154,1120
