area_id,area_name,b99125001,b99125001_moe,b99125002,b99125002_moe,b99125003,b99125003_moe
BK09,Brooklyn Heights-Cobble Hill,20870,-1,375,-1,20495,-1
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,52291,-1,2860,-1,49431,-1
BK19,Brighton Beach,27260,-1,1642,-1,25618,-1
BK21,Seagate-Coney Island,25312,-1,1199,-1,24113,-1
BK23,West Brighton,14371,-1,769,-1,13602,-1
BK25,Homecrest,33500,-1,1358,-1,32142,-1
BK26,Gravesend,23570,-1,1217,-1,22353,-1
BK27,Bath Beach,24303,-1,1772,-1,22531,-1
BK28,Bensonhurst West,71813,-1,4353,-1,67460,-1
BK29,Bensonhurst East,51376,-1,2398,-1,48978,-1
BK30,Dyker Heights,37564,-1,1298,-1,36266,-1
BK31,Bay Ridge,69726,-1,2383,-1,67343,-1
BK32,Sunset Park West,43765,-1,2087,-1,41678,-1
BK33,Carroll Gardens-Columbia Street-Red Hook,32742,-1,1262,-1,31480,-1
BK34,Sunset Park East,56575,-1,2203,-1,54372,-1
BK35,Stuyvesant Heights,50804,-1,2132,-1,48672,-1
BK37,Park Slope-Gowanus,61688,-1,1359,-1,60329,-1
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,29703,-1,989,-1,28714,-1
BK40,Windsor Terrace,18907,-1,448,-1,18459,-1
BK41,Kensington-Ocean Parkway,28073,-1,981,-1,27092,-1
BK42,Flatbush,84040,-1,3068,-1,80972,-1
BK43,Midwood,40480,-1,1665,-1,38815,-1
BK44,Madison,33162,-1,1472,-1,31690,-1
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,37999,-1,1697,-1,36302,-1
BK46,Ocean Parkway South,14896,-1,624,-1,14272,-1
BK50,Canarsie,69620,-1,3100,-1,66520,-1
BK58,Flatlands,57303,-1,3007,-1,54296,-1
BK60,Prospect Lefferts Gardens-Wingate,56616,-1,2604,-1,54012,-1
BK61,Crown Heights North,81871,-1,3131,-1,78740,-1
BK63,Crown Heights South,31727,-1,930,-1,30797,-1
BK64,Prospect Heights,17813,-1,412,-1,17401,-1
BK68,Fort Greene,22857,-1,1142,-1,21715,-1
BK69,Clinton Hill,31170,-1,866,-1,30304,-1
BK72,Williamsburg,19272,-1,672,-1,18600,-1
BK73,North Side-South Side,38258,-1,726,-1,37532,-1
BK75,Bedford,51778,-1,1933,-1,49845,-1
BK76,Greenpoint,28793,-1,631,-1,28162,-1
BK77,Bushwick North,49154,-1,1497,-1,47657,-1
BK78,Bushwick South,56452,-1,1754,-1,54698,-1
BK79,Ocean Hill,23954,-1,1183,-1,22771,-1
BK81,Brownsville,41543,-1,1433,-1,40110,-1
BK82,East New York,69506,-1,3305,-1,66201,-1
BK83,Cypress Hills-City Line,36826,-1,1694,-1,35132,-1
BK85,East New York (Pennsylvania Ave),21937,-1,816,-1,21121,-1
BK88,Borough Park,71731,-1,2910,-1,68821,-1
BK90,East Williamsburg,29559,-1,931,-1,28628,-1
BK91,East Flatbush-Farragut,43347,-1,1874,-1,41473,-1
BK93,Starrett City,10713,-1,514,-1,10199,-1
BK95,Erasmus,23859,-1,1106,-1,22753,-1
BK96,Rugby-Remsen Village,45904,-1,2490,-1,43414,-1
BK99,park-cemetery-etc-Brooklyn,318,-1,0,-1,318,-1
BX01,Claremont-Bathgate,22945,-1,804,-1,22141,-1
BX03,Eastchester-Edenwald-Baychester,28917,-1,937,-1,27980,-1
BX05,Bedford Park-Fordham North,40043,-1,1246,-1,38797,-1
BX06,Belmont,19757,-1,588,-1,19169,-1
BX07,Bronxdale,27540,-1,991,-1,26549,-1
BX08,West Farms-Bronx River,27129,-1,1145,-1,25984,-1
BX09,Soundview-Castle Hill-Clason Point-Harding Park,43228,-1,1526,-1,41702,-1
BX10,Pelham Bay-Country Club-City Island,22755,-1,734,-1,22021,-1
BX13,Co-op City,37859,-1,1813,-1,36046,-1
BX14,East Concourse-Concourse Village,49322,-1,2231,-1,47091,-1
BX17,East Tremont,31353,-1,1264,-1,30089,-1
BX22,North Riverdale-Fieldston-Riverdale,22767,-1,804,-1,21963,-1
BX26,Highbridge,27576,-1,1212,-1,26364,-1
BX27,Hunts Point,20246,-1,919,-1,19327,-1
BX28,Van Cortlandt Village,39985,-1,1832,-1,38153,-1
BX29,Spuyten Duyvil-Kingsbridge,24926,-1,865,-1,24061,-1
BX30,Kingsbridge Heights,24518,-1,1227,-1,23291,-1
BX31,Allerton-Pelham Gardens,27125,-1,1330,-1,25795,-1
BX33,Longwood,18501,-1,652,-1,17849,-1
BX34,Melrose South-Mott Haven North,27901,-1,1147,-1,26754,-1
BX35,Morrisania-Melrose,28686,-1,803,-1,27883,-1
BX36,University Heights-Morris Heights,41481,-1,1222,-1,40259,-1
