area_id,area_name,b25054001,b25054001_moe,b25054002,b25054002_moe,b25054003,b25054003_moe,b25054004,b25054004_moe,b25054005,b25054005_moe,b25054006,b25054006_moe,b25054007,b25054007_moe
BK09,Brooklyn Heights-Cobble Hill,6218,388,6152,389,0,29,6152,389,66,49,0,29,66,49
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,11899,493,11713,490,54,66,11659,490,186,99,115,90,71,71
BK19,Brighton Beach,9374,383,9204,385,8,38,9196,385,170,89,0,38,170,89
BK21,Seagate-Coney Island,9162,310,9057,318,72,47,8985,321,105,79,12,38,93,76
BK23,West Brighton,4940,322,4917,324,0,27,4917,324,23,33,0,27,23,33
BK25,Homecrest,8731,412,8645,410,22,47,8623,410,86,72,10,49,76,70
BK26,Gravesend,6710,374,6636,373,10,33,6626,373,74,50,0,36,74,50
BK27,Bath Beach,5903,332,5863,331,0,40,5863,331,40,43,0,40,40,43
BK28,Bensonhurst West,18362,559,18147,562,33,66,18114,561,215,107,0,64,215,107
BK29,Bensonhurst East,13091,487,12921,486,64,66,12857,486,170,77,24,54,146,75
BK30,Dyker Heights,7488,359,7399,362,16,53,7383,362,89,73,0,51,89,73
BK31,Bay Ridge,22098,577,21900,578,27,68,21873,578,198,113,47,78,151,105
BK32,Sunset Park West,12740,420,12542,421,72,68,12470,422,198,103,0,49,198,103
BK33,Carroll Gardens-Columbia Street-Red Hook,12748,470,12662,472,25,48,12637,472,86,70,25,58,61,56
BK34,Sunset Park East,15874,442,15661,451,51,66,15610,451,213,102,20,65,193,98
BK35,Stuyvesant Heights,18245,567,17901,559,94,80,17807,560,344,136,0,51,344,136
BK37,Park Slope-Gowanus,18567,665,18288,667,0,58,18288,667,279,129,122,92,157,108
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,11235,359,11101,356,25,44,11076,356,134,75,11,44,123,73
BK40,Windsor Terrace,4954,333,4914,333,0,32,4914,333,40,40,0,32,40,40
BK41,Kensington-Ocean Parkway,8412,389,8293,384,0,40,8293,384,119,92,0,40,119,92
BK42,Flatbush,30099,572,29766,584,238,153,29528,593,333,154,30,74,303,150
BK43,Midwood,11599,410,11462,410,44,73,11418,409,137,81,0,51,137,81
BK44,Madison,7881,329,7807,330,9,47,7798,331,74,58,0,46,74,58
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,3925,358,3879,357,19,61,3860,355,46,63,31,62,15,55
