area_id,area_name,b24091001,b24091001_moe,b24091002,b24091002_moe,b24091003,b24091003_moe,b24091004,b24091004_moe,b24091005,b24091005_moe,b24091006,b24091006_moe,b24091007,b24091007_moe,b24091008,b24091008_moe,b24091009,b24091009_moe
MN14,Lincoln Square,166941,29533,202661,49918,204002,46135,180028,157766,152510,104138,179959,21459,65956,368640,227551,117589,96435,82270
MN15,Clinton,143134,12359,149747,21693,152324,18134,70059,94782,147623,15291,116731,63781,60701,144133,362961,312748,142680,81456
MN20,Murray Hill-Kips Bay,249279,25370,247726,29882,245954,31120,295308,80134,252719,63537,170486,109366,479804,513224,303112,109890,137096,187117
MN22,East Village,151984,16194,158922,16410,157891,17515,257253,164259,158105,70829,123559,201410,151229,30386,203370,33410,51355,128926
MN23,West Village,445443,54192,493558,70020,505869,70388,371223,377075,347840,87518,295691,59860,394872,179634,459142,153902,216940,145882
MN24,SoHo-TriBeCa-Civic Center-Little Italy,80929,10277,87681,16607,87551,19343,88173,36927,75307,17575,91438,37800,62250,19448,68977,110078,54268,14782
MN25,Battery Park City-Lower Manhattan,272239,22429,290086,45315,292724,45316,278613,180452,267580,164461,201130,52055,374171,152603,417151,131937,286771,213615
MN27,Chinatown,78929,13656,73762,11695,74860,16487,54775,47793,130583,69087,84552,57364,88155,52718,117564,5028,84624,61122
MN28,Lower East Side,51424,3148,54924,7745,55188,9760,54508,70128,40750,23159,51056,7774,64844,39452,41875,35600,51625,66763
MN31,Lenox Hill-Roosevelt Island,217410,17340,222071,25389,220641,25768,307094,272156,187088,30060,164191,94342,220942,89245,283764,244556,185918,99662
MN32,Yorkville,538468,37129,571927,44406,573549,46747,481581,337831,516221,64687,447317,46400,563707,90488,627869,134931,842402,369645
MN33,East Harlem South,61052,3344,64321,3195,63500,3020,180563,78550,55648,5444,52202,7256,102625,146907,21875,69722,51607,13861
MN35,Washington Heights North,350435,26203,331321,45884,332883,46650,322419,153620,405719,70365,488895,95625,475555,129532,487566,193232,349756,53659
MN36,Washington Heights South,73934,6911,67257,9569,66941,9648,74605,49087,91302,21828,96991,24387,139491,19211,130134,17040,59208,11221
MN40,Upper East Side-Carnegie Hill,201001,15526,196785,16894,193975,19810,260287,85196,190143,106225,222115,365797,222756,88134,200664,41656,344244,99879
MN50,Stuyvesant Town-Cooper Village,181901,12937,191001,26359,200535,31337,148789,140803,151909,41298,192750,28130,175781,33711,196321,43232,89163,114413
QN01,South Jamaica,35928,8669,30714,9929,30313,9897,190469,305600,27586,5729,45054,11224,76214,39786,62578,20100,28750,10121
QN02,Springfield Gardens North,44406,5595,40508,7820,41917,6543,26069,5975,43109,7751,57115,17971,55737,4849,45962,20180,50564,34774
QN05,Rosedale,92148,9307,87696,8868,87599,9507,82398,53141,71446,27376,137863,36715,121915,10732,111666,84917,77481,467086
QN06,Jamaica Estates-Holliswood,43692,2034,39456,5764,39758,5671,30417,69072,50846,13197,52361,39548,47891,24166,57667,6223,7328,10943
QN07,Hollis,40351,5776,35706,8020,35665,8039,62727,85750,40441,18967,69688,23082,51406,27923,29750,29476,13011,6335
QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,160709,14817,167111,26511,167252,28217,162000,117534,151696,55597,154935,33674,151337,160928,275625,160803,92483,33187
QN12,Hammels-Arverne-Edgemere,89375,9590,82693,12194,82488,12745,104625,159051,94823,64055,110035,20671,85566,87764,150738,55124,61570,9755
QN15,Far Rockaway-Bayswater,117756,15174,102007,16356,99509,15205,250073,122859,153096,45020,167894,30307,135285,39150,135094,60335,58863,18534
QN17,Forest Hills,598869,32776,594628,40170,594982,38283,676051,220272,580433,109539,627695,78968,565796,208170,697149,205797,462642,119373
QN18,Rego Park,160500,18034,162401,23245,160625,25142,291374,276053,122822,80089,188036,37631,248886,112230,160086,246626,84054,40065
QN19,Glendale,102587,22054,100334,21033,102052,21240,56778,60494,78158,45808,118988,55792,145542,53138,91544,156680,125398,192784
QN20,Ridgewood,34318,3534,33539,5296,33239,5618,36118,7863,65556,15889,34167,27320,22125,33142,89107,40882,23438,7761
QN21,Middle Village,160131,10031,156950,7629,157801,8563,229042,147802,184875,79877,184646,47206,180053,69461,205781,60317,125649,48806
QN22,Flushing,110198,13358,100765,10238,98997,9995,126663,168823,119953,40934,136798,37858,157458,33669,317363,127379,161773,44829
QN23,College Point,40836,3390,40936,3210,41465,2616,26157,4942,35143,8148,54706,39939,85568,31977,52962,1721,18750,5921
QN25,Corona,69621,12649,61333,7996,61895,8122,45271,50511,107570,78061,97870,11813,122858,73551,91534,80582,49451,29032
QN27,East Elmhurst,33153,3911,28265,5341,26506,5146,42522,19066,52857,42730,59306,23285,56209,381,36680,84920,35200,39772
QN28,Jackson Heights,232369,17487,217533,18431,215492,18433,345910,111439,350396,62317,297855,134868,349301,127564,396616,104330,183203,61348
QN29,Elmhurst,69115,7771,66301,8157,67920,7908,63622,88918,62980,16788,89930,58654,76051,64998,139891,30543,37085,5699
QN30,Maspeth,84677,10609,82254,8227,83937,8610,56044,29087,69608,89768,99875,46217,135426,21740,129094,30405,66786,53916
QN31,Hunters Point-Sunnyside-West Maspeth,51667,13594,47625,15937,48375,15644,11964,164952,68000,7391,56635,12042,160294,260738,63654,148377,42611,41450
QN34,Queens Village,227407,11086,204906,18201,204458,15963,247133,258677,276157,76839,277994,66204,273128,52526,398695,116733,159105,91676
QN35,Briarwood-Jamaica Hills,200704,14688,192360,13977,190054,16644,211742,239388,231102,88764,234877,30517,274635,58041,278070,112462,140379,41163
QN37,Kew Gardens Hills,167220,11483,154776,13560,155471,15500,183129,184166,163274,36530,183976,37323,195986,92145,212225,62579,117232,59303
QN38,Pomonok-Flushing Heights-Hillcrest,110975,16527,109102,22025,108278,21780,219063,328225,132021,56214,136882,30894,210248,73690,147064,97989,64816,57991
QN41,Fresh Meadows-Utopia,103826,16872,91675,13805,93539,16210,65859,21251,126833,26832,171628,36774,134469,91192,115703,96775,87785,72282
QN42,Oakland Gardens,127472,20506,119970,25667,116641,26610,162744,143570,145563,58336,158708,37714,107679,78122,118553,21937,71771,61795
QN43,Bellerose,164685,11035,147670,17071,150665,19136,115077,116802,181014,44074,203410,15547,198014,82711,194932,35522,85688,75158
QN44,Glen Oaks-Floral Park-New Hyde Park,115557,7656,109725,11215,112208,10859,72281,126984,131750,23283,138884,25184,101607,35207,128241,40841,117507,119278
QN45,Douglas Manor-Douglaston-Little Neck,307846,28458,285046,38269,291019,36843,275396,188540,318231,94894,360593,49760,390329,213776,498885,195243,212539,215650
QN46,Bayside-Bayside Hills,408676,20252,387836,38621,387460,39264,294805,87095,403654,122898,518812,109102,532605,154556,455143,323864,317031,135002
QN47,Ft. Totten-Bay Terrace-Clearview,204909,38212,188409,52715,219259,68972,114134,72856,199294,79946,224368,43247,172910,143359,237175,37784,109442,141710
QN48,Auburndale,49608,5177,48861,8428,49375,19077,48340,9613,49375,27960,63654,29962,48438,3207,47273,36823,29167,15938
QN49,Whitestone,186956,12574,183130,28091,179959,34480,283658,156044,186754,81640,210037,24388,240215,109149,215449,31116,78757,118936
QN51,Murray Hill,176568,18911,156633,11439,156964,13647,132955,27716,211577,68800,220627,26075,296704,24255,188644,106593,165709,114724
QN52,East Flushing,91644,11624,86158,12416,85377,14492,110406,71258,103676,45341,130308,21035,97826,98314,98750,89887,45090,278864
QN53,Woodhaven,196678,22913,174342,20461,173911,21465,197015,83620,323229,185187,286460,59981,360792,134487,315554,68214,123412,41328
QN54,Richmond Hill,109699,8985,102172,11687,105367,11909,72183,24632,122075,165169,163764,25787,150342,76541,165608,74249,70196,36225
QN55,South Ozone Park,157857,12220,147750,16051,148198,16774,177666,39459,192578,43191,198717,39123,221247,96314,193875,148258,112649,56794
QN56,Ozone Park,44375,5184,40958,3416,41098,3663,27159,33265,46250,38541,77813,21149,60417,12697,62212,64046,27361,39000
QN57,Lindenwood-Howard Beach,50185,11024,43701,12341,47969,13514,27708,22016,100238,94574,54128,56199,65417,25630,54432,46753,17724,4445
QN60,Kew Gardens,216762,17054,218273,36984,217875,37016,202925,188833,210634,26524,234288,53061,283017,77309,322723,154770,126094,88288
QN61,Jamaica,63502,6425,52520,12156,55946,11995,34469,13531,91605,37171,82218,38977,99099,51434,105628,19471,31268,19686
QN62,Queensboro Hill,81429,7686,77333,9103,78164,9501,68450,16769,91281,12284,117066,78948,108148,29012,162418,56581,47907,23300
QN63,Woodside,35991,8526,33922,7498,34084,7644,12109,70573,44450,21343,51822,40142,59911,25088,75729,86063,11280,1288
QN70,Astoria,147036,9043,151246,8725,149848,9474,327780,256484,138441,72259,150052,38986,130828,82335,148876,99333,87663,22799
QN71,Old Astoria,54271,9759,54563,11802,52261,10886,160804,118967,41667,26554,61500,16122,59125,108451,65938,29866,30875,21625
QN72,Steinway,52069,8814,49149,6674,48728,6489,63235,14322,46944,18958,59438,9488,74643,48108,70278,34798,80000,69216
QN76,Baisley Park,40625,10080,37264,19703,41250,18102,31638,46329,46563,20707,41000,35528,93333,9876,34091,44665,62625,108530
SI01,Annadale-Huguenot-Prince's Bay-Eltingville,253679,11672,254553,19914,253040,18514,306107,70361,225627,123546,267355,50674,307356,64523,332849,61625,136102,249158
SI05,New Springville-Bloomfield-Travis,151929,16495,132457,14349,128857,13493,167969,67564,137246,61387,178776,29484,215899,106953,218995,86300,171498,119966
SI07,Westerleigh,198077,19587,191224,22024,189123,22570,192434,87718,209928,92305,206607,33336,251833,60544,256250,53065,55042,35905
SI08,Grymes Hill-Clifton-Fox Hills,40255,3884,38614,6145,36964,6689,54556,30177,35307,2060,62432,20159,41453,2102,66103,28128,34120,95291
SI11,Charleston-Richmond Valley-Tottenville,53918,5847,49009,9706,49037,9699,22321,132290,46500,31900,84909,4858,54010,22129,90147,24289,50052,40068
SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,53369,3497,52921,6660,52663,7244,160950,98365,54181,14279,63821,2256,71938,6023,52188,9699,25929,9369
SI14,Grasmere-Arrochar-Ft. Wadsworth,54559,10082,42356,15782,42468,21338,34485,38494,72553,53103,69194,20763,54286,45603,60865,10663,55375,67750
SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,257328,15071,239885,26873,233120,30338,214185,105450,233428,95097,312026,51530,223911,188820,258141,74479,206719,124428
SI25,Oakwood-Oakwood Beach,72064,5753,70638,11361,71902,12254,19814,19096,66372,12882,87130,27122,80104,16113,68583,46539,63828,86862
SI32,Rossville-Woodrow,127486,10470,120790,16721,118733,14061,182615,127923,118995,29771,151016,20268,133067,71786,163921,56935,100483,470094
SI35,New Brighton-Silver Lake,95449,14656,85123,16353,84754,16216,111157,22533,166375,47182,111719,38686,114472,10788,246947,199699,32105,37787
SI37,Stapleton-Rosebank,154821,18993,153230,26098,155620,27135,160416,73876,180600,56597,198258,55556,196266,138144,230328,13233,58837,70431
SI45,New Dorp-Midland Beach,307301,16724,290476,25018,287643,28910,423818,115797,342240,193853,374306,63906,326626,65831,285802,137145,153598,176769
SI48,Arden Heights,117645,17824,106198,9567,105884,7524,76036,81038,138122,47366,160990,21531,155739,63698,128914,47275,108101,91393
SI54,Great Kills,395566,24931,375678,30586,377972,32673,458449,351082,436956,131756,453891,55286,383508,86292,593423,164226,571306,306520
