area_id,area_name,b08133001,b08133001_moe,b08133002,b08133002_moe,b08133003,b08133003_moe,b08133004,b08133004_moe,b08133005,b08133005_moe,b08133006,b08133006_moe,b08133007,b08133007_moe,b08133008,b08133008_moe,b08133009,b08133009_moe,b08133010,b08133010_moe,b08133011,b08133011_moe,b08133012,b08133012_moe,b08133013,b08133013_moe,b08133014,b08133014_moe,b08133015,b08133015_moe
BK28,Bensonhurst West,65145,14189,2240,1937,3695,3124,7580,7268,9960,7080,835,792,5730,3271,8470,5111,7585,3776,1110,883,7005,3616,4485,3285,800,933,1450,1021,4200,5448
BK29,Bensonhurst East,129725,17683,5820,3450,5675,4091,4445,3231,11555,5113,6980,3388,13295,8967,17580,6265,23800,7930,5765,2421,8270,4413,5905,4027,6835,4603,4200,2506,9595,4942
BK32,Sunset Park West,93090,18684,6790,9269,1130,942,3155,2058,6070,6191,8240,5764,9690,5178,6525,2860,18375,7355,6960,3292,14215,4213,1610,1486,2385,1924,4670,2519,3270,2195
BK34,Sunset Park East,115490,23675,6890,4645,5465,4392,3210,2070,6450,4456,3200,2303,14145,9094,5065,3336,29300,14519,1950,1630,11445,5798,8835,3692,5775,4933,4675,2322,9085,5298
BK42,Flatbush,140305,22307,10570,7264,7440,6491,12820,10520,15475,7803,4360,4716,15450,9280,5315,3637,25710,7614,9545,5702,6300,3812,8895,7200,5775,6823,4760,3850,7885,4433
BK50,Canarsie,101495,22721,6130,6900,5215,4474,7760,8479,12370,5511,5550,4119,16585,6591,5560,3549,12850,6420,920,888,1970,2362,3780,2908,455,422,3730,2523,18620,10031
BK60,Prospect Lefferts Gardens-Wingate,127610,17312,10325,5749,4830,3455,7275,5251,12375,7222,9955,4567,18700,7702,5390,4412,23195,10347,6955,4124,2985,2465,2175,1934,5550,5339,3270,3681,14630,9116
BK75,Bedford,75335,12013,4255,5329,1980,2128,1810,2002,7580,4103,4860,2813,6505,4392,7480,3008,10910,5214,9750,5498,11120,4568,1035,988,2275,2155,4680,2968,1095,1161
BK77,Bushwick North,223680,27914,5440,3242,6180,3880,9695,5078,30305,9941,30645,10169,49610,13959,13720,5433,25535,8005,12255,5066,7480,3570,4840,3598,6325,4113,11665,5648,9985,4705
BK78,Bushwick South,59300,13597,4720,4121,2910,2862,2005,2154,6640,5130,1925,1759,7000,4146,4530,3256,14200,6842,2275,2645,4700,2423,3090,2558,870,1079,2240,2005,2190,2391
BK88,Borough Park,44615,6944,4140,3500,2075,1622,580,651,2680,2445,1345,1350,6265,3986,2800,2281,11610,5407,1095,1014,4390,2693,1495,1079,910,1152,2480,1782,2750,2798
BK95,Erasmus,78805,13029,5525,4225,3305,3025,6770,4329,4590,6034,3325,2461,10530,4992,11230,4964,9695,5255,3825,2974,9795,5681,2445,2685,425,678,4330,2776,3020,2621
BX09,Soundview-Castle Hill-Clason Point-Harding Park,86685,14097,6015,5048,7740,4581,3880,3175,5175,5330,4830,3487,21795,9233,5510,3713,5805,4065,2530,1671,3870,3199,360,380,2550,2953,8630,5398,7995,5261
BX26,Highbridge,218960,28402,9415,5569,14240,7443,12380,8072,13715,6142,10230,4495,35925,11724,23250,12128,35480,11488,9175,5913,12240,7952,6065,4340,5730,3809,16600,6506,14515,7208
BX28,Van Cortlandt Village,144685,20370,2550,2654,3630,2969,4890,4500,8035,5533,22135,9558,19030,7202,14840,6307,14630,6595,5140,3356,6465,4831,1540,1493,6590,4442,16710,8078,18500,9226
