area_id,area_name,b13012001,b13012001_moe,b13012002,b13012002_moe,b13012003,b13012003_moe,b13012004,b13012004_moe,b13012005,b13012005_moe,b13012006,b13012006_moe,b13012007,b13012007_moe,b13012008,b13012008_moe,b13012009,b13012009_moe,b13012010,b13012010_moe,b13012011,b13012011_moe,b13012012,b13012012_moe,b13012013,b13012013_moe,b13012014,b13012014_moe,b13012015,b13012015_moe
BK09,Brooklyn Heights-Cobble Hill,7027,482,415,140,400,137,263,120,137,71,15,34,15,34,0,29,6612,487,2882,327,2237,286,645,185,3730,425,3026,357,704,221
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,14396,755,639,182,417,138,284,105,133,98,222,130,148,102,74,92,13757,759,6994,495,4977,454,2017,322,6763,583,4212,514,2551,365
BK19,Brighton Beach,7105,553,242,119,196,106,127,97,69,54,46,64,46,64,0,38,6863,553,3575,360,2451,305,1124,239,3288,431,1839,309,1449,294
BK21,Seagate-Coney Island,6665,637,465,151,186,99,71,57,115,86,279,125,152,95,127,90,6200,601,1951,302,1330,254,621,177,4249,489,2889,353,1360,276
BK23,West Brighton,2763,400,121,85,121,85,48,41,73,79,0,27,0,27,0,27,2642,402,1232,257,1061,244,171,103,1410,258,978,226,432,147
BK25,Homecrest,9279,542,491,146,454,143,160,92,294,116,37,55,25,53,12,50,8788,539,5179,387,3026,314,2153,263,3609,394,2405,322,1204,213
BK26,Gravesend,6034,519,253,109,207,103,91,68,116,84,46,44,20,40,26,40,5781,515,2809,329,1681,269,1128,238,2972,418,1997,344,975,240
BK27,Bath Beach,6962,512,412,139,343,126,104,74,239,107,69,70,69,70,0,40,6550,524,3443,348,2130,277,1313,255,3107,395,2002,339,1105,231
BK28,Bensonhurst West,21560,892,1106,213,809,181,304,110,505,151,297,127,163,107,134,93,20454,888,10507,590,6219,482,4288,430,9947,694,5860,511,4087,460
BK29,Bensonhurst East,14710,706,809,185,717,179,290,117,427,137,92,69,23,54,69,64,13901,708,7500,466,4610,392,2890,345,6401,564,4155,438,2246,306
