area_id,area_name,b19067001,b19067001_moe
BK09,Brooklyn Heights-Cobble Hill,834900,657849
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,3912500,1212942
BK19,Brighton Beach,1378400,540518
BK21,Seagate-Coney Island,5630900,1500028
BK23,West Brighton,727000,484187
BK25,Homecrest,954900,406630
BK26,Gravesend,2554900,962490
BK27,Bath Beach,2046100,733106
BK28,Bensonhurst West,5872900,1300755
BK29,Bensonhurst East,3740400,1005901
BK30,Dyker Heights,3455600,1102443
BK31,Bay Ridge,3862600,1086291
BK32,Sunset Park West,6065700,1674085
BK33,Carroll Gardens-Columbia Street-Red Hook,1301700,449663
BK34,Sunset Park East,9994100,2259130
BK35,Stuyvesant Heights,7775100,1563265
BK37,Park Slope-Gowanus,1447300,661263
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3711000,1363932
BK40,Windsor Terrace,551700,346625
BK41,Kensington-Ocean Parkway,1774800,839643
BK42,Flatbush,10205200,2657008
BK43,Midwood,1465200,674329
BK44,Madison,653200,260986
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,1892500,995385
BK46,Ocean Parkway South,370400,249961
BK50,Canarsie,2638600,925754
BK58,Flatlands,1620100,518288
BK60,Prospect Lefferts Gardens-Wingate,4129000,1236615
BK61,Crown Heights North,9981100,1942064
BK63,Crown Heights South,2472100,941525
BK64,Prospect Heights,1131100,606408
BK68,Fort Greene,3379400,1376311
BK69,Clinton Hill,1007800,587001
BK72,Williamsburg,1490600,553536
BK73,North Side-South Side,2612100,861118
BK75,Bedford,6394000,1331996
BK76,Greenpoint,975500,723302
BK77,Bushwick North,3933600,1109757
BK78,Bushwick South,4742800,1397303
BK79,Ocean Hill,3383500,930151
BK81,Brownsville,6779800,1669479
BK82,East New York,7622800,1469667
BK83,Cypress Hills-City Line,2052900,748516
BK85,East New York (Pennsylvania Ave),3358700,1092101
BK88,Borough Park,17075700,3457265
BK90,East Williamsburg,2443200,1027072
BK91,East Flatbush-Farragut,2318700,994200
BK93,Starrett City,2884300,2439055
BK95,Erasmus,2064300,839886
BK96,Rugby-Remsen Village,3325200,1198471
BX01,Claremont-Bathgate,4527700,1109818
BX03,Eastchester-Edenwald-Baychester,2425700,1273100
BX05,Bedford Park-Fordham North,3499900,986222
BX06,Belmont,3184700,924381
BX07,Bronxdale,3520100,1240217
BX08,West Farms-Bronx River,2971400,833856
BX09,Soundview-Castle Hill-Clason Point-Harding Park,2738000,772723
BX10,Pelham Bay-Country Club-City Island,168500,134250
BX13,Co-op City,1369300,633305
BX14,East Concourse-Concourse Village,8150000,1607555
BX17,East Tremont,6376200,1188692
BX22,North Riverdale-Fieldston-Riverdale,1149700,1082141
BX26,Highbridge,5019000,1236660
BX27,Hunts Point,3118100,788700
BX28,Van Cortlandt Village,4216100,1494823
BX29,Spuyten Duyvil-Kingsbridge,1111900,735256
BX30,Kingsbridge Heights,2304400,791691
BX31,Allerton-Pelham Gardens,1789900,653951
BX33,Longwood,2842700,847957
BX34,Melrose South-Mott Haven North,5761400,1296687
BX35,Morrisania-Melrose,4679200,1199242
