area_id,area_name,b19061001,b19061001_moe
BK09,Brooklyn Heights-Cobble Hill,1696784700,147006470
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,1359498900,64467074
BK19,Brighton Beach,615992500,49810552
BK21,Seagate-Coney Island,348112900,31789159
BK23,West Brighton,319340100,43810917
BK25,Homecrest,772444000,48817785
BK26,Gravesend,447768000,43942556
BK27,Bath Beach,571308800,57618299
BK28,Bensonhurst West,1424261000,56726798
BK29,Bensonhurst East,1063618500,58175221
BK30,Dyker Heights,884197100,47361001
BK31,Bay Ridge,2325093900,89626852
BK32,Sunset Park West,849364500,44918329
BK33,Carroll Gardens-Columbia Street-Red Hook,1718453000,106573917
BK34,Sunset Park East,872006800,43250693
BK35,Stuyvesant Heights,1043525900,54100875
BK37,Park Slope-Gowanus,3707054100,151562926
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1500559800,107075761
BK40,Windsor Terrace,823939000,56314420
BK41,Kensington-Ocean Parkway,607053900,40453503
BK42,Flatbush,1874892600,67077230
BK43,Midwood,1079820500,60993970
BK44,Madison,917220700,46270177
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,1252686600,69053283
BK46,Ocean Parkway South,378090600,32587547
BK50,Canarsie,1781275500,62919369
BK58,Flatlands,1469730400,55921628
BK60,Prospect Lefferts Gardens-Wingate,1166648300,54566460
BK61,Crown Heights North,1710196000,69345983
BK63,Crown Heights South,654953400,42422201
BK64,Prospect Heights,892586600,64035158
BK68,Fort Greene,860030900,74738942
BK69,Clinton Hill,1060919300,66065236
BK72,Williamsburg,246220900,25535160
BK73,North Side-South Side,1342116800,83908383
BK75,Bedford,1026002800,49695966
BK76,Greenpoint,1059918000,65552345
BK77,Bushwick North,798629500,46879486
BK78,Bushwick South,974348100,50439809
BK79,Ocean Hill,465457400,38557652
BK81,Brownsville,594167800,36149346
BK82,East New York,1125515700,52647457
BK83,Cypress Hills-City Line,636897900,41053805
BK85,East New York (Pennsylvania Ave),352725600,26277078
BK88,Borough Park,1287158700,57786782
BK90,East Williamsburg,821621300,48469015
BK91,East Flatbush-Farragut,1009250800,47220460
