area_id,area_name,b06009001,b06009001_moe,b06009002,b06009002_moe,b06009003,b06009003_moe,b06009004,b06009004_moe,b06009005,b06009005_moe,b06009006,b06009006_moe,b06009007,b06009007_moe,b06009008,b06009008_moe,b06009009,b06009009_moe,b06009010,b06009010_moe,b06009011,b06009011_moe,b06009012,b06009012_moe,b06009013,b06009013_moe,b06009014,b06009014_moe,b06009015,b06009015_moe,b06009016,b06009016_moe,b06009017,b06009017_moe,b06009018,b06009018_moe,b06009019,b06009019_moe,b06009020,b06009020_moe,b06009021,b06009021_moe,b06009022,b06009022_moe,b06009023,b06009023_moe,b06009024,b06009024_moe,b06009025,b06009025_moe,b06009026,b06009026_moe,b06009027,b06009027_moe,b06009028,b06009028_moe,b06009029,b06009029_moe,b06009030,b06009030_moe
BK32,Sunset Park West,35838,1152,14503,936,7537,668,5705,540,5395,515,2698,344,8546,675,1541,273,2374,363,2369,324,1517,285,745,187,2989,362,117,78,351,138,436,136,1226,232,859,178,4140,494,2301,364,1030,212,550,183,199,106,60,56,20163,1149,10544,859,3782,525,2350,378,2453,389,1034,234
BK33,Carroll Gardens-Columbia Street-Red Hook,29264,895,3777,469,4271,487,4182,475,9399,631,7635,537,11847,771,1529,326,2376,358,2171,362,3272,409,2499,326,9192,603,121,69,535,143,781,201,4419,475,3336,347,2105,378,861,246,528,241,383,148,134,79,199,86,6120,623,1266,313,832,210,847,209,1574,298,1601,310
BK34,Sunset Park East,45902,1326,23809,1205,10199,764,5231,506,4904,491,1759,276,7433,653,1066,239,2507,374,1792,295,1473,270,595,159,1466,248,97,59,214,101,352,121,578,174,225,108,2561,357,1228,245,823,210,321,133,96,81,93,71,34442,1409,21418,1202,6655,653,2766,400,2757,393,846,193
BK35,Stuyvesant Heights,41000,1227,9830,747,12516,834,9807,720,5917,593,2930,414,19866,973,3723,485,6194,559,5956,553,2570,352,1423,277,7407,628,1887,289,2255,348,1347,228,1259,275,659,215,2162,344,1112,252,417,145,329,137,209,97,95,76,11565,984,3108,485,3650,558,2175,374,1879,336,753,195
BK37,Park Slope-Gowanus,54482,1263,4304,571,4890,548,6425,612,19336,923,19527,902,21029,1074,1342,330,2382,399,3133,464,6581,597,7591,579,19867,965,262,114,581,183,1323,267,9196,682,8505,625,2344,379,722,206,390,150,275,130,529,186,428,140,11242,801,1978,330,1537,315,1694,327,3030,415,3003,389
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,25979,934,4182,450,3972,445,3911,444,7423,549,6491,512,9536,648,1344,277,1945,316,1796,266,2276,312,2175,271,8603,614,476,149,792,201,997,239,3704,390,2634,302,2213,327,1120,241,498,155,290,157,214,100,91,60,5627,540,1242,261,737,180,828,232,1229,224,1591,280
BK40,Windsor Terrace,16327,570,1579,260,2981,374,2649,370,4380,442,4738,463,6732,574,479,146,1580,288,1228,249,1496,287,1949,302,4242,426,44,45,333,122,438,153,1831,300,1596,242,479,171,101,84,81,63,116,108,70,50,111,65,4874,523,955,227,987,247,867,248,983,263,1082,247
BK41,Kensington-Ocean Parkway,22968,817,4399,546,5644,583,4895,533,5086,544,2944,378,5558,558,508,152,1547,282,1439,282,1372,267,692,167,2548,366,143,78,222,89,408,163,993,267,782,183,701,201,148,88,229,110,190,107,60,53,74,62,14161,911,3600,527,3646,536,2858,406,2661,416,1396,295
BK42,Flatbush,67622,1511,13971,954,19417,1085,15600,903,12010,797,6624,560,16843,1004,2024,420,3609,458,4882,508,3932,487,2396,334,6338,612,595,177,1050,246,1340,283,1933,345,1420,255,1772,325,449,157,530,175,536,201,164,97,93,79,42669,1582,10903,906,14228,1021,8842,673,5981,574,2715,362
BK43,Midwood,32573,838,4207,520,7328,566,7308,601,8001,570,5729,474,12690,680,630,164,3095,367,3022,368,3423,372,2520,276,1721,289,71,63,219,93,252,86,549,138,630,206,531,151,153,88,124,83,40,61,102,82,112,75,17631,871,3353,490,3890,458,3994,487,3927,452,2467,326
BK44,Madison,28086,757,4475,505,7461,561,5550,498,6733,526,3867,393,9549,643,538,143,3403,408,1954,268,2104,328,1550,245,973,206,92,68,266,117,247,99,202,83,166,71,429,159,117,120,98,74,116,82,72,53,26,52,17135,826,3728,494,3694,419,3233,412,4355,454,2125,321
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,32108,839,2734,380,9143,655,8869,642,6727,542,4635,464,19034,851,852,194,5694,517,5565,531,4153,422,2770,351,1081,219,45,60,341,127,350,134,223,94,122,72,488,146,53,62,132,79,197,91,33,62,73,64,11505,812,1784,329,2976,427,2757,397,2318,346,1670,317
BK46,Ocean Parkway South,11672,506,1635,323,3300,398,2814,312,2335,286,1588,211,5347,384,213,84,1533,259,1546,233,1167,203,888,161,951,225,74,57,240,112,164,84,241,101,232,94,400,181,80,67,165,143,84,51,50,44,21,36,4974,448,1268,284,1362,262,1020,194,877,197,447,113
BK50,Canarsie,55379,1293,8240,618,17016,855,16540,870,8812,618,4771,437,15094,813,1799,282,4451,452,4951,461,2530,345,1363,235,3047,400,677,159,928,221,643,195,502,157,297,153,1400,295,483,172,386,142,358,156,62,83,111,94,35838,1257,5281,512,11251,728,10588,732,5718,510,3000,344
BK58,Flatlands,46254,1051,6154,543,14572,759,12947,717,8108,610,4473,410,15409,799,833,182,4462,476,5107,472,3100,362,1907,269,2501,326,312,113,706,172,874,207,426,137,183,78,836,205,235,101,264,117,199,89,83,86,55,65,27508,1062,4774,499,9140,642,6767,556,4499,472,2328,310
BK60,Prospect Lefferts Gardens-Wingate,46554,1487,8671,765,14983,1034,12580,918,6645,611,3675,489,11460,961,1463,410,3076,466,4044,516,1891,374,986,251,5277,549,598,156,1015,241,1177,299,1478,298,1009,235,1119,295,362,144,442,181,207,143,48,66,60,80,28698,1437,6248,613,10450,898,7152,718,3228,431,1620,317
BK61,Crown Heights North,66880,1594,14357,935,20116,1034,16220,916,10686,744,5501,545,22566,1082,3889,475,6255,597,6907,607,3550,418,1965,297,13075,849,2340,352,2974,369,2244,332,3783,451,1734,314,1744,319,842,226,392,148,310,134,145,90,55,70,29495,1416,7286,721,10495,824,6759,619,3208,431,1747,320
BK63,Crown Heights South,24602,842,5040,555,7097,614,6640,590,3801,418,2024,309,7751,706,1070,291,1950,338,2769,408,1328,264,634,179,3240,402,372,141,760,189,650,168,865,220,593,169,607,198,209,127,108,77,138,73,96,68,56,73,13004,818,3389,489,4279,495,3083,429,1512,287,741,164
BK64,Prospect Heights,15979,709,1289,287,1748,358,2224,399,5916,602,4802,439,4280,481,122,76,553,190,705,179,1577,303,1323,229,6740,550,345,160,268,117,681,195,3035,436,2411,326,514,180,67,60,86,85,23,33,156,95,182,106,4445,537,755,238,841,246,815,305,1148,273,886,225
BK68,Fort Greene,19007,750,3649,457,2807,376,3388,418,4455,441,4708,472,6966,585,1068,209,1284,257,1825,330,1600,304,1189,237,5494,503,491,130,466,137,616,172,1809,305,2112,313,1065,228,641,191,174,88,112,73,82,61,56,48,5482,649,1449,340,883,236,835,229,964,233,1351,327
BK69,Clinton Hill,24690,944,2736,372,3887,470,5177,509,7351,574,5539,548,9677,706,938,220,1717,323,2490,379,2706,366,1826,301,8271,638,436,123,886,205,1415,265,2974,381,2560,400,601,168,145,79,127,75,92,71,170,110,67,64,6141,632,1217,282,1157,277,1180,257,1501,280,1086,260
BK72,Williamsburg,12929,564,4287,474,4915,427,2727,323,577,160,423,156,7689,513,1789,273,3538,353,1745,255,344,135,273,132,535,158,158,86,174,89,126,84,77,57,0,36,1060,245,453,176,332,147,236,118,18,38,21,48,3645,431,1887,368,871,213,620,171,138,68,129,74
BK73,North Side-South Side,31774,954,6504,578,4676,497,5423,548,9827,697,5344,538,8674,682,1294,277,1990,295,2008,329,2307,399,1075,234,9905,760,183,95,456,200,1270,285,5435,557,2561,398,3262,390,1486,274,666,195,583,171,286,112,241,119,9933,785,3541,481,1564,312,1562,292,1799,307,1467,258
BK75,Bedford,40026,1163,9688,722,11362,723,9591,645,5993,525,3392,409,17987,880,3464,421,5556,500,5283,494,2405,345,1279,242,8039,596,1738,275,1627,261,1503,267,1921,273,1250,235,2361,397,1061,276,588,166,399,150,229,109,84,73,11639,898,3425,485,3591,468,2406,362,1438,294,779,180
BK76,Greenpoint,25261,880,2788,373,4658,485,5532,542,7844,626,4439,466,7614,625,702,189,1835,298,1662,299,2245,338,1170,210,6557,591,88,68,296,112,681,188,3691,431,1801,305,745,185,190,88,302,121,140,78,97,60,16,42,10345,696,1808,306,2225,344,3049,428,1811,311,1452,262
BK77,Bushwick North,37259,1237,18411,1145,7619,759,5333,527,4196,429,1700,289,6965,646,1844,332,1820,347,1914,321,929,213,458,133,2949,387,245,113,258,118,550,148,1262,252,634,164,4239,474,2433,348,907,228,580,173,284,118,35,56,23106,1326,13889,1137,4634,634,2289,363,1721,294,573,169
BK78,Bushwick South,44391,1476,15225,1013,11797,885,9343,700,5822,618,2204,343,14017,932,3184,432,4189,492,4072,489,1974,367,598,190,5897,606,839,207,1154,266,1210,237,1973,335,721,193,6332,629,3699,470,1619,321,717,221,159,102,138,104,18145,1270,7503,797,4835,631,3344,434,1716,339,747,190
BK79,Ocean Hill,19010,843,4847,502,6448,580,5041,478,2114,330,560,156,8314,628,1659,301,2983,401,2748,367,738,178,186,86,2755,374,851,184,950,224,502,143,328,139,124,91,750,207,337,130,139,90,186,101,68,61,20,41,7191,689,2000,371,2376,386,1605,290,980,243,230,100
BK81,Brownsville,32125,968,8733,685,12198,748,8013,634,2263,341,918,212,13495,812,2998,439,4788,509,4204,487,1138,248,367,145,4334,443,1461,254,1696,285,1037,216,85,71,55,54,1526,343,748,263,438,198,297,139,14,51,29,66,12770,900,3526,462,5276,566,2475,380,1026,237,467,142
BK82,East New York,53572,1448,13229,898,21876,1113,11988,750,4340,470,2139,307,21124,1010,3997,468,8855,719,5604,555,1757,308,911,207,5841,605,1773,340,2389,386,1120,217,390,144,169,100,3447,494,1673,326,1252,281,326,121,105,85,91,91,23160,1288,5786,625,9380,809,4938,549,2088,349,968,203
BK83,Cypress Hills-City Line,27784,1077,8322,722,11332,765,5121,496,2086,334,923,223,7269,628,1454,313,2780,388,1907,297,844,239,284,119,999,239,130,81,439,165,300,111,65,60,65,65,2344,411,985,255,850,242,351,125,80,59,78,74,17172,1075,5753,611,7263,680,2563,370,1097,243,496,163
BK85,East New York (Pennsylvania Ave),16192,709,4968,501,5785,527,3821,410,1153,214,465,137,5449,467,1242,253,1836,317,1806,292,459,137,106,65,1326,230,409,124,462,143,293,105,131,68,31,45,1032,282,409,137,393,146,187,106,43,64,0,36,8385,738,2908,402,3094,430,1535,280,520,143,328,122
BK88,Borough Park,55029,1384,15325,1065,20096,1001,9416,616,6134,548,4058,442,23920,1034,3339,379,10900,740,5069,467,2574,370,2038,311,1677,252,250,117,451,117,366,119,263,102,347,100,1395,271,457,160,478,152,332,119,128,90,0,68,28037,1291,11279,990,8267,704,3649,417,3169,393,1673,291
BK90,East Williamsburg,25061,878,5964,562,5061,530,4724,550,6223,553,3089,366,8426,652,1259,265,2406,353,2178,380,1691,302,892,190,6436,551,265,109,446,145,914,205,3389,414,1422,240,2256,359,1172,234,491,188,410,158,87,55,96,77,7943,679,3268,471,1718,324,1222,295,1056,236,679,182
BK91,East Flatbush-Farragut,36094,1101,4350,442,13313,848,10040,698,5720,530,2671,351,8851,761,550,161,2579,412,3047,429,1847,324,828,216,1951,293,318,127,603,139,665,202,186,90,179,73,571,178,120,81,134,96,164,97,125,90,28,57,24721,1009,3362,388,9997,764,6164,536,3562,415,1636,279
BK93,Starrett City,8831,525,1582,325,2827,450,2423,393,1094,326,905,294,3709,544,572,207,1034,316,1374,340,428,244,301,160,821,268,154,80,320,194,310,156,28,33,9,24,371,178,148,112,171,120,35,40,17,34,0,24,3930,535,708,217,1302,374,704,224,621,230,595,228
BK95,Erasmus,19266,877,3931,436,7110,621,5053,511,2259,396,913,216,3399,426,302,103,925,235,1167,247,767,197,238,104,1370,305,366,157,451,147,274,133,193,101,86,65,375,129,78,59,134,86,116,68,47,55,0,36,14122,860,3185,407,5600,569,3496,429,1252,298,589,175
BK96,Rugby-Remsen Village,38160,1228,6678,592,13841,884,11046,704,4550,533,2045,298,8684,719,1078,260,2525,423,3212,419,1213,226,656,163,3224,455,559,188,1173,280,1019,223,319,130,154,87,565,169,167,102,195,107,149,94,40,64,14,53,25687,1135,4874,494,9948,731,6666,559,2978,451,1221,243
BK99,park-cemetery-etc-Brooklyn,251,135,73,98,43,56,7,40,75,69,53,55,146,114,73,98,20,50,7,40,38,56,8,40,62,66,0,40,6,40,0,40,30,50,26,50,11,40,0,40,0,40,0,40,0,40,11,40,32,52,0,40,17,46,0,40,7,40,8,40
BX01,Claremont-Bathgate,16551,737,7126,601,4515,479,3495,410,1090,243,325,102,6134,598,2197,404,1656,287,1630,265,580,185,71,57,1554,310,805,239,524,201,156,89,53,72,16,41,2480,412,1417,266,519,199,425,189,72,64,47,64,6383,714,2707,441,1816,346,1284,278,385,133,191,88
BX03,Eastchester-Edenwald-Baychester,22313,1091,4879,527,6025,670,7005,740,3045,463,1359,288,6419,664,1094,302,1653,350,2386,407,792,225,494,173,2155,396,298,124,708,231,630,195,329,151,190,97,2134,444,939,259,450,184,523,201,199,125,23,43,11605,1009,2548,411,3214,520,3466,628,1725,376,652,210
BX05,Bedford Park-Fordham North,31845,1303,11469,964,8727,827,7406,800,3071,444,1172,280,9478,896,2365,448,2348,405,3328,643,1082,277,355,127,1245,243,173,102,319,119,436,148,168,99,149,83,3394,484,1574,339,1029,280,412,153,262,130,117,117,17728,1289,7357,844,5031,691,3230,478,1559,310,551,208
BX06,Belmont,12591,703,5182,577,3297,442,2760,369,759,209,593,176,3994,454,1389,276,1061,234,1144,251,252,121,148,73,621,198,128,88,190,114,185,80,62,67,56,48,1388,268,641,200,395,156,313,115,16,39,23,46,6588,720,3024,521,1651,370,1118,294,429,153,366,148
BX07,Bronxdale,22720,1009,6374,818,6407,621,5728,538,2930,410,1281,266,7866,683,1497,303,2191,327,2700,410,1005,247,473,147,1476,312,255,98,332,129,479,167,228,124,182,103,2454,409,920,205,917,296,356,140,237,124,24,39,10924,1137,3702,763,2967,482,2193,356,1460,302,602,207
BX08,West Farms-Bronx River,21547,1073,7841,762,6195,662,4435,490,2182,419,894,234,6566,633,1269,277,1814,358,1984,326,1044,307,455,166,916,219,208,98,347,141,216,97,70,66,75,65,3417,503,1858,388,847,258,482,147,128,71,102,82,10648,1070,4506,671,3187,532,1753,326,940,297,262,133
BX09,Soundview-Castle Hill-Clason Point-Harding Park,34057,1305,9477,883,10129,812,8741,656,3942,529,1768,313,15316,1008,2941,537,4328,529,4976,526,2048,367,1023,249,2445,349,510,162,984,244,627,175,189,84,135,92,6473,658,2986,459,1861,340,1124,270,363,173,139,89,9823,995,3040,491,2956,479,2014,337,1342,329,471,166
BX10,Pelham Bay-Country Club-City Island,19960,906,3762,487,5805,608,4989,547,3095,460,2309,437,12816,868,1407,274,4338,519,3620,464,2036,374,1415,380,1165,298,43,43,196,109,264,129,360,146,302,192,1276,315,434,172,183,106,280,126,173,114,206,111,4703,689,1878,393,1088,317,825,271,526,193,386,151
BX13,Co-op City,32379,1196,5500,696,9170,820,9814,1007,5002,603,2893,559,15593,1288,1658,352,4283,604,5555,725,2722,478,1375,362,4401,612,651,191,1490,349,1386,365,525,200,349,165,3186,675,1046,279,978,328,804,485,212,112,146,148,9199,991,2145,545,2419,449,2069,396,1543,402,1023,287
BX14,East Concourse-Concourse Village,38729,1460,14870,1121,9297,800,9237,795,3602,492,1723,311,11180,919,2818,460,2614,443,3661,458,1371,325,716,198,3242,400,963,204,931,225,867,250,331,129,150,86,4158,629,2345,488,754,229,681,217,244,127,134,82,20149,1420,8744,992,4998,654,4028,561,1656,356,723,212
BX17,East Tremont,23179,1017,9212,743,6483,680,5243,541,1832,310,409,141,7487,632,2249,323,2208,389,2242,343,629,181,159,100,1291,227,430,138,455,123,267,96,128,96,11,44,4281,513,2306,361,1110,244,762,239,76,63,27,47,10120,1073,4227,620,2710,575,1972,362,999,236,212,102
BX22,North Riverdale-Fieldston-Riverdale,18459,717,1490,313,2817,344,3200,387,4982,463,5970,512,9798,596,497,172,1653,270,1822,282,2631,353,3195,360,2772,395,99,61,195,88,456,158,827,205,1195,240,809,181,157,83,231,114,149,84,159,78,113,62,5080,523,737,222,738,176,773,168,1365,256,1467,293
BX26,Highbridge,21463,853,7784,694,5945,623,5575,545,1459,276,700,212,5813,588,1557,318,1639,337,1963,331,502,162,152,96,1376,252,394,157,440,140,398,142,83,76,61,68,2353,418,1085,279,611,188,509,219,139,94,9,41,11921,844,4748,569,3255,495,2705,425,735,195,478,193
BX27,Hunts Point,15519,703,7125,630,3980,423,3081,384,1032,226,301,116,5617,562,1977,352,1474,252,1617,274,462,154,87,57,836,185,214,94,220,95,297,97,99,76,6,38,2978,361,1853,274,718,191,310,121,53,53,44,62,6088,598,3081,496,1568,299,857,211,418,147,164,84
BX28,Van Cortlandt Village,31784,1126,8554,737,8905,802,8267,761,3988,468,2070,321,10499,925,1830,362,2774,448,3621,575,1394,297,880,202,1592,356,454,190,349,146,538,180,119,76,132,74,2607,456,1096,270,821,256,361,130,157,107,172,119,17086,1116,5174,589,4961,698,3747,500,2318,363,886,231
BX29,Spuyten Duyvil-Kingsbridge,22052,758,2802,398,3692,418,4828,462,4941,499,5789,450,9764,598,594,175,1764,282,2318,329,2267,309,2821,309,2945,375,133,70,287,109,464,156,814,200,1247,206,1404,303,560,191,256,118,401,171,70,53,117,72,7939,669,1515,318,1385,278,1645,281,1790,374,1604,315
BX30,Kingsbridge Heights,19666,1024,6199,708,5757,691,4444,470,2468,514,798,181,5224,691,1100,341,1438,377,1688,309,613,192,385,129,993,228,394,166,182,92,235,89,106,65,76,51,2464,437,1137,268,590,180,599,230,100,73,38,52,10985,928,3568,534,3547,594,1922,348,1649,471,299,117
BX31,Allerton-Pelham Gardens,22535,919,4394,488,6223,537,5760,554,3686,433,2472,328,8998,665,975,218,2765,366,2659,352,1581,273,1018,195,1765,337,280,128,510,160,420,141,210,106,345,148,1794,336,767,197,429,130,297,122,183,116,118,79,9978,837,2372,365,2519,402,2384,375,1712,330,991,215
BX33,Longwood,14150,746,6226,674,3705,438,3114,388,744,185,361,118,4417,493,1289,272,1441,277,1301,277,266,115,120,71,934,243,267,110,356,153,200,96,87,63,24,46,2562,423,1578,356,408,140,461,145,91,77,24,38,6237,767,3092,587,1500,317,1152,244,300,110,193,81
BX34,Melrose South-Mott Haven North,21347,919,9340,813,5651,600,4454,499,1458,277,444,157,6576,612,1923,363,1645,308,2073,319,706,199,229,129,1457,305,428,154,549,167,401,194,54,53,25,49,3959,512,2336,388,1037,268,433,139,98,68,55,63,9355,935,4653,698,2420,468,1547,344,600,200,135,86
BX35,Morrisania-Melrose,21705,954,8402,778,5894,536,5237,528,1539,277,633,166,7582,659,2052,409,2274,353,2329,345,631,178,296,106,1698,268,663,185,520,154,263,89,172,94,80,57,3228,461,1706,318,836,217,636,195,34,47,16,43,9197,935,3981,662,2264,384,2009,390,702,201,241,108
BX36,University Heights-Morris Heights,31399,1194,11063,892,9474,802,7363,604,2480,373,1019,234,8315,698,1766,335,2428,370,3077,426,720,187,324,112,2678,415,680,175,1198,289,548,150,168,94,84,71,2918,405,1488,289,808,225,369,151,149,93,104,83,17488,1190,7129,754,5040,700,3369,446,1443,294,507,195
BX37,Van Nest-Morris Park-Westchester Square,19338,842,5510,559,5601,516,4338,436,2582,331,1307,247,8695,623,1240,220,3028,386,2684,351,1228,262,515,156,816,188,215,108,237,94,196,85,59,55,109,74,1982,324,905,222,572,172,244,94,153,85,108,75,7845,738,3150,470,1764,323,1214,254,1142,197,575,168
BX39,Mott Haven-Port Morris,29781,1165,13379,879,8129,680,5667,507,1995,355,611,179,10117,783,3063,403,3204,453,2736,369,902,239,212,103,2002,303,798,181,628,174,342,120,117,77,117,80,6013,580,3602,429,1362,266,860,202,181,113,8,50,11649,988,5916,729,2935,433,1729,297,795,200,274,126
BX40,Fordham South,14029,859,6128,681,3429,514,2879,426,1091,310,502,245,3882,526,1328,282,860,259,1140,298,326,148,228,133,958,258,474,187,165,114,174,94,136,105,9,33,1593,317,875,232,294,140,306,147,118,105,0,32,7596,887,3451,635,2110,442,1259,292,511,195,265,213
BX41,Mount Hope,30746,1137,11949,817,7893,654,7293,616,2486,398,1125,256,6795,635,1666,303,1756,320,2623,385,494,147,256,128,1697,301,488,149,483,154,454,155,219,110,53,61,3236,459,1616,319,815,208,646,214,121,86,38,57,19018,1187,8179,762,4839,541,3570,478,1652,357,778,213
BX43,Norwood,24832,1064,7170,787,7493,694,5269,554,3356,451,1544,297,8362,708,1340,271,2558,409,2613,392,1346,282,505,189,1287,253,242,111,313,121,216,121,259,114,257,104,2269,348,1131,245,621,193,259,116,154,106,104,83,12914,1174,4457,747,4001,582,2181,382,1597,337,678,203
BX44,Williamsbridge-Olinville,38206,1248,8770,658,11021,747,11118,703,5443,508,1854,283,11916,816,1657,272,3268,415,4458,482,1841,303,692,178,3363,388,714,186,979,192,1155,214,378,113,137,74,2383,373,923,237,512,160,663,193,248,108,37,63,20544,1110,5476,534,6262,598,4842,482,2976,394,988,204
BX46,Parkchester,20955,790,3871,526,5088,533,6547,619,3629,496,1820,361,8872,776,1063,322,2127,404,3367,492,1535,325,780,240,1538,343,160,86,366,149,433,165,324,160,255,121,2293,414,747,220,576,191,600,184,277,157,93,81,8252,833,1901,384,2019,370,2147,401,1493,337,692,226
BX49,Pelham Parkway,21391,869,5248,638,5522,606,4477,489,3577,489,2567,382,8084,619,918,261,2550,375,2226,344,1648,309,742,187,1215,261,214,150,216,151,237,99,269,117,279,155,1665,327,710,226,408,167,333,134,121,82,93,86,10427,897,3406,578,2348,427,1681,321,1539,375,1453,292
BX52,Schuylerville-Throgs Neck-Edgewater Park,31126,1056,5669,608,10268,757,8213,716,4318,565,2658,385,20408,1034,2457,415,7031,635,5839,621,3091,500,1990,329,1595,305,185,100,536,176,381,145,355,154,138,86,2553,396,692,205,934,241,698,205,139,95,90,78,6570,812,2335,434,1767,374,1295,354,733,204,440,174
BX55,Soundview-Bruckner,21485,947,8443,721,5988,536,4749,506,1792,304,513,143,5987,548,1213,243,1788,284,2101,341,607,175,278,108,828,189,287,126,163,79,238,114,97,75,43,63,3312,518,1720,337,773,239,554,179,222,104,43,53,11358,1026,5223,667,3264,456,1856,384,866,216,149,78
BX59,Westchester-Unionport,16788,839,4924,615,4943,514,4081,464,2274,343,566,165,6368,553,888,234,1992,331,2149,344,1153,245,186,86,1004,251,292,110,356,167,188,95,90,66,78,63,2232,350,860,228,685,178,427,147,185,92,75,59,7184,816,2884,560,1910,353,1317,298,846,207,227,114
BX62,Woodlawn-Wakefield,30366,1082,5611,573,9463,750,7379,602,5091,499,2822,386,9833,756,870,212,2859,407,3108,399,1908,331,1088,219,2016,331,377,143,431,142,623,200,289,129,296,114,1431,327,377,146,475,186,273,111,166,97,140,132,17086,1036,3987,524,5698,638,3375,446,2728,361,1298,257
