area_id,area_name,b992707001,b992707001_moe,b992707002,b992707002_moe,b992707003,b992707003_moe
BK09,Brooklyn Heights-Cobble Hill,23498,-1,2147,-1,21351,-1
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,61288,-1,5623,-1,55665,-1
BK19,Brighton Beach,31530,-1,2711,-1,28819,-1
BK21,Seagate-Coney Island,29406,-1,2628,-1,26778,-1
BK23,West Brighton,15410,-1,1440,-1,13970,-1
BK25,Homecrest,41893,-1,3460,-1,38433,-1
BK26,Gravesend,27759,-1,2640,-1,25119,-1
BK27,Bath Beach,29100,-1,3479,-1,25621,-1
BK28,Bensonhurst West,86412,-1,10357,-1,76055,-1
BK29,Bensonhurst East,61057,-1,5325,-1,55732,-1
BK30,Dyker Heights,44934,-1,3366,-1,41568,-1
BK31,Bay Ridge,83453,-1,5838,-1,77615,-1
BK32,Sunset Park West,52486,-1,3781,-1,48705,-1
BK33,Carroll Gardens-Columbia Street-Red Hook,38965,-1,2712,-1,36253,-1
BK34,Sunset Park East,71445,-1,4614,-1,66831,-1
BK35,Stuyvesant Heights,64237,-1,4910,-1,59327,-1
BK37,Park Slope-Gowanus,72707,-1,4684,-1,68023,-1
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,34719,-1,2183,-1,32536,-1
BK40,Windsor Terrace,22563,-1,1373,-1,21190,-1
BK41,Kensington-Ocean Parkway,36020,-1,2073,-1,33947,-1
BK42,Flatbush,104778,-1,7852,-1,96926,-1
BK43,Midwood,51297,-1,4109,-1,47188,-1
BK44,Madison,39981,-1,3049,-1,36932,-1
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,48309,-1,4249,-1,44060,-1
BK46,Ocean Parkway South,19508,-1,1953,-1,17555,-1
BK50,Canarsie,85624,-1,7114,-1,78510,-1
BK58,Flatlands,70841,-1,7391,-1,63450,-1
BK60,Prospect Lefferts Gardens-Wingate,68838,-1,5715,-1,63123,-1
BK61,Crown Heights North,99659,-1,7294,-1,92365,-1
BK63,Crown Heights South,41211,-1,3007,-1,38204,-1
BK64,Prospect Heights,20435,-1,1179,-1,19256,-1
BK68,Fort Greene,26206,-1,2374,-1,23832,-1
BK69,Clinton Hill,36409,-1,3043,-1,33366,-1
BK72,Williamsburg,32650,-1,2307,-1,30343,-1
BK73,North Side-South Side,46039,-1,2084,-1,43955,-1
BK75,Bedford,69849,-1,5474,-1,64375,-1
BK76,Greenpoint,31508,-1,1960,-1,29548,-1
BK77,Bushwick North,61775,-1,2304,-1,59471,-1
BK78,Bushwick South,70981,-1,4599,-1,66382,-1
BK79,Ocean Hill,31779,-1,1749,-1,30030,-1
BK81,Brownsville,55202,-1,4279,-1,50923,-1
BK82,East New York,91686,-1,8202,-1,83484,-1
BK83,Cypress Hills-City Line,47466,-1,4388,-1,43078,-1
BK85,East New York (Pennsylvania Ave),29811,-1,2107,-1,27704,-1
BK88,Borough Park,105873,-1,8717,-1,97156,-1
BK90,East Williamsburg,33139,-1,2139,-1,31000,-1
BK91,East Flatbush-Farragut,52647,-1,4024,-1,48623,-1
BK93,Starrett City,12813,-1,1138,-1,11675,-1
