area_id,area_name,b06002001,b06002001_moe,b06002002,b06002002_moe,b06002003,b06002003_moe,b06002004,b06002004_moe,b06002005,b06002005_moe
BK09,Brooklyn Heights-Cobble Hill,217,7,221,12,212,11,199,39,234,12
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,478,20,368,45,500,112,457,203,540,15
BK19,Brighton Beach,317,17,158,40,302,69,381,63,355,15
BK21,Seagate-Coney Island,371,19,233,22,412,52,406,50,467,17
BK23,West Brighton,112,7,109,19,101,25,52,44,114,8
BK25,Homecrest,416,20,269,30,412,120,445,111,531,18
BK26,Gravesend,304,16,251,45,248,87,270,79,350,20
BK27,Bath Beach,352,19,284,27,356,77,344,200,415,16
BK28,Bensonhurst West,826,25,538,33,825,208,712,233,954,30
BK29,Bensonhurst East,532,21,344,27,560,133,559,188,590,19
BK30,Dyker Heights,596,24,426,37,607,93,733,138,726,29
BK31,Bay Ridge,1005,22,816,34,999,70,1087,169,1203,37
BK32,Sunset Park West,464,16,279,25,466,60,841,51,545,18
BK33,Carroll Gardens-Columbia Street-Red Hook,424,11,377,18,452,14,642,78,480,25
BK34,Sunset Park East,414,12,193,14,386,58,705,61,509,16
BK35,Stuyvesant Heights,573,19,433,24,888,54,757,111,739,32
BK37,Park Slope-Gowanus,686,12,606,25,681,17,947,139,825,38
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,339,10,288,15,376,35,558,43,420,18
BK40,Windsor Terrace,230,6,195,14,225,12,329,123,284,25
BK41,Kensington-Ocean Parkway,259,8,142,15,276,30,347,75,334,14
BK42,Flatbush,840,20,476,29,989,96,1076,163,1072,32
BK43,Midwood,597,27,394,29,673,96,561,166,840,35
BK44,Madison,500,24,315,38,530,78,544,155,582,20
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,408,17,323,22,411,138,517,101,542,25
BK46,Ocean Parkway South,298,27,197,25,292,65,373,78,458,37
BK50,Canarsie,827,23,466,26,1003,161,1062,143,1091,25
BK58,Flatlands,772,24,475,23,1003,157,923,188,1066,31
BK60,Prospect Lefferts Gardens-Wingate,590,24,345,19,682,124,733,128,785,24
BK61,Crown Heights North,841,20,570,23,1164,71,1133,131,1152,28
BK63,Crown Heights South,278,11,173,9,354,54,322,126,447,17
BK64,Prospect Heights,207,6,169,15,202,8,252,86,274,22
BK68,Fort Greene,337,14,263,11,369,22,459,94,439,28
BK69,Clinton Hill,295,10,247,16,294,13,318,105,351,23
BK72,Williamsburg,136,6,109,5,273,55,361,91,405,16
BK73,North Side-South Side,404,9,314,18,403,14,682,88,553,35
BK75,Bedford,486,15,370,16,706,56,827,55,758,30
BK76,Greenpoint,408,10,350,19,368,9,578,119,537,26
BK77,Bushwick North,383,10,220,16,386,44,670,65,486,19
BK78,Bushwick South,600,15,414,21,784,78,1124,67,810,36
BK79,Ocean Hill,324,19,220,19,516,68,543,120,447,21
BK81,Brownsville,430,17,279,12,880,39,659,103,647,25
BK82,East New York,848,22,558,29,1348,140,1405,121,1188,36
BK83,Cypress Hills-City Line,469,20,270,19,626,139,716,128,633,18
BK85,East New York (Pennsylvania Ave),258,13,157,8,467,43,342,97,393,18
BK88,Borough Park,673,21,419,18,1244,162,905,171,1269,35
BK90,East Williamsburg,341,10,291,21,314,42,549,91,433,29
BK91,East Flatbush-Farragut,474,24,255,13,752,90,528,117,635,15
BK93,Starrett City,84,6,52,7,106,28,139,18,128,10
BK95,Erasmus,172,8,88,9,194,55,220,60,221,9
BK96,Rugby-Remsen Village,501,19,255,18,738,73,637,141,635,17
