area_id,area_name,b12001001,b12001001_moe,b12001002,b12001002_moe,b12001003,b12001003_moe,b12001004,b12001004_moe,b12001005,b12001005_moe,b12001006,b12001006_moe,b12001007,b12001007_moe,b12001008,b12001008_moe,b12001009,b12001009_moe,b12001010,b12001010_moe,b12001011,b12001011_moe,b12001012,b12001012_moe,b12001013,b12001013_moe,b12001014,b12001014_moe,b12001015,b12001015_moe,b12001016,b12001016_moe,b12001017,b12001017_moe,b12001018,b12001018_moe,b12001019,b12001019_moe
BK09,Brooklyn Heights-Cobble Hill,20870,1002,10413,688,4758,537,4928,411,4417,358,511,228,126,86,385,212,199,104,528,150,10457,575,4169,430,4954,411,4349,353,605,223,112,64,493,214,519,156,815,215
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,52291,1285,23917,818,7583,650,14042,585,12869,549,1173,223,396,124,777,196,1019,212,1273,236,28374,865,7281,602,14236,566,12674,544,1562,283,715,173,847,226,4319,427,2538,330
BK19,Brighton Beach,27260,1021,12385,675,3890,452,7046,463,6123,419,923,216,324,120,599,175,560,165,889,227,14875,645,3330,440,7050,435,6024,412,1026,218,362,116,664,192,2775,320,1720,280
BK21,Seagate-Coney Island,25312,995,11585,739,5410,680,5060,397,4388,375,672,203,187,89,485,181,412,124,703,194,13727,636,5082,538,5424,400,4228,362,1196,252,866,222,330,117,1966,287,1255,227
BK23,West Brighton,14371,587,6041,401,1413,291,3857,331,3559,316,298,126,164,102,134,77,377,118,394,150,8330,429,1377,264,4124,326,3535,308,589,170,477,153,112,76,1727,263,1102,252
BK25,Homecrest,33500,1021,16491,663,5236,534,9894,454,9086,434,808,197,220,94,588,178,502,127,859,190,17009,577,3957,399,9771,447,8954,426,817,185,326,115,491,148,1854,237,1427,241
BK26,Gravesend,23570,972,10671,604,3445,427,6226,448,5845,433,381,135,87,55,294,125,372,134,628,177,12899,603,3350,435,6538,444,5707,422,831,206,336,135,495,157,1716,253,1295,240
BK27,Bath Beach,24303,973,11787,638,3936,424,7059,434,6343,382,716,224,180,77,536,213,370,120,422,113,12516,544,3398,399,6837,399,6187,366,650,190,279,159,371,106,1615,241,666,157
BK28,Bensonhurst West,71813,1717,34526,1107,12154,895,20328,715,18248,636,2080,350,394,128,1686,331,800,174,1244,223,37287,1006,10945,717,19809,673,17779,615,2030,298,586,155,1444,248,3940,376,2593,325
BK29,Bensonhurst East,51376,1311,25030,824,8414,642,14868,579,13514,545,1354,252,310,124,1044,227,694,160,1054,197,26346,819,6737,576,14967,576,13223,534,1744,287,570,153,1174,247,2894,309,1748,275
