area_id,area_name,b15003001,b15003001_moe,b15003002,b15003002_moe,b15003003,b15003003_moe,b15003004,b15003004_moe,b15003005,b15003005_moe,b15003006,b15003006_moe,b15003007,b15003007_moe,b15003008,b15003008_moe,b15003009,b15003009_moe,b15003010,b15003010_moe,b15003011,b15003011_moe,b15003012,b15003012_moe,b15003013,b15003013_moe,b15003014,b15003014_moe,b15003015,b15003015_moe,b15003016,b15003016_moe,b15003017,b15003017_moe,b15003018,b15003018_moe,b15003019,b15003019_moe,b15003020,b15003020_moe,b15003021,b15003021_moe,b15003022,b15003022_moe,b15003023,b15003023_moe,b15003024,b15003024_moe,b15003025,b15003025_moe
21,Avondale,26905,1156,716,237,0,38,0,38,32,51,223,143,337,172,190,98,229,117,1296,305,288,111,728,207,577,201,696,207,543,175,782,252,7997,839,957,248,1094,238,3178,446,1326,264,3968,437,1452,269,189,81,107,63
22,Logan Square,51108,1282,575,147,0,57,0,57,47,66,123,92,324,165,165,102,413,193,1067,255,323,139,1084,281,600,164,938,206,739,193,1191,272,10433,877,1388,271,1716,296,5308,508,2046,359,15224,759,5365,415,1509,233,530,165
23,Humboldt Park,31709,1217,915,249,0,51,28,57,140,107,141,110,480,234,416,165,299,132,1436,286,234,110,1817,374,1013,234,1269,271,2082,362,961,233,8439,726,1188,253,1268,262,4784,561,1380,263,2461,388,761,180,79,71,118,125
24,West Town,62284,1384,880,213,7,63,0,62,89,97,241,129,220,100,314,138,242,121,1340,306,284,121,1494,328,404,152,779,204,648,156,1113,272,6358,598,1006,201,1425,232,5778,508,2516,353,23312,977,9086,609,3684,432,1064,218
25,Austin,61288,1618,660,169,26,65,13,63,16,66,65,74,223,109,320,178,317,143,774,238,478,159,1345,267,1130,266,3212,440,4562,537,1832,330,19300,1091,2243,357,2639,365,11224,793,4120,483,4771,499,1640,264,284,116,94,78
26,West Garfield Park,10231,672,51,44,0,35,0,35,25,42,24,44,0,35,48,54,41,43,50,49,90,68,267,114,327,104,444,151,922,190,219,93,3466,410,565,165,465,121,1831,285,676,165,501,139,215,95,0,35,4,34
27,East Garfield Park,11527,679,82,52,0,38,5,37,0,38,65,49,35,50,37,51,82,82,33,39,45,53,236,99,135,71,413,139,987,209,299,102,3395,412,444,162,616,160,2433,348,528,145,1120,224,371,114,119,72,47,49
28,Near West Side,37589,1141,286,102,0,52,12,54,0,52,26,53,54,63,74,73,108,76,137,105,124,77,497,149,396,128,696,172,768,187,415,129,3846,513,562,148,1132,276,3527,402,1833,330,12201,763,6531,546,3035,379,1329,313
29,North Lawndale,19318,952,208,88,0,43,20,48,0,43,55,59,17,46,40,57,61,57,239,111,207,92,699,168,612,174,1105,236,1519,251,545,148,5995,572,816,207,800,185,3643,409,826,186,1289,248,471,108,71,70,80,73
30,South Lawndale,39881,1343,1648,308,8,48,0,48,192,97,583,173,995,222,652,188,730,199,5958,598,337,142,2632,463,3126,477,1525,280,2388,327,1099,252,8713,662,1562,263,965,191,3203,359,1245,237,1704,308,493,190,46,59,77,61
31,Lower West Side,22500,1041,787,200,0,42,5,41,89,67,271,118,690,202,291,121,388,158,3319,520,228,110,1207,268,552,165,507,164,459,166,365,132,4768,531,703,164,632,174,2233,384,1004,224,2731,405,1011,217,186,78,74,51
32,Loop,19406,993,62,82,0,30,0,30,0,30,15,39,0,30,0,30,0,30,29,59,14,33,17,32,44,46,83,81,137,57,203,118,928,265,170,71,308,149,1471,294,626,228,7936,764,4194,540,2119,452,1050,266
33,Near South Side,16211,931,94,76,0,24,4,22,4,18,0,24,32,43,0,24,165,212,27,34,17,26,140,85,82,49,171,98,177,116,290,179,1314,357,270,153,433,144,1499,482,596,200,4937,557,3275,471,1602,465,1082,350
34,Armour Square,9807,535,675,210,0,27,23,37,0,27,66,63,129,78,63,60,169,102,460,154,90,65,482,155,177,84,310,128,199,83,544,284,2963,411,128,61,244,98,658,169,372,145,1379,303,463,129,129,75,84,57
35,Douglas,12459,556,184,80,0,35,0,35,18,43,8,38,33,46,33,53,29,41,69,57,24,38,288,99,150,78,271,104,361,114,310,108,1697,249,555,151,628,141,2141,275,812,191,2508,360,1717,303,489,198,134,73
36,Oakland,3902,263,67,64,0,19,0,19,0,19,0,19,119,77,13,25,0,19,0,19,30,43,45,30,171,103,94,61,112,71,66,39,561,133,217,92,168,79,985,171,294,99,594,147,307,112,39,39,20,20
37,Fuller Park,1749,239,24,26,0,16,0,16,0,16,15,22,6,15,0,16,6,14,14,25,0,16,32,35,45,40,119,78,124,65,81,34,486,139,87,71,64,88,330,106,105,64,148,68,36,30,10,19,17,30
38,Grand Boulevard,14890,685,283,152,0,43,6,42,0,43,0,43,8,43,28,47,49,55,95,71,28,49,314,120,207,101,342,108,592,148,419,124,2987,359,538,129,656,145,3411,372,995,191,2282,319,1134,198,352,169,164,83
39,Kenwood,12666,664,213,85,0,31,0,31,0,31,0,31,8,32,22,37,0,31,85,85,21,33,193,83,105,71,213,118,296,117,276,103,1708,259,178,79,373,130,2250,371,585,184,2626,370,2061,309,771,199,682,158
40,Washington Park,6233,444,90,56,0,27,20,40,0,27,0,27,0,27,0,27,1,25,51,59,16,31,155,83,216,100,231,91,502,150,301,114,1418,246,397,108,268,94,1243,187,393,129,588,164,252,87,36,37,55,37
41,Hyde Park,17610,732,103,103,0,38,0,38,0,38,0,38,0,38,9,39,32,50,56,83,3,37,43,41,123,104,49,49,200,108,136,65,1279,279,202,96,393,128,2120,354,619,160,4468,496,4553,379,1251,227,1971,255
42,Woodlawn,15403,715,100,51,0,36,0,36,0,36,22,44,37,52,0,36,26,37,40,47,0,36,116,67,196,114,594,174,750,183,664,221,3284,405,521,166,713,167,3393,407,1128,270,2082,307,1131,226,201,82,405,166
43,South Shore,31380,1144,260,126,0,44,0,44,36,73,15,46,0,44,28,52,109,70,188,154,109,91,403,140,398,133,874,235,1162,265,808,196,6681,656,1262,280,1886,318,7472,639,2542,368,4427,481,2163,320,352,136,205,84
44,Chatham,22356,982,282,112,0,37,25,55,0,37,0,37,18,43,47,83,44,63,21,43,59,61,237,112,227,111,445,153,1288,273,550,193,5105,565,853,239,1287,249,5119,540,1775,292,3068,417,1596,274,135,79,175,98
45,Avalon Park,6954,490,55,58,0,19,0,19,0,19,0,19,0,19,0,19,15,27,54,62,0,19,50,60,81,53,216,114,206,111,60,48,1457,331,217,92,537,154,1870,339,509,136,1068,233,456,149,66,60,37,40
46,South Chicago,18358,969,402,142,9,37,0,37,63,67,0,37,175,98,95,77,218,113,493,158,214,121,681,204,415,141,699,208,1032,248,389,149,4310,509,601,164,1068,241,3441,432,1288,267,1819,325,804,241,102,60,40,48
47,Burnside,2035,288,0,11,0,11,0,11,0,11,0,11,0,11,15,25,5,10,8,12,0,11,32,32,29,38,141,82,127,106,36,33,475,151,109,78,87,61,633,177,149,67,50,65,102,52,0,11,37,45
48,Calumet Heights,10253,479,83,49,0,27,0,27,54,45,0,27,0,27,20,39,34,44,137,91,0,27,43,41,41,34,266,125,221,118,229,97,1770,308,289,110,943,219,2297,315,911,220,1306,234,1442,252,84,70,83,59
49,Roseland,29655,1004,193,78,17,47,0,41,67,81,6,42,10,42,46,55,231,101,97,71,103,62,542,180,354,127,893,216,1432,295,1011,242,7308,577,1230,237,1740,284,7237,616,2036,301,3209,413,1480,233,252,98,161,94
50,Pullman,4944,351,68,45,0,19,0,19,21,35,11,25,0,19,43,34,16,24,42,49,4,17,39,30,3,20,59,35,223,125,119,62,1073,225,140,67,295,92,1381,212,407,126,605,133,305,101,58,38,32,31
51,South Deering,10355,528,219,86,0,25,0,25,0,25,10,29,23,37,50,50,7,25,120,75,27,49,516,203,96,63,266,110,516,182,325,121,2848,388,620,173,531,158,2298,365,628,175,792,210,389,134,58,45,16,25
52,East Side,13997,699,318,108,0,29,0,29,0,29,157,125,125,82,59,65,195,94,660,220,145,94,1107,255,347,151,607,173,413,184,339,115,4239,444,578,163,739,168,1670,275,574,165,1185,233,464,147,37,36,39,49
53,West Pullman,18581,867,236,99,0,39,0,39,0,39,17,39,47,63,93,94,43,64,59,54,94,75,473,174,556,182,764,252,808,214,621,143,4303,544,966,241,1383,301,4100,440,1275,258,1793,298,832,221,58,49,60,51
54,Riverdale,3079,315,71,54,0,16,0,16,0,16,0,16,0,16,0,16,0,16,23,25,68,65,52,70,44,52,101,63,431,145,56,44,855,223,126,90,251,106,595,180,168,91,238,118,0,16,0,16,0,16
55,Hegewisch,6503,554,4,21,0,19,0,19,0,19,0,19,18,28,14,25,0,19,123,99,0,19,349,221,144,107,178,104,211,135,209,128,1840,402,181,102,520,166,977,228,484,184,977,198,240,118,31,35,3,19
56,Garfield Ridge,23380,726,345,122,0,42,9,43,26,57,77,86,90,68,116,69,23,49,554,164,147,77,889,239,505,201,621,186,460,185,649,153,7409,641,583,149,1432,235,3043,345,2000,327,3108,400,1160,218,106,58,28,42
57,Archer Heights,7745,511,206,86,0,27,0,27,0,27,60,57,138,65,90,70,43,46,743,186,54,39,406,111,341,137,303,126,178,76,217,85,2423,324,211,105,295,100,882,191,428,115,479,120,196,90,34,38,18,29
58,Brighton Park,24124,975,1039,230,0,43,10,45,59,61,209,101,397,145,436,159,342,144,3421,501,336,131,1402,285,1282,276,621,192,702,188,627,157,6304,556,1141,221,584,156,1929,294,1143,255,1703,309,333,110,67,55,37,49
59,McKinley Park,10320,553,520,162,0,25,0,25,4,24,20,28,12,24,102,65,80,54,724,251,64,51,447,165,337,154,200,88,472,162,410,174,3222,438,444,144,333,120,1075,220,391,112,1048,215,269,82,95,63,51,51
60,Bridgeport,21448,824,402,115,11,39,7,37,20,47,63,80,66,53,131,73,162,79,682,201,228,120,721,200,451,171,623,165,505,155,698,155,6279,504,671,151,882,184,2479,336,1300,226,2911,374,1565,265,320,119,271,116
61,New City,22896,1024,554,148,0,47,50,64,72,75,258,124,338,123,149,76,309,126,2402,401,234,108,1251,253,1180,239,1062,236,879,183,765,212,5957,527,936,184,979,195,3059,427,715,170,1149,213,434,141,73,62,91,75
62,West Elsdon,11410,559,483,161,17,34,0,27,37,48,83,71,151,103,41,39,180,107,1011,310,223,112,452,143,531,177,265,97,357,137,387,133,2997,386,508,176,372,118,1276,277,661,168,965,248,346,124,40,48,27,32
63,Gage Park,21158,985,1044,242,43,78,10,42,89,68,328,121,399,152,353,168,210,109,3255,559,327,144,1670,327,1363,384,679,171,526,160,604,180,4979,542,772,185,605,151,1612,289,883,196,1084,210,301,119,22,52,0,41
64,Clearing,15296,609,147,67,0,31,0,31,3,30,42,59,39,54,70,64,220,144,368,146,123,99,488,217,328,169,323,141,264,136,464,137,4963,434,519,168,847,190,2290,325,1199,259,1906,319,583,180,110,76,0,31
65,West Lawn,19424,746,591,254,0,34,0,34,0,34,38,52,191,118,290,141,261,161,1269,301,402,169,1367,328,651,229,542,194,455,187,470,141,6127,616,647,163,856,201,2584,358,922,207,1170,253,465,131,90,65,36,48
66,Chicago Lawn,30301,1190,640,186,0,49,37,76,85,94,159,86,348,139,271,120,328,148,1691,389,292,119,1129,248,943,271,864,214,1540,315,1122,243,8910,750,1048,212,1232,227,5439,577,1457,273,2227,400,443,162,60,51,36,55
67,West Englewood,20619,874,317,113,0,48,0,48,0,48,11,50,59,75,29,52,37,62,111,78,68,60,622,135,694,176,1088,226,1306,222,1074,225,6158,511,874,189,1825,277,3831,372,1092,203,1151,212,264,117,8,49,0,48
68,Englewood,16330,841,300,125,0,36,0,36,0,36,27,45,0,36,13,41,15,42,234,120,74,62,309,112,398,144,934,207,1677,309,671,180,4421,459,787,165,1004,213,3377,400,1207,240,618,150,221,83,34,50,9,35
69,Greater Grand Crossing,20367,869,174,123,0,38,0,38,8,38,7,39,50,48,6,38,8,40,15,40,35,43,386,147,399,122,854,200,1004,208,419,117,4600,497,813,200,1183,211,5094,513,1699,264,2502,366,888,218,112,71,111,80
70,Ashburn,26737,923,278,129,0,41,0,41,0,41,18,47,108,72,78,70,68,75,893,253,166,99,719,236,339,129,533,180,937,294,593,189,6800,600,835,226,1488,277,5632,597,2068,342,3510,478,1523,349,99,61,52,61
71,Auburn Gresham,30817,1101,228,89,0,46,0,46,3,44,43,69,20,49,64,78,75,59,221,114,142,81,467,143,502,207,1216,288,1688,300,1026,220,9122,701,1171,249,2309,335,6535,570,2222,342,2684,359,938,196,124,80,17,47
72,Beverly,13940,504,118,101,0,29,0,29,0,29,0,29,0,29,9,30,48,62,10,31,0,29,18,34,2,28,39,37,137,73,136,62,1669,338,306,106,393,101,2520,328,852,177,4029,354,2313,251,922,182,419,125
73,Washington Heights,17898,737,133,77,0,33,0,33,7,36,6,33,0,33,37,41,18,40,18,37,181,116,282,107,162,76,404,143,838,215,374,155,4756,440,968,228,1063,231,4216,463,1232,248,1885,326,1180,237,80,62,58,65
74,Mount Greenwood,11933,442,18,36,0,25,0,25,0,25,0,25,12,29,0,25,0,25,12,31,1,22,182,109,10,27,104,53,117,72,63,44,3244,369,322,136,1077,195,2104,277,826,200,2260,328,1329,241,225,123,27,37
75,Morgan Park,15406,769,163,111,43,69,0,31,0,31,0,31,94,79,0,31,5,29,32,47,36,37,123,70,150,75,241,128,470,158,301,107,2813,389,421,143,788,186,3395,552,1381,259,2705,354,1933,308,136,70,176,79
76,O'Hare,10217,649,94,80,0,38,1,35,0,38,1,35,1,35,0,38,12,42,15,40,85,91,195,109,66,81,134,98,156,123,355,190,3003,500,221,128,641,279,1393,299,794,241,1986,350,868,296,196,127,0,38
77,Edgewater,41943,1220,616,254,0,48,0,48,36,72,26,51,24,55,104,87,131,101,615,238,97,74,627,224,326,144,408,150,382,132,679,214,4535,544,715,233,1536,284,5777,618,2435,394,13208,892,7207,602,1394,265,1065,211
