area_id,area_name,b99072001,b99072001_moe,b99072002,b99072002_moe,b99072003,b99072003_moe,b99072004,b99072004_moe,b99072005,b99072005_moe,b99072006,b99072006_moe,b99072007,b99072007_moe
1,Rogers Park,56603,3,13277,3,737,3,72,3,665,3,12540,3,43326,3
2,West Ridge,72552,4,10231,4,959,4,228,4,731,4,9272,4,62321,4
3,Uptown,54415,3,11535,3,1108,3,288,3,820,3,10427,3,42880,3
4,Lincoln Square,38023,3,7129,3,576,3,185,3,391,3,6553,3,30894,3
5,North Center,32766,4,6102,4,663,4,64,4,599,4,5439,4,26664,4
6,Lake View,95272,6,28556,6,2064,6,180,6,1884,6,26492,6,66716,6
7,Lincoln Park,63827,4,18454,4,1822,4,253,4,1569,4,16632,4,45373,4
8,Near North Side,79778,4,19622,4,1348,4,134,4,1214,4,18274,4,60156,4
9,Edison Park,11091,2,712,2,130,2,97,2,33,2,582,2,10379,2
10,Norwood Park,36936,3,2323,3,433,3,165,3,268,3,1890,3,34613,3
11,Jefferson Park,26468,2,2422,2,123,2,1,2,122,2,2299,2,24046,2
12,Forest Glen,18314,2,1506,2,208,2,47,2,161,2,1298,2,16808,2
13,North Park,18492,2,2526,2,173,2,28,2,145,2,2353,2,15966,2
14,Albany Park,53106,3,9669,3,526,3,87,3,439,3,9143,3,43437,3
15,Portage Park,62786,4,6481,4,589,4,112,4,477,4,5892,4,56305,4
16,Irving Park,55598,4,7661,4,897,4,244,4,653,4,6764,4,47937,4
17,Dunning,41635,3,2566,3,335,3,61,3,274,3,2231,3,39069,3
18,Montclare,12263,1,1400,1,182,1,53,1,129,1,1218,1,10863,1
19,Belmont Cragin,76613,4,7184,4,568,4,185,4,383,4,6616,4,69429,4
20,Hermosa,24716,2,3896,2,338,2,9,2,329,2,3558,2,20820,2
21,Avondale,40976,3,5551,3,555,3,257,3,298,3,4996,3,35425,3
22,Logan Square,72495,5,12798,5,1161,5,304,5,857,5,11637,5,59697,5
23,Humboldt Park,53385,4,7318,4,709,4,58,4,651,4,6609,4,46067,4
24,West Town,82785,6,17855,6,1614,6,319,6,1295,6,16241,6,64930,6
25,Austin,97047,5,13654,5,1015,5,78,5,937,5,12639,5,83393,5
26,West Garfield Park,19042,3,3761,3,350,3,87,3,263,3,3411,3,15281,3
27,East Garfield Park,20900,3,3605,3,208,3,18,3,190,3,3397,3,17295,3
28,Near West Side,53288,4,14322,4,1504,4,192,4,1312,4,12818,4,38966,4
29,North Lawndale,35581,4,6312,4,628,4,130,4,498,4,5684,4,29269,4
30,South Lawndale,69312,4,13555,4,2571,4,708,4,1863,4,10984,4,55757,4
31,Lower West Side,36104,3,6691,3,235,3,1,3,234,3,6456,3,29413,3
32,Loop,26057,2,9262,2,880,2,84,2,796,2,8382,2,16795,2
33,Near South Side,19920,2,4763,2,473,2,269,2,204,2,4290,2,15157,2
34,Armour Square,13582,2,2097,2,121,2,0,2,121,2,1976,2,11485,2
35,Douglas,18894,3,5886,3,567,3,85,3,482,3,5319,3,13008,3
36,Oakland,6220,2,906,2,135,2,0,2,135,2,771,2,5314,2
37,Fuller Park,2903,1,285,1,13,1,0,1,13,1,272,1,2618,1
38,Grand Boulevard,22720,4,4413,4,211,4,62,4,149,4,4202,4,18307,4
39,Kenwood,17994,3,3976,3,143,3,17,3,126,3,3833,3,14018,3
40,Washington Park,10915,2,3197,2,268,2,0,2,268,2,2929,2,7718,2
41,Hyde Park,26298,3,7460,3,640,3,67,3,573,3,6820,3,18838,3
42,Woodlawn,24210,3,4667,3,558,3,44,3,514,3,4109,3,19543,3
43,South Shore,46824,4,10308,4,684,4,40,4,644,4,9624,4,36516,4
44,Chatham,32804,3,4408,3,319,3,66,3,253,3,4089,3,28396,3
45,Avalon Park,9576,1,1053,1,105,1,10,1,95,1,948,1,8523,1
46,South Chicago,29194,3,4894,3,293,3,19,3,274,3,4601,3,24300,3
47,Burnside,3499,1,480,1,11,1,0,1,11,1,469,1,3019,1
48,Calumet Heights,14274,2,1377,2,55,2,0,2,55,2,1322,2,12897,2
49,Roseland,44857,4,5943,4,426,4,69,4,357,4,5517,4,38914,4
50,Pullman,7121,2,781,2,42,2,0,2,42,2,739,2,6340,2
51,South Deering,16331,2,2774,2,233,2,0,2,233,2,2541,2,13557,2
52,East Side,23147,2,2131,2,203,2,30,2,173,2,1928,2,21016,2
53,West Pullman,30407,3,5074,3,673,3,62,3,611,3,4401,3,25333,3
54,Riverdale,6769,1,1241,1,101,1,0,1,101,1,1140,1,5528,1
55,Hegewisch,10140,1,1503,1,62,1,20,1,42,1,1441,1,8637,1
56,Garfield Ridge,33679,3,2778,3,448,3,156,3,292,3,2330,3,30901,3
57,Archer Heights,13190,2,1269,2,134,2,0,2,134,2,1135,2,11921,2
58,Brighton Park,43452,3,5767,3,565,3,189,3,376,3,5202,3,37685,3
59,McKinley Park,16252,2,1602,2,178,2,0,2,178,2,1424,2,14650,2
60,Bridgeport,32036,3,4735,3,265,3,29,3,236,3,4470,3,27301,3
61,New City,41380,4,5861,4,414,4,51,4,363,4,5447,4,35519,4
62,West Elsdon,18690,2,2088,2,266,2,148,2,118,2,1822,2,16602,2
63,Gage Park,38696,3,3792,3,249,3,31,3,218,3,3543,3,34904,3
64,Clearing,22400,3,2120,3,65,3,0,3,65,3,2055,3,20280,3
65,West Lawn,32464,2,2310,2,537,2,448,2,89,2,1773,2,30154,2
66,Chicago Lawn,53694,3,5970,3,505,3,222,3,283,3,5465,3,47724,3
67,West Englewood,34710,4,5539,4,464,4,155,4,309,4,5075,4,29171,4
68,Englewood,28344,3,4689,3,442,3,18,3,424,3,4247,3,23655,3
69,Greater Grand Crossing,32393,3,5488,3,550,3,124,3,426,3,4938,3,26905,3
70,Ashburn,42117,3,2700,3,242,3,150,3,92,3,2458,3,39417,3
71,Auburn Gresham,49060,4,6458,4,592,4,174,4,418,4,5866,4,42602,4
72,Beverly,20965,3,1082,3,64,3,8,3,56,3,1018,3,19883,3
73,Washington Heights,25654,3,1936,3,484,3,352,3,132,3,1452,3,23718,3
74,Mount Greenwood,18291,2,1074,2,333,2,244,2,89,2,741,2,17217,2
75,Morgan Park,22379,3,1600,3,188,3,57,3,131,3,1412,3,20779,3
76,O'Hare,13416,3,1557,3,72,3,0,3,72,3,1485,3,11859,3
77,Edgewater,54455,4,10480,4,1086,4,99,4,987,4,9394,4,43975,4
