area_id,area_name,b08131001,b08131001_moe,b08131002,b08131002_moe,b08131003,b08131003_moe,b08131004,b08131004_moe,b08131005,b08131005_moe
1,Rogers Park,181590,18445,174640,17147,162325,15685,12310,7169,6950,6639
2,West Ridge,59385,10838,57965,10820,56185,10918,1780,1336,1420,1622
3,Uptown,129185,16317,127385,16227,116835,15162,10550,5051,1800,2007
4,Lincoln Square,258065,20790,250370,20072,225485,19561,24885,7946,7695,5865
6,Lake View,1116225,46335,1070970,44666,952110,39627,118855,22878,45265,15231
7,Lincoln Park,719095,34024,679570,32504,585035,28450,94535,17462,39525,12929
8,Near North Side,845795,43071,803080,41961,686555,38105,116525,25800,42715,12733
9,Edison Park,106025,12074,103110,11733,94425,10072,8685,4871,2915,2712
11,Jefferson Park,92955,18240,86770,17932,76720,18284,10050,4928,6185,4901
15,Portage Park,66790,12597,63955,12489,53890,9997,10065,5171,2835,2582
19,Belmont Cragin,103760,16353,102335,16450,93720,16839,8615,5609,1425,1377
21,Avondale,115895,15847,113860,15734,104730,15446,9130,6077,2030,2185
22,Logan Square,189570,15785,184815,15653,164245,14359,20570,6145,4755,2902
24,West Town,409285,30487,392485,29679,351120,26647,41370,10404,16800,6803
28,Near West Side,443820,30186,423365,28809,339365,24867,84000,15531,20455,10717
32,Loop,370195,31644,348530,30165,288615,26570,59915,15759,21665,9938
33,Near South Side,330120,31967,308930,26707,265085,27308,43845,10805,21190,13709
34,Armour Square,70935,12822,68505,12529,55320,11716,13185,5961,2430,3078
35,Douglas,18270,4196,17795,4117,16215,3899,1580,1565,475,544
39,Kenwood,62925,11843,61975,12017,58180,11061,3795,3708,950,1016
41,Hyde Park,162305,17138,152330,16236,135660,12355,16670,11093,9975,5247
50,Pullman,29370,5176,26925,5118,23385,4748,3540,2245,2445,2366
51,South Deering,46570,9331,45905,9350,44880,9420,1025,920,665,650
52,East Side,219380,20856,201625,20560,183625,19564,18000,6052,17755,5487
53,West Pullman,56525,12972,55605,12965,50230,12182,5375,4491,920,1161
55,Hegewisch,127535,18017,118355,17656,110800,16468,7555,6418,9180,3800
56,Garfield Ridge,154545,17405,148665,17107,130845,16243,17820,8007,5880,6638
58,Brighton Park,82605,24085,71895,14013,69885,13862,2010,2051,10710,16039
59,McKinley Park,46215,7088,44555,7391,39710,6699,4845,2716,1660,1825
60,Bridgeport,62125,12087,60760,12152,56665,11880,4095,2718,1365,1144
65,West Lawn,101915,15901,96515,15656,84960,16522,11555,5104,5400,8243
70,Ashburn,194545,19840,187405,17798,166640,16161,20765,9405,7140,7532
72,Beverly,68525,9379,66475,9856,61730,10144,4745,2961,2050,1992
73,Washington Heights,94130,23755,91480,23680,80020,21670,11460,9848,2650,2861
74,Mount Greenwood,45135,6426,43215,6144,34835,5365,8380,3150,1920,1424
75,Morgan Park,46655,6904,46195,6832,43405,6767,2790,1704,460,463
77,Edgewater,83130,10912,80420,10905,69090,9481,11330,5798,2710,2385
