area_id,area_name,b07007001,b07007001_moe,b07007002,b07007002_moe,b07007003,b07007003_moe,b07007004,b07007004_moe,b07007005,b07007005_moe,b07007006,b07007006_moe,b07007007,b07007007_moe,b07007008,b07007008_moe,b07007009,b07007009_moe,b07007010,b07007010_moe,b07007011,b07007011_moe,b07007012,b07007012_moe,b07007013,b07007013_moe,b07007014,b07007014_moe,b07007015,b07007015_moe,b07007016,b07007016_moe,b07007017,b07007017_moe,b07007018,b07007018_moe,b07007019,b07007019_moe,b07007020,b07007020_moe,b07007021,b07007021_moe,b07007022,b07007022_moe,b07007023,b07007023_moe,b07007024,b07007024_moe,b07007025,b07007025_moe,b07007026,b07007026_moe,b07007027,b07007027_moe,b07007028,b07007028_moe,b07007029,b07007029_moe,b07007030,b07007030_moe
18,Montclare,12263,827,7886,720,4377,579,1938,343,2439,473,10863,810,6924,724,3939,533,1804,331,2135,443,1144,415,825,327,319,182,103,81,216,166,46,55,32,53,14,26,14,26,0,23,74,63,42,51,32,38,0,23,32,38,136,99,63,76,73,53,17,31,56,46
19,Belmont Cragin,76613,2501,46538,2069,30075,1688,10100,854,19975,1525,69429,2570,42189,2050,27240,1633,9612,837,17628,1450,6103,1182,3843,872,2260,553,433,171,1827,511,13,55,13,55,0,52,0,52,0,52,532,266,275,165,257,161,28,60,229,158,536,246,218,214,318,161,27,59,291,158
20,Hermosa,24716,1253,15831,1026,8885,957,3006,448,5879,863,20820,1321,13153,1036,7667,940,2800,435,4867,824,3489,709,2376,576,1113,332,177,105,936,308,153,189,123,146,30,54,0,29,30,54,138,130,109,121,29,55,29,55,0,29,116,100,70,62,46,78,0,29,46,78
21,Avondale,40976,1869,24428,1274,16548,1439,5139,615,11409,1346,35425,1938,20850,1272,14575,1355,4742,605,9833,1244,4814,880,3163,597,1651,582,329,154,1322,558,133,77,118,74,15,44,0,38,15,44,284,129,249,125,35,45,8,39,27,45,320,196,48,56,272,187,60,92,212,166
22,Logan Square,72495,1950,56696,1657,15799,1187,5295,562,10504,1071,59697,1973,45658,1623,14039,1140,4934,555,9105,1022,10327,1106,8891,944,1436,440,294,121,1142,422,478,165,460,163,18,57,14,58,4,57,1604,362,1475,339,129,98,53,81,76,79,389,186,212,108,177,160,0,57,177,160
23,Humboldt Park,53385,2145,43736,2046,9649,1076,3253,546,6396,1020,46067,2154,37174,2010,8893,1037,3025,545,5868,983,6862,1174,6164,1133,698,267,224,122,474,237,110,85,106,84,4,49,4,49,0,51,203,128,201,128,2,49,0,51,2,49,143,92,91,75,52,70,0,51,52,70
24,West Town,82785,1977,69290,1868,13495,977,5731,561,7764,810,64930,1937,53656,1759,11274,902,4869,503,6405,746,13611,1150,11651,1059,1960,417,775,236,1185,311,1233,276,1192,269,41,76,21,69,20,70,2725,428,2657,423,68,74,61,74,7,62,286,120,134,86,152,102,5,62,147,102
25,Austin,97047,2701,93098,2663,3949,717,1545,312,2404,633,83393,2626,79694,2571,3699,706,1454,304,2245,627,12230,1417,12038,1398,192,129,80,95,112,88,648,342,647,342,1,60,1,60,0,61,549,357,529,356,20,67,10,62,10,62,227,219,190,215,37,74,0,61,37,74
26,West Garfield Park,19042,1295,18994,1294,48,46,30,37,18,41,15281,1175,15261,1174,20,38,20,38,0,35,3314,781,3286,780,28,42,10,34,18,41,140,145,140,145,0,35,0,35,0,35,303,147,303,147,0,35,0,35,0,35,4,34,4,34,0,35,0,35,0,35
27,East Garfield Park,20900,1303,20449,1306,451,187,218,103,233,137,17295,1237,16941,1237,354,165,184,90,170,125,3091,665,3041,666,50,57,34,57,16,39,252,163,252,163,0,38,0,38,0,38,243,141,215,134,28,57,0,38,28,57,19,41,0,38,19,41,0,38,19,41
28,Near West Side,53288,1640,44934,1588,8354,753,3160,408,5194,637,38966,1529,33304,1423,5662,611,2481,358,3181,488,9775,973,8423,904,1352,328,489,189,863,255,1426,314,1217,272,209,116,100,72,109,102,2069,354,1861,344,208,95,90,66,118,82,1052,360,129,92,923,346,0,52,923,346
29,North Lawndale,35581,1825,34676,1807,905,280,313,113,592,217,29269,1693,28458,1672,811,267,296,116,515,196,5837,1018,5743,1011,94,108,17,46,77,102,217,130,217,130,0,43,0,43,0,43,229,133,229,133,0,43,0,43,0,43,29,50,29,50,0,43,0,43,0,43
30,South Lawndale,69312,2265,38411,1732,30901,1472,6663,580,24238,1454,55757,2246,28315,1605,27442,1450,6354,572,21088,1429,12136,1112,9145,787,2991,604,294,129,2697,577,442,212,360,149,82,93,0,48,82,93,685,245,537,204,148,92,15,52,133,92,292,173,54,84,238,128,0,48,238,128
31,Lower West Side,36104,1676,20627,1207,15477,1088,4240,486,11237,1038,29413,1712,16417,1184,12996,1044,3895,475,9101,979,5671,911,3542,577,2129,503,313,119,1816,474,328,143,260,117,68,88,0,42,68,88,487,207,366,130,121,134,20,51,101,129,205,98,42,51,163,94,12,44,151,92
32,Loop,26057,1405,20874,1386,5183,696,1969,414,3214,587,16795,1091,13530,1108,3265,530,1516,335,1749,414,4052,785,3453,741,599,223,137,110,462,192,1127,388,1032,374,95,85,56,76,39,53,3203,890,2644,762,559,279,229,208,330,187,880,326,215,129,665,311,31,57,634,307
33,Near South Side,19920,1121,15980,1068,3940,687,1722,402,2218,564,15157,1221,12511,1054,2646,557,1362,315,1284,421,3022,694,2379,610,643,320,80,73,563,299,207,261,111,117,96,150,96,150,0,24,1212,457,960,393,252,222,180,210,72,75,322,250,19,31,303,249,4,17,299,249
34,Armour Square,13582,841,6315,692,7267,660,3539,445,3728,586,11485,880,5659,665,5826,576,3379,438,2447,451,1322,391,506,232,816,302,143,75,673,282,43,59,27,40,16,39,0,27,16,39,345,277,115,93,230,251,10,30,220,250,387,219,8,21,379,219,7,27,372,218
35,Douglas,18894,866,15718,781,3176,567,559,177,2617,545,13008,726,11766,715,1242,274,316,119,926,253,3500,515,2781,451,719,232,153,96,566,225,385,125,295,118,90,69,15,36,75,69,1037,276,832,245,205,119,75,70,130,102,964,360,44,53,920,348,0,35,920,348
36,Oakland,6220,468,5885,436,335,155,115,67,220,106,5314,466,4995,434,319,153,99,62,220,106,871,291,855,282,16,30,16,30,0,19,13,28,13,28,0,19,0,19,0,19,19,36,19,36,0,19,0,19,0,19,3,16,3,16,0,19,0,19,0,19
37,Fuller Park,2903,542,2744,537,159,102,14,17,145,102,2618,510,2470,498,148,101,3,13,145,102,254,182,243,182,11,19,11,19,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,31,49,31,49,0,16,0,16,0,16
38,Grand Boulevard,22720,1128,22121,1098,599,184,285,105,314,149,18307,1041,17791,1012,516,164,281,105,235,126,4013,777,3962,764,51,85,4,42,47,86,89,83,89,83,0,43,0,43,0,43,300,135,278,133,22,48,0,43,22,48,11,42,1,41,10,44,0,43,10,44
39,Kenwood,17994,910,15835,889,2159,359,792,245,1367,298,14018,839,12699,796,1319,266,583,174,736,194,2720,559,2170,502,550,222,129,147,421,183,282,180,240,146,42,74,42,74,0,31,752,244,613,213,139,108,38,67,101,85,222,103,113,77,109,67,0,31,109,67
40,Washington Park,10915,823,10802,814,113,69,61,40,52,58,7718,692,7618,682,100,64,61,40,39,53,2969,672,2956,671,13,34,0,27,13,34,119,133,119,133,0,27,0,27,0,27,108,66,108,66,0,27,0,27,0,27,1,29,1,29,0,27,0,27,0,27
41,Hyde Park,26298,1179,21765,1090,4533,508,1593,297,2940,429,18838,1026,15802,899,3036,421,1378,267,1658,337,4228,581,3510,518,718,238,79,63,639,232,268,102,253,101,15,38,13,40,2,37,2293,371,2021,356,272,116,123,94,149,76,671,160,179,82,492,135,0,38,492,135
42,Woodlawn,24210,1245,23075,1233,1135,251,415,141,720,213,19543,1155,18637,1139,906,236,353,133,553,192,3866,658,3725,651,141,78,39,45,102,69,135,73,130,70,5,36,0,36,5,36,587,176,555,172,32,55,10,38,22,53,79,58,28,41,51,44,13,39,38,40
43,South Shore,46824,1963,45367,1933,1457,413,630,216,827,319,36516,1841,35328,1806,1188,334,591,208,597,229,9349,1240,9184,1231,165,141,39,75,126,127,204,125,204,125,0,44,0,44,0,44,623,263,586,256,37,71,0,44,37,71,132,108,65,82,67,83,0,44,67,83
44,Chatham,32804,1599,32551,1601,253,131,180,124,73,46,28396,1607,28162,1599,234,128,171,122,63,44,4164,780,4145,779,19,39,9,38,10,38,130,168,130,168,0,37,0,37,0,37,114,92,114,92,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37
45,Avalon Park,9576,755,9407,749,169,92,58,37,111,76,8523,746,8360,739,163,93,58,37,105,77,982,293,976,292,6,19,0,19,6,19,0,19,0,19,0,19,0,19,0,19,71,64,71,64,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
46,South Chicago,29194,1572,25555,1460,3639,656,1098,295,2541,584,24300,1527,21349,1417,2951,571,998,286,1953,501,4199,889,3656,793,543,287,83,85,460,258,121,149,121,149,0,37,0,37,0,37,506,324,420,286,86,83,0,37,86,83,68,76,9,38,59,75,17,45,42,58
47,Burnside,3499,689,3399,685,100,88,57,54,43,58,3019,543,2927,543,92,84,49,46,43,58,412,387,404,387,8,16,8,16,0,11,46,56,46,56,0,11,0,11,0,11,11,21,11,21,0,11,0,11,0,11,11,19,11,19,0,11,0,11,0,11
48,Calumet Heights,14274,805,13519,785,755,333,381,155,374,283,12897,751,12254,729,643,312,336,142,307,280,1166,489,1072,471,94,105,45,74,49,56,45,67,45,67,0,27,0,27,0,27,148,132,148,132,0,27,0,27,0,27,18,36,0,27,18,36,0,27,18,36
49,Roseland,44857,1650,44150,1651,707,213,372,151,335,130,38914,1457,38262,1461,652,206,347,149,305,122,5174,1128,5132,1127,42,57,19,44,23,51,119,98,119,98,0,41,0,41,0,41,611,258,605,258,6,41,6,41,0,41,39,47,32,45,7,42,0,41,7,42
50,Pullman,7121,563,6875,537,246,135,84,59,162,106,6340,521,6094,492,246,135,84,59,162,106,744,324,744,324,0,19,0,19,0,19,15,28,15,28,0,19,0,19,0,19,13,19,13,19,0,19,0,19,0,19,9,21,9,21,0,19,0,19,0,19
51,South Deering,16331,1033,14028,991,2303,442,1178,272,1125,342,13557,1025,11522,939,2035,430,1104,275,931,308,2522,719,2306,665,216,159,47,55,169,142,0,25,0,25,0,25,0,25,0,25,138,124,138,124,0,25,0,25,0,25,114,97,62,65,52,54,27,37,25,46
52,East Side,23147,1355,15813,1068,7334,780,3465,425,3869,686,21016,1390,14412,1086,6604,695,3345,427,3259,573,1970,622,1279,440,691,401,98,76,593,384,49,47,28,38,21,40,13,32,8,27,103,68,94,68,9,30,9,30,0,29,9,28,0,29,9,28,0,29,9,28
53,West Pullman,30407,1609,29530,1621,877,290,290,130,587,225,25333,1445,24456,1454,877,290,290,130,587,225,4441,1094,4441,1094,0,39,0,39,0,39,153,132,153,132,0,39,0,39,0,39,465,257,465,257,0,39,0,39,0,39,15,44,15,44,0,39,0,39,0,39
54,Riverdale,6769,713,6715,717,54,41,54,41,0,16,5528,688,5474,698,54,41,54,41,0,16,1056,441,1056,441,0,16,0,16,0,16,95,150,95,150,0,16,0,16,0,16,90,102,90,102,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
55,Hegewisch,10140,920,9028,918,1112,308,691,182,421,206,8637,797,7556,804,1081,305,660,175,421,206,1349,802,1318,801,31,44,31,44,0,19,0,19,0,19,0,19,0,19,0,19,139,142,139,142,0,19,0,19,0,19,15,25,15,25,0,19,0,19,0,19
56,Garfield Ridge,33679,1067,25996,1048,7683,723,4491,471,3192,499,30901,1136,23797,1062,7104,702,4226,453,2878,496,2250,590,1768,538,482,178,265,126,217,130,155,156,155,156,0,42,0,42,0,42,224,131,224,131,0,42,0,42,0,42,149,99,52,54,97,93,0,42,97,93
57,Archer Heights,13190,754,7586,596,5604,566,2048,285,3556,546,11921,792,6963,586,4958,557,1901,271,3057,519,1161,341,587,190,574,228,113,68,461,224,25,42,25,42,0,27,0,27,0,27,54,64,11,30,43,62,34,60,9,30,29,53,0,27,29,53,0,27,29,53
58,Brighton Park,43452,1798,24245,1352,19207,1182,5779,540,13428,1111,37685,1854,20835,1311,16850,1083,5248,494,11602,1027,5376,1144,3252,786,2124,594,471,221,1653,521,128,110,120,110,8,44,0,43,8,44,164,115,38,52,126,107,7,42,119,108,99,81,0,43,99,81,53,70,46,58
59,McKinley Park,16252,917,10240,764,6012,602,2591,357,3421,506,14650,990,9221,819,5429,581,2346,335,3083,489,1409,345,933,295,476,168,216,114,260,120,115,77,59,46,56,55,22,33,34,49,36,30,27,32,9,19,7,25,2,19,42,47,0,25,42,47,0,25,42,47
60,Bridgeport,32036,1314,20966,1067,11070,874,5941,571,5129,729,27301,1387,17887,1070,9414,828,5664,570,3750,640,3515,601,2567,534,948,257,162,83,786,242,332,157,266,145,66,61,43,56,23,42,389,179,186,111,203,139,56,60,147,129,499,188,60,53,439,183,16,37,423,180
61,New City,41380,1848,29359,1644,12021,876,2501,388,9520,839,35519,1819,24758,1561,10761,868,2277,374,8484,828,5323,866,4189,734,1134,337,211,110,923,301,134,112,134,112,0,47,0,47,0,47,354,156,278,134,76,64,13,46,63,65,50,92,0,47,50,92,0,47,50,92
62,West Elsdon,18690,1070,11150,781,7540,719,2734,356,4806,695,16602,1071,9834,783,6768,654,2537,351,4231,624,1745,578,1163,429,582,318,178,104,404,295,10,31,10,31,0,27,0,27,0,27,180,174,58,67,122,142,19,40,103,116,153,111,85,96,68,65,0,27,68,65
63,Gage Park,38696,1706,20560,1177,18136,1218,4181,455,13955,1249,34904,1756,18743,1199,16161,1149,3933,440,12228,1182,3158,837,1472,405,1686,591,194,123,1492,555,83,76,46,53,37,58,0,41,37,58,194,159,161,138,33,52,5,44,28,49,357,244,138,142,219,133,49,86,170,109
64,Clearing,22400,946,17411,978,4989,650,2220,332,2769,582,20280,1000,15887,1015,4393,595,2146,325,2247,518,1605,484,1193,385,412,216,74,55,338,208,221,209,165,137,56,88,0,31,56,88,180,173,166,165,14,37,0,31,14,37,114,163,0,31,114,163,0,31,114,163
65,West Lawn,32464,1232,20546,1056,11918,941,4219,545,7699,850,30154,1251,19237,1075,10917,890,4021,534,6896,790,1672,550,1141,418,531,258,175,130,356,184,29,41,16,35,13,37,13,37,0,34,292,388,124,146,168,250,10,35,158,250,317,204,28,39,289,202,0,34,289,202
66,Chicago Lawn,53694,2157,42029,1955,11665,1038,2993,395,8672,1001,47724,2146,36855,1913,10869,1018,2874,384,7995,978,5790,1074,5044,968,746,303,100,82,646,277,79,114,66,114,13,51,0,49,13,51,56,67,56,67,0,49,0,49,0,49,45,56,8,48,37,55,19,55,18,49
67,West Englewood,34710,1582,34027,1560,683,274,232,113,451,233,29171,1534,28720,1506,451,198,203,109,248,147,4836,839,4619,810,217,193,29,57,188,185,25,51,25,51,0,48,0,48,0,48,663,342,663,342,0,48,0,48,0,48,15,52,0,48,15,52,0,48,15,52
68,Englewood,28344,1484,28143,1479,201,126,131,99,70,83,23655,1379,23514,1378,141,101,120,99,21,37,4370,835,4310,823,60,82,11,35,49,81,103,83,103,83,0,36,0,36,0,36,148,108,148,108,0,36,0,36,0,36,68,67,68,67,0,36,0,36,0,36
69,Greater Grand Crossing,32393,1492,32024,1507,369,191,203,91,166,142,26905,1365,26565,1379,340,189,178,89,162,142,5083,772,5054,772,29,41,25,42,4,37,118,132,118,132,0,38,0,38,0,38,287,170,287,170,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38
70,Ashburn,42117,1537,35947,1464,6170,728,2917,420,3253,618,39417,1541,33631,1448,5786,708,2709,400,3077,604,2482,851,2140,830,342,191,207,148,135,105,118,104,118,104,0,41,0,41,0,41,44,47,43,47,1,37,1,37,0,41,56,59,15,44,41,53,0,41,41,53
71,Auburn Gresham,49060,1848,48619,1838,441,194,201,116,240,157,42602,1834,42175,1818,427,193,201,116,226,157,5901,967,5887,967,14,48,0,46,14,48,95,79,95,79,0,46,0,46,0,46,433,169,433,169,0,46,0,46,0,46,29,52,29,52,0,46,0,46,0,46
72,Beverly,20965,802,20225,808,740,173,590,151,150,77,19883,852,19253,855,630,155,532,145,98,51,931,306,834,285,97,88,45,48,52,63,28,40,15,35,13,34,13,34,0,29,113,59,113,59,0,29,0,29,0,29,10,28,10,28,0,29,0,29,0,29
73,Washington Heights,25654,1119,25466,1110,188,101,101,70,87,75,23718,1159,23533,1149,185,102,99,73,86,76,1692,502,1691,502,1,29,1,29,0,33,86,99,85,99,1,31,1,31,0,33,120,83,120,83,0,33,0,33,0,33,38,49,37,52,1,30,0,33,1,30
74,Mount Greenwood,18291,756,17773,754,518,174,268,106,250,120,17217,744,16811,750,406,160,245,102,161,108,796,283,726,247,70,59,11,27,59,53,108,56,91,48,17,31,12,29,5,22,141,63,141,63,0,25,0,25,0,25,29,35,4,21,25,36,0,25,25,36
75,Morgan Park,22379,1071,21769,1043,610,230,402,204,208,124,20779,1041,20209,1005,570,231,384,206,186,120,1347,378,1307,370,40,46,18,34,22,38,107,84,107,84,0,31,0,31,0,31,145,89,145,89,0,31,0,31,0,31,1,27,1,27,0,31,0,31,0,31
76,O'Hare,13416,1094,7038,904,6378,774,3140,552,3238,662,11859,1126,6416,892,5443,719,2873,537,2570,603,1075,339,371,171,704,289,267,170,437,213,92,89,92,89,0,38,0,38,0,38,211,126,159,100,52,73,0,38,52,73,179,198,0,38,179,198,0,38,179,198
77,Edgewater,54455,1658,37584,1332,16871,1340,7414,777,9457,1103,43975,1719,30393,1307,13582,1228,6795,762,6787,945,6952,805,4862,628,2090,485,548,174,1542,445,745,222,670,213,75,74,0,48,75,74,1897,374,1613,327,284,146,40,60,244,141,886,384,46,64,840,382,31,69,809,379
