area_id,area_name,b05005001,b05005001_moe,b05005002,b05005002_moe,b05005003,b05005003_moe,b05005004,b05005004_moe,b05005005,b05005005_moe,b05005006,b05005006_moe,b05005007,b05005007_moe,b05005008,b05005008_moe,b05005009,b05005009_moe,b05005010,b05005010_moe,b05005011,b05005011_moe,b05005012,b05005012_moe,b05005013,b05005013_moe,b05005014,b05005014_moe,b05005015,b05005015_moe,b05005016,b05005016_moe,b05005017,b05005017_moe,b05005018,b05005018_moe,b05005019,b05005019_moe,b05005020,b05005020_moe,b05005021,b05005021_moe
1,Rogers Park,17408,1597,645,418,0,48,645,418,0,48,645,418,7091,1198,168,100,6923,1186,839,284,6084,1149,4472,679,140,94,4332,672,1228,269,3104,597,5200,657,403,160,4797,639,3251,495,1546,382
2,West Ridge,34700,2205,1818,667,60,71,1758,654,11,54,1747,653,11639,1593,652,477,10987,1470,2044,458,8943,1383,9787,1075,200,115,9587,1064,4951,744,4636,781,11456,1035,501,174,10955,1025,8763,840,2192,585
3,Uptown,14770,1209,428,274,14,51,414,273,0,48,414,273,5203,819,223,112,4980,808,843,313,4137,743,4085,550,128,88,3957,547,2296,438,1661,360,5054,589,645,234,4409,568,3278,456,1131,312
4,Lincoln Square,11087,1009,261,135,26,45,235,130,0,40,235,130,3250,651,74,63,3176,648,556,215,2620,602,2752,539,141,92,2611,526,1199,391,1412,362,4824,623,461,156,4363,614,3399,507,964,282
5,North Center,4414,513,38,55,0,43,38,55,0,43,38,55,710,235,28,45,682,235,115,68,567,227,821,197,80,74,741,186,313,116,428,148,2845,375,491,149,2354,366,2092,345,262,121
6,Lake View,13145,935,690,318,4,66,686,318,0,66,686,318,3825,558,134,94,3691,551,864,302,2827,461,3600,493,463,180,3137,430,1936,351,1201,256,5030,505,974,242,4056,450,3213,385,843,236
7,Lincoln Park,7502,681,411,169,5,50,406,168,9,49,397,168,2486,460,213,110,2273,448,380,146,1893,423,1762,306,139,72,1623,296,962,257,661,168,2843,353,543,147,2300,330,1973,315,327,111
8,Near North Side,15292,1254,1340,450,118,144,1222,432,17,59,1205,432,5105,753,214,131,4891,727,722,268,4169,668,3319,523,157,118,3162,513,2065,434,1097,272,5528,661,647,278,4881,596,4170,538,711,265
9,Edison Park,1605,355,23,34,0,25,23,34,15,33,8,26,373,223,23,40,350,220,159,109,191,167,191,111,31,42,160,89,139,87,21,31,1018,228,101,65,917,228,857,217,60,60
10,Norwood Park,8745,857,99,79,11,37,88,78,1,37,87,79,1623,508,59,81,1564,502,408,223,1156,443,2257,507,48,62,2209,502,1438,386,771,295,4766,529,317,128,4449,520,3817,472,632,216
11,Jefferson Park,8194,959,219,194,120,184,99,73,11,33,88,71,2519,728,89,82,2430,718,555,241,1875,577,2409,492,52,72,2357,478,1315,337,1042,329,3047,440,308,126,2739,425,2315,404,424,147
12,Forest Glen,3553,424,23,44,0,29,23,44,0,29,23,44,500,197,21,41,479,191,98,78,381,172,776,234,39,51,737,229,664,225,73,56,2254,324,104,69,2150,317,2038,307,112,85
13,North Park,7518,829,313,161,22,42,291,149,0,27,291,149,1537,385,62,55,1475,379,415,184,1060,310,2285,490,38,54,2247,485,1602,376,645,268,3383,556,124,80,3259,547,2515,441,744,227
14,Albany Park,26181,1673,464,220,10,46,454,220,7,46,447,219,9806,1333,296,180,9510,1321,1470,409,8040,1207,7939,954,211,130,7728,945,2460,572,5268,795,7972,758,816,357,7156,714,4981,626,2175,412
15,Portage Park,22427,1364,218,122,8,48,210,121,36,63,174,114,4873,769,417,222,4456,726,811,248,3645,661,7385,922,193,118,7192,917,3834,666,3358,537,9951,792,1312,382,8639,743,6287,630,2352,406
16,Irving Park,19352,1364,497,225,26,51,471,224,13,49,458,223,5218,826,137,100,5081,820,1008,309,4073,695,5794,857,170,103,5624,849,1705,349,3919,787,7843,757,1009,248,6834,745,4759,558,2075,419
17,Dunning,16133,1053,224,120,32,46,192,117,1,39,191,117,3773,656,232,147,3541,641,715,194,2826,588,5391,757,145,118,5246,733,3268,580,1978,378,6745,602,727,216,6018,596,4410,471,1608,339
18,Montclare,4809,594,55,45,0,23,55,45,12,26,43,48,1115,356,100,75,1015,345,143,95,872,337,1568,395,71,114,1497,367,570,181,927,308,2071,353,261,101,1810,344,1213,281,597,183
19,Belmont Cragin,34511,1650,341,212,19,52,322,212,34,64,288,209,8344,1082,474,245,7870,1059,770,282,7100,1016,10050,955,584,253,9466,927,1752,323,7714,872,15776,999,3295,468,12481,961,7566,720,4915,624
20,Hermosa,11682,940,50,58,22,42,28,50,0,29,28,50,2505,511,372,166,2133,482,265,134,1868,477,3448,638,348,296,3100,640,683,229,2417,542,5679,580,2055,400,3624,485,2058,376,1566,307
21,Avondale,17915,1457,178,162,7,37,171,163,46,82,125,146,5227,1025,120,82,5107,1016,332,149,4775,987,5504,857,167,115,5337,847,1204,323,4133,778,7006,702,1073,315,5933,648,3557,484,2376,453
22,Logan Square,20260,1222,298,172,4,55,294,172,24,63,270,170,4061,690,257,142,3804,677,310,125,3494,665,5307,669,404,155,4903,656,1112,258,3791,601,10594,782,3796,489,6798,664,3849,480,2949,509
23,Humboldt Park,13569,1120,134,100,61,81,73,78,0,51,73,78,2820,797,437,181,2383,796,179,175,2204,802,3481,551,556,200,2925,517,765,240,2160,447,7134,651,2866,460,4268,532,2309,369,1959,374
24,West Town,17259,1068,358,162,88,94,270,144,67,91,203,118,4141,597,383,200,3758,564,470,177,3288,534,3806,552,370,190,3436,521,1213,281,2223,423,8954,717,2907,441,6047,579,3997,451,2050,365
25,Austin,4752,782,0,61,0,61,0,61,0,61,0,61,1079,362,52,74,1027,358,102,103,925,333,1656,534,206,133,1450,524,311,177,1139,481,2017,366,545,198,1472,304,1132,242,340,137
26,West Garfield Park,117,88,0,35,0,35,0,35,0,35,0,35,29,43,7,35,22,43,5,35,17,43,69,80,55,78,14,40,14,40,0,35,19,32,7,35,12,32,11,32,1,33
