area_id,area_name,b10052001,b10052001_moe,b10052002,b10052002_moe,b10052003,b10052003_moe,b10052004,b10052004_moe,b10052005,b10052005_moe,b10052006,b10052006_moe,b10052007,b10052007_moe,b10052008,b10052008_moe,b10052009,b10052009_moe,b10052010,b10052010_moe,b10052011,b10052011_moe
1,Rogers Park,960,280,125,78,63,66,44,59,19,56,62,62,835,268,324,144,201,116,123,96,511,201
2,West Ridge,2279,525,676,218,62,73,29,55,33,70,614,213,1603,466,203,115,203,115,0,51,1400,451
3,Uptown,544,253,147,108,52,88,0,48,52,88,95,78,397,196,166,123,52,65,114,115,231,154
4,Lincoln Square,669,293,125,109,42,64,42,64,0,40,83,96,544,230,203,147,168,111,35,68,341,164
5,North Center,115,81,38,55,0,43,0,43,0,43,38,55,77,68,22,47,16,44,6,43,55,65
6,Lake View,172,123,101,95,0,66,0,66,0,66,101,95,71,86,8,67,0,66,8,67,63,86
7,Lincoln Park,83,68,9,51,9,51,0,51,9,51,0,51,74,67,41,64,41,64,0,51,33,57
8,Near North Side,291,109,41,67,24,67,8,55,16,67,17,54,250,100,77,73,20,62,57,67,173,88
9,Edison Park,136,91,61,56,11,26,11,26,0,25,50,52,75,70,49,67,28,37,21,37,26,31
10,Norwood Park,549,205,170,104,20,41,20,41,0,39,150,102,379,175,21,44,8,39,13,42,358,174
11,Jefferson Park,537,186,138,78,21,32,21,32,0,29,117,77,399,154,49,55,21,36,28,51,350,148
12,Forest Glen,401,167,197,116,0,29,0,29,0,29,197,116,204,122,38,51,22,46,16,37,166,111
13,North Park,476,170,96,84,0,27,0,27,0,27,96,84,380,143,95,68,42,53,53,50,285,126
14,Albany Park,1933,425,332,148,59,64,21,53,38,57,273,139,1601,406,390,197,332,175,58,69,1211,327
15,Portage Park,2429,430,690,195,247,132,100,86,147,109,443,155,1739,376,476,174,389,162,87,72,1263,340
16,Irving Park,1589,361,467,231,69,104,66,104,3,46,398,211,1122,290,289,157,202,128,87,101,833,250
17,Dunning,1436,297,252,107,81,73,27,46,54,69,171,85,1184,262,295,159,148,115,147,130,889,217
18,Montclare,440,173,112,69,27,35,10,23,17,31,85,65,328,158,160,102,124,97,36,40,168,94
19,Belmont Cragin,3820,528,797,215,221,125,187,117,34,68,576,183,3023,476,752,217,600,191,152,101,2271,403
20,Hermosa,1038,275,328,129,73,66,46,58,27,43,255,112,710,223,189,134,182,134,7,30,521,185
21,Avondale,988,297,162,97,52,58,38,54,14,42,110,83,826,271,308,161,242,132,66,68,518,227
22,Logan Square,1733,362,493,174,109,80,42,65,67,73,384,163,1240,316,723,269,537,219,186,121,517,177
