area_id,area_name,b17026001,b17026001_moe,b17026002,b17026002_moe,b17026003,b17026003_moe,b17026004,b17026004_moe,b17026005,b17026005_moe,b17026006,b17026006_moe,b17026007,b17026007_moe,b17026008,b17026008_moe,b17026009,b17026009_moe,b17026010,b17026010_moe,b17026011,b17026011_moe,b17026012,b17026012_moe,b17026013,b17026013_moe
24,West Town,15867,600,785,188,584,165,841,199,680,179,526,151,568,157,256,121,239,113,1562,232,1394,222,1213,226,7219,443
25,Austin,22153,667,2391,347,1828,316,1634,290,1556,271,1540,282,1412,279,424,148,707,184,3998,408,2176,295,1577,264,2910,350
26,West Garfield Park,4060,269,876,167,425,120,387,115,327,112,335,112,173,79,127,68,129,70,536,134,469,126,144,76,132,71
27,East Garfield Park,4480,287,1028,188,378,119,454,134,208,77,278,107,334,113,99,70,134,90,540,136,414,111,211,91,402,133
28,Near West Side,9977,505,1018,202,261,112,221,97,286,109,379,129,354,122,175,112,78,60,856,167,766,181,735,207,4848,376
29,North Lawndale,7738,394,1804,256,710,164,768,167,649,149,525,141,331,112,197,92,167,76,1094,198,634,142,362,126,497,135
30,South Lawndale,13134,474,1226,235,1415,262,1459,248,1544,264,1396,269,923,212,316,118,512,153,2390,321,847,189,643,158,463,137
31,Lower West Side,7273,405,464,139,558,148,783,188,525,128,567,156,480,140,248,100,392,134,1248,214,910,191,385,121,713,166
32,Loop,4775,482,186,129,21,41,27,40,0,30,18,38,125,99,7,30,35,45,133,73,229,100,273,147,3721,450
33,Near South Side,3892,405,279,190,43,52,4,27,70,69,108,123,51,65,14,20,14,23,212,102,268,142,267,129,2562,370
34,Armour Square,3330,239,350,136,203,111,592,151,332,113,201,94,179,93,26,41,79,54,454,127,310,105,223,110,381,130
35,Douglas,3423,283,423,114,118,59,308,130,125,64,162,70,117,80,93,60,182,89,428,121,391,125,310,101,766,165
36,Oakland,1632,157,249,97,172,79,210,104,117,63,61,50,75,58,54,50,36,50,189,78,27,32,99,57,343,97
37,Fuller Park,562,105,32,24,73,52,67,58,45,38,68,53,52,41,42,34,9,17,99,55,41,27,25,21,9,18
38,Grand Boulevard,4782,311,630,157,378,122,339,128,372,137,144,70,280,104,9,44,158,80,627,149,690,165,191,88,964,188
39,Kenwood,3732,339,423,141,170,91,112,78,270,108,127,73,158,92,54,58,104,67,353,99,337,137,336,118,1288,213
40,Washington Park,2542,214,619,139,324,111,164,72,179,72,153,81,140,75,0,27,46,36,356,102,190,87,96,51,275,89
41,Hyde Park,4578,322,238,110,147,88,135,95,140,80,26,41,84,68,12,40,68,51,612,162,321,103,453,122,2342,235
42,Woodlawn,4984,327,700,145,380,124,271,101,481,157,393,129,251,110,125,81,159,83,671,156,322,100,478,139,753,159
43,South Shore,9813,568,1352,262,584,202,513,159,438,143,525,186,595,192,219,110,336,140,1888,322,1426,281,563,153,1374,236
44,Chatham,7688,453,654,194,624,196,617,191,352,120,446,150,636,203,181,93,194,93,1223,264,781,185,753,200,1227,214
45,Avalon Park,2377,235,152,69,184,82,49,40,85,65,141,90,79,56,51,50,29,28,410,131,254,99,291,110,652,171
46,South Chicago,6687,408,834,168,578,160,475,133,462,156,428,142,288,128,107,77,185,103,1145,243,706,173,419,131,1060,229
47,Burnside,747,106,163,93,27,31,59,48,74,58,21,25,40,38,23,37,7,12,129,64,68,42,72,58,64,52
48,Calumet Heights,3763,223,164,95,45,45,187,93,141,77,121,71,202,97,82,52,54,38,597,147,626,150,341,121,1203,218
49,Roseland,10321,431,1074,200,506,141,412,122,542,158,766,183,724,174,139,73,365,147,1827,273,1588,251,877,182,1501,238
50,Pullman,1828,180,198,91,119,72,119,68,91,59,30,34,79,45,38,37,42,47,351,104,282,93,184,76,295,100
51,South Deering,3868,216,574,162,296,117,236,106,387,119,176,80,194,93,58,58,169,96,572,153,530,146,273,106,403,128
52,East Side,5310,276,534,157,281,118,332,112,307,133,392,131,267,96,104,61,198,92,922,181,738,176,452,125,783,161
53,West Pullman,6773,352,902,202,439,149,461,165,491,151,367,130,363,132,126,75,278,125,907,188,835,203,702,183,902,181
54,Riverdale,1712,176,485,154,204,97,250,101,71,54,145,81,128,84,30,41,8,17,172,70,105,84,53,47,61,58
55,Hegewisch,2528,263,137,129,143,80,119,84,155,122,169,129,72,62,46,52,55,72,502,161,226,93,275,130,629,169
56,Garfield Ridge,8491,282,207,119,179,94,167,78,291,115,207,90,286,94,122,65,175,88,1238,228,1579,231,1312,223,2728,279
57,Archer Heights,2987,176,147,89,115,68,100,70,231,96,192,86,192,88,101,58,189,80,764,140,374,114,284,93,298,94
58,Brighton Park,9369,385,770,190,600,155,787,196,1076,203,797,199,820,192,216,93,319,125,1941,291,877,199,398,126,768,180
59,McKinley Park,3760,236,182,76,199,91,285,113,375,109,198,84,295,110,105,62,252,103,620,149,567,150,245,83,437,118
60,Bridgeport,7506,381,244,109,457,126,547,153,408,120,475,136,398,136,186,89,323,120,1133,191,937,174,648,158,1750,224
61,New City,8925,385,1038,197,800,163,676,169,915,192,763,173,706,163,262,102,240,99,1533,222,847,163,429,118,716,143
62,West Elsdon,4075,196,308,125,135,68,208,88,231,109,287,112,374,114,159,89,172,88,753,173,537,150,406,117,505,133
63,Gage Park,7786,291,452,145,617,169,681,164,798,180,1028,213,526,144,193,98,347,113,1535,240,754,188,403,137,452,133
64,Clearing,5806,286,124,79,111,61,206,105,250,140,204,92,168,103,66,52,149,83,1159,215,1136,231,802,177,1431,235
65,West Lawn,7238,304,323,132,339,131,375,137,360,132,656,193,452,149,253,151,469,187,1495,256,885,187,484,127,1147,214
66,Chicago Lawn,11626,462,1290,245,765,186,1027,224,1008,214,651,176,813,196,352,126,507,164,2209,319,1340,237,819,221,845,191
67,West Englewood,7445,359,1201,198,767,174,585,134,758,153,586,142,474,143,219,88,301,94,1079,186,535,129,570,143,370,113
68,Englewood,6230,367,1405,230,576,142,665,166,595,153,303,102,389,121,117,63,198,94,917,186,470,127,287,111,308,111
69,Greater Grand Crossing,7182,406,1111,220,608,151,487,165,394,121,556,152,349,114,170,114,203,87,1281,229,634,157,559,153,830,175
70,Ashburn,10042,362,440,155,224,111,308,124,364,155,424,151,496,158,85,56,243,117,1786,263,1490,276,1370,267,2812,331
71,Auburn Gresham,11249,469,1323,238,733,181,758,187,802,184,746,167,813,197,255,115,272,108,2020,283,1581,260,748,173,1198,208
72,Beverly,5272,243,79,61,35,53,57,41,47,42,141,72,68,55,46,40,89,66,349,102,760,160,720,146,2881,239
73,Washington Heights,6172,325,302,127,294,136,528,183,207,93,284,107,383,139,165,107,227,100,1070,207,883,185,711,169,1118,189
74,Mount Greenwood,4638,243,69,88,34,42,15,29,0,25,70,52,57,45,39,50,47,44,447,122,577,145,907,181,2376,260
75,Morgan Park,5201,320,248,99,128,72,193,82,300,154,146,61,138,90,12,31,113,69,604,154,747,171,537,136,2035,254
76,O'Hare,3444,325,49,66,184,170,245,151,228,131,77,65,118,97,0,38,47,54,663,205,544,184,494,168,795,242
77,Edgewater,9549,575,610,199,313,133,349,169,575,186,395,164,349,143,84,65,201,109,1152,235,975,225,1000,223,3546,387
