area_id,area_name,b99104001,b99104001_moe,b99104002,b99104002_moe,b99104003,b99104003_moe,b99104004,b99104004_moe,b99104005,b99104005_moe,b99104006,b99104006_moe,b99104007,b99104007_moe
1,Rogers Park,31828,3,960,3,387,3,74,3,313,3,573,3,30868,3
2,West Ridge,42770,4,2279,4,265,4,0,4,265,4,2014,4,40491,4
3,Uptown,36302,3,544,3,218,3,35,3,183,3,326,3,35758,3
4,Lincoln Square,24792,3,669,3,245,3,56,3,189,3,424,3,24123,3
5,North Center,20131,4,115,4,22,4,0,4,22,4,93,4,20016,4
6,Lake View,49545,6,172,6,8,6,0,6,8,6,164,6,49373,6
7,Lincoln Park,32623,4,83,4,50,4,0,4,50,4,33,4,32540,4
8,Near North Side,50862,4,291,4,101,4,0,4,101,4,190,4,50571,4
9,Edison Park,7404,2,136,2,60,2,0,2,60,2,76,2,7268,2
10,Norwood Park,25433,3,549,3,41,3,16,3,25,3,508,3,24884,3
11,Jefferson Park,16893,2,537,2,70,2,0,2,70,2,467,2,16356,2
12,Forest Glen,11997,2,401,2,38,2,0,2,38,2,363,2,11596,2
13,North Park,11479,2,476,2,95,2,7,2,88,2,381,2,11003,2
14,Albany Park,28813,3,1933,3,449,3,51,3,398,3,1484,3,26880,3
15,Portage Park,38542,4,2429,4,723,4,117,4,606,4,1706,4,36113,4
16,Irving Park,32773,4,1589,4,358,4,55,4,303,4,1231,4,31184,4
17,Dunning,27003,3,1436,3,376,3,6,3,370,3,1060,3,25567,3
18,Montclare,7171,1,440,1,187,1,31,1,156,1,253,1,6731,1
19,Belmont Cragin,40267,4,3820,4,973,4,103,4,870,4,2847,4,36447,4
20,Hermosa,13044,2,1038,2,262,2,62,2,200,2,776,2,12006,2
21,Avondale,21868,3,988,3,360,3,26,3,334,3,628,3,20880,3
22,Logan Square,39982,5,1733,5,832,5,87,5,745,5,901,5,38249,5
23,Humboldt Park,27042,4,2563,4,1173,4,294,4,879,4,1390,4,24479,4
24,West Town,46480,6,1109,6,477,6,111,6,366,6,632,6,45371,6
25,Austin,54386,5,4992,5,2481,5,530,5,1951,5,2511,5,49394,5
26,West Garfield Park,9041,3,1085,3,452,3,70,3,382,3,633,3,7956,3
27,East Garfield Park,10032,3,911,3,468,3,71,3,397,3,443,3,9121,3
28,Near West Side,29223,4,709,4,263,4,34,4,229,4,446,4,28514,4
29,North Lawndale,16751,4,1699,4,785,4,190,4,595,4,914,4,15052,4
30,South Lawndale,32615,4,1862,4,865,4,164,4,701,4,997,4,30753,4
31,Lower West Side,17967,3,1086,3,322,3,90,3,232,3,764,3,16881,3
32,Loop,14929,2,0,2,0,2,0,2,0,2,0,2,14929,2
33,Near South Side,13324,2,107,2,68,2,13,2,55,2,39,2,13217,2
34,Armour Square,8971,2,466,2,63,2,29,2,34,2,403,2,8505,2
35,Douglas,10594,3,228,3,60,3,0,3,60,3,168,3,10366,3
36,Oakland,3279,2,138,2,73,2,25,2,48,2,65,2,3141,2
37,Fuller Park,1626,1,98,1,30,1,9,1,21,1,68,1,1528,1
38,Grand Boulevard,13121,4,700,4,242,4,47,4,195,4,458,4,12421,4
39,Kenwood,10764,3,152,3,107,3,0,3,107,3,45,3,10612,3
40,Washington Park,5428,2,483,2,275,2,25,2,250,2,208,2,4945,2
41,Hyde Park,14434,3,157,3,28,3,22,3,6,3,129,3,14277,3
42,Woodlawn,13607,3,702,3,401,3,40,3,361,3,301,3,12905,3
43,South Shore,28043,4,1626,4,599,4,10,4,589,4,1027,4,26417,4
44,Chatham,20169,3,1204,3,698,3,12,3,686,3,506,3,18965,3
45,Avalon Park,6463,1,303,1,95,1,32,1,63,1,208,1,6160,1
46,South Chicago,16173,3,1210,3,489,3,66,3,423,3,721,3,14963,3
47,Burnside,1798,1,242,1,164,1,43,1,121,1,78,1,1556,1
48,Calumet Heights,9643,2,536,2,315,2,74,2,241,2,221,2,9107,2
49,Roseland,26927,4,1958,4,817,4,141,4,676,4,1141,4,24969,4
50,Pullman,4595,2,348,2,167,2,10,2,157,2,181,2,4247,2
51,South Deering,9373,2,565,2,169,2,0,2,169,2,396,2,8808,2
52,East Side,12276,2,739,2,237,2,68,2,169,2,502,2,11537,2
53,West Pullman,16755,3,1412,3,569,3,21,3,548,3,843,3,15343,3
54,Riverdale,2672,1,273,1,110,1,0,1,110,1,163,1,2399,1
55,Hegewisch,6044,1,154,1,49,1,0,1,49,1,105,1,5890,1
56,Garfield Ridge,21233,3,998,3,322,3,97,3,225,3,676,3,20235,3
57,Archer Heights,6703,2,525,2,125,2,42,2,83,2,400,2,6178,2
58,Brighton Park,20581,3,1648,3,318,3,45,3,273,3,1330,3,18933,3
59,McKinley Park,8886,2,620,2,148,2,24,2,124,2,472,2,8266,2
60,Bridgeport,18210,3,702,3,136,3,21,3,115,3,566,3,17508,3
61,New City,19465,4,1279,4,490,4,118,4,372,4,789,4,18186,4
62,West Elsdon,10100,2,913,2,103,2,0,2,103,2,810,2,9187,2
63,Gage Park,18053,3,1862,3,391,3,7,3,384,3,1471,3,16191,3
