area_id,area_name,b22010001,b22010001_moe,b22010002,b22010002_moe,b22010003,b22010003_moe,b22010004,b22010004_moe,b22010005,b22010005_moe,b22010006,b22010006_moe,b22010007,b22010007_moe
1,Rogers Park,23981,550,4224,444,1561,271,2663,387,19757,598,1956,321,17801,618
2,West Ridge,24402,485,3912,445,1803,297,2109,356,20490,597,3536,382,16954,633
3,Uptown,29441,501,4903,473,1997,318,2906,415,24538,618,2421,338,22117,623
4,Lincoln Square,17622,376,1249,282,653,228,596,189,16373,433,1806,281,14567,457
5,North Center,14724,323,465,135,200,86,265,112,14259,333,1354,220,12905,370
6,Lake View,52568,659,1673,276,716,183,957,227,50895,695,4008,416,46887,720
7,Lincoln Park,32194,546,1155,240,548,151,607,200,31039,589,2008,328,29031,606
8,Near North Side,50758,883,2333,339,950,239,1383,263,48425,894,3742,414,44683,958
9,Edison Park,4608,141,54,37,46,36,8,25,4554,148,915,161,3639,193
10,Norwood Park,14646,262,633,181,360,137,273,132,14013,306,3138,326,10875,398
11,Jefferson Park,9943,274,541,164,175,96,366,136,9402,304,1952,261,7450,340
12,Forest Glen,6793,159,275,101,99,69,176,79,6518,190,1322,211,5196,252
13,North Park,6436,188,690,169,299,122,391,130,5746,232,1256,210,4490,264
14,Albany Park,16804,326,2800,374,1103,243,1697,303,14004,449,2481,340,11523,468
15,Portage Park,22505,401,2731,379,1302,267,1429,286,19774,510,3868,388,15906,568
16,Irving Park,20177,401,2190,327,906,214,1284,257,17987,476,3187,383,14800,538
17,Dunning,15141,266,842,185,377,117,465,146,14299,310,3041,290,11258,378
18,Montclare,4425,173,603,170,242,116,361,129,3822,227,1013,209,2809,269
19,Belmont Cragin,21570,412,3964,446,1567,292,2397,355,17606,543,4407,416,13199,580
20,Hermosa,7070,219,1567,238,840,189,727,172,5503,290,1270,230,4233,302
21,Avondale,13801,329,1684,300,427,142,1257,262,12117,404,1929,293,10188,445
22,Logan Square,29492,477,2853,311,1098,193,1755,258,26639,531,2225,280,24414,559
23,Humboldt Park,16778,419,5983,447,2872,348,3111,357,10795,502,2933,351,7862,494
24,West Town,37287,534,3725,376,1522,246,2203,313,33562,605,2961,325,30601,619
25,Austin,32428,573,10914,617,4934,443,5980,506,21514,687,5934,482,15580,691
26,West Garfield Park,5714,265,2442,261,1129,184,1313,204,3272,275,951,176,2321,241
27,East Garfield Park,6896,277,3246,292,1562,229,1684,227,3650,299,786,149,2864,287
28,Near West Side,25665,497,2873,287,1364,213,1509,215,22792,527,2138,283,20654,527
29,North Lawndale,10852,381,5215,380,2335,274,2880,312,5637,366,1429,205,4208,354
30,South Lawndale,16454,435,4896,419,1379,233,3517,374,11558,485,2501,302,9057,490
31,Lower West Side,12255,332,2828,327,667,170,2161,287,9427,400,1441,227,7986,401
32,Loop,14557,598,367,163,92,95,275,145,14190,600,1061,255,13129,628
33,Near South Side,11517,470,884,256,385,162,499,204,10633,505,1283,316,9350,586
34,Armour Square,5359,184,1309,202,527,134,782,167,4050,231,737,184,3313,261
35,Douglas,9023,275,2088,223,840,160,1248,181,6935,304,1306,202,5629,331
36,Oakland,2743,141,1039,174,319,86,720,161,1704,186,489,124,1215,175
37,Fuller Park,1146,113,551,108,336,95,215,82,595,108,239,69,356,97
38,Grand Boulevard,9878,323,3205,302,1441,213,1764,243,6673,366,1662,218,5011,344
39,Kenwood,9116,306,1562,233,669,173,893,175,7554,322,1256,215,6298,338
40,Washington Park,4142,214,2125,222,806,163,1319,194,2017,205,562,131,1455,187
41,Hyde Park,12539,327,1029,199,372,126,657,169,11510,351,1718,253,9792,374
42,Woodlawn,10302,343,3222,306,1326,213,1896,258,7080,381,1705,221,5375,363
43,South Shore,21700,578,6986,549,3004,353,3982,450,14714,660,3217,378,11497,641
44,Chatham,14098,418,4247,419,1640,285,2607,353,9851,484,2778,357,7073,494
45,Avalon Park,3871,220,1044,196,369,128,675,163,2827,245,674,124,2153,254
46,South Chicago,10770,408,3482,364,1359,221,2123,316,7288,419,2211,290,5077,408
47,Burnside,1056,98,376,120,221,103,155,82,680,125,247,87,433,121
48,Calumet Heights,5586,174,907,186,376,118,531,151,4679,219,1433,228,3246,283
49,Roseland,15524,379,4214,365,2070,268,2144,291,11310,444,3944,337,7366,459
50,Pullman,2984,134,770,149,257,89,513,136,2214,160,438,113,1776,166
51,South Deering,5332,164,1273,224,464,139,809,181,4059,242,1243,200,2816,268
52,East Side,6900,215,1132,212,422,119,710,185,5768,279,1210,181,4558,299
53,West Pullman,9375,323,2863,313,1357,247,1506,242,6512,343,1906,235,4606,352
54,Riverdale,2322,166,1521,177,493,141,1028,173,801,186,317,96,484,168
55,Hegewisch,3694,195,481,171,198,124,283,156,3213,207,878,217,2335,237
56,Garfield Ridge,11952,202,985,207,369,119,616,175,10967,263,2503,279,8464,335
57,Archer Heights,3740,135,649,136,98,58,551,125,3091,187,646,129,2445,197
58,Brighton Park,11572,326,2696,322,687,157,2009,286,8876,428,1636,242,7240,428
59,McKinley Park,5185,166,820,164,308,106,512,136,4365,225,863,167,3502,249
60,Bridgeport,12140,316,1600,239,624,153,976,187,10540,354,1613,210,8927,384
61,New City,11621,370,4320,350,1411,220,2909,313,7301,397,1767,236,5534,376
62,West Elsdon,5027,151,882,189,252,106,630,164,4145,220,819,145,3326,243
63,Gage Park,9405,238,2415,286,644,141,1771,258,6990,345,1064,178,5926,357
64,Clearing,8389,219,639,186,180,83,459,170,7750,270,1416,220,6334,325
65,West Lawn,9111,215,877,183,363,117,514,151,8234,266,1589,221,6645,322
66,Chicago Lawn,15416,427,3947,383,1280,221,2667,330,11469,482,2543,314,8926,493
67,West Englewood,10364,339,4214,323,1727,216,2487,296,6150,361,2021,227,4129,343
68,Englewood,9803,383,4068,342,1648,232,2420,281,5735,395,1998,259,3737,356
69,Greater Grand Crossing,12605,368,4083,365,1763,257,2320,287,8522,405,2193,254,6329,403
70,Ashburn,12780,230,1381,254,515,152,866,207,11399,333,2379,281,9020,399
71,Auburn Gresham,17173,440,5853,448,2346,304,3507,388,11320,500,3081,327,8239,494
72,Beverly,7705,196,338,104,112,56,226,96,7367,227,1199,168,6168,275
73,Washington Heights,9308,303,1975,296,827,176,1148,251,7333,357,2336,289,4997,390
74,Mount Greenwood,6589,208,157,74,37,37,120,68,6432,209,1288,217,5144,253
75,Morgan Park,8009,269,1266,247,582,154,684,195,6743,313,1593,222,5150,328
76,O'Hare,6108,207,228,126,26,44,202,122,5880,237,989,247,4891,323
77,Edgewater,29110,543,2660,348,1194,230,1466,275,26450,612,3533,418,22917,661
