area_id,area_name,b08301001,b08301001_moe,b08301002,b08301002_moe,b08301003,b08301003_moe,b08301004,b08301004_moe,b08301005,b08301005_moe,b08301006,b08301006_moe,b08301007,b08301007_moe,b08301008,b08301008_moe,b08301009,b08301009_moe,b08301010,b08301010_moe,b08301011,b08301011_moe,b08301012,b08301012_moe,b08301013,b08301013_moe,b08301014,b08301014_moe,b08301015,b08301015_moe,b08301016,b08301016_moe,b08301017,b08301017_moe,b08301018,b08301018_moe,b08301019,b08301019_moe,b08301020,b08301020_moe,b08301021,b08301021_moe
16,Irving Park,28693,1190,19191,1037,16223,936,2968,443,2381,396,378,134,94,70,106,142,9,46,6321,602,2338,380,28,58,3226,469,729,183,0,47,59,60,0,47,455,160,1002,250,230,116,1435,341
17,Dunning,21257,904,18451,892,16142,856,2309,371,1896,337,155,83,136,105,81,100,41,62,1887,306,1399,274,0,40,334,126,154,94,0,40,37,57,9,40,43,42,436,185,196,165,198,88
18,Montclare,5205,455,4276,422,3533,415,743,237,683,234,9,22,30,30,21,37,0,23,648,174,452,153,0,23,129,87,67,49,0,23,0,23,0,23,14,28,49,50,152,93,66,47
19,Belmont Cragin,31952,1400,25548,1257,20044,1096,5504,729,4013,593,827,242,347,174,243,176,74,73,4592,597,3593,537,33,73,817,232,149,96,0,52,0,52,0,52,146,104,857,231,269,136,540,160
20,Hermosa,10998,736,8132,620,6383,559,1749,407,1278,324,247,120,161,127,63,66,0,29,2089,373,1580,333,0,29,430,161,79,62,0,29,0,29,49,68,94,72,349,144,33,46,252,136
21,Avondale,21102,1049,13942,942,11418,845,2524,497,1876,403,371,173,241,191,21,41,15,47,5074,611,2262,430,47,68,2587,424,178,104,0,38,73,82,15,42,327,123,744,215,168,103,759,227
22,Logan Square,40835,1263,22637,1076,19722,969,2915,436,2436,411,209,103,185,91,40,64,45,68,12587,791,3566,437,73,79,8297,659,642,153,9,59,85,72,71,88,1299,250,1623,285,334,140,2199,308
23,Humboldt Park,17799,1001,11220,823,9346,731,1874,430,1419,368,240,146,132,101,40,73,43,64,4235,533,3726,505,12,52,452,153,45,61,0,51,35,73,0,51,379,169,690,192,679,227,561,154
24,West Town,52110,1306,25819,1062,23074,1015,2745,379,2356,355,284,117,68,75,30,66,7,62,16533,911,7482,686,91,97,8153,639,807,162,0,62,432,153,194,128,2056,318,3458,452,333,126,3285,386
25,Austin,32636,1222,21532,1060,19138,980,2394,445,1731,310,486,314,111,129,39,74,27,63,8809,725,6998,656,66,92,1362,262,383,146,0,61,111,88,0,61,110,90,660,181,417,152,997,223
26,West Garfield Park,4809,497,2579,357,2383,348,196,88,183,80,11,37,0,35,2,33,0,35,1717,295,1504,281,0,35,199,86,14,35,0,35,0,35,0,35,10,36,110,69,256,123,137,66
27,East Garfield Park,5729,489,3277,378,3090,370,187,84,168,81,8,38,0,38,11,39,0,38,1725,273,1387,250,45,51,249,103,25,40,19,47,0,38,11,40,22,44,321,112,103,68,270,116
28,Near West Side,29921,1005,13579,755,11653,706,1926,341,1464,297,316,140,90,88,43,61,13,52,7683,624,4528,460,32,56,2376,360,706,193,41,79,273,113,0,52,701,189,5952,599,265,116,1468,277
29,North Lawndale,9084,655,4877,464,4347,426,530,149,351,124,44,49,98,78,27,58,10,42,3213,417,2588,389,46,65,526,139,53,62,0,43,42,58,0,43,60,61,286,121,288,113,318,122
30,South Lawndale,23905,1169,17398,1018,11465,829,5933,662,3257,483,1084,280,1076,299,334,135,182,97,3758,502,2602,435,119,103,1037,225,0,48,0,48,0,48,0,48,235,104,1597,278,270,129,647,192
31,Lower West Side,16850,924,9621,695,6956,553,2665,473,1524,329,637,270,369,159,104,86,31,43,4730,600,2562,473,53,73,2011,346,104,73,0,42,9,43,0,42,612,163,1360,338,100,78,418,146
32,Loop,16434,1035,4692,602,4245,574,447,187,400,184,34,40,13,34,0,30,0,30,3395,603,1393,361,0,30,1719,497,283,124,0,30,440,264,19,40,194,110,6694,808,156,168,844,247
33,Near South Side,12833,921,6502,701,5514,618,988,411,921,408,26,29,32,37,0,24,9,22,3811,521,2433,407,38,63,1155,422,185,108,0,24,196,104,0,24,370,207,912,255,87,83,955,257
34,Armour Square,5697,561,3008,487,1793,411,1215,300,397,141,79,52,195,135,374,200,170,127,1567,352,1050,329,0,27,471,150,31,45,15,33,19,27,0,27,23,42,629,189,46,38,405,160
35,Douglas,7582,524,4056,382,3401,342,655,207,419,138,125,95,97,144,14,40,0,35,2098,279,1714,262,16,42,341,102,27,44,0,35,27,45,0,35,23,35,1041,272,14,34,323,116
36,Oakland,2070,308,1060,202,943,194,117,66,103,61,14,27,0,19,0,19,0,19,821,222,736,208,0,19,64,52,21,29,0,19,3,17,0,19,7,20,48,43,17,28,114,81
37,Fuller Park,710,163,325,103,264,96,61,36,52,32,0,16,0,16,9,19,0,16,250,100,126,70,0,16,111,75,13,22,0,16,10,19,0,16,0,16,52,32,11,22,62,45
38,Grand Boulevard,8295,541,4993,431,4470,411,523,159,431,145,39,52,19,51,34,60,0,43,2746,390,1786,338,73,60,772,194,115,79,0,43,70,69,0,43,11,45,259,107,14,47,202,90
39,Kenwood,7315,491,3456,363,2982,327,474,177,398,166,76,61,0,31,0,31,0,31,2778,368,2147,322,0,31,406,144,225,115,0,31,0,31,3,30,131,77,497,178,62,52,388,132
40,Washington Park,3178,304,1673,238,1422,225,251,84,205,76,18,32,28,41,0,27,0,27,1366,218,996,199,8,29,335,106,27,37,0,27,0,27,0,27,0,27,72,48,24,39,43,44
41,Hyde Park,13175,630,4162,446,3493,374,669,196,535,186,70,67,52,53,12,41,0,38,3757,390,2863,361,9,39,382,111,503,138,0,38,31,51,0,38,735,158,3628,393,114,74,748,145
42,Woodlawn,8513,602,4496,443,3672,397,824,219,748,215,65,65,0,36,0,36,11,40,2682,336,1655,273,12,39,841,192,174,93,0,36,21,42,0,36,56,60,804,208,83,68,371,143
43,South Shore,18064,955,9978,729,8666,700,1312,295,1134,282,115,97,16,50,8,45,39,54,6572,625,5669,580,0,44,461,178,442,154,0,44,159,122,0,44,186,136,404,162,151,106,614,232
44,Chatham,10964,731,6356,543,5635,523,721,202,671,197,18,46,32,43,0,37,0,37,3950,528,2619,438,42,52,1008,282,281,131,0,37,12,40,0,37,0,37,176,94,31,43,439,155
45,Avalon Park,3703,431,2629,385,2118,349,511,236,392,205,68,107,51,59,0,19,0,19,836,217,718,207,0,19,85,54,33,53,0,19,0,19,0,19,0,19,35,55,44,55,159,95
46,South Chicago,9278,704,5774,623,4698,547,1076,235,822,213,132,76,62,80,40,54,20,47,2623,377,1935,346,36,45,247,115,405,143,0,37,70,73,0,37,10,38,276,109,82,60,443,174
47,Burnside,1153,193,735,196,658,195,77,60,40,49,37,42,0,11,0,11,0,11,386,144,265,163,0,11,67,68,54,48,0,11,0,11,0,11,0,11,0,11,0,11,32,50
48,Calumet Heights,4896,449,3433,424,3077,407,356,157,319,150,0,27,32,43,5,26,0,27,1176,242,943,216,0,27,140,103,93,60,0,27,23,32,0,27,0,27,42,43,8,29,214,122
49,Roseland,13953,791,9467,705,8168,631,1299,304,1118,295,99,69,32,55,8,42,42,71,3651,437,2046,331,0,41,1121,248,484,171,0,41,11,41,0,41,16,48,340,126,55,59,413,135
50,Pullman,2718,262,1779,237,1495,211,284,117,201,101,71,61,0,19,12,26,0,19,807,199,407,143,39,60,85,66,276,123,0,19,0,19,0,19,0,19,85,49,0,19,47,46
51,South Deering,5393,480,4039,461,3212,390,827,234,639,216,118,84,62,55,8,26,0,25,1061,225,943,218,22,39,38,44,58,51,0,25,0,25,0,25,25,34,63,62,0,25,205,114
52,East Side,8693,669,7224,658,5402,499,1822,420,1274,363,382,175,58,68,101,81,7,29,850,209,584,178,0,29,56,42,210,94,0,29,0,29,0,29,7,27,349,142,0,29,263,142
53,West Pullman,9717,763,6518,631,5473,571,1045,235,884,219,113,76,48,58,0,39,0,39,2551,424,1594,346,10,39,425,160,522,196,0,39,0,39,0,39,0,39,259,152,21,41,368,170
54,Riverdale,1406,226,699,190,592,181,107,70,102,70,5,14,0,16,0,16,0,16,497,174,364,155,0,16,38,48,95,84,0,16,0,16,0,16,0,16,131,82,6,14,73,73
55,Hegewisch,3812,441,3093,371,2644,327,449,158,418,155,21,35,0,19,10,23,0,19,555,235,169,125,0,19,8,23,378,206,0,19,0,19,0,19,0,19,39,36,0,19,125,123
56,Garfield Ridge,15117,699,12455,674,11050,616,1405,299,1028,256,242,110,85,66,26,50,24,40,2027,322,923,232,0,42,935,222,169,98,0,42,0,42,0,42,0,42,426,173,63,57,146,72
57,Archer Heights,5332,402,4019,363,3165,345,854,183,669,167,98,61,59,42,27,40,1,25,846,205,278,101,0,27,554,181,14,31,0,27,0,27,0,27,15,31,328,126,17,35,107,86
58,Brighton Park,17222,924,12923,836,10146,718,2777,448,1773,370,541,227,273,133,182,103,8,44,3014,434,1926,327,56,66,962,256,70,82,0,43,0,43,0,43,159,97,797,201,36,55,293,124
59,McKinley Park,7087,475,4687,441,3377,381,1310,275,735,207,376,192,40,34,73,46,86,65,1946,327,1047,246,106,130,782,200,11,26,0,25,0,25,0,25,16,27,218,82,56,54,164,75
60,Bridgeport,15606,776,10230,639,7729,540,2501,344,1415,246,369,128,333,147,187,93,197,116,3381,418,1882,302,39,46,1390,279,70,47,0,37,5,36,0,37,362,162,1104,266,162,102,362,125
61,New City,13925,805,9428,644,7191,516,2237,378,1501,318,356,136,327,152,44,64,9,47,3227,439,2266,342,123,136,822,202,16,52,0,47,0,47,0,47,160,84,754,191,0,47,356,122
62,West Elsdon,7559,469,5937,452,4882,421,1055,271,739,232,261,143,43,44,12,32,0,27,1366,258,781,209,44,49,491,150,50,39,0,27,0,27,10,27,0,27,176,105,16,35,54,44
63,Gage Park,14657,936,11240,820,8536,698,2704,475,2020,403,431,177,125,76,128,96,0,41,2776,399,1577,300,153,122,963,243,83,92,0,41,20,50,20,48,66,74,304,162,75,59,156,75
64,Clearing,10934,688,8707,670,7250,652,1457,327,1071,270,280,127,90,89,16,33,0,31,1519,282,422,136,0,31,955,228,142,96,0,31,0,31,0,31,71,67,454,178,48,41,135,88
65,West Lawn,13430,753,11101,751,8908,594,2193,440,1722,382,283,172,167,106,21,42,0,34,1625,289,1014,253,0,34,561,171,50,46,0,34,0,34,0,34,60,68,238,122,29,36,377,213
66,Chicago Lawn,18295,989,13434,895,10494,771,2940,512,2234,433,479,239,119,89,97,90,11,48,3784,450,3206,420,20,54,493,177,65,78,0,49,0,49,7,49,0,49,413,195,50,58,607,203
67,West Englewood,8716,586,4875,438,4057,399,818,205,660,191,114,74,4,47,40,60,0,48,3103,385,2431,350,0,48,641,167,31,51,0,48,31,62,0,48,27,58,226,107,79,66,375,120
68,Englewood,7128,581,4201,454,3401,396,800,224,622,197,116,81,62,61,0,36,0,36,2480,348,1903,298,7,36,540,176,30,42,0,36,0,36,0,36,11,40,198,95,8,37,230,93
69,Greater Grand Crossing,10680,691,6168,533,5328,496,840,245,444,168,216,123,18,45,94,84,68,100,3593,451,2627,411,63,70,824,198,68,61,11,40,0,38,27,57,8,39,366,173,44,60,474,152
70,Ashburn,18196,868,15327,770,13585,771,1742,352,1561,347,104,75,67,82,10,41,0,41,2252,393,1301,342,0,41,408,125,543,167,0,41,51,76,0,41,0,41,233,98,27,49,306,132
71,Auburn Gresham,15031,909,9080,754,7771,675,1309,297,1096,275,98,64,60,66,29,51,26,51,5138,546,3795,465,75,79,990,236,278,137,0,46,8,46,27,62,0,46,226,117,173,103,379,142
72,Beverly,9776,471,7383,440,6724,431,659,168,521,147,89,53,42,52,7,30,0,29,1651,243,129,69,0,29,208,94,1314,215,0,29,0,29,12,32,82,45,121,61,36,39,491,152
73,Washington Heights,8918,578,6081,493,5425,470,656,196,463,166,172,106,18,39,3,32,0,33,2506,382,1709,323,0,33,373,157,424,166,0,33,10,35,0,33,30,41,88,69,50,58,153,92
74,Mount Greenwood,8981,491,7986,515,7349,467,637,188,587,185,22,39,6,25,17,34,5,22,569,162,88,62,0,25,81,53,400,139,0,25,0,25,0,25,12,31,201,105,19,37,194,84
75,Morgan Park,9214,634,6949,605,6446,595,503,146,393,134,20,39,24,37,44,63,22,46,1539,259,497,151,0,31,209,113,833,174,0,31,0,31,29,49,25,37,155,70,43,39,474,183
76,O'Hare,7179,597,5887,578,5214,506,673,293,568,280,76,104,29,60,0,38,0,38,689,221,103,73,0,38,392,170,194,128,0,38,0,38,0,38,9,40,107,94,245,185,242,139
77,Edgewater,30687,1144,13349,869,11070,766,2279,425,1933,401,287,141,19,56,23,59,17,55,12515,847,5813,657,37,58,6300,611,365,151,0,48,235,134,70,63,571,168,1842,355,343,166,1762,311
