area_id,area_name,b992707001,b992707001_moe,b992707002,b992707002_moe,b992707003,b992707003_moe
1,Rogers Park,56493,3,2807,3,53686,3
2,West Ridge,72744,4,4724,4,68020,4
3,Uptown,53670,3,2500,3,51170,3
4,Lincoln Square,38116,3,1992,3,36124,3
5,North Center,33402,4,1577,4,31825,4
6,Lake View,96425,6,4021,6,92404,6
7,Lincoln Park,64028,4,3819,4,60209,4
8,Near North Side,80315,4,6505,4,73810,4
9,Edison Park,11135,2,1053,2,10082,2
10,Norwood Park,36933,3,2830,3,34103,3
11,Jefferson Park,26760,2,1730,2,25030,2
12,Forest Glen,18542,2,1608,2,16934,2
13,North Park,18562,2,1267,2,17295,2
14,Albany Park,53540,3,2143,3,51397,3
15,Portage Park,63461,4,3638,4,59823,4
16,Irving Park,56160,4,2931,4,53229,4
17,Dunning,41997,3,2957,3,39040,3
18,Montclare,12279,1,737,1,11542,1
19,Belmont Cragin,77642,4,4489,4,73153,4
20,Hermosa,25068,2,1519,2,23549,2
21,Avondale,41526,3,1216,3,40310,3
22,Logan Square,73495,5,2635,5,70860,5
23,Humboldt Park,54341,4,3668,4,50673,4
24,West Town,83695,6,4065,6,79630,6
25,Austin,97389,5,6873,5,90516,5
26,West Garfield Park,19358,3,1135,3,18223,3
27,East Garfield Park,21012,3,1092,3,19920,3
28,Near West Side,53295,4,3666,4,49629,4
29,North Lawndale,35623,4,2084,4,33539,4
30,South Lawndale,62390,4,3140,4,59250,4
31,Lower West Side,36577,3,940,3,35637,3
32,Loop,25786,2,2022,2,23764,2
33,Near South Side,20076,2,1009,2,19067,2
34,Armour Square,13710,2,952,2,12758,2
35,Douglas,18357,3,1518,3,16839,3
36,Oakland,6260,2,451,2,5809,2
37,Fuller Park,2924,1,256,1,2668,1
38,Grand Boulevard,22964,4,1394,4,21570,4
39,Kenwood,17937,3,1462,3,16475,3
40,Washington Park,11141,2,832,2,10309,2
41,Hyde Park,26427,3,2440,3,23987,3
42,Woodlawn,24291,3,2639,3,21652,3
43,South Shore,46965,4,3644,4,43321,4
44,Chatham,33244,3,2774,3,30470,3
45,Avalon Park,9617,1,991,1,8626,1
46,South Chicago,29402,3,1839,3,27563,3
47,Burnside,3508,1,238,1,3270,1
48,Calumet Heights,14382,2,1481,2,12901,2
49,Roseland,45004,4,4201,4,40803,4
50,Pullman,7262,2,594,2,6668,2
51,South Deering,16438,2,1188,2,15250,2
52,East Side,23517,2,1763,2,21754,2
53,West Pullman,30810,3,2689,3,28121,3
54,Riverdale,6820,1,376,1,6444,1
55,Hegewisch,10155,1,1091,1,9064,1
56,Garfield Ridge,33848,3,2462,3,31386,3
57,Archer Heights,13434,2,878,2,12556,2
58,Brighton Park,44098,3,2514,3,41584,3
59,McKinley Park,16434,2,1134,2,15300,2
60,Bridgeport,32423,3,1490,3,30933,3
61,New City,42050,4,2794,4,39256,4
62,West Elsdon,18980,2,1185,2,17795,2
63,Gage Park,39492,3,1559,3,37933,3
64,Clearing,22716,3,1344,3,21372,3
65,West Lawn,32950,2,2039,2,30911,2
66,Chicago Lawn,54793,3,2665,3,52128,3
67,West Englewood,35288,4,2553,4,32735,4
68,Englewood,28732,3,2306,3,26426,3
69,Greater Grand Crossing,32491,3,3231,3,29260,3
70,Ashburn,42430,3,2699,3,39731,3
71,Auburn Gresham,49600,4,4113,4,45487,4
72,Beverly,21226,3,1578,3,19648,3
73,Washington Heights,25828,3,2981,3,22847,3
74,Mount Greenwood,18467,2,1314,2,17153,2
75,Morgan Park,22372,3,1687,3,20685,3
76,O'Hare,13676,3,835,3,12841,3
77,Edgewater,54610,4,3335,4,51275,4
