area_id,area_name,b09001001,b09001001_moe,b09001002,b09001002_moe,b09001003,b09001003_moe,b09001004,b09001004_moe,b09001005,b09001005_moe,b09001006,b09001006_moe,b09001007,b09001007_moe,b09001008,b09001008_moe,b09001009,b09001009_moe,b09001010,b09001010_moe
28,Near West Side,8451,827,7983,811,1972,280,931,215,307,103,1003,203,1144,250,1218,265,1408,282,468,152
29,North Lawndale,12359,1068,12329,1067,1853,320,1193,248,646,162,2082,340,1869,309,2200,342,2486,329,30,56
30,South Lawndale,19900,1273,19674,1273,3896,462,2394,362,1098,231,2989,407,2766,365,3272,422,3259,422,226,100
31,Lower West Side,9219,825,9212,826,1672,320,1263,252,580,152,1649,281,1464,272,1332,262,1252,231,7,41
32,Loop,1529,402,1529,402,615,218,438,195,116,110,254,170,66,54,0,30,40,66,0,30
33,Near South Side,2559,372,2559,372,872,292,446,197,220,98,435,144,138,76,193,116,255,157,0,24
34,Armour Square,2359,429,2359,429,332,94,211,95,159,94,330,154,492,164,367,131,468,137,0,27
35,Douglas,3051,364,3046,364,644,165,351,124,124,70,429,129,517,141,596,158,385,122,5,34
36,Oakland,1855,235,1855,235,360,140,148,73,179,100,301,116,321,135,285,117,261,116,0,19
37,Fuller Park,841,325,841,325,121,70,86,61,17,19,120,84,136,85,154,93,207,93,0,16
38,Grand Boulevard,6231,711,6230,711,977,221,965,226,249,85,885,226,1168,230,1009,232,977,214,1,41
39,Kenwood,3694,495,3693,495,670,188,497,130,240,107,476,130,629,187,583,185,598,162,1,29
40,Washington Park,3764,476,3759,477,626,161,366,123,241,103,500,136,766,169,570,142,690,160,5,29
41,Hyde Park,3546,446,3515,445,762,191,463,154,142,84,422,119,645,168,563,155,518,146,31,47
42,Woodlawn,6006,735,5983,733,851,232,711,184,386,133,1013,203,949,220,916,204,1157,255,23,49
43,South Shore,11162,1090,11155,1089,1749,366,1427,304,614,181,1513,346,1607,316,1993,343,2252,418,7,45
44,Chatham,8279,926,8278,926,1318,296,951,240,409,184,1344,294,1219,299,1577,310,1460,310,1,35
45,Avalon Park,1916,357,1916,357,224,98,131,79,68,50,201,83,381,137,469,174,442,138,0,19
46,South Chicago,8285,829,8279,829,1108,255,1002,246,433,155,1382,255,1208,234,1816,290,1330,278,6,35
47,Burnside,1048,411,1048,411,120,69,74,56,23,35,160,117,259,152,220,108,192,117,0,11
48,Calumet Heights,3012,422,3012,422,405,183,219,94,231,110,504,155,539,194,593,160,521,158,0,27
49,Roseland,10951,899,10942,899,1451,261,1019,234,534,186,1745,308,1758,298,1907,339,2528,354,9,41
50,Pullman,1701,360,1701,360,382,131,239,111,77,55,318,130,237,96,236,123,212,85,0,19
51,South Deering,4488,642,4481,642,433,163,438,170,107,82,844,226,883,260,962,205,814,207,7,23
52,East Side,7575,886,7575,886,1124,259,885,230,358,134,1268,297,1532,292,1258,276,1150,229,0,29
53,West Pullman,8955,989,8955,989,1210,301,874,220,404,127,1289,292,1455,327,1965,389,1758,351,0,39
54,Riverdale,3007,456,2993,455,428,164,154,92,156,77,509,205,496,146,791,214,459,155,14,32
55,Hegewisch,2935,561,2921,560,362,189,333,161,196,131,389,181,618,227,521,215,502,209,14,28
56,Garfield Ridge,7854,574,7850,574,1113,224,904,194,483,170,1426,242,1363,267,1325,238,1236,227,4,37
57,Archer Heights,4036,434,4035,434,961,226,515,151,198,78,542,133,515,125,763,134,541,136,1,25
58,Brighton Park,14577,987,14577,987,2321,363,1915,318,497,153,2523,392,2140,309,2596,342,2585,347,0,43
59,McKinley Park,4574,530,4574,530,683,163,594,155,356,126,661,171,801,210,780,159,699,163,0,25
60,Bridgeport,6899,682,6898,682,1017,218,613,155,407,116,1058,211,1150,235,1150,249,1503,259,1,35
61,New City,13827,1030,13816,1030,2459,372,1779,271,682,166,2168,310,2421,324,1904,295,2403,328,11,50
62,West Elsdon,5431,688,5430,688,942,233,547,166,347,117,1024,231,898,211,827,214,845,202,1,23
63,Gage Park,13080,911,13080,911,2214,354,1233,240,757,188,2078,317,2065,313,2346,336,2387,340,0,41
64,Clearing,5540,550,5539,550,1085,284,568,208,254,107,849,198,1159,247,763,187,861,211,1,29
65,West Lawn,10294,760,10294,760,1675,318,974,205,544,182,1598,275,1965,299,1796,309,1742,335,0,34
66,Chicago Lawn,18700,1340,18700,1340,3240,466,2437,395,996,230,2966,413,2625,351,2888,388,3548,486,0,49
67,West Englewood,10025,882,10025,882,1538,287,1044,224,486,132,1314,237,1582,272,2022,293,2039,290,0,48
68,Englewood,8789,834,8782,834,1468,270,968,226,411,133,1390,270,1235,229,1598,274,1712,298,7,36
69,Greater Grand Crossing,9165,864,9152,864,1647,300,827,199,404,154,1382,250,1479,252,1481,276,1932,321,13,37
70,Ashburn,11603,909,11603,909,1658,328,1110,257,514,179,1818,313,2162,327,2289,352,2052,353,0,41
71,Auburn Gresham,13380,1048,13354,1047,1819,357,1602,340,629,151,2061,338,2227,315,2290,364,2726,359,26,59
72,Beverly,5823,397,5821,397,795,179,614,133,418,112,1083,182,927,165,1074,187,910,168,2,25
73,Washington Heights,5684,590,5679,590,788,246,490,148,338,126,773,204,956,224,1147,254,1187,267,5,30
74,Mount Greenwood,4649,424,4633,423,634,170,567,173,136,72,758,151,956,222,858,200,724,188,16,32
75,Morgan Park,5433,656,5425,654,697,208,454,130,298,123,949,179,1041,267,965,274,1021,270,8,30
76,O'Hare,2559,723,2559,723,955,267,363,202,110,96,464,324,324,191,159,98,184,157,0,38
77,Edgewater,6565,753,6501,752,1742,344,888,265,203,116,858,252,938,252,845,268,1027,241,64,63
