area_id,area_name,b10002001,b10002001_moe,b10002002,b10002002_moe,b10002003,b10002003_moe,b10002004,b10002004_moe,b10002005,b10002005_moe
1,Rogers Park,715,298,414,182,342,173,72,72,301,207
2,West Ridge,680,238,272,151,222,141,50,74,408,191
3,Uptown,516,299,335,266,167,173,168,203,181,142
4,Lincoln Square,429,206,237,163,202,160,35,49,192,129
5,North Center,81,82,23,51,5,42,18,52,58,77
6,Lake View,238,174,8,67,0,66,8,67,230,174
7,Lincoln Park,87,77,54,67,45,66,9,51,33,62
8,Near North Side,224,112,73,79,38,67,35,68,151,97
9,Edison Park,125,108,90,103,79,101,11,26,35,38
10,Norwood Park,238,143,32,46,20,41,12,42,206,141
11,Jefferson Park,283,140,93,80,93,80,0,29,190,129
12,Forest Glen,139,90,10,33,10,33,0,29,129,88
13,North Park,381,170,119,107,103,105,16,35,262,131
14,Albany Park,829,269,385,216,314,196,71,102,444,169
15,Portage Park,1891,515,1166,432,908,419,258,224,725,288
16,Irving Park,739,219,268,138,148,101,120,105,471,178
17,Dunning,1032,292,346,214,169,131,177,172,686,203
18,Montclare,366,200,133,105,133,105,0,23,233,169
19,Belmont Cragin,2578,478,1315,401,948,298,367,274,1263,274
20,Hermosa,995,345,343,197,286,184,57,72,652,294
21,Avondale,724,263,374,208,317,201,57,66,350,185
22,Logan Square,1298,340,762,257,618,214,144,141,536,237
23,Humboldt Park,3272,578,1678,445,1221,385,457,249,1594,451
24,West Town,999,262,594,208,452,188,142,101,405,171
25,Austin,5423,705,3176,539,2086,466,1090,319,2247,457
26,West Garfield Park,1138,269,675,213,505,197,170,94,463,183
27,East Garfield Park,1090,311,719,286,387,175,332,233,371,154
28,Near West Side,566,178,323,149,142,92,181,127,243,107
29,North Lawndale,2265,485,1200,395,839,368,361,181,1065,312
30,South Lawndale,1398,353,823,271,661,238,162,138,575,228
31,Lower West Side,968,289,413,204,383,204,30,50,555,198
32,Loop,0,30,0,30,0,30,0,30,0,30
33,Near South Side,77,70,45,62,0,24,45,62,32,36
34,Armour Square,253,227,21,32,11,30,10,29,232,226
35,Douglas,300,147,113,117,12,34,101,116,187,93
36,Oakland,169,98,124,90,81,80,43,43,45,52
37,Fuller Park,149,125,21,22,11,19,10,19,128,123
38,Grand Boulevard,561,164,320,132,284,127,36,55,241,115
39,Kenwood,158,84,131,83,49,59,82,65,27,34
40,Washington Park,597,199,398,160,266,142,132,74,199,113
41,Hyde Park,69,65,19,44,0,38,19,44,50,59
42,Woodlawn,940,329,554,269,410,251,144,99,386,194
43,South Shore,1903,469,979,334,628,285,351,179,924,344
44,Chatham,1267,343,869,293,618,246,251,160,398,171
45,Avalon Park,312,154,148,118,126,110,22,38,164,102
46,South Chicago,1165,338,518,197,372,176,146,100,647,287
47,Burnside,405,297,271,250,271,250,0,11,134,165
48,Calumet Heights,830,316,580,301,426,261,154,152,250,110
49,Roseland,2104,387,962,274,753,262,209,88,1142,283
50,Pullman,368,151,160,79,102,65,58,48,208,131
51,South Deering,948,431,211,117,107,79,104,86,737,435
52,East Side,661,225,256,123,222,117,34,44,405,192
53,West Pullman,1927,429,996,338,817,309,179,142,931,296
54,Riverdale,325,191,126,87,104,82,22,28,199,174
55,Hegewisch,135,99,72,75,72,75,0,19,63,63
56,Garfield Ridge,435,161,224,111,187,107,37,49,211,118
57,Archer Heights,256,158,138,142,138,142,0,27,118,71
58,Brighton Park,1155,388,223,113,164,103,59,57,932,373
59,McKinley Park,361,137,145,87,145,87,0,25,216,106
60,Bridgeport,389,159,138,95,76,63,62,79,251,134
61,New City,1557,352,676,230,526,216,150,92,881,279
62,West Elsdon,473,229,56,48,56,48,0,27,417,227
63,Gage Park,1335,342,407,185,382,183,25,47,928,287
64,Clearing,250,132,108,78,108,78,0,31,142,108
65,West Lawn,780,255,146,88,146,88,0,34,634,240
66,Chicago Lawn,3607,695,1972,562,1691,543,281,147,1635,419
67,West Englewood,2987,497,1801,413,1599,389,202,136,1186,311
68,Englewood,1851,390,1039,269,761,232,278,140,812,309
69,Greater Grand Crossing,2121,447,1171,359,764,296,407,203,950,289
70,Ashburn,1339,332,705,237,488,217,217,153,634,242
71,Auburn Gresham,2220,404,1167,303,932,273,235,139,1053,263
72,Beverly,525,198,203,113,61,57,142,100,322,164
73,Washington Heights,1575,388,559,186,313,117,246,143,1016,349
74,Mount Greenwood,115,76,61,62,30,42,31,52,54,48
75,Morgan Park,603,206,186,134,86,72,100,118,417,175
76,O'Hare,49,75,14,44,0,38,14,44,35,72
77,Edgewater,154,96,68,74,53,71,15,53,86,70
