area_id,area_name,b14006001,b14006001_moe,b14006002,b14006002_moe,b14006003,b14006003_moe,b14006004,b14006004_moe,b14006005,b14006005_moe,b14006006,b14006006_moe,b14006007,b14006007_moe,b14006008,b14006008_moe,b14006009,b14006009_moe,b14006010,b14006010_moe,b14006011,b14006011_moe,b14006012,b14006012_moe,b14006013,b14006013_moe,b14006014,b14006014_moe,b14006015,b14006015_moe,b14006016,b14006016_moe,b14006017,b14006017_moe,b14006018,b14006018_moe,b14006019,b14006019_moe,b14006020,b14006020_moe,b14006021,b14006021_moe
27,East Garfield Park,19803,1234,8792,1050,3711,636,448,174,268,144,854,224,818,210,842,243,473,176,8,38,5081,619,11011,1062,3615,618,164,86,107,64,797,225,760,211,1089,265,550,157,148,73,7396,651
28,Near West Side,49613,1515,12561,1137,6154,774,182,94,124,91,537,185,702,240,992,286,2310,456,1307,326,6407,653,37052,1284,7311,639,447,127,208,89,820,206,996,247,941,210,1493,278,2406,330,29741,1064
29,North Lawndale,33696,1730,15018,1327,6611,841,372,127,487,139,1657,324,1629,313,1753,310,656,177,57,68,8407,736,18678,1389,5383,682,318,96,268,109,1068,281,1279,251,1520,277,759,196,171,73,13295,998
30,South Lawndale,58265,2104,18668,1714,7565,978,692,209,584,165,1823,352,1965,387,1745,376,702,235,54,67,11103,1006,39597,2070,10655,996,579,188,540,164,2006,355,2153,360,3196,449,1854,306,327,170,28942,1476
31,Lower West Side,34893,1606,9297,1089,3547,582,395,159,245,115,836,215,670,204,553,205,682,224,166,102,5750,691,25596,1494,6456,669,572,160,344,124,1266,253,1177,286,1119,242,1410,290,568,158,19140,1116
32,Loop,22944,1155,3381,675,2428,632,0,30,0,30,0,30,15,36,0,30,1444,527,969,374,953,315,19563,1087,2830,523,391,187,138,120,249,142,20,34,100,93,514,242,1418,370,16733,953
33,Near South Side,19189,1067,2382,610,944,347,66,66,56,80,92,83,20,27,88,84,290,202,332,201,1438,407,16807,1160,2734,483,307,198,178,100,332,111,177,130,274,171,676,267,790,259,14073,971
34,Armour Square,13378,827,4995,683,1345,357,104,100,72,64,122,86,224,109,237,123,253,119,333,201,3650,514,8383,918,1971,415,154,91,31,35,358,169,338,149,343,127,548,174,199,76,6412,640
35,Douglas,15961,734,5066,642,2292,427,117,82,111,83,227,91,311,117,223,98,504,146,799,296,2774,369,10895,700,2726,402,207,102,45,45,357,121,440,157,350,121,691,204,636,163,8169,542
36,Oakland,5873,469,2309,483,841,267,67,54,141,94,199,128,101,73,103,75,208,109,22,27,1468,313,3564,520,1257,312,120,65,16,30,188,89,306,122,292,122,245,109,90,48,2307,311
37,Fuller Park,2803,516,1172,406,414,263,9,11,0,16,103,97,100,86,74,59,95,70,33,33,758,180,1631,448,490,235,39,43,25,35,122,95,36,30,237,115,21,23,10,19,1141,284
38,Grand Boulevard,21819,1074,6752,851,2564,508,291,117,118,92,565,170,566,165,548,189,431,131,45,60,4188,529,15067,948,4482,555,352,125,187,78,625,166,831,217,738,191,1274,269,475,154,10585,669
39,Kenwood,17247,852,4099,638,2141,488,108,75,152,90,293,124,295,153,337,165,475,225,481,195,1958,333,13148,844,3666,496,303,110,115,58,421,124,470,174,488,144,801,244,1068,281,9482,574
40,Washington Park,10463,777,4530,651,2007,375,248,98,169,82,399,134,512,144,364,128,288,103,27,48,2523,375,5933,705,1878,384,111,93,39,44,408,117,406,116,508,157,307,103,99,62,4055,489
41,Hyde Park,23200,963,4879,716,3172,554,96,92,47,59,157,109,70,66,138,102,1452,358,1212,316,1707,343,18321,775,5216,452,218,81,180,88,455,141,691,181,659,160,893,235,2120,271,13105,610
42,Woodlawn,22614,1158,7258,873,2966,531,256,111,125,84,545,158,684,199,582,180,503,142,271,123,4292,528,15356,994,4254,530,446,143,236,110,771,194,702,176,810,210,899,219,390,143,11102,722
43,South Shore,45060,1895,13328,1251,4390,707,464,172,233,128,866,313,890,252,1003,273,758,195,176,109,8938,818,31732,1792,9020,972,543,176,291,136,1132,264,1459,307,2409,492,2156,398,1030,241,22712,1227
44,Chatham,31779,1584,8920,1232,3097,702,281,151,264,149,725,284,867,286,497,168,452,163,11,39,5823,785,22859,1437,6371,767,300,144,253,126,863,243,1265,313,1483,343,1513,322,694,191,16488,992
45,Avalon Park,9288,695,1720,468,625,262,93,64,11,24,108,64,290,156,47,38,76,71,0,19,1095,318,7568,672,1584,305,57,51,44,38,267,117,277,134,441,139,390,136,108,77,5984,513
46,South Chicago,28295,1486,9234,1130,3650,576,262,110,358,139,851,221,799,205,766,214,559,192,55,67,5584,756,19061,1355,5111,711,245,144,175,87,930,240,1185,279,1149,277,1024,237,403,167,13950,1004
47,Burnside,3388,646,1577,768,800,432,17,29,23,35,235,175,173,150,226,166,77,63,49,46,777,410,1811,362,303,132,25,33,0,11,77,53,67,46,72,56,10,17,52,46,1508,303
48,Calumet Heights,13947,764,1929,533,692,286,46,47,35,53,171,125,204,124,133,93,103,70,0,27,1237,336,12018,689,2935,436,184,94,169,95,477,166,570,179,760,240,651,191,124,68,9083,492
49,Roseland,43177,1583,9805,1088,3779,528,218,132,128,73,829,195,823,218,1225,250,549,158,7,42,6026,731,33372,1696,9047,901,613,188,426,146,1402,321,1623,319,2399,374,1851,350,733,187,24325,1128
50,Pullman,6880,561,1648,434,632,270,25,33,70,57,218,129,154,111,64,53,91,51,10,22,1016,258,5232,526,1072,253,108,77,34,45,193,90,138,88,268,96,204,92,127,60,4160,415
51,South Deering,16005,1012,5000,970,2058,547,193,126,102,72,547,264,531,181,464,163,214,114,7,24,2942,553,11005,918,2839,476,74,82,182,98,550,193,766,225,548,163,625,207,94,71,8166,697
52,East Side,22356,1282,5125,921,2216,561,124,82,112,99,728,242,532,193,523,231,197,95,0,29,2909,512,17231,1222,4966,683,364,153,308,143,1213,276,1230,297,964,219,717,163,170,102,12265,785
53,West Pullman,29444,1577,8566,1331,3852,763,268,137,206,93,1004,363,873,286,1021,284,453,163,27,41,4714,802,20878,1394,5814,894,345,159,224,122,1027,298,1207,292,1559,382,1216,268,236,117,15064,844
54,Riverdale,6365,681,3691,648,1788,421,66,62,109,67,421,171,405,147,539,166,233,102,15,29,1903,366,2674,518,1067,292,68,58,66,57,246,99,396,152,147,80,109,59,35,43,1607,312
55,Hegewisch,9719,859,1766,482,765,285,36,43,61,82,183,161,329,286,128,90,28,35,0,19,1001,260,7953,1052,2087,512,189,120,86,70,511,251,381,176,474,193,310,125,136,79,5866,775
56,Garfield Ridge,32702,1024,2723,672,1160,453,111,92,42,65,372,198,310,136,222,130,95,105,8,42,1563,305,29979,1128,7483,632,487,150,417,147,1488,263,1549,263,1517,254,1376,277,649,184,22496,813
57,Archer Heights,12391,683,1693,475,682,275,41,50,47,48,172,109,235,129,140,100,34,34,13,30,1011,250,10698,754,2937,388,268,104,89,58,438,117,831,177,562,153,658,176,91,58,7761,573
58,Brighton Park,41505,1733,10404,1310,3871,661,212,122,227,111,1101,269,1001,254,907,242,407,227,16,45,6533,814,31101,1801,9710,959,600,171,391,141,1917,329,2133,323,2789,428,1730,310,150,84,21391,1178
59,McKinley Park,15751,870,3131,685,1030,326,142,83,70,57,216,101,147,107,269,117,157,178,29,41,2101,463,12620,904,3896,501,383,123,178,85,815,200,893,193,850,205,719,171,58,41,8724,643
60,Bridgeport,31381,1292,6310,888,2556,510,131,77,103,73,425,175,468,187,464,180,572,184,393,191,3754,530,25071,1253,6535,668,329,124,388,127,1045,209,1020,229,1324,259,1805,316,624,176,18536,868
61,New City,39323,1707,12520,1386,4923,722,319,109,342,124,1347,275,1171,247,1206,278,509,177,29,56,7597,884,26803,1513,7631,727,523,159,475,139,1618,283,1689,285,1694,287,1346,224,286,120,19172,1103
62,West Elsdon,17959,1003,3060,779,1212,434,31,39,121,80,362,169,354,153,235,132,98,67,11,29,1848,448,14899,988,4570,593,252,131,237,107,1007,232,667,180,1105,294,1011,227,291,150,10329,717
63,Gage Park,37058,1609,8799,1277,3831,686,197,121,273,117,1074,266,941,229,1127,310,184,81,35,55,4968,720,28259,1697,8448,747,487,163,453,141,1812,298,1803,329,2371,336,1385,271,137,85,19811,1273
64,Clearing,21617,879,1918,458,508,180,69,56,0,31,87,69,114,73,101,65,137,84,0,31,1410,349,19699,888,5200,503,325,163,280,114,1072,248,1190,308,999,232,1131,251,203,122,14499,693
65,West Lawn,31275,1187,5393,1056,2063,523,73,59,95,73,504,183,575,240,563,207,253,125,0,34,3330,665,25882,1391,7918,790,321,130,465,171,1957,346,1725,295,1917,379,1278,282,255,115,17964,944
66,Chicago Lawn,51330,2017,15694,1851,6577,980,581,192,339,166,1829,373,1643,331,1527,331,639,202,19,51,9117,1086,35636,2033,9511,976,592,177,393,158,1966,333,2193,337,2543,439,1557,311,267,132,26125,1449
67,West Englewood,33555,1512,13059,1295,5274,732,297,117,303,114,924,225,1321,289,1803,324,622,182,4,48,7785,768,20496,1326,5030,658,391,149,154,81,813,188,1197,276,1425,278,932,217,118,78,15466,948
68,Englewood,27159,1407,12559,1193,4960,684,274,117,237,127,1213,266,1067,218,1413,303,714,182,42,49,7599,736,14600,1194,3816,532,246,113,121,72,682,220,784,182,959,255,902,221,122,83,10784,869
69,Greater Grand Crossing,30754,1429,10152,1166,4613,778,305,118,197,99,872,205,1105,273,1114,284,927,264,93,79,5539,587,20602,1287,5136,658,351,145,141,89,931,215,1018,220,1353,265,864,222,478,167,15466,948
70,Ashburn,40620,1503,4881,957,2191,548,135,96,49,75,607,219,526,190,438,168,436,182,0,41,2690,550,35739,1595,10059,971,530,182,371,147,2093,351,2476,415,2180,422,2054,374,355,144,25680,1014
71,Auburn Gresham,47592,1789,13900,1436,5888,882,498,173,316,124,1445,339,1214,282,1425,346,876,243,114,85,8012,794,33692,1650,8371,814,719,223,186,91,1493,271,1525,286,2586,393,1579,301,283,119,25321,1190
72,Beverly,20429,792,905,277,287,166,0,29,0,29,73,75,82,68,68,63,48,51,16,30,618,187,19524,854,6288,487,589,136,385,107,1309,209,1305,207,1126,212,1060,216,514,132,13236,606
73,Washington Heights,24919,1061,4901,951,1785,480,108,66,117,81,216,114,360,141,560,209,320,164,104,94,3116,624,20018,1215,4828,659,533,170,165,98,794,223,877,206,1028,239,1134,254,297,116,15190,876
74,Mount Greenwood,17316,760,536,269,71,59,0,25,0,25,6,25,12,31,19,39,26,39,8,27,465,245,16780,756,5273,521,390,144,143,78,1177,222,1110,288,1106,232,914,239,433,152,11507,457
75,Morgan Park,21603,1010,3241,615,1173,311,61,49,38,39,188,94,291,132,369,137,190,138,36,47,2068,441,18362,1037,5030,693,371,113,159,97,1091,201,1112,244,1035,330,932,311,330,138,13332,672
76,O'Hare,12732,963,2138,912,602,393,72,86,28,59,288,314,52,65,30,52,88,92,44,77,1536,567,10594,887,1622,375,89,88,58,54,281,177,247,148,163,156,672,224,112,91,8972,759
77,Edgewater,51254,1592,9447,1027,3610,628,78,68,88,97,171,117,394,238,225,142,2059,459,595,190,5837,666,41807,1590,8248,809,465,151,197,114,1015,275,740,221,1150,268,2635,470,2046,345,33559,1245
