area_id,area_name,b25110001,b25110001_moe,b25110002,b25110002_moe,b25110003,b25110003_moe,b25110004,b25110004_moe,b25110005,b25110005_moe,b25110006,b25110006_moe,b25110007,b25110007_moe
2,West Ridge,847414100,88749396,25805000,15400123,400450100,69371508,204979000,66321224,78790000,28533877,68210000,31567727,69180000,37875794
4,Lincoln Square,517373500,94557687,45935000,39831507,279662600,68759697,47560000,17469448,63586000,42280974,30880000,18721701,49750000,29650838
5,North Center,749423000,162377658,63250000,82267594,339963000,133659208,131450000,49417556,66625000,47882122,96660000,59822532,51475000,37432094
7,Lincoln Park,3008255000,882171035,151706100,117167557,1154713800,239697423,971008700,805895050,446741500,321519053,150085000,59133397,134000000,70777035
9,Edison Park,1184295000,114654515,33675000,21925211,503645000,104614184,285935000,63296339,93160000,32667874,119690000,44745618,148190000,47601055
10,Norwood Park,868461800,47005044,26570000,15984053,313077500,57107343,267021600,56923175,90936000,24612777,58195000,20636769,112661800,31047333
11,Jefferson Park,827448100,130203633,31865000,19936635,295465200,72307618,171215000,49279615,127790000,46769396,130485000,96727505,70627900,28353569
12,Forest Glen,1578523800,107211638,70530000,43219478,567186000,87950875,441386000,85340842,229290200,57517525,124730000,37377534,145401600,39732211
13,North Park,527530000,117689653,11850000,11960126,182685000,86135089,167405000,56913364,120930000,104767413,32610000,18828442,12050000,11289714
14,Albany Park,481818300,77653363,18045000,13724750,231580200,66536401,107105600,35133949,63060000,36572491,23655000,15014288,38372500,19982490
15,Portage Park,1437556500,124709330,52900000,23410758,551428500,107338680,363463700,72693733,205447800,49303168,132299500,34356943,132017000,38939531
16,Irving Park,551232500,78986197,19587000,15433456,291053000,73436915,136330500,44715652,50138500,22353097,33783500,17917568,20340000,12694326
17,Dunning,1291212400,98511047,48391000,23571725,497608600,78079360,377974500,73765101,170214500,40181766,110698000,28585793,86325800,24601227
18,Montclare,407750000,101193354,7020000,7008337,211195000,51308823,36450000,26407425,48050000,25714398,16640000,12578933,88395000,96316585
19,Belmont Cragin,239913500,33898876,8400000,7546614,72473000,31121995,95917500,26018447,31565000,15164878,12380000,6831213,19178000,10015982
24,West Town,183147800,47189420,7470000,7951071,76965000,32439901,22700000,19338626,30300000,22140991,26975000,19523225,18737800,16828969
25,Austin,600400500,52695088,20440000,16881499,235325500,48122061,196100000,61599549,68800000,27408057,47805000,26414461,31930000,21273084
30,South Lawndale,99817800,18257903,3269000,3363065,36242800,16769563,24428000,9456177,16807000,8527410,14245000,11396132,4826000,4437549
31,Lower West Side,68398500,20453940,7070000,5691200,31960000,13348541,10950000,10334795,3419500,3373693,6899000,8247292,8100000,8330569
34,Armour Square,316120000,63958020,18140000,15733653,171795000,59480199,53502000,21927767,40863000,28164972,21620000,18834096,10200000,10021514
42,Woodlawn,45569000,16405073,2208000,2459876,16656000,11644141,9600000,9359647,7780000,9805496,5970000,3883027,3355000,3190163
44,Chatham,93761500,19372561,4035000,4477053,29639500,15902260,5553500,4291109,11430000,6903678,7903000,6196710,35200500,14066014
49,Roseland,173309000,18279272,12400000,12838243,37394000,16872968,37215000,15646520,13521000,9099535,33386000,12118222,39393000,11853055
56,Garfield Ridge,806684900,44619130,19555000,10309463,285596700,39202766,222089400,43555102,102414000,26038131,67923800,18947520,109106000,27064562
57,Archer Heights,222443600,38600515,7500000,6957918,102765600,27681165,52965000,22581458,23023000,12362365,19590000,11260734,16600000,10441193
58,Brighton Park,86992200,21897553,11296200,8161379,22440000,13095264,31970000,16235450,10621500,5541169,3614500,4119671,7050000,5490085
59,McKinley Park,188346000,59587750,8475000,7934385,56357000,19018508,51799000,56227624,39970000,19269039,13030000,9411020,18715000,7411162
60,Bridgeport,642164600,75640466,29755000,15717894,288534200,56064086,153760700,47620800,53538000,21689222,68033700,37711423,48543000,15533180
62,West Elsdon,207066800,38120449,3518000,3642876,89150000,27165022,78644800,43491224,15988000,9739725,8480000,7252282,11286000,7018395
63,Gage Park,158967500,22013950,6200000,5775010,63697800,16739508,66557000,19522869,12870700,7476911,6150000,5499855,3492000,3755355
64,Clearing,377088400,37068780,11830000,7003995,164694400,27703119,105864000,22913045,18798000,11202875,34693000,17579319,41209000,15006381
65,West Lawn,510420000,47052663,21541000,13683842,259824000,38572114,111566000,42158393,35021000,17000625,30785000,16024775,51683000,17250231
66,Chicago Lawn,210233600,21715803,4540000,4820437,85358000,18592135,93809600,20640884,17150000,11301784,3956000,4872241,5420000,5275246
70,Ashburn,293351000,27248517,15825000,13666555,125894000,25502814,76194000,21595910,16849000,10559324,18815000,13045820,39774000,15034486
72,Beverly,560033300,72540878,6295000,7485587,227265800,73614404,106912500,36039596,81555000,35768433,92030000,38163176,45975000,18171434
74,Mount Greenwood,536204500,31557842,25330000,18477739,183953000,31960331,144205000,29513232,75493500,23094335,44807000,14923799,62416000,18089294
75,Morgan Park,491809600,56306911,21596000,15808088,203307000,57218696,124667500,35286997,50366000,20233944,60497400,16324462,31375700,14848855
76,O'Hare,234032000,38216019,4849000,6180449,58071000,29994939,48845400,28421836,52245000,22974824,52321600,21191197,17700000,14634362
77,Edgewater,975623000,138935079,56071000,34812018,494026000,111043582,198870000,67674795,105701000,43109792,52180000,28058479,68775000,34919599
