area_id,area_name,b99081001,b99081001_moe,b99081002,b99081002_moe,b99081003,b99081003_moe,b99081004,b99081004_moe,b99081005,b99081005_moe
1,Rogers Park,29987,3,2051,3,235,3,1816,3,27936,3
2,West Ridge,31544,4,2681,4,537,4,2144,4,28863,4
3,Uptown,31694,3,1688,3,168,3,1520,3,30006,3
4,Lincoln Square,23019,3,1301,3,160,3,1141,3,21718,3
5,North Center,20718,4,962,4,185,4,777,4,19756,4
6,Lake View,68129,6,2355,6,444,6,1911,6,65774,6
7,Lincoln Park,40875,4,2376,4,114,4,2262,4,38499,4
8,Near North Side,50700,4,2807,4,180,4,2627,4,47893,4
9,Edison Park,5862,2,232,2,33,2,199,2,5630,2
10,Norwood Park,17562,3,1186,3,246,3,940,3,16376,3
11,Jefferson Park,12572,2,717,2,39,2,678,2,11855,2
12,Forest Glen,9048,2,517,2,43,2,474,2,8531,2
13,North Park,8237,2,767,2,123,2,644,2,7470,2
14,Albany Park,26801,3,1691,3,358,3,1333,3,25110,3
15,Portage Park,31046,4,2501,4,472,4,2029,4,28545,4
16,Irving Park,28693,4,1852,4,185,4,1667,4,26841,4
17,Dunning,21257,3,1620,3,471,3,1149,3,19637,3
18,Montclare,5205,1,373,1,78,1,295,1,4832,1
19,Belmont Cragin,31952,4,2397,4,717,4,1680,4,29555,4
20,Hermosa,10998,2,824,2,165,2,659,2,10174,2
21,Avondale,21102,3,1281,3,307,3,974,3,19821,3
22,Logan Square,40835,5,1789,5,283,5,1506,5,39046,5
23,Humboldt Park,17799,4,1745,4,291,4,1454,4,16054,4
24,West Town,52110,6,2857,6,251,6,2606,6,49253,6
25,Austin,32636,5,4570,5,667,5,3903,5,28066,5
26,West Garfield Park,4809,3,474,3,151,3,323,3,4335,3
27,East Garfield Park,5729,3,438,3,31,3,407,3,5291,3
28,Near West Side,29921,4,2458,4,283,4,2175,4,27463,4
29,North Lawndale,9084,4,1162,4,347,4,815,4,7922,4
30,South Lawndale,23905,4,2931,4,683,4,2248,4,20974,4
31,Lower West Side,16850,3,1096,3,202,3,894,3,15754,3
32,Loop,16434,2,962,2,53,2,909,2,15472,2
33,Near South Side,12833,2,601,2,6,2,595,2,12232,2
34,Armour Square,5697,2,515,2,21,2,494,2,5182,2
35,Douglas,7582,3,783,3,77,3,706,3,6799,3
36,Oakland,2070,2,233,2,28,2,205,2,1837,2
37,Fuller Park,710,1,73,1,0,1,73,1,637,1
38,Grand Boulevard,8295,4,778,4,78,4,700,4,7517,4
39,Kenwood,7315,3,637,3,71,3,566,3,6678,3
40,Washington Park,3178,2,353,2,74,2,279,2,2825,2
41,Hyde Park,13175,3,1095,3,59,3,1036,3,12080,3
42,Woodlawn,8513,3,991,3,125,3,866,3,7522,3
43,South Shore,18064,4,1632,4,153,4,1479,4,16432,4
44,Chatham,10964,3,788,3,36,3,752,3,10176,3
45,Avalon Park,3703,1,305,1,85,1,220,1,3398,1
46,South Chicago,9278,3,770,3,159,3,611,3,8508,3
47,Burnside,1153,1,160,1,9,1,151,1,993,1
48,Calumet Heights,4896,2,315,2,0,2,315,2,4581,2
49,Roseland,13953,4,1760,4,183,4,1577,4,12193,4
50,Pullman,2718,2,263,2,12,2,251,2,2455,2
51,South Deering,5393,2,442,2,76,2,366,2,4951,2
52,East Side,8693,2,642,2,268,2,374,2,8051,2
53,West Pullman,9717,3,1089,3,93,3,996,3,8628,3
54,Riverdale,1406,1,182,1,0,1,182,1,1224,1
55,Hegewisch,3812,1,236,1,0,1,236,1,3576,1
56,Garfield Ridge,15117,3,1069,3,238,3,831,3,14048,3
57,Archer Heights,5332,2,511,2,100,2,411,2,4821,2
58,Brighton Park,17222,3,1402,3,411,3,991,3,15820,3
59,McKinley Park,7087,2,504,2,18,2,486,2,6583,2
60,Bridgeport,15606,3,1128,3,96,3,1032,3,14478,3
61,New City,13925,4,1463,4,166,4,1297,4,12462,4
62,West Elsdon,7559,2,744,2,201,2,543,2,6815,2
63,Gage Park,14657,3,974,3,184,3,790,3,13683,3
64,Clearing,10934,3,505,3,59,3,446,3,10429,3
65,West Lawn,13430,2,773,2,82,2,691,2,12657,2
66,Chicago Lawn,18295,3,1345,3,281,3,1064,3,16950,3
67,West Englewood,8716,4,736,4,36,4,700,4,7980,4
68,Englewood,7128,3,1033,3,128,3,905,3,6095,3
69,Greater Grand Crossing,10680,3,1086,3,156,3,930,3,9594,3
70,Ashburn,18196,3,1114,3,123,3,991,3,17082,3
71,Auburn Gresham,15031,4,1716,4,276,4,1440,4,13315,4
72,Beverly,9776,3,552,3,87,3,465,3,9224,3
73,Washington Heights,8918,3,1226,3,159,3,1067,3,7692,3
74,Mount Greenwood,8981,2,769,2,181,2,588,2,8212,2
75,Morgan Park,9214,3,895,3,151,3,744,3,8319,3
76,O'Hare,7179,3,439,3,62,3,377,3,6740,3
77,Edgewater,30687,4,1651,4,120,4,1531,4,29036,4
