area_id,area_name,b25019001,b25019001_moe
1,Rogers Park,115579,3564
2,West Ridge,143989,3013
3,Uptown,124052,4753
4,Lincoln Square,92245,2012
5,North Center,90994,2496
6,Lake View,242230,3533
7,Lincoln Park,165650,5611
8,Near North Side,217738,4787
9,Edison Park,29303,968
10,Norwood Park,91578,1723
11,Jefferson Park,60222,1840
12,Forest Glen,46421,1281
13,North Park,37706,1217
14,Albany Park,89798,1895
15,Portage Park,135097,2405
16,Irving Park,116990,2399
17,Dunning,90750,1917
18,Montclare,26345,2610
19,Belmont Cragin,126908,2184
20,Hermosa,43014,1205
21,Avondale,79759,1997
22,Logan Square,165984,2599
23,Humboldt Park,100346,3066
24,West Town,198627,4029
25,Austin,201696,3097
26,West Garfield Park,39950,1367
27,East Garfield Park,45121,1468
28,Near West Side,113304,2752
29,North Lawndale,78554,1955
30,South Lawndale,103191,4152
31,Lower West Side,66906,1729
32,Loop,59159,2973
33,Near South Side,48887,1917
34,Armour Square,25992,1320
35,Douglas,42044,1383
36,Oakland,12823,673
37,Fuller Park,7550,599
38,Grand Boulevard,60130,1852
39,Kenwood,47022,1662
40,Washington Park,27456,1037
41,Hyde Park,65594,2110
42,Woodlawn,67202,1827
43,South Shore,130149,2498
44,Chatham,86353,2111
45,Avalon Park,25866,1005
46,South Chicago,77943,2185
47,Burnside,7194,651
48,Calumet Heights,37478,977
49,Roseland,108452,1991
50,Pullman,18183,573
51,South Deering,32156,795
52,East Side,45867,1116
53,West Pullman,70210,1413
54,Riverdale,16249,782
55,Hegewisch,23459,1294
56,Garfield Ridge,73169,1487
57,Archer Heights,23075,815
58,Brighton Park,71233,1645
59,McKinley Park,30391,985
60,Bridgeport,70824,1628
61,New City,81783,1808
62,West Elsdon,29772,936
63,Gage Park,56172,1384
64,Clearing,50190,1226
65,West Lawn,57598,1344
66,Chicago Lawn,105214,2657
67,West Englewood,81162,2270
68,Englewood,79567,1936
69,Greater Grand Crossing,87270,2252
70,Ashburn,82694,1587
71,Auburn Gresham,115432,2355
72,Beverly,57414,1242
73,Washington Heights,61907,1468
74,Mount Greenwood,42661,1309
75,Morgan Park,56946,2260
76,O'Hare,28614,931
77,Edgewater,127866,3529
