area_id,area_name,b17014001,b17014001_moe,b17014002,b17014002_moe,b17014003,b17014003_moe,b17014004,b17014004_moe,b17014005,b17014005_moe,b17014006,b17014006_moe,b17014007,b17014007_moe,b17014008,b17014008_moe,b17014009,b17014009_moe,b17014010,b17014010_moe,b17014011,b17014011_moe,b17014012,b17014012_moe,b17014013,b17014013_moe,b17014014,b17014014_moe,b17014015,b17014015_moe,b17014016,b17014016_moe,b17014017,b17014017_moe,b17014018,b17014018_moe,b17014019,b17014019_moe,b17014020,b17014020_moe,b17014021,b17014021_moe,b17014022,b17014022_moe,b17014023,b17014023_moe,b17014024,b17014024_moe,b17014025,b17014025_moe,b17014026,b17014026_moe,b17014027,b17014027_moe,b17014028,b17014028_moe,b17014029,b17014029_moe,b17014030,b17014030_moe,b17014031,b17014031_moe,b17014032,b17014032_moe,b17014033,b17014033_moe,b17014034,b17014034_moe,b17014035,b17014035_moe
11,Jefferson Park,6374,356,311,117,120,62,38,37,61,49,13,34,8,30,191,108,76,80,50,69,26,47,0,29,0,29,115,78,0,29,83,70,23,45,9,30,6063,356,4726,353,522,140,948,191,2309,295,947,178,1337,257,472,155,58,57,200,106,128,76,86,80,865,205,36,39,441,153,313,116,75,74
12,Forest Glen,4867,213,263,114,143,79,98,68,0,29,26,39,19,30,120,82,28,45,0,29,28,45,0,29,0,29,92,75,10,32,82,74,0,29,0,29,4604,227,4125,239,413,103,889,183,2203,224,620,131,479,130,159,93,20,34,50,48,78,78,11,32,320,98,36,40,146,66,87,58,51,45
13,North Park,4250,254,399,143,296,133,79,62,167,104,50,58,0,27,103,63,0,27,0,27,0,27,0,27,0,27,103,63,24,41,79,56,0,27,0,27,3851,250,2940,248,258,107,587,143,1580,214,515,130,911,199,409,149,51,51,116,67,178,107,64,59,502,141,88,83,206,87,171,87,37,37
14,Albany Park,10842,482,1834,323,982,234,130,87,572,179,243,123,37,72,852,227,258,133,13,47,156,102,82,92,7,45,594,187,128,88,301,137,146,106,19,52,9008,489,6248,425,319,103,1290,260,3425,349,1214,222,2760,356,1453,282,84,79,536,181,496,178,337,134,1307,245,78,79,528,160,486,160,215,99
15,Portage Park,14935,511,1592,294,490,170,128,104,262,122,89,75,11,47,1102,258,150,90,87,86,53,65,10,49,0,47,952,248,327,154,515,194,110,95,0,47,13343,526,9884,504,813,181,2058,301,4961,427,2052,285,3459,388,752,174,62,56,324,121,223,93,143,91,2707,357,183,95,1194,260,962,205,368,150
16,Irving Park,12442,497,1396,269,659,181,183,107,352,122,110,96,14,46,737,215,196,120,40,71,156,107,0,47,0,47,541,184,116,81,389,169,36,54,0,47,11046,488,7869,483,377,102,1879,298,4316,381,1297,242,3177,368,1188,252,66,57,376,134,438,167,308,146,1989,293,165,78,1175,253,497,146,152,80
17,Dunning,10702,388,739,184,357,126,129,81,179,97,37,45,12,43,382,141,77,73,42,59,35,57,0,40,0,40,305,124,116,91,112,79,35,55,42,56,9963,395,7412,388,878,155,1484,221,3654,323,1396,233,2551,325,769,208,40,43,207,87,323,135,199,112,1782,256,191,79,699,150,679,177,213,102
18,Montclare,2909,245,357,139,242,118,31,29,134,92,61,60,16,30,115,69,37,41,0,23,37,41,0,23,0,23,78,54,22,25,37,38,19,33,0,23,2552,268,1805,260,248,101,433,164,863,204,261,100,747,174,257,107,16,29,121,84,67,57,53,42,490,150,70,58,234,110,100,69,86,54
19,Belmont Cragin,16806,526,3191,424,1298,275,171,90,688,199,342,157,97,100,1893,329,239,123,11,50,211,121,17,57,0,52,1654,308,402,160,1108,256,119,85,25,59,13615,564,8476,512,518,136,1986,312,3593,376,2379,316,5139,474,2213,349,157,89,1079,242,632,201,345,150,2926,378,171,102,1258,245,954,218,543,182
20,Hermosa,5456,268,994,215,337,114,35,40,217,98,72,59,13,30,657,187,114,81,0,29,114,81,0,29,0,29,543,172,165,101,329,136,39,48,10,32,4462,295,2981,296,201,96,703,173,1279,230,798,176,1481,234,518,147,39,43,195,92,155,87,129,74,963,204,32,47,496,153,294,121,141,75
21,Avondale,8793,441,1251,258,603,168,140,86,376,129,77,78,10,40,648,192,49,51,19,42,12,40,0,38,18,46,599,187,161,89,326,138,79,81,33,65,7542,432,5012,407,212,79,1203,229,2762,339,835,195,2530,323,1015,231,35,43,294,133,453,168,233,120,1515,245,19,39,762,194,621,180,113,75
22,Logan Square,14728,559,2725,339,1095,240,285,130,719,200,74,75,17,61,1630,264,319,138,135,94,147,108,37,69,0,57,1311,237,553,160,671,183,64,71,23,67,12003,535,8507,483,551,154,1868,272,5086,390,1002,214,3496,358,1224,224,149,101,425,134,504,149,146,99,2272,294,116,71,1070,202,885,203,201,98
23,Humboldt Park,11493,468,3674,388,694,183,344,128,268,122,59,73,23,62,2980,367,382,143,186,105,173,103,23,54,0,51,2598,352,1417,264,1133,244,32,56,16,54,7819,461,4153,399,451,141,1011,204,1855,267,836,193,3666,377,1075,226,60,64,684,175,212,117,119,97,2591,335,353,146,1629,280,541,160,68,64
24,West Town,15867,600,2210,307,659,174,200,95,375,142,84,87,0,62,1551,261,262,127,120,102,56,78,86,85,0,62,1289,237,603,165,621,174,43,66,22,70,13657,575,10183,511,447,135,1520,238,7586,457,630,159,3474,360,1149,216,79,83,607,169,390,128,73,80,2325,293,244,106,1076,205,843,186,162,102
25,Austin,22153,667,5853,511,993,240,428,165,447,173,102,80,16,65,4860,465,669,188,233,110,408,151,15,62,13,63,4191,432,1834,294,2015,308,272,126,70,86,16300,657,6968,477,988,196,1916,285,3183,368,881,187,9332,606,1544,276,381,142,806,197,308,140,49,66,7788,566,620,167,4318,462,2363,315,487,159
26,West Garfield Park,4060,269,1688,217,106,57,48,48,25,39,22,39,11,37,1582,212,212,105,126,77,81,74,5,34,0,35,1370,197,802,167,462,128,106,68,0,35,2372,243,701,144,114,53,211,91,332,110,44,51,1671,225,241,93,44,44,143,75,54,53,0,35,1430,206,157,76,824,169,312,102,137,80
27,East Garfield Park,4480,287,1860,235,219,85,122,69,70,52,19,45,8,39,1641,229,181,90,132,79,49,55,0,38,0,38,1460,217,867,179,548,154,40,53,5,37,2620,264,954,178,63,43,185,90,655,153,51,49,1666,220,274,104,30,45,186,91,33,46,25,43,1392,214,113,60,899,183,296,101,84,57
28,Near West Side,9977,505,1500,237,216,108,82,79,91,77,43,65,0,52,1284,216,243,126,138,94,60,82,45,74,0,52,1041,186,505,129,416,124,110,82,10,50,8477,478,6082,418,140,64,1052,211,4621,364,269,113,2395,305,449,137,78,74,226,101,132,86,13,52,1946,278,103,73,1247,237,480,137,116,84
29,North Lawndale,7738,394,3282,306,301,110,209,95,51,53,41,59,0,43,2981,295,291,114,115,83,176,87,0,43,0,43,2690,284,1369,221,1136,195,164,82,21,47,4456,334,1558,214,190,84,540,127,638,152,190,79,2898,298,396,125,93,72,198,90,82,61,23,56,2502,287,261,88,1549,242,580,153,112,69
30,South Lawndale,13134,474,4100,388,1948,281,325,124,1207,232,344,120,72,73,2152,306,516,165,47,61,391,150,78,74,0,48,1636,262,680,181,726,180,218,104,12,51,9034,485,5680,435,301,103,1919,302,2169,305,1291,222,3354,364,1351,241,16,53,503,148,570,167,262,109,2003,291,129,74,892,206,788,191,194,88
31,Lower West Side,7273,405,1805,272,678,163,96,70,476,146,87,76,19,50,1127,224,352,127,43,64,247,107,62,60,0,42,775,187,151,79,560,160,64,59,0,42,5468,375,3165,332,213,84,869,195,1295,208,788,181,2303,284,876,188,14,46,384,121,236,94,242,110,1427,227,108,64,572,151,629,153,118,81
32,Loop,4775,482,234,135,139,118,57,79,74,94,8,30,0,30,95,72,0,30,0,30,0,30,0,30,0,30,95,72,29,41,45,57,21,41,0,30,4541,471,4032,446,379,121,1173,292,2344,350,136,101,509,199,131,99,0,30,37,64,94,82,0,30,378,171,35,59,151,116,153,102,39,59
33,Near South Side,3892,405,326,197,132,156,132,156,0,24,0,24,0,24,194,121,13,30,13,30,0,24,0,24,0,24,181,120,143,118,38,34,0,24,0,24,3566,373,2711,357,69,47,489,183,2041,346,112,70,855,242,240,121,0,24,135,82,105,96,0,24,615,213,23,27,368,180,150,98,74,74
34,Armour Square,3330,239,1145,215,773,186,339,124,230,105,131,74,73,90,372,137,64,44,0,27,41,35,23,33,0,27,308,126,124,107,173,82,11,30,0,27,2185,242,1516,215,171,80,303,94,622,154,420,141,669,174,204,84,9,22,106,58,80,61,9,29,465,171,11,27,173,94,191,102,90,91
35,Douglas,3423,283,849,174,61,62,30,43,31,57,0,35,0,35,788,166,110,75,57,46,53,69,0,35,0,35,678,152,201,90,449,126,28,37,0,35,2574,270,1187,182,171,75,352,114,587,138,77,49,1387,225,220,95,52,53,82,58,44,60,42,55,1167,206,94,63,703,149,314,116,56,49
36,Oakland,1632,157,631,149,97,51,50,32,47,45,0,19,0,19,534,143,39,37,16,30,9,21,14,27,0,19,495,143,212,99,279,113,4,17,0,19,1001,158,426,115,20,26,94,54,312,103,0,19,575,136,34,30,0,19,13,22,21,28,0,19,541,133,31,32,394,110,86,59,30,40
37,Fuller Park,562,105,172,77,28,24,11,17,17,23,0,16,0,16,144,75,16,27,0,16,16,27,0,16,0,16,128,71,46,30,50,56,32,36,0,16,390,94,133,62,20,21,52,33,20,24,41,45,257,79,58,48,0,16,32,26,26,41,0,16,199,70,12,17,118,59,43,28,26,30
38,Grand Boulevard,4782,311,1347,222,48,51,21,45,11,45,16,47,0,43,1299,220,96,71,32,48,64,66,0,43,0,43,1203,211,408,141,698,162,93,66,4,42,3435,293,1374,215,80,62,206,94,860,178,228,96,2061,255,321,120,68,54,188,107,65,56,0,43,1740,234,159,75,934,184,501,142,146,71
39,Kenwood,3732,339,705,178,91,78,77,78,0,31,14,32,0,31,614,160,50,53,13,32,37,51,0,31,0,31,564,152,304,123,260,103,0,31,0,31,3027,312,1715,233,165,71,490,139,994,184,66,50,1312,226,212,87,12,31,143,81,57,41,0,31,1100,206,281,129,508,132,278,104,33,35
40,Washington Park,2542,214,1107,174,55,44,23,34,11,26,21,40,0,27,1052,170,87,52,9,28,58,49,20,31,0,27,965,164,436,113,454,129,75,66,0,27,1435,189,354,104,40,36,131,66,151,69,32,38,1081,172,188,84,0,27,107,64,71,56,10,29,893,157,24,26,546,129,278,104,45,41
41,Hyde Park,4578,322,520,164,180,89,38,57,44,45,98,78,0,38,340,137,8,38,0,38,8,38,0,38,0,38,332,136,171,112,138,81,23,51,0,38,4058,292,3033,246,201,64,761,134,1909,215,162,67,1025,200,168,80,0,38,108,72,48,49,12,41,857,193,41,50,590,160,196,101,30,43
42,Woodlawn,4984,327,1351,200,196,97,63,56,98,70,14,37,21,47,1155,182,87,67,40,50,47,57,0,36,0,36,1068,175,425,114,569,140,65,56,9,37,3633,312,1314,228,97,61,469,137,667,167,81,54,2319,276,319,121,60,49,155,79,75,77,29,46,2000,252,137,89,1271,216,500,160,92,67
43,South Shore,9813,568,2449,345,196,100,126,85,32,49,38,62,0,44,2253,329,141,97,76,68,56,80,9,46,0,44,2112,319,800,200,1220,269,92,90,0,44,7364,536,2709,348,364,117,805,192,1228,256,312,128,4655,462,933,211,117,73,447,147,325,137,44,58,3722,425,287,111,2145,347,1048,252,242,118
44,Chatham,7688,453,1895,320,255,114,80,55,99,89,57,56,19,42,1640,305,169,104,92,82,51,71,26,43,0,37,1471,284,571,179,804,217,85,72,11,40,5793,447,2248,285,496,140,591,158,902,208,259,103,3545,395,558,160,113,72,319,133,105,74,21,45,2987,365,327,120,2011,333,593,148,56,48
45,Avalon Park,2377,235,385,115,46,37,19,25,27,26,0,19,0,19,339,108,43,43,29,35,14,26,0,19,0,19,296,114,142,81,137,90,17,23,0,19,1992,231,954,153,202,77,226,92,446,141,80,49,1038,198,275,125,52,56,176,99,47,48,0,19,763,175,131,81,343,108,215,96,74,61
46,South Chicago,6687,408,1887,251,323,100,119,70,157,71,47,47,0,37,1564,239,244,102,78,63,152,85,14,41,0,37,1320,216,624,152,616,173,71,63,9,41,4800,383,2409,332,374,137,753,195,957,226,325,131,2391,331,628,172,48,49,418,148,111,72,51,54,1763,281,286,117,927,233,519,148,31,45
47,Burnside,747,106,249,113,86,62,38,32,11,18,37,50,0,11,163,94,0,11,0,11,0,11,0,11,0,11,163,94,20,31,73,62,70,58,0,11,498,112,215,84,20,22,55,43,94,59,46,44,283,103,123,60,10,19,74,54,28,29,11,17,160,87,33,41,72,48,26,34,29,42
48,Calumet Heights,3763,223,396,137,33,37,23,34,10,30,0,27,0,27,363,134,58,49,16,35,25,41,17,36,0,27,305,126,116,89,114,64,75,70,0,27,3367,200,1906,235,409,108,477,131,915,216,105,60,1461,227,151,102,17,33,126,98,8,26,0,27,1310,217,181,88,805,201,289,125,35,33
49,Roseland,10321,431,1992,257,236,100,108,66,81,73,47,53,0,41,1756,248,305,135,160,109,113,88,20,43,12,44,1451,215,778,169,547,149,92,65,34,49,8329,427,3930,341,877,172,997,204,1648,259,408,123,4399,389,630,156,118,61,384,136,100,59,28,49,3769,369,507,119,2054,307,935,197,273,115
50,Pullman,1828,180,436,136,42,35,0,19,22,25,20,31,0,19,394,132,51,55,51,55,0,19,0,19,0,19,343,126,131,74,189,92,23,29,0,19,1392,175,558,120,123,56,147,78,217,83,71,42,834,148,137,75,0,19,64,55,45,46,28,35,697,138,44,31,293,97,306,107,54,42
51,South Deering,3868,216,1106,217,307,126,126,89,158,87,23,34,0,25,799,188,80,48,41,40,32,33,0,25,7,25,719,178,222,97,314,130,167,101,16,33,2762,215,1541,206,248,83,491,132,441,138,361,131,1221,202,122,73,38,36,41,42,28,51,15,26,1099,193,72,47,618,145,307,109,102,81
52,East Side,5310,276,1147,211,482,146,154,84,218,96,103,74,7,29,665,167,45,49,10,28,35,46,0,29,0,29,620,163,177,92,257,103,152,90,34,60,4163,275,2965,260,505,113,612,164,1270,222,578,129,1198,222,392,145,50,35,213,118,96,76,33,50,806,180,47,35,403,128,262,105,94,75
53,West Pullman,6773,352,1802,269,184,104,46,53,77,79,61,64,0,39,1618,262,187,88,46,50,121,79,20,48,0,39,1431,255,469,136,817,218,128,77,17,42,4971,327,2452,289,573,143,718,157,683,160,478,164,2519,305,481,142,139,89,210,101,72,56,60,49,2038,286,207,82,1054,227,592,174,185,97
54,Riverdale,1712,176,939,167,62,49,15,24,29,37,18,30,0,16,877,178,97,75,39,37,58,62,0,16,0,16,780,163,310,117,422,135,27,30,21,27,773,151,115,61,23,25,15,29,77,52,0,16,658,150,159,91,0,16,159,91,0,16,0,16,499,135,64,53,287,113,121,70,27,44
55,Hegewisch,2528,263,399,162,123,92,0,19,107,90,16,27,0,19,276,156,73,94,58,87,15,26,0,19,0,19,203,125,76,92,127,76,0,19,0,19,2129,286,1421,245,187,79,557,186,602,177,75,47,708,196,254,128,53,48,40,40,127,96,34,35,454,155,33,39,272,140,123,86,26,31
56,Garfield Ridge,8491,282,553,164,181,79,100,61,66,61,15,42,0,42,372,147,52,72,33,66,0,42,19,50,0,42,320,134,160,104,157,92,3,41,0,42,7938,305,6171,324,666,125,1563,236,2768,285,1174,181,1767,244,643,166,90,65,242,99,263,137,48,59,1124,190,126,58,488,129,365,124,145,79
57,Archer Heights,2987,176,362,124,122,74,17,26,71,65,34,43,0,27,240,107,42,52,0,27,42,52,0,27,0,27,198,95,74,67,96,65,28,36,0,27,2625,188,1851,203,211,84,464,124,816,148,360,100,774,155,347,109,5,26,144,72,142,76,56,41,427,109,0,27,205,78,197,83,25,29
58,Brighton Park,9369,385,2157,312,1141,222,182,89,681,175,247,106,31,46,1016,229,257,120,101,80,130,89,26,52,0,43,759,199,212,108,494,159,35,54,18,47,7212,407,4909,386,176,78,1560,266,2026,273,1147,210,2303,293,1026,218,68,53,485,153,320,136,153,90,1277,229,36,46,670,177,373,119,198,90
59,McKinley Park,3760,236,666,162,332,114,47,39,146,79,81,54,58,47,334,120,75,61,15,27,36,50,0,25,24,43,259,101,45,45,195,91,19,35,0,25,3094,239,2162,235,183,69,551,145,1072,183,356,114,932,174,318,113,25,29,184,91,91,64,18,30,614,151,12,26,321,113,195,80,86,67
60,Bridgeport,7506,381,1248,217,596,154,157,86,190,79,240,109,9,38,652,168,134,85,22,45,68,65,44,59,0,37,518,148,99,65,343,123,74,65,2,34,6258,367,4396,331,370,94,726,152,2280,263,1020,196,1862,252,683,158,35,51,253,97,334,114,61,53,1179,209,112,70,515,135,412,120,140,90
61,New City,8925,385,2514,289,930,195,196,90,519,152,155,90,60,60,1584,237,351,132,118,83,202,106,22,56,9,47,1233,210,542,147,521,141,170,90,0,47,6411,371,3788,317,286,95,1126,196,1808,233,568,146,2623,289,1094,205,81,66,511,139,332,119,170,88,1529,211,140,81,708,159,419,121,262,98
62,West Elsdon,4075,196,651,164,400,129,91,66,189,89,67,56,53,56,251,99,64,54,18,37,37,42,9,28,0,27,187,84,99,69,55,44,23,35,10,30,3424,212,2314,236,134,67,565,134,1084,201,531,134,1110,199,404,134,15,29,145,92,157,88,87,64,706,171,50,35,299,123,277,117,80,50
63,Gage Park,7786,291,1750,258,1054,210,80,59,655,174,246,110,73,61,696,167,144,77,10,42,121,73,0,41,13,43,552,147,209,99,263,105,72,69,8,40,6036,332,4290,346,168,73,1167,225,1628,245,1327,238,1746,272,759,195,49,48,339,128,226,111,145,90,987,201,28,42,563,154,214,96,182,94
64,Clearing,5806,286,441,137,137,79,49,57,79,58,0,31,9,33,304,116,113,75,35,42,54,56,24,49,0,31,191,98,48,58,131,81,12,32,0,31,5365,286,3656,287,427,116,893,177,1650,241,686,162,1709,273,662,189,14,32,436,161,142,79,70,65,1047,196,83,51,596,161,218,90,150,101
65,West Lawn,7238,304,1037,223,580,166,83,82,353,131,130,80,14,36,457,156,132,77,12,38,96,65,24,48,0,34,325,140,62,53,249,125,0,34,14,36,6201,341,4367,308,338,111,1247,237,1883,265,899,188,1834,291,719,200,10,36,381,160,261,122,67,70,1115,223,69,65,652,174,255,107,139,84
66,Chicago Lawn,11626,462,3082,371,806,200,169,94,521,168,116,75,0,49,2276,329,381,140,129,87,202,113,39,64,11,50,1895,298,923,206,734,188,198,103,40,59,8544,467,4610,403,360,112,1217,247,2034,296,999,203,3934,413,874,205,29,66,517,165,186,77,142,98,3060,368,295,121,1810,295,824,200,131,72
67,West Englewood,7445,359,2553,282,439,119,178,84,154,80,49,53,58,70,2114,263,274,119,137,90,74,63,63,79,0,48,1840,237,780,164,826,168,176,77,58,68,4892,325,1814,232,451,122,620,142,635,153,108,65,3078,285,568,134,123,66,325,110,80,63,40,57,2510,268,323,104,1349,216,563,130,275,93
68,Englewood,6230,367,2646,291,267,110,101,71,95,63,71,67,0,36,2379,277,209,104,98,72,78,63,33,63,0,36,2170,266,1105,210,948,179,89,55,28,42,3584,312,1096,192,276,114,288,99,415,128,117,64,2488,279,310,110,83,63,120,69,107,67,0,36,2178,269,360,112,1253,216,489,141,76,50
69,Greater Grand Crossing,7182,406,2206,288,151,86,72,54,79,77,0,38,0,38,2055,278,220,122,92,99,102,78,18,41,8,38,1835,259,761,189,930,195,121,67,23,44,4976,382,1493,214,316,104,369,109,680,163,128,72,3483,357,640,186,153,91,279,132,186,95,22,43,2843,318,276,89,1619,265,767,163,181,85
70,Ashburn,10042,362,972,218,466,153,62,60,300,124,89,70,15,45,506,163,101,85,35,67,49,62,17,46,0,41,405,143,162,103,219,104,24,41,0,41,9070,391,6093,426,423,109,1465,265,2983,353,1222,222,2977,363,687,181,96,79,349,137,178,83,64,55,2290,328,196,112,1174,249,691,180,229,120
71,Auburn Gresham,11249,469,2814,323,214,91,139,78,47,53,17,51,11,48,2600,316,146,104,41,56,90,96,13,49,2,44,2454,313,965,202,1271,243,161,87,57,62,8435,447,3322,356,778,162,840,194,1232,239,472,151,5113,414,803,185,166,72,414,147,142,79,81,82,4310,391,689,179,2183,313,1072,223,366,135
72,Beverly,5272,243,171,82,42,54,42,54,0,29,0,29,0,29,129,67,47,40,0,29,47,40,0,29,0,29,82,61,25,36,57,57,0,29,0,29,5101,257,4046,247,388,97,812,151,2158,215,688,121,1055,196,256,103,0,29,215,99,25,33,16,31,799,170,89,44,485,143,162,71,63,47
73,Washington Heights,6172,325,1124,260,232,106,75,58,104,79,53,57,0,33,892,238,270,142,90,67,180,131,0,33,0,33,622,176,277,124,293,122,52,43,0,33,5048,336,2284,260,452,107,565,145,983,188,284,109,2764,289,342,105,49,42,150,71,116,65,27,43,2422,285,196,108,1482,236,586,159,158,71
74,Mount Greenwood,4638,243,118,97,31,42,0,25,31,42,0,25,0,25,87,90,69,88,53,87,16,26,0,25,0,25,18,29,18,29,0,25,0,25,0,25,4520,240,3736,245,376,100,998,196,1865,235,497,133,784,180,262,117,31,48,87,74,117,70,27,39,522,141,16,25,320,125,117,57,69,54
75,Morgan Park,5201,320,569,143,103,66,7,30,57,54,39,46,0,31,466,127,26,36,26,36,0,31,0,31,0,31,440,126,232,103,156,74,52,47,0,31,4632,321,2930,251,354,91,608,138,1578,226,390,117,1702,297,246,136,9,33,90,59,34,40,113,121,1456,285,136,71,946,243,287,114,87,52
76,O'Hare,3444,325,478,228,451,221,117,91,302,195,32,64,0,38,27,54,0,38,0,38,0,38,0,38,0,38,27,54,0,38,27,54,0,38,0,38,2966,309,2147,293,128,74,718,225,1097,241,204,123,819,215,393,149,75,79,22,45,257,115,39,63,426,168,35,49,267,137,74,80,50,71
77,Edgewater,9549,575,1272,286,567,205,218,120,201,137,148,106,0,48,705,202,180,107,76,74,95,89,9,49,0,48,525,184,215,126,233,125,59,78,18,53,8277,553,6169,499,626,178,1456,285,3560,398,527,154,2108,328,755,206,98,84,336,133,223,109,98,106,1353,262,135,79,729,203,457,163,32,50
