area_id,area_name,b00001001,b00001001_moe
1,Rogers Park,3388,-1
2,West Ridge,3960,-1
3,Uptown,3431,-1
4,Lincoln Square,2681,-1
5,North Center,2817,-1
6,Lake View,7161,-1
7,Lincoln Park,5038,-1
8,Near North Side,4451,-1
9,Edison Park,864,-1
10,Norwood Park,2495,-1
11,Jefferson Park,1657,-1
12,Forest Glen,1381,-1
13,North Park,1305,-1
14,Albany Park,3046,-1
15,Portage Park,3838,-1
16,Irving Park,3690,-1
17,Dunning,3124,-1
18,Montclare,793,-1
19,Belmont Cragin,4501,-1
20,Hermosa,1463,-1
21,Avondale,2424,-1
22,Logan Square,5624,-1
23,Humboldt Park,3269,-1
24,West Town,6400,-1
25,Austin,5932,-1
26,West Garfield Park,1447,-1
27,East Garfield Park,1687,-1
28,Near West Side,4385,-1
29,North Lawndale,2646,-1
30,South Lawndale,5122,-1
31,Lower West Side,2423,-1
32,Loop,1393,-1
33,Near South Side,1102,-1
34,Armour Square,1008,-1
35,Douglas,1748,-1
36,Oakland,438,-1
37,Fuller Park,284,-1
38,Grand Boulevard,1777,-1
39,Kenwood,1381,-1
40,Washington Park,912,-1
41,Hyde Park,2396,-1
42,Woodlawn,1860,-1
43,South Shore,2840,-1
44,Chatham,1910,-1
45,Avalon Park,599,-1
46,South Chicago,1849,-1
47,Burnside,200,-1
48,Calumet Heights,971,-1
49,Roseland,3172,-1
50,Pullman,551,-1
51,South Deering,989,-1
52,East Side,1643,-1
53,West Pullman,1921,-1
54,Riverdale,375,-1
55,Hegewisch,529,-1
56,Garfield Ridge,2478,-1
57,Archer Heights,1055,-1
58,Brighton Park,2741,-1
59,McKinley Park,1253,-1
60,Bridgeport,2612,-1
61,New City,3203,-1
62,West Elsdon,1308,-1
63,Gage Park,2439,-1
64,Clearing,1574,-1
65,West Lawn,1896,-1
66,Chicago Lawn,3272,-1
67,West Englewood,2897,-1
68,Englewood,2057,-1
69,Greater Grand Crossing,2352,-1
70,Ashburn,2488,-1
71,Auburn Gresham,3183,-1
72,Beverly,1926,-1
73,Washington Heights,1814,-1
74,Mount Greenwood,1403,-1
75,Morgan Park,1678,-1
76,O'Hare,601,-1
77,Edgewater,3461,-1
