area_id,area_name,b25075001,b25075001_moe,b25075002,b25075002_moe,b25075003,b25075003_moe,b25075004,b25075004_moe,b25075005,b25075005_moe,b25075006,b25075006_moe,b25075007,b25075007_moe,b25075008,b25075008_moe,b25075009,b25075009_moe,b25075010,b25075010_moe,b25075011,b25075011_moe,b25075012,b25075012_moe,b25075013,b25075013_moe,b25075014,b25075014_moe,b25075015,b25075015_moe,b25075016,b25075016_moe,b25075017,b25075017_moe,b25075018,b25075018_moe,b25075019,b25075019_moe,b25075020,b25075020_moe,b25075021,b25075021_moe,b25075022,b25075022_moe,b25075023,b25075023_moe,b25075024,b25075024_moe,b25075025,b25075025_moe
11,Jefferson Park,6535,336,7,29,17,38,19,32,33,44,0,29,0,29,19,38,42,44,0,29,16,38,9,31,0,29,13,35,279,121,180,90,160,61,268,114,1088,197,1360,230,1920,276,636,176,353,135,4,28,112,90
12,Forest Glen,5964,202,5,28,0,29,7,29,0,29,0,29,10,32,0,29,18,38,18,32,0,29,9,31,0,29,0,29,27,38,29,37,51,45,94,72,302,97,482,140,1429,205,1477,209,1606,208,299,100,101,59
13,North Park,3405,243,0,27,4,26,29,52,34,45,0,27,18,28,0,27,24,34,0,27,18,36,0,27,21,31,32,34,38,30,43,42,128,75,98,62,488,134,407,125,919,171,670,152,307,98,57,41,70,58
14,Albany Park,6138,382,30,54,51,78,36,57,18,48,0,45,18,51,15,45,15,48,34,50,24,50,64,59,0,45,69,62,176,89,99,67,401,131,334,113,1352,248,735,167,1441,232,500,143,505,135,111,72,110,73
15,Portage Park,12675,479,0,47,13,49,6,47,60,60,18,49,42,48,25,53,42,51,69,73,29,61,26,53,89,60,61,61,225,97,362,142,678,158,754,183,2377,314,2447,285,3447,361,1206,229,592,181,39,56,68,58
16,Irving Park,9760,457,0,47,19,50,18,47,76,75,22,51,16,48,0,47,44,60,36,56,10,49,24,49,30,49,8,46,404,128,252,102,556,137,476,149,1387,260,1314,235,2137,292,1297,230,1393,233,159,85,82,60
17,Dunning,11475,366,35,49,0,40,27,39,25,42,61,49,26,47,48,54,25,42,13,40,29,44,59,59,35,46,44,39,341,114,235,89,1102,201,844,162,2339,283,2249,265,3094,318,537,137,246,112,0,40,61,62
18,Montclare,2630,230,0,23,0,23,46,76,0,23,0,23,17,31,20,36,20,27,6,18,8,20,16,30,0,23,25,32,185,88,69,53,223,98,287,115,511,142,435,159,490,145,191,99,41,38,20,23,20,23
19,Belmont Cragin,10475,514,14,55,0,52,26,57,38,58,11,55,12,54,9,52,102,88,25,57,14,56,72,72,109,99,73,70,672,184,503,131,1195,228,768,185,1836,268,1919,282,2187,302,722,196,158,105,10,52,0,52
20,Hermosa,3110,282,48,66,0,29,0,29,0,29,16,39,0,29,9,32,0,29,18,32,0,29,19,36,0,29,34,35,135,70,112,62,359,138,147,67,481,127,545,158,844,187,202,90,88,68,45,58,8,27
21,Avondale,5774,391,0,38,0,38,0,38,0,38,15,45,19,40,11,41,11,41,36,59,47,59,0,38,13,38,14,37,166,89,206,88,347,115,238,93,576,148,957,196,2066,304,727,184,267,101,29,48,29,49
22,Logan Square,11139,516,9,59,8,58,1,56,8,58,4,57,26,63,29,65,8,58,14,60,25,59,26,60,24,63,26,59,244,106,141,83,322,120,354,115,925,174,1190,209,3089,337,1695,242,1877,240,640,151,454,125
23,Humboldt Park,5910,422,9,51,14,55,64,62,14,52,0,51,27,59,0,51,22,61,32,54,137,85,154,78,149,85,242,104,616,167,324,126,606,165,416,137,761,184,804,184,950,195,249,101,210,103,96,91,14,56
24,West Town,14909,572,11,65,0,62,36,69,4,62,0,62,8,63,8,65,0,62,24,62,103,80,20,61,62,71,36,64,217,106,66,78,329,126,281,122,719,151,1304,206,4246,361,3079,329,2713,293,1040,191,603,156
25,Austin,12818,537,62,66,13,64,144,101,64,68,0,61,42,69,28,63,153,90,108,75,261,114,231,103,225,94,217,98,1040,192,433,128,1727,287,1242,235,2073,274,2127,289,1985,298,458,169,158,86,16,60,11,62
26,West Garfield Park,1486,192,0,35,12,40,2,34,4,34,0,35,0,35,0,35,21,41,27,39,15,41,46,48,35,42,27,42,127,58,84,59,233,94,89,56,339,102,107,59,236,91,53,48,17,43,12,38,0,35
27,East Garfield Park,1857,223,23,47,4,37,11,40,0,38,0,38,14,38,0,38,0,38,25,48,68,52,37,55,75,65,40,41,178,86,118,55,104,55,226,80,300,101,284,97,204,96,97,64,41,42,0,38,8,39
28,Near West Side,10251,474,0,52,0,52,6,52,0,52,37,59,0,52,0,52,9,53,9,53,16,53,64,81,76,65,4,51,244,113,57,59,164,71,296,102,1346,219,1888,248,2970,345,1447,219,1282,218,197,93,139,70
29,North Lawndale,2612,263,0,43,13,44,33,48,10,45,25,49,33,53,8,41,13,43,94,66,33,49,50,57,102,64,39,45,413,118,148,64,238,84,163,84,404,119,181,80,467,132,69,54,10,44,32,58,34,64
30,South Lawndale,5915,415,0,48,7,48,20,56,49,57,0,48,37,58,0,48,83,67,125,89,89,60,127,70,157,79,197,90,747,174,430,129,1038,201,535,139,881,191,614,163,636,181,85,66,36,53,0,48,22,51
31,Lower West Side,3286,312,0,42,0,42,0,42,0,42,0,42,0,42,0,42,12,43,94,67,12,41,37,48,27,45,38,58,223,91,66,57,378,116,160,72,555,126,693,169,581,161,209,81,125,73,76,56,0,42
32,Loop,6257,474,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,7,30,0,30,0,30,58,56,104,97,347,144,294,131,611,191,1094,267,1503,281,802,215,907,233,251,90,279,212
33,Near South Side,5711,452,7,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,6,24,0,24,8,25,0,24,39,63,13,26,31,32,144,97,639,253,884,214,1538,319,846,189,867,248,381,154,308,169
34,Armour Square,1884,236,13,28,9,27,8,27,0,27,0,27,42,34,8,29,0,27,0,27,0,27,0,27,27,36,0,27,132,71,85,102,88,59,165,106,396,161,305,117,294,105,139,71,139,67,21,31,13,36
35,Douglas,1875,186,7,35,0,35,0,35,4,34,0,35,14,33,0,35,11,37,49,52,35,41,20,36,13,37,31,49,176,76,140,63,135,70,126,63,211,80,169,81,267,88,234,86,140,86,75,64,18,37
36,Oakland,612,125,0,19,0,19,3,16,8,20,0,19,0,19,0,19,0,19,0,19,0,19,14,20,12,22,0,19,48,50,12,20,64,48,97,58,92,64,24,26,97,50,17,27,78,58,38,36,8,20
37,Fuller Park,378,83,4,14,0,16,4,13,0,16,3,13,0,16,0,16,9,17,40,30,25,27,3,12,15,20,38,40,83,52,22,22,30,24,22,20,8,17,32,31,11,17,9,18,20,24,0,16,0,16
38,Grand Boulevard,2767,261,0,43,7,43,39,51,31,52,4,42,45,54,17,44,10,43,30,49,15,45,47,65,30,46,22,45,172,86,98,57,339,113,138,68,402,115,410,111,532,151,134,76,220,108,17,45,8,43
39,Kenwood,2855,256,84,81,0,31,8,32,12,31,4,30,16,36,10,33,51,55,37,51,22,32,45,40,13,35,70,43,212,96,81,55,211,95,135,96,236,98,443,137,369,119,157,67,310,94,93,44,236,72
40,Washington Park,833,147,7,27,26,43,0,27,15,31,0,27,4,25,0,27,0,27,20,28,16,34,14,29,33,42,27,30,27,31,90,59,119,56,124,68,90,44,91,65,63,47,7,27,21,33,10,28,29,50
41,Hyde Park,4669,300,9,39,53,62,20,42,0,38,0,38,39,50,0,38,31,61,34,43,32,46,39,46,36,44,184,95,266,110,256,92,479,140,314,103,469,122,408,108,942,181,284,93,387,94,257,84,130,57
42,Woodlawn,2527,270,24,43,7,36,7,36,0,36,14,42,35,47,23,48,14,36,32,51,42,59,66,58,78,69,70,47,265,113,192,83,139,77,219,106,371,108,424,138,296,102,169,83,13,37,0,36,27,43
43,South Shore,5185,387,35,48,55,55,14,44,71,60,25,57,40,56,25,51,70,68,32,57,163,87,242,114,228,108,184,84,479,135,357,134,522,148,409,120,935,219,589,165,335,117,184,86,154,76,25,47,12,46
44,Chatham,5195,340,73,61,10,37,70,48,15,37,89,79,43,58,32,59,117,69,51,49,70,71,148,84,202,93,223,91,591,158,581,167,733,165,625,145,805,191,354,134,269,117,36,47,54,55,4,36,0,37
45,Avalon Park,2612,216,39,37,13,24,13,17,13,24,13,23,0,19,0,19,13,23,31,36,15,26,87,68,130,67,141,68,118,76,352,127,394,127,371,122,427,138,286,123,102,59,9,21,45,55,0,19,0,19
46,South Chicago,4472,354,0,37,20,42,73,54,46,62,31,42,119,106,28,58,90,52,74,79,200,118,234,104,226,98,228,89,557,129,390,148,778,179,586,166,330,125,270,121,163,81,29,58,0,37,0,37,0,37
47,Burnside,580,80,0,11,0,11,0,11,0,11,0,11,10,15,0,11,18,29,6,10,0,11,6,11,72,53,22,26,130,66,89,57,80,56,100,53,9,16,19,26,0,11,19,31,0,11,0,11,0,11
48,Calumet Heights,4377,212,19,31,29,40,47,43,27,33,26,35,9,29,0,27,15,33,94,82,39,36,58,45,36,32,169,83,387,110,445,139,837,149,483,152,683,174,556,161,258,118,98,83,12,32,16,33,34,37
49,Roseland,8896,368,42,54,69,60,120,71,68,59,40,48,39,55,25,54,174,98,182,94,225,96,412,121,574,147,508,130,1232,194,1234,204,1446,214,1000,213,888,193,372,123,124,73,47,48,33,55,26,45,16,45
50,Pullman,1377,124,8,20,4,17,14,20,0,19,0,19,4,17,0,19,26,24,57,46,29,40,29,22,73,46,137,61,163,69,358,91,274,103,94,45,22,34,23,29,52,34,10,22,0,19,0,19,0,19
51,South Deering,3128,228,24,32,6,25,8,26,7,22,0,25,13,28,33,44,62,56,33,35,69,59,302,111,349,117,264,121,658,156,383,123,536,147,138,71,128,61,98,65,17,31,0,25,0,25,0,25,0,25
52,East Side,4705,276,26,34,64,40,59,53,18,30,23,38,75,41,41,43,48,44,38,37,185,88,142,74,327,110,208,76,710,157,658,145,768,161,483,141,388,120,166,85,202,93,67,59,9,31,0,29,0,29
53,West Pullman,5866,306,5,38,82,65,27,45,25,51,14,43,60,57,31,48,43,49,51,45,276,95,439,145,380,125,266,92,1110,210,930,192,1243,229,385,131,303,121,88,68,38,53,15,44,0,39,28,44,27,40
54,Riverdale,299,85,0,16,7,19,0,16,10,19,0,16,28,43,0,16,0,16,0,16,38,31,10,20,61,56,59,59,27,22,59,62,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
55,Hegewisch,2733,224,33,28,38,41,15,26,16,28,0,19,60,70,32,38,27,34,0,19,65,45,41,62,98,62,65,49,424,150,366,153,553,162,359,107,204,79,233,129,74,53,0,19,11,22,0,19,19,32
56,Garfield Ridge,9966,285,18,43,29,45,29,42,97,66,9,43,12,44,0,42,12,44,19,44,48,54,33,43,92,64,71,61,353,104,489,144,939,173,1052,207,3026,310,1786,258,1444,222,273,107,74,81,11,43,50,52
57,Archer Heights,2407,203,11,32,10,26,25,29,12,28,0,27,7,27,0,27,0,27,0,27,13,30,22,29,41,39,7,26,57,40,199,81,244,86,323,87,574,125,478,121,228,86,77,53,53,44,10,29,16,33
58,Brighton Park,5307,380,0,43,18,46,42,50,40,50,0,43,20,45,10,45,31,49,23,43,67,57,67,66,80,56,112,66,566,152,414,121,693,160,616,149,1071,193,774,189,545,146,32,47,78,65,8,44,0,43
59,McKinley Park,2917,223,45,44,5,23,10,27,5,23,0,25,0,25,9,27,0,25,44,47,74,66,15,26,68,49,100,64,187,82,94,55,370,109,167,71,621,141,389,114,563,142,104,69,32,33,0,25,15,26
60,Bridgeport,5732,330,6,37,25,49,27,39,57,54,21,40,33,38,24,41,54,50,19,37,39,40,49,50,80,60,62,61,152,63,76,45,296,91,321,99,844,159,1005,170,1251,199,551,111,657,153,74,61,9,36
61,New City,5071,337,11,49,21,46,25,49,68,78,42,52,82,63,21,49,148,70,142,76,47,43,122,72,243,87,128,73,568,135,231,85,1029,193,288,109,883,175,337,104,435,122,89,71,93,68,13,50,5,47
62,West Elsdon,3690,206,11,30,10,30,9,22,19,31,14,34,13,30,0,27,34,39,42,51,7,28,16,29,58,42,102,73,439,146,304,102,397,118,528,144,715,148,528,133,289,109,71,64,42,50,42,58,0,27
63,Gage Park,5302,315,0,41,15,43,21,41,34,46,9,40,17,40,17,48,24,41,56,53,68,49,53,52,181,95,221,100,493,126,596,154,759,187,692,160,1197,209,517,151,302,110,24,51,0,41,0,41,6,39
64,Clearing,6346,275,12,34,3,30,0,31,30,33,40,47,9,33,50,67,30,38,25,38,41,45,64,44,52,46,78,61,377,153,404,107,945,204,626,171,1511,245,1293,221,504,136,188,93,34,38,0,31,30,40
65,West Lawn,7068,295,0,34,61,49,24,39,32,40,10,34,6,34,0,34,6,34,52,47,48,40,109,77,244,114,136,80,378,128,863,207,1372,246,867,228,1726,266,804,188,285,108,38,58,0,34,0,34,7,32
66,Chicago Lawn,6869,405,26,53,40,56,118,79,9,47,38,62,22,58,17,56,105,72,93,70,123,76,271,113,384,147,235,98,1111,219,708,176,1303,228,697,187,876,196,383,134,217,93,29,50,49,87,15,51,0,49
67,West Englewood,4884,312,69,55,64,55,64,61,13,48,19,47,68,57,74,56,304,101,299,94,268,92,309,106,213,80,333,104,742,141,625,146,553,135,224,89,364,127,140,76,51,56,27,52,16,49,8,48,37,51
68,Englewood,2904,271,33,45,32,43,38,52,10,38,25,41,85,51,20,44,101,49,54,55,126,69,257,90,187,85,91,52,490,134,305,116,397,134,125,61,305,103,129,66,53,47,8,38,33,49,0,36,0,36
69,Greater Grand Crossing,4458,302,20,39,18,40,16,40,33,41,19,42,54,57,9,39,81,53,116,68,167,82,264,105,245,93,244,91,337,96,450,134,686,155,515,139,501,133,393,119,164,71,15,39,23,48,49,75,39,42
70,Ashburn,11000,330,0,41,16,43,86,57,25,47,42,49,37,51,25,44,15,40,91,78,124,80,122,68,195,92,315,154,971,214,971,225,1955,276,1840,306,2508,325,982,203,615,196,51,54,14,43,0,41,0,41
71,Auburn Gresham,8009,393,14,49,35,48,115,68,76,60,49,62,30,48,96,76,94,73,234,103,184,93,315,117,349,107,384,115,1255,210,781,178,1164,213,1023,217,994,189,514,133,243,106,18,48,12,45,30,48,0,46
72,Beverly,6296,195,0,29,0,29,8,27,26,32,8,30,11,32,11,31,13,29,52,45,36,37,9,30,10,31,80,75,197,71,106,60,196,75,302,113,1027,153,780,157,1645,207,735,157,787,138,174,78,83,47
73,Washington Heights,6254,319,33,42,70,49,29,36,6,33,6,33,35,64,0,33,72,50,67,51,43,45,96,60,376,130,339,132,891,184,1105,200,1217,213,735,156,553,145,199,96,246,125,75,52,8,34,36,44,17,35
74,Mount Greenwood,5973,203,0,25,0,25,18,28,53,41,3,24,8,27,18,37,7,25,38,60,0,25,0,25,0,25,21,30,208,98,99,59,418,118,595,146,1560,219,1405,222,1207,201,176,72,126,71,0,25,13,30
75,Morgan Park,6051,293,39,51,69,49,12,32,42,50,6,31,49,47,0,31,36,40,116,122,54,38,78,55,164,72,143,78,568,146,352,119,989,204,669,152,1030,191,591,147,704,138,136,69,149,107,4,30,51,55
76,O'Hare,2827,306,22,42,0,38,15,42,37,68,12,42,0,38,22,45,0,38,69,75,66,60,84,66,100,88,59,59,214,135,284,142,240,130,488,218,347,150,167,92,285,113,187,84,129,78,0,38,0,38
77,Edgewater,11363,570,11,50,0,48,51,63,52,73,9,50,0,48,0,48,50,61,43,67,47,63,71,70,159,106,202,108,772,209,501,151,1223,240,1137,252,1553,260,1364,239,1769,270,806,175,988,203,417,138,138,84
