area_id,area_name,b06009001,b06009001_moe,b06009002,b06009002_moe,b06009003,b06009003_moe,b06009004,b06009004_moe,b06009005,b06009005_moe,b06009006,b06009006_moe,b06009007,b06009007_moe,b06009008,b06009008_moe,b06009009,b06009009_moe,b06009010,b06009010_moe,b06009011,b06009011_moe,b06009012,b06009012_moe,b06009013,b06009013_moe,b06009014,b06009014_moe,b06009015,b06009015_moe,b06009016,b06009016_moe,b06009017,b06009017_moe,b06009018,b06009018_moe,b06009019,b06009019_moe,b06009020,b06009020_moe,b06009021,b06009021_moe,b06009022,b06009022_moe,b06009023,b06009023_moe,b06009024,b06009024_moe,b06009025,b06009025_moe,b06009026,b06009026_moe,b06009027,b06009027_moe,b06009028,b06009028_moe,b06009029,b06009029_moe,b06009030,b06009030_moe
34,Armour Square,9807,535,3387,439,3091,413,1274,243,1379,303,676,160,2571,334,311,98,841,197,682,179,461,151,276,102,977,230,253,97,220,106,145,81,280,141,79,54,137,102,26,31,0,27,57,64,48,72,6,27,6122,535,2797,427,2030,397,390,150,590,220,315,132
35,Douglas,12459,556,1778,254,2252,292,3581,354,2508,360,2340,374,6660,489,793,153,1374,236,2509,293,1170,249,814,176,3783,358,849,170,692,168,853,183,625,164,764,173,159,122,35,65,27,45,21,40,30,59,46,57,1857,363,101,73,159,99,198,97,683,221,716,212
36,Oakland,3902,263,717,219,778,147,1447,192,594,147,366,123,2564,233,360,161,624,141,1079,153,319,103,182,76,995,174,318,99,104,53,222,77,214,106,137,75,35,39,0,19,0,19,17,31,0,19,18,28,308,133,39,46,50,45,129,86,61,45,29,29
37,Fuller Park,1749,239,466,132,573,145,499,158,148,68,63,44,1083,218,227,98,388,120,331,143,74,36,63,44,532,118,225,80,90,45,163,74,54,46,0,16,9,19,0,16,0,16,0,16,9,19,0,16,125,79,14,25,95,63,5,14,11,19,0,16
38,Grand Boulevard,14890,685,2371,310,3525,377,5062,407,2282,319,1650,271,9837,585,1020,201,2444,323,4017,375,1509,246,847,178,4413,401,1169,203,1026,185,848,173,632,169,738,194,102,60,8,44,0,43,74,56,20,46,0,43,538,168,174,111,55,58,123,79,121,74,65,55
39,Kenwood,12666,664,1432,252,1886,271,3208,427,2626,370,3514,416,6741,555,797,197,1217,232,2209,343,1313,246,1205,224,3910,383,473,116,526,138,754,197,874,256,1283,219,147,102,4,31,0,31,73,84,5,30,65,61,1868,330,158,105,143,89,172,99,434,164,961,214
40,Washington Park,6233,444,1583,256,1815,276,1904,239,588,164,343,98,4525,404,1014,206,1295,246,1517,205,448,158,251,88,1577,207,556,143,479,115,372,127,114,48,56,37,32,45,0,27,0,27,8,25,8,29,16,30,99,57,13,34,41,38,7,27,18,31,20,30
41,Hyde Park,17610,732,754,209,1481,298,3132,410,4468,496,7775,471,7025,506,357,144,973,249,1864,305,1770,283,2061,271,6779,521,186,90,269,113,971,229,1699,287,3654,353,276,129,26,56,0,38,12,41,135,82,103,67,3530,428,185,119,239,131,285,115,864,208,1957,276
42,Woodlawn,15403,715,2545,364,3805,446,5234,472,2082,307,1737,290,9822,676,1535,294,2586,395,3507,442,1392,248,802,227,4671,420,930,208,1135,193,1372,240,523,142,711,161,57,57,0,36,0,36,0,36,7,36,50,57,853,219,80,78,84,65,355,164,160,83,174,80
43,South Shore,31380,1144,4390,515,7943,721,11900,771,4427,481,2720,352,21043,1070,2385,375,5269,606,8621,689,3237,433,1531,277,8879,646,1662,296,2278,351,2946,382,1001,209,992,203,115,80,43,58,4,44,22,46,17,51,29,62,1343,373,300,189,392,202,311,134,172,129,168,105
44,Chatham,22356,982,3243,443,5958,615,8181,650,3068,417,1906,303,15908,980,1809,349,4086,545,6336,607,2367,383,1310,260,6131,532,1424,269,1758,305,1706,292,677,177,566,151,102,89,0,37,46,60,36,68,20,48,0,37,215,102,10,38,68,69,103,75,4,36,30,42
45,Avalon Park,6954,490,737,233,1674,338,2916,372,1068,233,559,174,4619,517,393,211,1071,281,2116,348,678,162,361,154,2172,268,344,124,547,154,733,182,350,134,198,85,13,24,0,19,0,19,13,24,0,19,0,19,150,84,0,19,56,48,54,55,40,38,0,19
46,South Chicago,18358,969,4885,642,4911,517,5797,534,1819,325,946,252,10665,808,2063,393,3015,414,3947,457,1269,270,371,146,4463,467,1111,281,1259,223,1474,276,267,144,352,143,153,95,93,68,24,44,26,45,10,38,0,37,3077,520,1618,400,613,185,350,141,273,153,223,128
47,Burnside,2035,288,393,150,584,162,869,195,50,65,139,70,1325,330,195,147,346,127,684,190,10,21,90,69,610,151,198,99,205,81,136,78,32,56,39,35,0,11,0,11,0,11,0,11,0,11,0,11,100,88,0,11,33,52,49,46,8,15,10,21
48,Calumet Heights,10253,479,1128,231,2059,319,4151,419,1306,234,1609,268,6081,466,438,152,1166,231,2737,374,824,176,916,236,3554,354,622,183,743,199,1204,233,385,134,600,159,51,65,0,27,0,27,0,27,51,65,0,27,567,207,68,63,150,97,210,131,46,44,93,71
49,Roseland,29655,1004,5002,512,8538,615,11013,707,3209,413,1893,258,18911,981,2233,345,5230,529,8059,649,2230,352,1159,203,10003,642,2644,357,3155,347,2738,357,862,181,604,169,83,65,38,52,10,45,10,43,16,48,9,42,658,205,87,65,143,100,206,108,101,80,121,76
50,Pullman,4944,351,648,183,1213,227,2083,255,605,133,395,111,3180,309,314,138,923,215,1326,206,388,118,229,88,1507,206,205,72,221,80,740,159,202,84,139,69,17,32,0,19,17,32,0,19,0,19,0,19,240,133,129,74,52,53,17,28,15,18,27,30
51,South Deering,10355,528,2175,363,3468,441,3457,438,792,210,463,138,5861,503,617,162,2011,349,2375,412,556,167,302,113,2482,330,626,190,806,200,815,192,134,78,101,66,50,55,42,55,0,25,8,26,0,25,0,25,1962,341,890,255,651,197,259,115,102,73,60,59
52,East Side,13997,699,4472,526,4817,463,2983,357,1185,233,540,154,5974,550,934,199,2267,321,1668,293,730,178,375,103,1133,226,385,133,383,128,213,108,85,54,67,71,288,159,105,87,64,54,88,64,31,44,0,29,6602,670,3048,444,2103,371,1014,213,339,122,98,73
53,West Pullman,18581,867,3811,503,5269,589,6758,554,1793,298,950,229,11633,789,1826,397,3426,502,4655,515,1183,263,543,184,6206,540,1580,286,1655,266,2021,309,560,154,390,139,82,75,29,49,19,53,34,57,0,39,0,39,660,218,376,142,169,112,48,59,50,59,17,37
54,Riverdale,3079,315,846,206,981,221,1014,226,238,118,0,16,2307,310,588,182,785,209,799,204,135,81,0,16,718,139,231,101,169,92,215,103,103,85,0,16,0,16,0,16,0,16,0,16,0,16,0,16,54,41,27,23,27,22,0,16,0,16,0,16
55,Hegewisch,6503,554,1250,296,2021,405,1981,329,977,198,274,123,4123,549,787,246,1272,341,1242,265,670,174,152,99,1244,259,88,59,363,132,487,170,212,88,94,72,81,56,0,19,34,32,47,45,0,19,0,19,1055,296,375,213,352,170,205,107,95,69,28,34
56,Garfield Ridge,23380,726,4511,550,7992,658,6475,493,3108,400,1294,231,14027,719,1174,270,5085,569,4548,418,2301,339,919,187,1946,277,385,117,677,162,431,134,279,107,174,97,256,122,99,89,44,48,73,68,40,55,0,42,7151,661,2853,421,2186,398,1423,258,488,171,201,91
57,Archer Heights,7745,511,2779,382,2634,331,1605,226,479,120,248,101,2560,367,480,143,974,236,778,182,206,83,122,69,292,100,19,28,100,61,80,52,48,47,45,49,174,114,103,84,2,30,44,47,25,45,0,27,4719,469,2177,349,1558,250,703,163,200,82,81,50
58,Brighton Park,24124,975,10883,772,7445,584,3656,419,1703,309,437,124,6277,588,1284,242,2429,351,1804,345,597,168,163,73,995,252,311,125,316,127,220,102,109,143,39,50,481,160,222,117,139,86,95,76,25,44,0,43,16371,937,9066,762,4561,506,1537,269,972,208,235,96
59,McKinley Park,10320,553,3392,387,3666,440,1799,258,1048,215,415,114,3895,390,728,174,1536,252,1028,210,419,149,184,80,868,173,205,86,167,85,239,88,207,94,50,34,146,83,63,50,58,58,25,30,0,25,0,25,5411,542,2396,351,1905,373,507,146,422,129,181,77
60,Bridgeport,21448,824,4770,501,6950,519,4661,443,2911,374,2156,330,9642,566,1334,231,3510,364,2736,316,1338,248,724,160,1867,307,266,117,357,104,480,143,389,163,375,129,254,139,139,123,41,47,45,60,0,37,29,46,9685,756,3031,431,3042,398,1400,302,1184,238,1028,257
61,New City,22896,1024,9503,744,6893,554,4753,502,1149,213,598,168,10057,756,2348,387,3433,411,3250,416,676,165,350,124,2860,349,1187,223,788,173,632,155,189,102,64,60,361,186,170,94,154,132,23,55,0,47,14,51,9618,704,5798,577,2518,360,848,192,284,113,170,98
62,West Elsdon,11410,559,4218,513,3505,408,2309,366,965,248,413,130,3901,486,820,238,1380,245,1118,265,400,127,183,92,882,217,245,85,280,115,253,122,45,37,59,48,189,122,17,28,64,54,56,58,29,42,23,39,6438,561,3136,449,1781,323,882,216,491,210,148,80
63,Gage Park,21158,985,10900,901,5751,555,3100,355,1084,210,323,125,4795,511,1032,236,1727,328,1479,260,453,141,104,75,1202,273,392,147,364,132,309,127,90,80,47,61,318,124,118,81,112,69,68,67,20,42,0,41,14843,979,9358,862,3548,478,1244,254,521,156,172,89
64,Clearing,15296,609,2879,436,5482,462,4336,441,1906,319,693,193,9767,702,879,220,3713,405,3214,407,1379,279,582,182,1013,223,100,63,283,110,331,119,271,111,28,34,150,83,54,66,43,40,49,37,4,30,0,31,4366,538,1846,367,1443,318,742,210,252,100,83,62
65,West Lawn,19424,746,6527,691,6774,621,4362,444,1170,253,591,166,7170,616,715,199,2817,405,2627,388,686,156,325,115,1371,311,489,186,437,164,266,122,77,82,102,73,313,133,152,106,93,60,35,44,8,33,25,41,10570,798,5171,644,3427,543,1434,273,399,159,139,73
66,Chicago Lawn,30301,1190,9449,817,9958,778,8128,649,2227,400,539,178,14917,954,2364,378,5403,596,5538,569,1260,269,352,152,4833,525,1437,268,1860,350,1327,242,151,72,58,52,428,171,177,111,105,78,86,80,47,68,13,46,10123,868,5471,634,2590,428,1177,229,769,304,116,67
67,West Englewood,20619,874,5416,498,7032,534,6748,500,1151,212,272,118,13627,760,3030,419,4736,419,4824,442,844,187,193,98,6342,472,2203,260,2037,275,1794,255,255,89,53,61,74,85,33,61,33,58,0,48,0,48,8,49,576,218,150,103,226,126,130,97,52,74,18,54
68,Englewood,16330,841,4652,499,5208,498,5588,495,618,150,264,93,11264,741,2705,410,3661,433,4216,429,484,131,198,80,4866,454,1846,259,1547,259,1293,246,115,65,65,54,16,38,10,38,0,36,6,36,0,36,0,36,184,114,91,89,0,36,73,76,19,42,1,35
69,Greater Grand Crossing,20367,869,3365,377,5413,530,7976,594,2502,366,1111,235,13902,782,1726,277,3702,460,6125,530,1698,270,651,186,6123,514,1595,261,1677,251,1794,283,674,221,383,151,31,46,5,38,15,43,11,41,0,38,0,38,311,129,39,53,19,40,46,52,130,97,77,66
70,Ashburn,26737,923,4730,546,7635,613,9188,713,3510,478,1674,356,16407,874,1410,325,4490,485,6724,611,2492,427,1291,294,4351,507,783,220,1230,246,1492,305,614,187,232,161,252,159,55,87,49,62,128,126,20,42,0,41,5727,659,2482,405,1866,400,844,213,384,164,151,93
71,Auburn Gresham,30817,1101,5695,574,10293,728,11066,704,2684,359,1079,216,20430,1052,2797,425,7042,650,8014,638,2011,308,566,150,10009,625,2813,347,3160,390,2986,362,565,176,485,141,10,45,0,46,1,44,9,46,0,46,0,46,368,161,85,63,90,69,57,58,108,84,28,50
72,Beverly,13940,504,517,153,1975,366,3765,382,4029,354,3654,327,10482,521,276,114,1501,303,2999,351,3107,321,2599,281,2714,327,167,96,333,120,634,156,713,159,867,175,64,44,1,27,0,29,25,37,20,34,18,32,680,165,73,45,141,92,107,55,189,77,170,77
73,Washington Heights,17898,737,2460,367,5724,507,6511,533,1885,326,1318,248,11173,671,1095,275,3347,429,4364,456,1391,264,976,214,6456,432,1365,228,2283,289,2008,327,469,139,331,121,93,74,0,33,34,46,42,59,17,41,0,33,176,96,0,33,60,70,97,67,8,34,11,32
74,Mount Greenwood,11933,442,519,162,3566,401,4007,396,2260,328,1581,270,10658,480,441,154,3281,387,3676,371,1930,316,1330,241,777,185,12,22,180,85,253,122,146,69,186,85,30,51,0,25,0,25,0,25,30,51,0,25,468,171,66,54,105,101,78,54,154,81,65,51
75,Morgan Park,15406,769,1658,332,3234,409,5564,603,2705,354,2245,324,11022,661,817,238,2299,345,4234,570,2016,285,1656,291,3827,379,743,169,791,185,1230,220,576,167,487,136,10,28,0,31,2,27,0,31,0,31,8,32,547,217,98,84,142,122,100,58,113,92,94,61
76,O'Hare,10217,649,1115,328,3224,511,2828,419,1986,350,1064,325,3227,389,285,172,839,225,1086,235,578,174,439,235,755,260,96,90,247,180,161,84,207,143,44,54,404,223,0,38,205,135,77,84,102,103,20,42,5831,762,734,276,1933,491,1504,388,1099,296,561,248
77,Edgewater,41943,1220,4071,608,5250,595,9748,748,13208,892,9666,688,13819,836,667,208,1637,288,4352,505,4216,522,2947,384,13290,777,600,188,916,223,2529,408,5257,560,3988,420,758,195,104,81,78,74,247,129,161,115,168,85,14076,1048,2700,525,2619,493,2620,427,3574,518,2563,399
