area_id,area_name,b23024001,b23024001_moe,b23024002,b23024002_moe,b23024003,b23024003_moe,b23024004,b23024004_moe,b23024005,b23024005_moe,b23024006,b23024006_moe,b23024007,b23024007_moe,b23024008,b23024008_moe,b23024009,b23024009_moe,b23024010,b23024010_moe,b23024011,b23024011_moe,b23024012,b23024012_moe,b23024013,b23024013_moe,b23024014,b23024014_moe,b23024015,b23024015_moe,b23024016,b23024016_moe,b23024017,b23024017_moe,b23024018,b23024018_moe,b23024019,b23024019_moe,b23024020,b23024020_moe,b23024021,b23024021_moe,b23024022,b23024022_moe,b23024023,b23024023_moe,b23024024,b23024024_moe,b23024025,b23024025_moe,b23024026,b23024026_moe,b23024027,b23024027_moe,b23024028,b23024028_moe,b23024029,b23024029_moe,b23024030,b23024030_moe,b23024031,b23024031_moe
11,Jefferson Park,16808,857,987,253,114,93,83,84,0,29,83,84,76,81,7,30,31,49,873,238,579,203,0,29,579,203,359,142,220,146,294,117,15821,881,1087,232,793,207,0,29,793,207,664,194,129,93,294,115,14734,863,12499,751,0,29,12499,751,11190,678,1309,323,2235,359
12,Forest Glen,10593,427,604,198,94,76,45,41,0,29,45,41,45,41,0,29,49,64,510,174,448,164,0,29,448,164,307,119,141,104,62,42,9989,465,618,166,320,111,0,29,320,111,320,111,0,29,298,106,9371,443,8201,448,0,29,8201,448,7844,436,357,118,1170,214
13,North Park,10573,721,1299,318,203,112,44,56,0,27,44,56,30,53,14,33,159,98,1096,284,580,177,0,27,580,177,429,169,151,87,516,186,9274,696,658,200,200,106,0,27,200,106,153,82,47,69,458,163,8616,701,7302,612,0,27,7302,612,6688,571,614,177,1314,262
14,Albany Park,34415,1371,6228,817,800,244,136,89,0,45,136,89,111,88,25,45,664,225,5428,794,3644,622,0,45,3644,622,2916,507,728,238,1784,363,28187,1379,1896,363,1142,298,0,45,1142,298,1019,284,123,90,754,207,26291,1359,23471,1279,0,45,23471,1279,21783,1225,1688,340,2820,411
15,Portage Park,40333,1230,4270,599,675,231,308,151,0,47,308,151,233,137,75,79,367,168,3595,530,2273,408,0,47,2273,408,1255,295,1018,263,1322,294,36063,1310,2604,354,1415,256,0,47,1415,256,1177,243,238,104,1189,245,33459,1278,29403,1217,42,56,29361,1217,27012,1165,2349,384,4056,461
16,Irving Park,37375,1319,4771,622,882,240,183,127,0,47,183,127,64,73,119,114,699,198,3889,569,2402,364,0,47,2402,364,1536,285,866,232,1487,390,32604,1349,2545,426,1443,317,35,66,1408,314,1233,277,175,113,1102,290,30059,1267,26826,1166,0,47,26826,1166,24989,1121,1837,313,3233,409
17,Dunning,26810,935,2149,419,153,94,25,46,0,40,25,46,8,39,17,47,128,90,1996,396,1396,320,0,40,1396,320,826,253,570,181,600,187,24661,959,1543,272,712,182,0,40,712,182,596,160,116,74,831,202,23118,940,20300,884,0,40,20300,884,19010,861,1290,230,2818,341
18,Montclare,7396,571,973,290,144,93,95,86,0,23,95,86,94,86,1,18,49,38,829,256,527,206,0,23,527,206,366,163,161,95,302,138,6423,607,550,250,129,69,0,23,129,69,121,66,8,21,421,240,5873,547,5203,536,0,23,5203,536,4564,476,639,194,670,189
19,Belmont Cragin,45882,1607,7728,866,1116,292,290,145,0,52,290,145,170,108,120,108,826,231,6612,798,3995,560,0,52,3995,560,2829,443,1166,280,2617,444,38154,1690,3529,522,1563,326,0,52,1563,326,1375,315,188,112,1966,376,34625,1608,30050,1411,0,52,30050,1411,26826,1323,3224,464,4575,536
20,Hermosa,15119,841,2510,504,573,258,99,72,0,29,99,72,51,53,48,54,474,246,1937,383,1382,299,0,29,1382,299,972,223,410,170,555,172,12609,887,1360,315,587,178,0,29,587,178,539,173,48,44,773,226,11249,848,9868,769,0,29,9868,769,8981,717,887,222,1381,282
21,Avondale,27814,1302,3794,747,193,92,112,71,0,38,112,71,67,61,45,50,81,65,3601,741,2080,487,0,38,2080,487,1575,450,505,176,1521,371,24020,1276,1395,287,790,210,0,38,790,210,712,204,78,68,605,194,22625,1239,19479,1072,0,38,19479,1072,18155,1016,1324,285,3146,478
22,Logan Square,52746,1400,8985,890,821,198,129,82,0,57,129,82,24,55,105,82,692,182,8164,846,4529,518,0,57,4529,518,3329,443,1200,263,3635,538,43761,1365,1710,295,970,205,0,57,970,205,929,204,41,57,740,205,42051,1354,37655,1248,6,57,37649,1248,35461,1210,2188,327,4396,465
23,Humboldt Park,31829,1310,8836,840,2287,372,441,151,0,51,441,151,189,94,252,124,1846,332,6549,730,3112,467,0,51,3112,467,1979,348,1133,288,3437,522,22993,1341,2944,463,1144,259,0,51,1144,259,956,230,188,95,1800,373,20049,1227,16134,1015,0,51,16134,1015,14569,952,1565,303,3915,554
24,West Town,64228,1482,8814,796,1110,243,340,128,0,62,340,128,222,110,118,82,770,213,7704,750,4359,528,0,62,4359,528,3157,430,1202,257,3345,464,55414,1423,2396,367,1189,237,0,62,1189,237,1089,229,100,83,1207,266,53018,1391,49360,1292,65,88,49295,1290,47436,1249,1859,296,3658,452
25,Austin,57139,1684,15520,1231,3610,500,874,223,0,61,874,223,356,152,518,173,2736,444,11910,1021,6727,700,0,61,6727,700,3475,451,3252,499,5183,642,41619,1648,5362,541,2310,351,0,61,2310,351,1824,299,486,172,3052,417,36257,1514,30093,1318,6,61,30087,1318,25743,1168,4344,516,6164,664
26,West Garfield Park,10443,744,4173,518,1276,241,211,96,0,35,211,96,76,67,135,74,1065,205,2897,429,1284,268,0,35,1284,268,733,180,551,160,1613,325,6270,660,837,217,284,105,0,35,284,105,234,95,50,54,553,185,5433,581,4236,461,0,35,4236,461,3501,416,735,209,1197,259
27,East Garfield Park,11069,733,4428,553,992,200,115,83,0,38,115,83,60,78,55,46,877,189,3436,488,1435,307,0,38,1435,307,761,177,674,251,2001,363,6641,621,813,178,281,100,0,38,281,100,212,85,69,56,532,144,5828,576,4923,472,25,54,4898,467,4524,462,374,111,905,229
28,Near West Side,39168,1178,8136,772,1619,333,340,135,0,52,340,135,104,70,236,114,1279,288,6517,678,3472,465,13,54,3459,465,2221,349,1238,289,3045,491,31032,1028,1347,265,848,210,0,52,848,210,739,190,109,97,499,154,29685,995,27248,919,64,65,27184,918,25906,900,1278,224,2437,353
29,North Lawndale,18959,1076,7537,675,1782,314,246,97,0,43,246,97,140,84,106,62,1536,299,5755,603,2670,350,0,43,2670,350,1613,259,1057,217,3085,441,11422,933,1286,256,398,129,0,43,398,129,346,123,52,58,888,215,10136,875,7677,674,0,43,7677,674,6788,606,889,222,2459,396
30,South Lawndale,36707,1403,9944,931,1031,254,420,152,0,48,420,152,237,108,183,114,611,192,8913,861,5435,630,0,48,5435,630,3966,486,1469,320,3478,459,26763,1393,2045,362,970,233,0,48,970,233,918,228,52,55,1075,265,24718,1361,20502,1183,17,54,20485,1182,18092,1107,2393,368,4216,470
31,Lower West Side,23720,1155,5551,623,344,135,88,69,0,42,88,69,71,65,17,42,256,118,5207,590,3489,431,0,42,3489,431,2435,345,1054,238,1718,324,18169,1100,1008,210,597,157,0,42,597,157,507,150,90,60,411,142,17161,1054,15396,980,0,42,15396,980,13654,882,1742,350,1765,305
32,Loop,19726,1017,3104,634,189,131,80,91,0,30,80,91,14,35,66,88,109,96,2915,622,1277,456,0,30,1277,456,1069,438,208,168,1638,468,16622,972,456,190,200,91,0,30,200,91,181,88,19,36,256,161,16166,984,14288,870,0,30,14288,870,13815,855,473,200,1878,371
33,Near South Side,15446,944,1532,474,440,240,84,83,0,24,84,83,21,29,63,80,356,227,1092,433,592,284,0,24,592,284,433,275,159,81,500,334,13914,958,430,179,334,170,0,24,334,170,249,129,85,97,96,56,13484,975,12485,969,3,22,12482,969,12112,955,370,145,999,232
34,Armour Square,8204,642,2618,479,205,137,74,58,0,27,74,58,18,27,56,54,131,94,2413,488,1685,383,0,27,1685,383,1107,290,578,210,728,204,5586,623,227,119,188,110,0,27,188,110,165,93,23,42,39,47,5359,605,4590,548,0,27,4590,548,4213,523,377,152,769,200
35,Douglas,10888,576,3190,494,522,146,121,72,0,35,121,72,22,42,99,66,401,122,2668,468,1586,308,0,35,1586,308,994,216,592,171,1082,315,7698,519,910,212,609,184,0,35,609,184,568,172,41,52,301,102,6788,507,5941,474,0,35,5941,474,5221,472,720,176,847,213
36,Oakland,3590,321,1377,320,387,153,174,89,0,19,174,89,38,42,136,80,213,106,990,291,708,188,0,19,708,188,258,104,450,156,282,136,2213,317,252,118,126,94,0,19,126,94,82,63,44,49,126,74,1961,294,1798,278,0,19,1798,278,1621,272,177,90,163,83
37,Fuller Park,1546,308,548,145,182,73,37,28,0,16,37,28,10,13,27,25,145,64,366,133,244,126,0,16,244,126,127,76,117,79,122,57,998,313,97,42,47,32,0,16,47,32,24,22,23,25,50,30,901,310,613,185,0,16,613,185,517,167,96,65,288,145
38,Grand Boulevard,13300,707,3416,433,737,172,229,103,0,43,229,103,100,77,129,79,508,147,2679,397,2043,357,0,43,2043,357,899,232,1144,238,636,159,9884,659,1165,214,543,153,0,43,543,153,466,142,77,72,622,153,8719,623,7634,556,31,64,7603,553,6581,500,1022,223,1085,271
39,Kenwood,11377,629,2436,361,423,153,118,99,0,31,118,99,74,92,44,46,305,118,2013,347,1020,226,0,31,1020,226,581,173,439,155,993,252,8941,638,693,179,321,116,0,31,321,116,283,113,38,39,372,134,8248,616,6715,552,0,31,6715,552,6021,489,694,265,1533,256
40,Washington Park,6062,504,2368,374,606,189,194,103,0,27,194,103,74,59,120,68,412,134,1762,309,1157,214,0,27,1157,214,605,158,552,141,605,208,3694,467,647,168,345,110,0,27,345,110,217,81,128,74,302,115,3047,409,2541,345,0,27,2541,345,2225,298,316,127,506,140
41,Hyde Park,16634,786,3777,566,285,105,142,82,0,38,142,82,125,81,17,37,143,69,3492,551,1739,331,0,38,1739,331,1337,302,402,137,1753,397,12857,589,847,211,507,154,0,38,507,154,455,148,52,59,340,143,12010,581,10421,547,0,38,10421,547,9906,542,515,150,1589,237
42,Woodlawn,14128,772,4038,498,930,194,221,86,0,36,221,86,80,63,141,66,709,170,3108,442,1794,309,0,36,1794,309,920,206,874,212,1314,301,10090,712,1281,235,657,169,0,36,657,169,479,138,178,105,624,166,8809,648,7656,613,28,46,7628,613,6568,542,1060,266,1153,247
43,South Shore,28877,1235,7750,704,2162,368,425,171,0,44,425,171,292,155,133,80,1737,325,5588,589,3783,464,0,44,3783,464,2123,362,1660,324,1805,321,21127,1191,2670,424,1227,267,0,44,1227,267,1101,255,126,85,1443,304,18457,1108,16372,1004,0,44,16372,1004,14210,896,2162,380,2085,360
44,Chatham,19087,1039,5036,691,1334,334,350,153,0,37,350,153,182,116,168,106,984,288,3702,553,2544,437,0,37,2544,437,1318,293,1226,330,1158,261,14051,951,1832,322,771,215,0,37,771,215,637,193,134,95,1061,238,12219,903,10449,780,0,37,10449,780,8739,691,1710,367,1770,372
45,Avalon Park,5626,493,1000,285,182,97,24,31,0,19,24,31,0,19,24,31,158,83,818,263,634,216,0,19,634,216,209,107,425,202,184,99,4626,483,461,161,152,97,0,19,152,97,109,84,43,44,309,136,4165,443,3619,405,0,19,3619,405,3132,386,487,158,546,156
46,South Chicago,16627,1015,4721,637,807,194,138,70,0,37,138,70,58,54,80,56,669,181,3914,580,1945,326,0,37,1945,326,1136,237,809,225,1969,418,11906,959,1523,297,570,170,0,37,570,170,461,144,109,71,953,226,10383,897,8133,726,18,45,8115,728,7069,676,1046,240,2250,449
47,Burnside,1786,321,656,361,77,60,0,11,0,11,0,11,0,11,0,11,77,60,579,334,316,188,0,11,316,188,221,156,95,78,263,174,1130,267,117,60,67,46,0,11,67,46,67,46,0,11,50,41,1013,260,866,254,0,11,866,254,750,200,116,85,147,74
48,Calumet Heights,7679,506,1026,325,152,87,6,29,0,27,6,29,0,27,6,29,146,85,874,278,515,178,0,27,515,178,211,98,304,150,359,189,6653,466,783,194,277,139,0,27,277,139,178,120,99,80,506,160,5870,436,5036,415,0,27,5036,415,4302,398,734,231,834,202
49,Roseland,24521,1043,5306,669,1034,215,160,91,0,41,160,91,65,65,95,76,874,198,4272,599,2057,333,0,41,2057,333,1036,220,1021,234,2215,453,19215,1074,2935,374,956,198,0,41,956,198,763,177,193,91,1979,308,16280,989,13378,830,31,64,13347,829,11471,766,1876,312,2902,434
50,Pullman,4274,349,873,203,170,84,91,57,0,19,91,57,12,26,79,53,79,52,703,188,495,150,0,19,495,150,196,90,299,119,208,119,3401,349,384,117,176,74,0,19,176,74,140,69,36,31,208,91,3017,324,2643,300,0,19,2643,300,2286,247,357,140,374,127
51,South Deering,9362,630,2434,477,316,122,89,62,0,25,89,62,60,52,29,38,227,105,2118,446,951,238,0,25,951,238,761,223,190,106,1167,314,6928,665,908,218,422,132,0,25,422,132,328,120,94,68,486,167,6020,661,4823,516,0,25,4823,516,4259,490,564,177,1197,284
52,East Side,12978,756,2428,425,177,71,70,52,0,29,70,52,40,38,30,46,107,52,2251,419,1088,278,0,29,1088,278,810,248,278,117,1163,269,10550,768,730,165,262,105,0,29,262,105,247,102,15,31,468,121,9820,741,8071,613,0,29,8071,613,7301,609,770,183,1749,295
53,West Pullman,16575,928,4148,663,801,206,60,57,0,39,60,57,14,37,46,54,741,198,3347,597,1925,389,0,39,1925,389,1045,245,880,293,1422,392,12427,796,1585,285,438,133,0,39,438,133,334,114,104,66,1147,247,10842,778,8766,707,0,39,8766,707,7739,691,1027,202,2076,374
54,Riverdale,3177,358,1775,306,286,109,54,48,0,16,54,48,39,42,15,26,232,105,1489,306,866,242,0,16,866,242,538,164,328,138,623,201,1402,264,236,125,81,83,0,16,81,83,19,30,62,82,155,92,1166,243,958,241,0,16,958,241,749,197,209,109,208,98
55,Hegewisch,5656,638,892,249,93,59,30,38,0,19,30,38,15,28,15,26,63,50,799,233,372,148,0,19,372,148,256,123,116,70,427,169,4764,699,541,195,206,106,0,19,206,106,182,99,24,31,335,168,4223,588,3578,472,0,19,3578,472,3334,436,244,128,645,271
56,Garfield Ridge,20217,754,1213,270,162,77,17,43,0,42,17,43,0,42,17,43,145,75,1051,254,731,203,0,42,731,203,391,147,340,124,320,130,19004,795,1325,250,611,173,0,42,611,173,503,154,108,83,714,194,17679,808,15229,748,0,42,15229,748,14000,727,1229,242,2450,352
57,Archer Heights,7822,498,880,247,32,30,6,24,0,27,6,24,6,24,0,27,26,28,848,250,529,201,0,27,529,201,354,150,175,106,319,118,6942,520,405,122,202,78,0,27,202,78,177,72,25,45,203,84,6537,506,5487,447,0,27,5487,447,4715,421,772,217,1050,189
58,Brighton Park,25430,1079,5817,711,580,187,157,79,0,43,157,79,80,62,77,63,423,170,5237,649,3162,438,0,43,3162,438,2315,369,847,222,2075,361,19613,1109,1045,238,485,147,0,43,485,147,437,136,48,66,560,168,18568,1087,15590,975,15,47,15575,976,14191,918,1384,280,2978,378
59,McKinley Park,10079,572,2015,442,275,123,97,64,0,25,97,64,64,51,33,45,178,99,1740,401,1085,294,0,25,1085,294,773,217,312,124,655,215,8064,581,487,167,207,122,0,25,207,122,200,121,7,23,280,109,7577,580,6465,503,0,25,6465,503,5837,466,628,164,1112,231
60,Bridgeport,21444,932,3834,562,371,123,101,68,0,37,101,68,45,49,56,59,270,97,3463,549,2388,460,0,37,2388,460,1625,359,763,230,1075,258,17610,890,1052,197,546,144,0,37,546,144,465,124,81,70,506,131,16558,869,14411,765,7,36,14404,765,13173,724,1231,258,2147,331
61,New City,24297,1201,6795,875,947,197,325,108,0,47,325,108,149,80,176,84,622,160,5848,835,3540,507,0,47,3540,507,1902,315,1638,344,2308,481,17502,1014,1574,284,575,190,0,47,575,190,470,175,105,75,999,213,15928,949,13157,831,0,47,13157,831,11149,762,2008,292,2771,346
62,West Elsdon,11175,620,1606,418,34,28,5,24,0,27,5,24,5,24,0,27,29,26,1572,416,971,328,0,27,971,328,694,294,277,126,601,185,9569,634,328,105,204,86,0,27,204,86,183,81,21,33,124,70,9241,644,7578,586,0,27,7578,586,6469,493,1109,245,1663,308
63,Gage Park,22629,1150,4522,650,368,122,91,62,0,41,91,62,56,52,35,48,277,110,4154,633,2552,449,0,41,2552,449,1815,371,737,216,1602,300,18107,1201,771,188,348,128,0,41,348,128,277,121,71,53,423,144,17336,1178,14072,1012,0,41,14072,1012,12084,928,1988,373,3264,408
64,Clearing,13745,680,1214,312,69,48,17,31,0,31,17,31,0,31,17,31,52,46,1145,308,590,195,0,31,590,195,410,168,180,94,555,200,12531,687,864,197,508,151,0,31,508,151,447,130,61,56,356,126,11667,703,10438,680,0,31,10438,680,9739,658,699,204,1229,227
65,West Lawn,18997,818,2905,619,313,126,119,79,0,34,119,79,108,79,11,35,194,98,2592,596,1486,394,0,34,1486,394,1045,298,441,195,1106,297,16092,907,881,207,364,134,0,34,364,134,295,119,69,67,517,151,15211,874,12451,803,0,34,12451,803,11658,768,793,202,2760,408
66,Chicago Lawn,30664,1296,7554,868,1204,246,198,84,0,49,198,84,98,64,100,64,1006,227,6350,818,3504,505,0,49,3504,505,2217,367,1287,290,2846,509,23110,1355,2057,365,670,156,0,49,670,156,595,148,75,67,1387,302,21053,1311,16958,1085,8,48,16950,1086,14920,990,2030,353,4095,505
67,West Englewood,19286,980,6782,707,1313,233,278,104,0,48,278,104,145,82,133,77,1035,207,5469,655,3385,469,0,48,3385,469,1452,295,1933,303,2084,374,12504,866,1856,305,585,161,0,48,585,161,488,152,97,63,1271,264,10648,785,8212,643,0,48,8212,643,6173,524,2039,340,2436,406
68,Englewood,15452,931,6552,658,1457,249,334,114,0,36,334,114,185,87,149,77,1123,219,5095,580,2702,388,0,36,2702,388,1458,256,1244,259,2393,378,8900,803,1329,234,334,102,0,36,334,102,251,83,83,66,995,204,7571,731,5870,596,43,55,5827,592,4856,515,971,226,1701,345
69,Greater Grand Crossing,18269,885,5332,559,1294,242,344,127,0,38,344,127,176,93,168,97,950,207,4038,486,2556,347,0,38,2556,347,1295,240,1261,244,1482,314,12937,875,1567,261,682,166,0,38,682,166,591,156,91,72,885,208,11370,823,9906,765,0,38,9906,765,8499,678,1407,272,1464,269
70,Ashburn,25444,1045,2520,498,392,189,68,50,0,41,68,50,17,40,51,49,324,185,2128,446,1091,270,0,41,1091,270,891,241,200,89,1037,285,22924,1081,1485,278,666,175,0,41,666,175,552,156,114,79,819,209,21439,1078,18109,903,0,41,18109,903,16323,851,1786,336,3330,511
71,Auburn Gresham,26820,1149,7066,722,1316,276,200,89,0,46,200,89,99,78,101,62,1116,261,5750,632,3574,498,0,46,3574,498,1797,335,1777,341,2176,378,19754,1120,2778,419,933,243,0,46,933,243,639,203,294,133,1845,315,16976,1063,14577,982,34,68,14543,978,11806,857,2737,433,2399,392
72,Beverly,12229,532,600,188,118,72,17,29,0,29,17,29,13,32,4,25,101,69,482,149,250,105,0,29,250,105,143,69,107,83,232,96,11629,586,649,153,332,102,0,29,332,102,316,100,16,32,317,111,10980,575,9416,467,0,29,9416,467,8793,446,623,149,1564,306
73,Washington Heights,14167,761,2688,562,482,167,101,60,0,33,101,60,60,52,41,41,381,155,2206,491,1408,385,0,33,1408,385,843,268,565,205,798,263,11479,778,1443,273,490,148,0,33,490,148,414,137,76,56,953,218,10036,730,8633,678,0,33,8633,678,7256,615,1377,289,1403,266
74,Mount Greenwood,10726,466,278,133,19,27,9,27,0,25,9,27,0,25,9,27,10,25,259,131,183,113,0,25,183,113,68,54,115,108,76,53,10448,461,485,138,313,113,0,25,313,113,288,109,25,32,172,69,9963,461,8667,469,8,27,8659,469,8098,451,561,160,1296,240
75,Morgan Park,12984,685,1688,408,353,166,74,56,0,31,74,56,9,33,65,55,279,153,1335,345,837,273,0,31,837,273,361,138,476,205,498,169,11296,699,941,274,344,140,0,31,344,140,188,96,156,105,597,218,10355,659,9185,640,10,32,9175,640,8311,623,864,226,1170,228
76,O'Hare,9438,670,1256,458,153,111,19,47,0,38,19,47,19,47,0,38,134,108,1103,458,493,271,0,38,493,271,437,251,56,74,610,266,8182,736,399,178,259,127,0,38,259,127,214,124,45,54,140,128,7783,737,6618,645,11,41,6607,646,6196,631,411,165,1165,313
77,Edgewater,39436,1285,7006,820,1005,300,137,101,0,48,137,101,81,91,56,63,868,283,6001,760,3636,552,0,48,3636,552,2688,475,948,241,2365,491,32430,1258,1616,307,946,236,0,48,946,236,832,219,114,95,670,203,30814,1237,27661,1161,8,49,27653,1161,25969,1130,1684,344,3153,447
