area_id,area_name,b19214001,b19214001_moe
1,Rogers Park,583429400,42034453
2,West Ridge,347933900,35413533
3,Uptown,1040218800,64125037
4,Lincoln Square,549967000,42328732
5,North Center,573256000,49950693
6,Lake View,2996405000,139705941
7,Lincoln Park,1857519900,106195636
8,Near North Side,3606202000,273221240
9,Edison Park,106829700,16100957
10,Norwood Park,246721700,32932598
11,Jefferson Park,147134900,20917291
12,Forest Glen,107421000,24727256
13,North Park,90345500,15407292
14,Albany Park,289919700,33081050
15,Portage Park,325327600,32978616
16,Irving Park,376418500,31672849
17,Dunning,179776800,22240736
18,Montclare,54903000,14838128
19,Belmont Cragin,154566200,16828795
20,Hermosa,56272400,11055944
21,Avondale,226278100,25629787
22,Logan Square,959715200,56190373
23,Humboldt Park,180495500,30449071
24,West Town,1639847400,74351463
25,Austin,285443500,24961150
26,West Garfield Park,40334200,7523848
27,East Garfield Park,71235500,19496829
28,Near West Side,1175881500,85126898
29,North Lawndale,98881300,28372168
30,South Lawndale,98928000,14306562
31,Lower West Side,180416900,18627045
32,Loop,751738200,86462899
33,Near South Side,556042400,57137886
34,Armour Square,51079500,9631805
35,Douglas,221682800,22478624
36,Oakland,31235300,6601538
37,Fuller Park,7300700,1615891
38,Grand Boulevard,209158800,51509858
39,Kenwood,234146700,28649690
40,Washington Park,46993600,10494171
41,Hyde Park,373441400,38808500
42,Woodlawn,170109900,21494997
43,South Shore,363349300,32696302
44,Chatham,196014500,20853756
45,Avalon Park,63594000,13975101
46,South Chicago,120835500,19498836
47,Burnside,6092100,3287562
48,Calumet Heights,92981500,17764762
49,Roseland,187642000,27174259
50,Pullman,44889000,9211509
51,South Deering,44368400,9817505
52,East Side,60970800,12150686
53,West Pullman,95340100,17646799
54,Riverdale,8002500,2708388
55,Hegewisch,54281700,21726105
56,Garfield Ridge,145431400,20877701
57,Archer Heights,24505700,5995407
58,Brighton Park,68118900,11386224
59,McKinley Park,54905700,11974284
60,Bridgeport,188351500,20899749
61,New City,94000000,18907260
62,West Elsdon,36029600,7829994
63,Gage Park,46213600,9741158
64,Clearing,117605300,22877263
65,West Lawn,70284500,12967609
66,Chicago Lawn,104400100,15471168
67,West Englewood,68831500,9758529
68,Englewood,82142800,25441328
69,Greater Grand Crossing,173539400,19719563
70,Ashburn,142165800,26862862
71,Auburn Gresham,166284300,18251100
72,Beverly,157273600,23687658
73,Washington Heights,106946200,13624631
74,Mount Greenwood,121469700,19653330
75,Morgan Park,127527200,20145000
76,O'Hare,124748800,22024182
77,Edgewater,966097300,55338693
