area_id,area_name,b17021001,b17021001_moe,b17021002,b17021002_moe,b17021003,b17021003_moe,b17021004,b17021004_moe,b17021005,b17021005_moe,b17021006,b17021006_moe,b17021007,b17021007_moe,b17021008,b17021008_moe,b17021009,b17021009_moe,b17021010,b17021010_moe,b17021011,b17021011_moe,b17021012,b17021012_moe,b17021013,b17021013_moe,b17021014,b17021014_moe,b17021015,b17021015_moe,b17021016,b17021016_moe,b17021017,b17021017_moe,b17021018,b17021018_moe,b17021019,b17021019_moe,b17021020,b17021020_moe,b17021021,b17021021_moe,b17021022,b17021022_moe,b17021023,b17021023_moe,b17021024,b17021024_moe,b17021025,b17021025_moe,b17021026,b17021026_moe,b17021027,b17021027_moe,b17021028,b17021028_moe,b17021029,b17021029_moe,b17021030,b17021030_moe,b17021031,b17021031_moe,b17021032,b17021032_moe,b17021033,b17021033_moe,b17021034,b17021034_moe,b17021035,b17021035_moe
11,Jefferson Park,26678,1234,1871,448,1231,424,456,236,430,233,26,45,775,382,339,257,211,205,128,102,436,289,436,289,0,29,640,184,544,165,516,161,28,53,96,73,24807,1262,21518,1384,16880,1398,16800,1392,80,80,4638,993,1608,564,1482,517,126,96,3030,809,2891,781,139,91,3289,368,3025,337,2781,333,244,101,264,120
12,Forest Glen,18542,646,1267,407,912,381,518,285,511,285,7,29,394,245,132,132,86,112,46,76,262,214,242,203,20,43,355,141,247,108,235,106,12,33,108,90,17275,722,15395,794,13819,811,13819,811,0,29,1576,459,521,301,483,287,38,49,1055,352,1003,342,52,60,1880,269,1679,232,1466,223,213,106,201,109
13,North Park,18260,1001,2274,570,1478,538,976,490,959,489,17,32,502,262,77,103,0,27,77,103,425,244,353,215,72,72,796,224,451,142,410,132,41,56,345,146,15986,1034,13848,1078,10639,1042,10615,1039,24,34,3209,786,1590,663,1510,642,80,57,1619,446,1589,437,30,44,2138,321,1735,228,1384,219,351,138,403,204
14,Albany Park,52900,2050,11305,1631,8954,1660,4706,1191,4654,1190,52,65,4248,1178,1830,876,1210,768,620,223,2418,791,2234,736,184,128,2351,499,1390,267,960,220,430,165,961,347,41595,2021,34980,2163,24587,1910,24319,1905,268,170,10393,1430,5122,997,4952,978,170,104,5271,1072,5065,1050,206,123,6615,718,4572,417,3145,364,1427,284,2043,474
15,Portage Park,63447,1847,8609,1327,6953,1316,2114,723,1983,716,131,106,4839,1145,531,238,369,213,162,102,4308,1133,3932,1086,376,166,1656,331,1025,228,901,214,124,86,631,221,54838,1937,47190,2087,34797,1881,34627,1869,170,116,12393,1547,2722,680,2547,665,175,89,9671,1418,9134,1376,537,204,7648,595,6545,467,5340,433,1205,235,1103,250
16,Irving Park,56150,1948,8080,1133,5876,1123,2706,767,2649,766,57,63,3170,935,1094,607,825,535,269,145,2076,717,1934,712,142,100,2204,364,1242,241,895,212,347,127,962,247,48070,1970,39729,2093,28514,2051,28352,2043,162,108,11215,1450,4677,1103,4492,1080,185,108,6538,996,6156,953,382,175,8341,646,6493,429,4914,400,1579,261,1848,375
17,Dunning,41996,1248,4105,754,2899,716,1338,442,1244,438,94,70,1561,575,263,196,212,192,51,52,1298,541,1266,540,32,47,1206,264,870,191,770,173,100,82,336,142,37891,1321,33777,1437,25273,1474,25149,1450,124,100,8504,1158,2770,789,2642,777,128,73,5734,873,5621,865,113,68,4114,423,3569,334,3160,321,409,111,545,219
18,Montclare,12204,834,1622,466,1229,447,797,373,769,375,28,46,432,224,125,124,89,99,36,41,307,193,265,184,42,58,393,119,320,102,309,101,11,23,73,59,10582,923,9292,992,6373,939,6344,935,29,49,2919,696,1024,448,930,396,94,77,1895,555,1824,556,71,63,1290,220,1196,204,1064,196,132,71,94,57
19,Belmont Cragin,77540,2541,15765,1900,14533,1896,6249,1325,6104,1327,145,86,8284,1410,1477,455,676,343,801,255,6807,1342,6456,1310,351,183,1232,249,834,187,602,152,232,117,398,145,61775,2573,57187,2692,36192,2452,35905,2431,287,186,20995,2106,8745,1496,8074,1395,671,262,12250,1731,11392,1669,858,237,4588,470,3930,385,3433,363,497,150,658,233
20,Hermosa,25046,1271,4995,928,4395,923,1598,534,1543,533,55,62,2797,767,589,324,360,250,229,113,2208,705,2112,683,96,83,600,183,454,147,352,131,102,71,146,85,20051,1376,18507,1413,12434,1461,12397,1455,37,61,6073,978,1936,547,1898,545,38,43,4137,892,3794,852,343,152,1544,338,1160,199,955,177,205,104,384,220
21,Avondale,41433,1880,7019,1273,5498,1231,2660,777,2583,775,77,64,2838,920,382,228,193,191,189,103,2456,894,2358,890,98,71,1521,362,858,193,566,162,292,106,663,276,34414,1802,28833,1938,19523,1811,19304,1788,219,137,9310,1310,3796,986,3589,952,207,142,5514,933,5204,904,310,147,5581,615,4150,398,3121,362,1029,226,1431,365
22,Logan Square,73411,1989,15065,1534,10960,1473,4739,1121,4637,1106,102,122,6221,1029,1296,482,1055,452,241,117,4925,930,4678,895,247,124,4105,495,2226,281,1440,229,786,173,1879,345,58346,1888,40006,2019,27756,1782,27620,1777,136,131,12250,1365,4659,931,4182,862,477,175,7591,1036,7118,990,473,166,18340,882,12538,549,8117,502,4421,370,5802,540
23,Humboldt Park,53973,2189,18503,1860,15790,1860,2795,745,2606,735,189,105,12995,1759,1581,561,1343,522,238,114,11414,1727,10908,1693,506,277,2713,393,2022,298,1595,267,427,143,691,192,35470,2017,31209,2070,16917,1873,16828,1861,89,87,14292,1587,4356,1012,4032,945,324,160,9936,1377,9428,1368,508,207,4261,504,3263,364,2565,327,698,179,998,260
24,West Town,83726,2002,14326,1368,8840,1303,2901,854,2763,845,138,122,5939,1009,1019,397,789,352,230,141,4920,942,4594,910,326,154,5486,577,3272,368,2034,285,1238,238,2214,352,69400,1848,41537,1957,30151,1665,30034,1652,117,115,11386,1283,3436,696,3192,666,244,109,7950,1088,7685,1069,265,124,27863,1131,18148,630,11862,595,6286,447,9715,782
25,Austin,97028,2734,29702,2321,25009,2316,4040,1024,3908,1021,132,123,20969,2143,2781,740,2274,676,507,223,18188,2026,17073,1971,1115,280,4693,552,3430,401,3063,386,367,132,1263,338,67326,2565,59523,2663,25077,1910,24796,1892,281,136,34446,2411,5275,976,4995,945,280,126,29171,2306,28399,2275,772,220,7803,619,6845,523,5892,488,953,220,958,240
26,West Garfield Park,19268,1306,8432,1075,7398,1073,434,225,416,224,18,39,6964,1056,968,523,899,519,69,63,5996,974,5774,970,222,100,1034,220,693,144,620,139,73,47,341,143,10836,1076,9720,1101,2691,627,2684,626,7,37,7029,996,913,347,791,329,122,95,6116,935,5828,919,288,109,1116,201,961,171,859,163,102,53,155,82
27,East Garfield Park,20918,1333,9499,1147,7902,1153,933,404,922,402,11,40,6969,1116,770,378,680,358,90,71,6199,1077,5918,1051,281,134,1597,316,1063,182,960,171,103,73,534,251,11419,1108,9822,1118,3137,639,3137,639,0,38,6685,987,1035,368,870,317,165,92,5650,966,5439,966,211,121,1597,254,1353,207,1198,198,155,77,244,123
28,Near West Side,51578,1582,12999,1204,6008,1027,609,289,609,289,0,52,5399,984,1104,633,968,592,136,159,4295,775,4171,769,124,88,6991,720,3798,355,2933,331,865,171,3193,567,38579,1331,23227,1368,16175,1171,16118,1168,57,63,7052,925,1320,386,1192,347,128,94,5732,854,5611,831,121,81,15352,816,11890,561,9402,534,2488,309,3462,478
29,North Lawndale,35476,1831,16075,1415,14126,1408,1323,488,1291,487,32,51,12803,1347,1237,470,1024,412,213,100,11566,1302,11014,1279,552,177,1949,349,1392,234,1229,219,163,90,557,231,19401,1453,17257,1462,6030,911,6024,910,6,43,11227,1300,1282,452,1214,437,68,62,9945,1265,9636,1258,309,131,2144,333,1722,238,1450,222,272,99,422,181
30,South Lawndale,62100,2252,20422,1865,18487,1862,9248,1437,9161,1436,87,63,9239,1350,2588,781,2040,719,548,157,6651,1113,6361,1073,290,133,1935,374,948,200,639,156,309,129,987,268,41678,2190,38235,2250,24852,2105,24694,2093,158,137,13383,1502,5398,1026,4868,962,530,193,7985,1153,7269,1107,716,203,3443,490,2372,296,1663,249,709,170,1071,312
31,Lower West Side,36565,1701,9983,1190,7742,1180,3018,763,3018,763,0,42,4724,928,1632,573,1216,460,416,188,3092,759,2893,735,199,100,2241,361,1355,230,947,196,408,130,886,241,26582,1566,21348,1657,12926,1505,12866,1493,60,87,8422,1159,3525,841,3161,777,364,152,4897,866,4606,823,291,120,5234,584,3627,344,2605,304,1022,216,1607,390
32,Loop,23559,1213,3414,677,510,280,274,229,274,229,0,30,236,168,13,34,0,30,13,34,223,167,223,167,0,30,2904,632,1910,405,1519,385,391,168,994,417,20145,1150,10915,1184,9563,1122,9563,1122,0,30,1352,522,365,286,348,280,17,38,987,433,944,430,43,73,9230,768,7872,636,6507,632,1365,301,1358,324
33,Near South Side,20061,1152,2525,718,961,593,416,506,390,505,26,40,545,309,38,66,38,66,0,24,507,304,500,303,7,24,1564,439,1264,378,997,321,267,208,300,154,17536,1226,9994,1074,7384,953,7370,952,14,27,2610,828,662,364,634,362,28,33,1948,774,1802,684,146,153,7542,733,6361,539,5382,468,979,261,1181,417
34,Armour Square,13710,850,5147,696,3785,682,2315,573,2270,568,45,47,1470,445,250,151,204,142,46,45,1220,409,1135,403,85,93,1362,304,1002,180,813,153,189,90,360,184,8563,938,7373,954,5085,746,5085,746,0,27,2288,691,593,257,583,257,10,31,1695,695,1695,695,0,27,1190,218,1027,185,896,178,131,77,163,96
35,Douglas,16603,758,5361,679,2641,514,157,150,151,150,6,35,2484,494,260,179,241,161,19,45,2224,461,2126,465,98,69,2720,450,1821,235,1507,212,314,124,899,330,11242,724,7128,754,3216,507,3189,499,27,44,3912,633,588,267,573,261,15,40,3324,583,3303,580,21,35,4114,347,3779,304,3466,298,313,112,335,134
36,Oakland,6233,462,2530,519,2030,526,315,228,315,228,0,19,1715,484,105,101,105,101,0,19,1610,486,1610,486,0,19,500,130,459,121,443,119,16,29,41,41,3703,525,3027,534,1372,424,1372,424,0,19,1655,440,104,104,104,104,0,19,1551,428,1506,420,45,48,676,145,652,140,618,136,34,36,24,26
37,Fuller Park,2924,543,1203,441,733,441,73,63,73,63,0,16,660,438,57,88,57,88,0,16,603,429,580,425,23,26,470,111,415,92,388,89,27,30,55,46,1721,455,1543,457,565,318,565,318,0,16,978,362,159,138,159,138,0,16,819,351,809,353,10,19,178,61,169,59,154,58,15,21,9,16
38,Grand Boulevard,22761,1146,7010,894,5075,881,162,120,144,119,18,50,4913,875,416,190,254,176,162,101,4497,855,4221,808,276,168,1935,283,1546,218,1420,213,126,78,389,166,15751,1019,11802,1050,4586,768,4586,768,0,43,7216,884,991,355,876,337,115,72,6225,844,5994,829,231,105,3949,363,3550,315,3196,299,354,114,399,138
39,Kenwood,17917,908,4318,692,2448,637,268,229,244,227,24,36,2180,594,203,167,141,141,62,90,1977,572,1918,569,59,49,1870,344,1274,235,994,214,280,110,596,210,13599,886,9011,915,5039,698,5022,698,17,33,3972,683,584,244,571,241,13,33,3388,633,3230,602,158,79,4588,423,4110,362,3660,343,450,152,478,170
40,Washington Park,11078,835,4899,713,4058,701,229,175,229,175,0,27,3829,686,300,139,226,128,74,56,3529,679,3421,660,108,61,841,172,635,142,526,134,109,55,206,81,6179,741,5077,760,1219,422,1219,422,0,27,3858,663,501,224,486,219,15,28,3357,650,3291,642,66,51,1102,181,965,168,866,163,99,58,137,67
41,Hyde Park,23930,984,4956,722,1601,514,684,353,624,349,60,65,917,353,49,53,17,45,32,47,868,351,788,323,80,74,3355,529,1781,250,1375,218,406,107,1574,414,18974,798,11647,854,8872,785,8815,778,57,79,2775,530,483,235,424,199,59,66,2292,502,2257,494,35,51,7327,515,6180,401,5209,388,971,197,1147,243
42,Woodlawn,23433,1243,7576,915,5341,891,773,465,764,465,9,37,4568,782,289,189,223,172,66,62,4279,767,4233,762,46,53,2235,312,1809,240,1611,228,198,94,426,163,15857,1065,11822,1124,4073,755,4064,755,9,37,7749,971,1000,379,888,331,112,85,6749,906,6571,891,178,91,4035,424,3509,318,3132,302,377,146,526,223
43,South Shore,46731,2005,14242,1382,9092,1330,739,345,702,340,37,74,8353,1280,730,328,374,236,356,174,7623,1256,7228,1223,395,164,5150,535,4296,448,4062,440,234,112,854,299,32489,1853,24213,1891,8692,1176,8692,1176,0,44,15521,1646,2680,625,2608,613,72,65,12841,1566,12549,1543,292,145,8276,674,7591,572,6816,526,775,219,685,236
44,Chatham,33097,1617,9642,1324,7262,1318,1024,479,1024,479,0,37,6238,1262,519,264,429,251,90,73,5719,1233,5624,1217,95,98,2380,370,2026,285,1697,265,329,147,354,179,23455,1470,18568,1550,7420,1042,7413,1041,7,38,11148,1315,1655,473,1597,467,58,54,9493,1250,9301,1234,192,98,4887,478,4384,405,4044,409,340,144,503,215
45,Avalon Park,9512,741,1784,501,1442,497,257,238,257,238,0,19,1185,425,184,135,89,89,95,81,1001,465,969,431,32,52,342,162,281,153,268,144,13,24,61,45,7728,705,6403,734,3077,555,3060,552,17,29,3326,658,730,321,695,297,35,56,2596,611,2494,582,102,78,1325,245,1213,199,1061,198,152,107,112,103
46,South Chicago,29403,1591,9884,1226,8239,1210,1576,538,1576,538,0,37,6663,1141,1258,526,1090,475,168,101,5405,1019,5236,993,169,96,1645,300,1319,221,1094,196,225,119,326,142,19519,1419,16501,1457,8638,1266,8624,1265,14,41,7863,1148,1964,571,1941,570,23,45,5899,1002,5758,994,141,82,3018,370,2764,338,2583,322,181,89,254,113
47,Burnside,3508,686,1668,820,1568,825,474,465,474,465,0,11,1094,678,0,11,0,11,0,11,1094,678,1094,678,0,11,100,55,100,55,100,55,0,11,0,11,1840,373,1631,372,700,303,700,303,0,11,931,358,367,164,367,164,0,11,564,320,555,316,9,18,209,82,209,82,209,82,0,11,0,11
48,Calumet Heights,14352,808,2013,546,1718,559,129,116,112,114,17,36,1589,550,259,191,233,188,26,40,1330,518,1247,514,83,81,295,125,245,113,232,111,13,32,50,48,12339,751,10695,792,6020,892,6020,892,0,27,4675,782,425,263,399,261,26,38,4250,752,4091,731,159,83,1644,213,1578,205,1515,204,63,43,66,49
49,Roseland,44569,1648,10390,1168,8775,1130,1147,559,1147,559,0,41,7628,1054,1042,418,1012,417,30,51,6586,998,6162,978,424,146,1615,336,1087,216,977,203,110,76,528,251,34179,1772,29638,1856,13428,1348,13424,1347,4,41,16210,1645,2042,532,1912,507,130,98,14168,1628,13791,1606,377,138,4541,439,4116,372,3692,351,424,153,425,178
50,Pullman,7249,585,1824,485,1568,491,262,209,229,211,33,39,1306,458,150,138,135,135,15,28,1156,455,1144,455,12,25,256,120,210,90,161,83,49,56,46,59,5425,565,4429,610,1662,413,1662,413,0,19,2767,513,515,285,466,262,49,49,2252,482,2220,479,32,37,996,177,946,172,905,171,41,29,50,45
51,South Deering,16438,1030,5211,989,4577,1004,1126,499,1126,499,0,25,3451,909,345,238,309,222,36,37,3106,871,3057,864,49,56,634,196,452,142,392,135,60,47,182,122,11227,936,10087,974,5623,906,5623,906,0,25,4464,862,395,255,392,253,3,22,4069,830,3974,813,95,81,1140,208,1012,179,857,161,155,88,128,73
52,East Side,23480,1385,5639,1019,5353,1030,2132,696,2086,694,46,58,3221,852,415,273,224,225,191,110,2806,815,2743,808,63,56,286,115,179,89,173,86,6,29,107,75,17841,1290,16088,1329,11681,1281,11647,1284,34,49,4407,878,1315,481,1211,444,104,83,3092,759,2982,752,110,72,1753,400,1411,220,1163,196,248,110,342,287
53,West Pullman,30605,1647,9213,1443,8287,1439,978,602,938,597,40,72,7309,1363,702,337,582,310,120,94,6607,1327,6321,1309,286,133,926,237,625,165,522,143,103,78,301,148,21392,1433,19028,1563,9178,1370,9155,1367,23,46,9850,1309,1695,469,1678,469,17,39,8155,1244,7967,1231,188,102,2364,438,1977,295,1640,255,337,197,387,213
54,Riverdale,6793,724,3962,714,3514,704,366,333,366,333,0,16,3148,722,325,254,296,252,29,43,2823,708,2785,692,38,49,448,152,373,133,349,136,24,40,75,77,2831,535,2559,517,298,163,298,163,0,16,2261,525,419,242,399,243,20,34,1842,503,1818,503,24,30,272,126,237,117,208,107,29,49,35,43
55,Hegewisch,10062,920,1869,520,1500,526,524,419,505,417,19,32,976,503,341,388,305,376,36,42,635,341,610,342,25,35,369,156,231,112,199,109,32,31,138,97,8193,1112,7012,1171,4571,869,4571,869,0,19,2441,829,971,599,946,594,25,33,1470,583,1396,536,74,84,1181,288,935,200,676,164,259,131,246,129
56,Garfield Ridge,33811,1072,2866,725,2205,709,678,314,664,312,14,46,1527,648,294,279,229,277,65,52,1233,584,1199,583,34,49,661,164,497,132,433,134,64,59,164,88,30945,1170,27617,1259,22050,1325,21989,1322,61,58,5567,845,2012,584,1925,574,87,79,3555,642,3447,627,108,70,3328,378,2964,276,2643,260,321,121,364,189
57,Archer Heights,13352,774,1854,547,1663,558,629,358,572,356,57,44,1034,444,205,124,87,101,118,77,829,427,787,394,42,71,191,73,165,66,123,56,42,40,26,34,11498,839,10816,874,7778,966,7725,957,53,40,3038,628,1297,416,1235,404,62,49,1741,467,1653,452,88,63,682,150,588,129,551,123,37,39,94,59
58,Brighton Park,43782,1777,11226,1412,10073,1405,5547,1096,5430,1089,117,91,4526,976,1315,493,846,418,469,159,3211,857,2961,842,250,124,1153,316,571,165,380,126,191,108,582,239,32556,1855,30421,1913,21623,1810,21449,1788,174,115,8798,1201,3596,875,3470,845,126,96,5202,949,4627,899,575,185,2135,371,1632,249,1202,209,430,144,503,223
59,McKinley Park,16434,925,3291,731,2706,699,1474,553,1453,554,21,25,1232,470,312,244,277,241,35,46,920,378,900,374,20,37,585,214,303,104,218,85,85,66,282,146,13143,950,11778,1018,8491,1011,8487,1010,4,24,3287,669,1071,401,898,318,173,108,2216,611,2088,589,128,74,1365,250,1122,195,885,179,237,84,243,117
60,Bridgeport,32396,1330,6587,926,4733,879,2140,605,2129,604,11,40,2593,669,694,379,506,350,188,97,1899,576,1818,568,81,54,1854,391,1050,188,730,156,320,115,804,286,25809,1291,21374,1382,15077,1236,14984,1229,93,72,6297,901,2332,588,2236,592,96,68,3965,752,3791,716,174,108,4435,439,3584,325,2939,299,645,159,851,226
61,New City,41778,1835,13669,1533,11994,1439,4638,1006,4591,1007,47,57,7356,1136,1596,512,1115,443,481,146,5760,1036,5461,1020,299,108,1675,591,860,162,670,141,190,87,815,529,28109,1596,25529,1622,15276,1397,15262,1397,14,47,10253,1171,3807,726,3679,710,128,80,6446,945,6101,929,345,134,2580,425,1836,256,1362,214,474,147,744,262
62,West Elsdon,18901,1093,3393,871,3218,866,2000,753,1991,751,9,27,1218,453,391,218,239,176,152,95,827,399,816,398,11,32,175,76,132,61,117,57,15,33,43,35,15508,1035,14502,1078,9984,1221,9910,1223,74,55,4518,887,1899,670,1858,669,41,42,2619,688,2514,681,105,75,1006,220,820,150,657,135,163,95,186,105
63,Gage Park,39211,1715,9529,1389,8779,1388,5791,1220,5683,1214,108,65,2988,724,868,394,569,332,299,144,2120,617,1996,608,124,87,750,228,450,132,288,96,162,94,300,136,29682,1808,28401,1846,20578,1852,20376,1838,202,156,7823,1370,3263,893,3049,855,214,111,4560,1080,4222,1027,338,151,1281,223,1169,192,1026,181,143,96,112,78
64,Clearing,22702,982,2045,499,1659,474,446,223,431,222,15,36,1213,428,583,307,354,248,229,139,630,305,601,301,29,36,386,148,302,122,302,122,0,31,84,80,20657,980,18096,1096,12307,1110,12288,1108,19,41,5789,1046,2352,758,2111,678,241,138,3437,705,3208,639,229,140,2561,359,2281,274,2020,261,261,118,280,173
65,West Lawn,32880,1271,5709,1120,5304,1125,3107,890,3084,893,23,44,2197,723,889,516,638,414,251,155,1308,550,1180,542,128,75,405,168,316,141,282,137,34,48,89,74,27171,1476,25443,1538,18881,1467,18778,1478,103,96,6562,1102,2365,710,2190,663,175,115,4197,883,3959,849,238,120,1728,274,1557,236,1369,219,188,90,171,86
66,Chicago Lawn,54528,2189,17070,2071,15219,2062,4329,1084,4222,1060,107,85,10890,1821,1977,779,1568,694,409,149,8913,1610,8594,1592,319,128,1851,322,1224,238,1090,228,134,84,627,233,37458,2144,34610,2167,19286,1873,19137,1869,149,156,15324,1703,3475,840,3341,826,134,93,11849,1527,11341,1473,508,178,2848,382,2566,329,2225,311,341,131,282,144
67,West Englewood,35088,1605,13971,1398,12618,1400,2144,621,2088,617,56,69,10474,1310,1122,430,970,413,152,80,9352,1243,8905,1228,447,136,1353,243,1016,193,869,169,147,103,337,131,21117,1376,19000,1408,6705,949,6652,946,53,71,12295,1256,1992,484,1895,474,97,77,10303,1215,10046,1192,257,119,2117,283,1903,253,1779,245,124,73,214,116
68,Englewood,28590,1509,13660,1310,11353,1319,981,432,972,432,9,38,10372,1277,966,517,880,494,86,75,9406,1210,9023,1165,383,143,2307,319,1927,260,1737,248,190,83,380,158,14930,1233,12989,1234,3680,683,3655,682,25,52,9309,1152,1080,398,1069,395,11,39,8229,1103,8010,1082,219,110,1941,295,1646,233,1458,218,188,93,295,131
69,Greater Grand Crossing,32395,1520,11061,1264,9002,1265,647,380,613,363,34,49,8355,1208,929,479,803,469,126,96,7426,1112,7190,1105,236,122,2059,300,1528,233,1392,226,136,84,531,177,21334,1347,17079,1406,4623,755,4623,755,0,38,12456,1340,1907,533,1783,525,124,90,10549,1263,10289,1238,260,114,4255,413,3895,354,3466,340,429,140,360,154
70,Ashburn,42262,1618,5240,1047,4641,1018,2137,687,2067,686,70,74,2504,777,412,271,326,261,86,85,2092,721,1999,712,93,90,599,235,356,127,290,105,66,81,243,176,37022,1694,34349,1840,23821,1970,23664,1962,157,108,10528,1430,2465,720,2280,681,185,109,8063,1294,7618,1239,445,204,2673,395,2382,339,2148,322,234,130,291,149
71,Auburn Gresham,49378,1874,14872,1528,12559,1497,920,405,920,405,0,46,11639,1471,735,456,612,443,123,81,10904,1471,10164,1414,740,236,2313,357,1922,305,1693,286,229,110,391,149,34506,1721,30066,1790,11740,1424,11740,1424,0,46,18326,1633,2713,691,2660,680,53,61,15613,1553,15394,1542,219,131,4440,448,4002,401,3593,391,409,120,438,177
72,Beverly,21211,810,950,308,661,295,94,100,83,99,11,32,567,277,156,100,150,100,6,28,411,265,380,264,31,43,289,90,221,80,215,80,6,29,68,41,20261,878,17922,956,14663,961,14663,961,0,29,3259,624,822,321,738,290,84,72,2437,542,2386,535,51,47,2339,264,2212,244,2079,242,133,69,127,72
73,Washington Heights,25707,1148,5109,993,4436,984,971,449,954,449,17,41,3465,877,1007,462,865,421,142,101,2458,698,2337,677,121,86,673,218,447,138,369,118,78,75,226,133,20598,1295,17732,1320,7844,1002,7820,1000,24,49,9888,1065,1212,401,1166,394,46,56,8676,1048,8539,1043,137,98,2866,335,2689,309,2479,308,210,100,177,105
74,Mount Greenwood,17950,773,536,269,396,270,139,157,139,157,0,25,257,221,197,210,157,201,40,67,60,72,60,72,0,25,140,64,104,57,96,56,8,25,36,29,17414,771,15293,849,13017,913,13013,915,4,26,2276,533,820,378,801,374,19,29,1456,400,1393,379,63,57,2121,308,1847,230,1661,217,186,93,274,142
75,Morgan Park,22290,1060,3385,646,2598,633,363,239,349,238,14,37,2235,586,172,171,154,162,18,34,2063,576,1915,533,148,124,787,217,485,139,432,133,53,46,302,151,18905,1081,16187,1179,10385,962,10355,957,30,48,5802,1078,870,499,848,490,22,44,4932,1023,4764,1012,168,82,2718,360,2323,282,1917,265,406,158,395,157
