area_id,area_name,b20017g001,b20017g001_moe,b20017g002,b20017g002_moe,b20017g003,b20017g003_moe,b20017g004,b20017g004_moe,b20017g005,b20017g005_moe,b20017g006,b20017g006_moe,b20017g007,b20017g007_moe
14,Albany Park,37554,11800,41343,13097,51648,52612,33663,13674,20930,9001,48170,13095,18073,29567
28,Near West Side,6968,22991,12308,92881,107917,85186,10385,6597,6053,12759,153750,63207,5263,5538
