area_id,area_name,b19326001,b19326001_moe,b19326002,b19326002_moe,b19326003,b19326003_moe,b19326004,b19326004_moe,b19326005,b19326005_moe,b19326006,b19326006_moe,b19326007,b19326007_moe
1,Rogers Park,266604,15790,294430,20659,448424,44683,142741,14560,246458,26727,470960,44096,125557,9887
2,West Ridge,346300,19356,389006,33295,587480,55820,218715,21628,299939,27972,562127,48497,168462,14825
3,Uptown,375543,25538,404409,33440,645940,47093,179014,29085,340184,30845,627522,34221,167175,16291
4,Lincoln Square,402949,16302,441822,32671,644975,58316,207101,27934,371998,26068,521656,41041,170164,27219
5,North Center,721960,33522,798188,67771,1002723,70352,387621,72224,640251,44369,835132,43568,253377,35892
6,Lake View,1618622,44466,1974396,115871,2542549,106334,798360,98126,1388271,63863,1855657,91887,656785,63119
7,Lincoln Park,1026681,44096,1278222,99079,1894449,218175,504513,93960,843113,48212,1277414,107109,322679,41022
8,Near North Side,1138992,51600,1449945,104584,1946434,145707,666131,109300,929874,64079,1410670,70128,418129,52433
9,Edison Park,115607,10128,164633,19423,233327,19794,70888,12325,95676,13577,161366,19874,53460,7073
10,Norwood Park,302240,19541,361635,61913,526430,51772,276859,148818,249048,28798,399112,43678,132147,20611
11,Jefferson Park,165974,9152,204983,20976,310124,33097,106549,16296,140009,12444,258627,29189,80572,9881
12,Forest Glen,169985,17719,221633,22559,309427,19164,81600,11092,124824,13479,240281,27535,72977,8221
13,North Park,95494,7866,117173,20508,204938,49519,52812,7327,84756,9110,172089,23861,55105,10531
14,Albany Park,237901,13634,266180,15352,389464,26315,153856,15610,196851,19086,370032,39199,123141,10438
15,Portage Park,375881,15567,445430,27432,596548,45868,242685,26876,319416,18771,518132,43791,189892,15276
16,Irving Park,454656,23428,475335,29002,659833,55143,262166,27978,399804,45132,678222,47020,185441,14397
17,Dunning,300728,15082,365920,36316,546017,41619,204908,19222,240144,15710,421757,23659,148243,10776
18,Montclare,46712,5417,54380,10049,89900,11290,34208,4345,41400,5654,75610,9555,24108,3291
19,Belmont Cragin,348316,13249,416790,23928,561140,25145,247132,21448,290845,15578,486892,35542,190184,14002
20,Hermosa,117813,10048,149173,13466,186911,18017,76162,14755,92553,8460,166299,17738,55398,3505
21,Avondale,230535,15638,259640,19636,341279,30210,146566,16732,204878,12752,321514,49199,105346,12569
22,Logan Square,837178,31982,951338,55571,1246509,69504,423311,57847,738039,41257,1121280,67434,375732,35780
23,Humboldt Park,288842,23236,349921,33309,513106,44065,182909,27490,232963,24095,458052,42709,148932,8157
24,West Town,1257176,43330,1423962,76354,1930832,103433,579118,70927,1069407,59255,1612587,83374,463410,59957
25,Austin,426631,18598,473828,35428,859580,71723,267999,20864,409476,22920,787171,45488,246557,11362
26,West Garfield Park,141686,14598,139199,21253,372810,65980,99163,16370,151876,16993,313783,49457,93515,4923
27,East Garfield Park,201719,21581,223028,37537,519311,86129,121505,33949,201789,23728,409964,78400,117672,13906
28,Near West Side,650091,38420,732031,59316,1301266,146582,237727,37160,580522,50382,1127202,93763,230412,31015
29,North Lawndale,231604,16947,232523,28966,568388,99607,146871,18409,239104,24012,495490,66812,154694,24874
30,South Lawndale,291561,10620,331941,14715,469561,37811,208323,16431,227944,15293,470922,41351,154034,10128
31,Lower West Side,227375,14932,253851,14019,335386,32546,136998,17662,186066,18013,356357,71537,120147,11855
32,Loop,212225,19600,245551,43429,430627,44591,73860,13864,191512,17475,330927,30646,68034,16239
33,Near South Side,137862,13650,180794,33523,242645,46154,51193,15043,127782,16244,197516,28960,45823,8869
34,Armour Square,62869,6584,77955,19449,175139,32331,49084,7165,58681,6147,164753,22078,43597,3750
35,Douglas,195740,14425,207967,35931,469102,100405,111067,15140,197406,16702,431311,49102,125528,15614
