Gross Rent
----------
Universe: Renter-occupied Housing Units

B25063001 Total:
B25063002  With cash rent:
B25063003   Less than $100
B25063004   $100 to $149
B25063005   $150 to $199
B25063006   $200 to $249
B25063007   $250 to $299
B25063008   $300 to $349
B25063009   $350 to $399
B25063010   $400 to $449
B25063011   $450 to $499
B25063012   $500 to $549
B25063013   $550 to $599
B25063014   $600 to $649
B25063015   $650 to $699
B25063016   $700 to $749
B25063017   $750 to $799
B25063018   $800 to $899
B25063019   $900 to $999
B25063020   $1,000 to $1,249
B25063021   $1,250 to $1,499
B25063022   $1,500 to $1,999
B25063023   $2,000 or more
B25063024  No cash rent
