area_id,area_name,c27010001,c27010001_moe,c27010002,c27010002_moe,c27010003,c27010003_moe,c27010004,c27010004_moe,c27010005,c27010005_moe,c27010006,c27010006_moe,c27010007,c27010007_moe,c27010008,c27010008_moe,c27010009,c27010009_moe,c27010010,c27010010_moe,c27010011,c27010011_moe,c27010012,c27010012_moe,c27010013,c27010013_moe,c27010014,c27010014_moe,c27010015,c27010015_moe,c27010016,c27010016_moe,c27010017,c27010017_moe,c27010018,c27010018_moe,c27010019,c27010019_moe,c27010020,c27010020_moe,c27010021,c27010021_moe
59,McKinley Park,16434,925,4574,530,1823,432,2524,431,73,68,154,88,4365,463,1777,289,805,218,45,40,1738,336,6216,442,3338,383,870,199,82,65,1926,317,1279,178,2,24,672,153,523,123,82,64
60,Bridgeport,32423,1332,6899,682,2710,423,3648,595,140,98,401,163,9375,698,5229,575,930,248,46,40,3170,446,12891,643,7405,511,1814,296,267,108,3405,444,3258,377,134,74,1820,331,1230,204,74,77
61,New City,42050,1893,13824,1030,2558,409,10049,964,473,221,744,228,11882,875,3021,388,2700,351,118,75,6043,670,13842,753,5614,476,2694,348,335,105,5199,516,2502,294,73,62,1409,240,891,170,129,92
62,West Elsdon,18980,1098,5431,688,1781,416,3106,645,259,125,285,129,5092,468,2386,338,662,176,36,40,2008,340,6725,420,3661,328,550,169,182,86,2332,369,1732,241,54,43,702,156,838,162,138,128
63,Gage Park,39492,1743,13080,911,2508,429,8879,925,366,213,1327,474,11565,881,3339,452,1890,312,88,73,6248,736,12616,711,5313,529,1498,271,130,72,5675,593,2231,283,53,58,1397,257,604,142,177,99
64,Clearing,22716,982,5540,550,3152,513,1757,451,180,123,451,227,5852,622,3778,497,417,159,11,34,1646,383,8328,487,6308,494,563,173,155,80,1302,284,2996,275,86,64,1035,251,1874,244,1,27
65,West Lawn,32950,1269,10294,760,4697,736,4680,767,196,132,721,435,8725,742,4400,555,965,291,61,67,3299,493,11163,556,6863,538,964,250,175,98,3161,456,2768,328,110,83,1099,230,1393,249,166,159
66,Chicago Lawn,54793,2225,18700,1340,4512,696,12768,1287,505,189,915,307,13871,956,4208,487,3212,430,143,105,6308,759,18671,828,8575,699,3482,462,526,172,6088,646,3551,365,189,93,2009,309,1174,196,179,108
67,West Englewood,35288,1619,10025,882,1446,348,7746,828,140,71,693,218,8991,737,1718,321,2969,366,97,74,4207,510,11926,672,4134,397,3574,404,301,110,3917,440,4346,321,69,58,2504,268,1713,223,60,64
68,Englewood,28732,1514,8782,834,1116,323,6918,789,207,151,541,214,6722,630,1238,253,2915,386,140,88,2429,397,9796,662,3342,399,3181,375,427,136,2846,383,3432,336,115,66,2003,258,1225,252,89,64
69,Greater Grand Crossing,32491,1521,9159,863,1901,350,6442,795,284,124,532,211,6800,597,1920,362,2171,333,110,78,2599,384,12436,705,5430,502,3133,422,512,164,3361,442,4096,310,110,74,1981,290,1967,232,38,51
70,Ashburn,42430,1613,11603,909,6731,814,4252,682,275,158,345,149,9705,853,5437,668,963,256,166,130,3139,555,17074,716,12262,667,1396,373,519,170,2897,453,4048,262,132,89,1241,271,2651,257,24,55
71,Auburn Gresham,49600,1884,13380,1048,3063,535,9016,941,506,184,795,236,10579,775,2477,414,3616,462,398,142,4088,471,18248,920,8667,683,4183,478,539,148,4859,550,7393,453,390,171,3413,351,3454,365,136,99
72,Beverly,21226,812,5823,397,4988,370,574,209,172,124,89,89,3034,358,2362,315,123,82,70,46,479,181,9598,410,8521,383,388,113,241,97,448,168,2771,229,131,89,683,174,1945,217,12,34
73,Washington Heights,25828,1156,5680,590,2131,375,2828,472,374,289,347,185,4955,551,2007,339,920,221,127,117,1901,390,9933,562,5808,468,1689,288,457,162,1979,352,5260,302,234,102,2159,320,2844,311,23,39
74,Mount Greenwood,18467,761,4649,424,4424,420,140,98,11,29,74,84,3874,431,3362,407,116,73,75,51,321,117,7798,406,7215,406,156,82,92,55,335,147,2146,222,83,58,611,194,1452,182,0,25
75,Morgan Park,22372,1070,5425,654,3364,454,1846,511,67,63,148,107,4164,427,2545,395,678,210,82,57,859,247,9288,498,6531,432,1016,317,270,124,1471,315,3495,254,90,55,1331,202,2033,253,41,56
76,O'Hare,13676,1093,2559,723,874,254,1529,721,0,38,156,119,4164,591,1871,392,537,357,46,66,1710,397,5359,528,3516,490,426,220,104,82,1313,366,1594,362,142,142,555,213,835,223,62,74
77,Edgewater,54610,1706,6561,753,3418,514,2297,546,224,130,622,280,19250,1150,12958,926,517,173,256,166,5519,866,22441,963,15480,891,2034,381,365,111,4562,615,6358,470,218,112,3054,393,2842,337,244,134
