area_id,area_name,b25050001,b25050001_moe,b25050002,b25050002_moe,b25050003,b25050003_moe,b25050004,b25050004_moe,b25050005,b25050005_moe,b25050006,b25050006_moe,b25050007,b25050007_moe,b25050008,b25050008_moe,b25050009,b25050009_moe,b25050010,b25050010_moe,b25050011,b25050011_moe,b25050012,b25050012_moe,b25050013,b25050013_moe,b25050014,b25050014_moe,b25050015,b25050015_moe,b25050016,b25050016_moe,b25050017,b25050017_moe,b25050018,b25050018_moe,b25050019,b25050019_moe
1,Rogers Park,23981,550,23435,572,21655,608,8045,555,1784,300,11826,602,1780,325,773,224,73,72,934,245,546,215,484,203,187,137,30,66,267,144,62,84,29,67,33,69,0,48
2,West Ridge,24402,485,24113,499,22372,565,11116,578,2143,345,9113,564,1741,340,868,224,278,139,595,223,289,165,134,120,21,55,0,51,113,118,155,124,0,51,30,69,125,113
3,Uptown,29441,501,28960,510,27912,538,11174,627,1715,285,15023,712,1048,234,380,136,25,54,643,198,481,192,422,177,159,119,0,48,263,137,59,88,0,48,0,48,59,88
4,Lincoln Square,17622,376,17493,380,16897,422,5690,436,1561,270,9646,483,596,202,215,117,0,40,381,166,129,96,129,96,63,72,0,40,66,75,0,40,0,40,0,40,0,40
5,North Center,14724,323,14696,323,14653,323,4860,355,663,155,9130,401,43,48,18,44,0,43,25,45,28,48,28,48,0,43,10,45,18,46,0,43,0,43,0,43,0,43
6,Lake View,52568,659,52332,669,51745,692,27941,824,2733,326,21071,775,587,189,264,112,75,98,248,144,236,137,236,137,126,89,0,66,110,124,0,66,0,66,0,66,0,66
7,Lincoln Park,32194,546,32120,544,31863,572,18116,653,1357,288,12390,634,257,160,175,150,0,51,82,76,74,80,74,80,47,75,0,51,27,57,0,51,0,51,0,51,0,51
8,Near North Side,50758,883,50342,897,49388,915,41033,997,1461,358,6894,600,954,230,788,212,41,85,125,90,416,189,416,189,176,129,0,54,240,148,0,54,0,54,0,54,0,54
9,Edison Park,4608,141,4608,141,4557,150,2630,232,693,152,1234,181,51,55,51,55,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25
10,Norwood Park,14646,262,14606,267,14306,287,8856,415,2386,270,3064,306,300,144,208,131,74,70,18,40,40,61,40,61,30,60,10,41,0,39,0,39,0,39,0,39,0,39
11,Jefferson Park,9943,274,9943,274,9674,298,4603,336,843,194,4228,348,269,131,163,109,8,30,98,78,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29
12,Forest Glen,6793,159,6737,170,6663,180,3752,263,1341,188,1570,204,74,59,49,50,0,29,25,41,56,67,56,67,20,33,36,63,0,29,0,29,0,29,0,29,0,29
13,North Park,6436,188,6422,193,6174,205,3206,248,925,188,2043,250,248,104,126,78,60,48,62,55,14,31,14,31,0,27,14,31,0,27,0,27,0,27,0,27,0,27
14,Albany Park,16804,326,16555,348,14697,450,3850,385,1394,247,9453,523,1858,307,538,170,156,103,1164,251,249,138,211,124,100,99,0,45,111,85,38,74,0,45,0,45,38,74
15,Portage Park,22505,401,22411,407,21493,448,6621,503,2465,328,12407,567,918,213,215,102,163,103,540,174,94,84,94,84,33,65,0,47,61,88,0,47,0,47,0,47,0,47
16,Irving Park,20177,401,20027,411,18799,450,5364,425,1176,246,12259,520,1228,245,341,135,16,50,871,210,150,113,107,89,26,64,0,47,81,78,43,83,0,47,0,47,43,83
17,Dunning,15141,266,14942,284,14155,331,7901,389,2213,270,4041,345,787,205,368,143,171,92,248,128,199,117,199,117,88,83,35,65,76,76,0,40,0,40,0,40,0,40
18,Montclare,4425,173,4373,190,4013,234,1999,230,476,132,1538,235,360,149,340,146,0,23,20,38,52,62,52,62,0,23,27,48,25,43,0,23,0,23,0,23,0,23
19,Belmont Cragin,21570,412,21496,416,19206,498,6702,505,2163,317,10341,535,2290,359,777,221,349,136,1164,253,74,81,36,64,17,57,0,52,19,60,38,71,0,52,38,71,0,52
20,Hermosa,7070,219,7036,223,6545,260,1612,257,818,198,4115,323,491,152,164,93,55,50,272,117,34,45,34,45,0,29,0,29,34,45,0,29,0,29,0,29,0,29
21,Avondale,13801,329,13635,343,12819,367,2548,311,769,183,9502,465,816,202,159,102,11,41,646,179,166,115,149,112,0,38,0,38,149,112,17,46,0,38,0,38,17,46
22,Logan Square,29492,477,29287,482,28352,511,7030,414,1217,207,20105,602,935,203,149,81,10,59,776,191,205,121,205,121,0,57,0,57,205,121,0,57,0,57,0,57,0,57
23,Humboldt Park,16778,419,16695,425,14215,503,3462,361,1373,253,9380,501,2480,354,503,168,382,172,1595,277,83,70,83,70,9,51,13,53,61,67,0,51,0,51,0,51,0,51
24,West Town,37287,534,37145,537,36272,560,15629,585,2222,307,18421,623,873,202,370,143,77,84,426,137,142,92,142,92,25,73,0,62,117,83,0,62,0,62,0,62,0,62
25,Austin,32428,573,32321,574,30277,627,8637,548,4479,423,17161,706,2044,323,605,184,499,163,940,205,107,75,107,75,40,65,41,66,26,65,0,61,0,61,0,61,0,61
26,West Garfield Park,5714,265,5693,263,5154,277,1029,159,492,121,3633,266,539,153,28,48,53,53,458,142,21,42,21,42,17,43,0,35,4,34,0,35,0,35,0,35,0,35
27,East Garfield Park,6896,277,6896,277,6333,297,2332,247,275,102,3726,278,563,155,242,111,9,39,312,106,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38
28,Near West Side,25665,497,25336,514,24354,536,16764,565,928,197,6662,447,982,226,711,206,48,62,223,90,329,144,329,144,243,133,0,52,86,76,0,52,0,52,0,52,0,52
29,North Lawndale,10852,381,10779,377,9972,385,2958,299,801,178,6213,378,807,182,223,94,28,47,556,156,73,74,73,74,23,55,21,53,29,56,0,43,0,43,0,43,0,43
30,South Lawndale,16454,435,16217,447,13734,486,2165,280,1693,273,9876,493,2483,318,286,117,263,126,1934,285,237,123,223,122,0,48,21,57,202,118,14,52,0,48,0,48,14,52
31,Lower West Side,12255,332,12130,340,10950,355,2054,240,525,130,8371,386,1180,207,193,83,55,55,932,187,125,88,125,88,0,42,0,42,125,88,0,42,0,42,0,42,0,42
32,Loop,14557,598,14448,596,14230,603,11042,629,187,107,3001,336,218,113,105,84,0,30,113,83,109,107,109,107,95,111,0,30,14,32,0,30,0,30,0,30,0,30
33,Near South Side,11517,470,11517,470,11373,492,9666,569,124,80,1583,351,144,102,144,102,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
34,Armour Square,5359,184,5359,184,5052,201,3253,258,214,80,1585,197,307,117,168,76,57,64,82,65,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27
35,Douglas,9023,275,8972,279,8833,282,7135,314,453,124,1245,185,139,61,122,55,0,35,17,43,51,55,31,48,10,36,21,47,0,35,20,44,20,44,0,35,0,35
36,Oakland,2743,141,2693,143,2657,145,2267,170,76,53,314,98,36,37,30,37,6,20,0,19,50,42,50,42,33,33,0,19,17,31,0,19,0,19,0,19,0,19
37,Fuller Park,1146,113,1146,113,1109,112,603,110,63,38,443,100,37,45,37,45,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
38,Grand Boulevard,9878,323,9731,328,9402,335,5356,342,678,163,3368,303,329,133,147,99,29,61,153,84,147,88,147,88,95,71,0,43,52,65,0,43,0,43,0,43,0,43
39,Kenwood,9116,306,9072,307,8869,306,5375,335,670,180,2824,292,203,85,167,78,0,31,36,39,44,55,24,46,0,31,0,31,24,46,20,43,20,43,0,31,0,31
40,Washington Park,4142,214,4016,216,3800,227,2003,217,503,135,1294,187,216,83,58,47,50,49,108,56,126,77,112,74,69,61,9,29,34,47,14,33,0,27,0,27,14,33
41,Hyde Park,12539,327,12502,329,12329,325,4363,331,943,178,7023,350,173,103,39,43,8,39,126,100,37,50,22,45,0,38,0,38,22,45,15,44,0,38,0,38,15,44
42,Woodlawn,10302,343,10133,346,9842,349,5103,338,942,182,3797,342,291,116,119,77,24,43,148,85,169,94,162,94,14,42,36,58,112,78,7,36,7,36,0,36,0,36
43,South Shore,21700,578,21544,581,20935,593,8438,580,3049,411,9448,593,609,189,259,130,74,71,276,133,156,112,149,111,20,53,0,44,129,107,7,45,7,45,0,44,0,44
44,Chatham,14098,418,14093,418,13630,437,6342,473,2054,305,5234,428,463,172,117,92,130,100,216,118,5,36,5,36,0,37,0,37,5,36,0,37,0,37,0,37,0,37
45,Avalon Park,3871,220,3865,221,3809,226,1558,217,635,158,1616,210,56,47,18,23,12,23,26,38,6,18,6,18,0,19,0,19,6,18,0,19,0,19,0,19,0,19
46,South Chicago,10770,408,10693,408,10182,418,3729,337,1171,233,5282,408,511,163,325,131,77,71,109,66,77,74,77,74,0,37,0,37,77,74,0,37,0,37,0,37,0,37
47,Burnside,1056,98,1056,98,984,129,478,104,115,77,391,124,72,71,57,58,0,11,15,27,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
48,Calumet Heights,5586,174,5527,178,5411,193,3467,255,684,159,1260,195,116,77,72,58,44,57,0,27,59,52,59,52,45,49,14,32,0,27,0,27,0,27,0,27,0,27
49,Roseland,15524,379,15432,377,15038,389,6370,431,3277,311,5391,403,394,123,176,87,37,52,181,91,92,76,92,76,34,65,6,41,52,57,0,41,0,41,0,41,0,41
50,Pullman,2984,134,2984,134,2940,142,1462,183,318,106,1160,152,44,36,24,31,0,19,20,31,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
51,South Deering,5332,164,5324,165,5110,188,2858,261,827,193,1425,209,214,108,72,64,68,70,74,62,8,26,8,26,0,25,0,25,8,26,0,25,0,25,0,25,0,25
52,East Side,6900,215,6870,218,6402,252,2675,266,1177,210,2550,265,468,146,116,73,101,69,251,113,30,44,30,44,0,29,0,29,30,44,0,29,0,29,0,29,0,29
53,West Pullman,9375,323,9364,323,9056,343,5750,327,1081,210,2225,301,308,111,124,67,47,52,137,87,11,40,11,40,11,40,0,39,0,39,0,39,0,39,0,39,0,39
54,Riverdale,2322,166,2322,166,2188,169,1107,191,689,186,392,108,134,75,73,62,34,40,27,35,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
55,Hegewisch,3694,195,3689,195,3568,229,2212,243,279,151,1077,232,121,108,78,84,0,19,43,69,5,19,5,19,0,19,5,19,0,19,0,19,0,19,0,19,0,19
56,Garfield Ridge,11952,202,11952,202,11640,217,9244,325,1279,209,1117,213,312,117,223,99,30,56,59,66,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42
57,Archer Heights,3740,135,3728,135,3410,171,1830,179,481,122,1099,182,318,109,114,69,22,38,182,74,12,31,12,31,0,27,12,31,0,27,0,27,0,27,0,27,0,27
58,Brighton Park,11572,326,11530,328,9863,375,2286,271,891,190,6686,397,1667,262,373,137,191,99,1103,217,42,61,42,61,42,61,0,43,0,43,0,43,0,43,0,43,0,43
59,McKinley Park,5185,166,5185,166,4814,175,1260,202,246,94,3308,238,371,102,115,57,0,25,256,90,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25
60,Bridgeport,12140,316,12083,319,11557,335,3751,315,580,164,7226,396,526,145,156,62,51,53,319,120,57,52,38,49,9,38,0,37,29,48,19,46,0,37,0,37,19,46
61,New City,11621,370,11468,371,10102,397,2230,244,978,186,6894,410,1366,215,201,78,53,58,1112,200,153,93,139,91,10,48,0,47,129,89,14,51,0,47,0,47,14,51
62,West Elsdon,5027,151,5027,151,4468,200,3042,245,664,137,762,177,559,150,408,125,55,46,96,75,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27
63,Gage Park,9405,238,9371,240,7908,320,2385,279,1109,213,4414,360,1463,252,368,133,244,101,851,205,34,53,10,41,0,41,10,41,0,41,24,53,0,41,0,41,24,53
64,Clearing,8389,219,8389,219,8166,238,6450,298,904,198,812,206,223,106,179,94,44,56,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31
65,West Lawn,9111,215,9085,216,8561,287,6151,361,1204,228,1206,203,524,182,297,112,191,145,36,50,26,53,26,53,26,53,0,34,0,34,0,34,0,34,0,34,0,34
66,Chicago Lawn,15416,427,15292,427,14136,457,6991,471,2661,352,4484,406,1156,243,625,176,193,116,338,129,124,89,103,82,89,80,0,49,14,51,21,58,0,49,0,49,21,58
67,West Englewood,10364,339,10333,339,9831,358,2741,278,946,167,6144,372,502,133,136,71,41,53,325,116,31,63,31,63,4,47,0,48,27,63,0,48,0,48,0,48,0,48
68,Englewood,9803,383,9687,385,9311,386,3918,323,1131,211,4262,355,376,122,175,85,32,44,169,90,116,85,116,85,40,57,14,40,62,70,0,36,0,36,0,36,0,36
69,Greater Grand Crossing,12605,368,12547,377,12088,385,3679,356,1776,270,6633,409,459,140,150,80,83,60,226,108,58,61,58,61,25,49,0,38,33,53,0,38,0,38,0,38,0,38
70,Ashburn,12780,230,12684,240,12204,272,10334,370,1290,251,580,178,480,150,455,148,25,41,0,41,96,93,68,82,68,82,0,41,0,41,28,59,0,41,0,41,28,59
71,Auburn Gresham,17173,440,17165,440,16483,456,6376,434,1976,283,8131,472,682,178,248,111,101,83,333,133,8,46,0,46,0,46,0,46,0,46,8,46,0,46,8,46,0,46
72,Beverly,7705,196,7684,199,7613,206,2599,244,1201,174,3813,262,71,54,8,31,23,42,40,39,21,32,21,32,0,29,12,30,9,31,0,29,0,29,0,29,0,29
