area_id,area_name,b99061001,b99061001_moe,b99061002,b99061002_moe,b99061003,b99061003_moe
1,Rogers Park,57559,3,3329,3,54230,3
2,West Ridge,73705,4,3368,4,70337,4
3,Uptown,54995,3,2988,3,52007,3
4,Lincoln Square,38622,3,1975,3,36647,3
5,North Center,33418,4,1975,4,31443,4
6,Lake View,96539,6,5505,6,91034,6
7,Lincoln Park,64631,4,4242,4,60389,4
8,Near North Side,80516,4,4722,4,75794,4
9,Edison Park,11135,2,819,2,10316,2
10,Norwood Park,37429,3,2275,3,35154,3
11,Jefferson Park,26771,2,1394,2,25377,2
12,Forest Glen,18542,2,1440,2,17102,2
13,North Park,18739,2,1177,2,17562,2
14,Albany Park,53897,3,2396,3,51501,3
15,Portage Park,63619,4,4843,4,58776,4
16,Irving Park,56513,4,2799,4,53714,4
17,Dunning,42115,3,4912,3,37203,3
18,Montclare,12401,1,1801,1,10600,1
19,Belmont Cragin,77885,4,4227,4,73658,4
20,Hermosa,25068,2,1229,2,23839,2
21,Avondale,41542,3,1147,3,40395,3
22,Logan Square,73786,5,3456,5,70330,5
23,Humboldt Park,54351,4,2931,4,51420,4
24,West Town,84087,6,4544,6,79543,6
25,Austin,98162,5,6032,5,92130,5
26,West Garfield Park,19377,3,850,3,18527,3
27,East Garfield Park,21316,3,1154,3,20162,3
28,Near West Side,54151,4,3905,4,50246,4
29,North Lawndale,36074,4,2201,4,33873,4
30,South Lawndale,70557,4,2958,4,67599,4
31,Lower West Side,36577,3,861,3,35716,3
32,Loop,26363,2,1689,2,24674,2
33,Near South Side,20245,2,1212,2,19033,2
34,Armour Square,13710,2,701,2,13009,2
35,Douglas,19111,3,1359,3,17752,3
36,Oakland,6260,2,379,2,5881,2
37,Fuller Park,2924,1,237,1,2687,1
38,Grand Boulevard,23151,4,977,4,22174,4
39,Kenwood,18180,3,1003,3,17177,3
40,Washington Park,11146,2,660,2,10486,2
41,Hyde Park,26541,3,1847,3,24694,3
42,Woodlawn,24445,3,1596,3,22849,3
43,South Shore,47526,4,2745,4,44781,4
44,Chatham,33244,3,1915,3,31329,3
45,Avalon Park,9617,1,580,1,9037,1
46,South Chicago,29458,3,1564,3,27894,3
47,Burnside,3508,1,156,1,3352,1
48,Calumet Heights,14382,2,768,2,13614,2
49,Roseland,45285,4,2829,4,42456,4
50,Pullman,7262,2,385,2,6877,2
51,South Deering,16445,2,821,2,15624,2
52,East Side,23517,2,1003,2,22514,2
53,West Pullman,30810,3,1957,3,28853,3
54,Riverdale,6820,1,452,1,6368,1
55,Hegewisch,10168,1,651,1,9517,1
56,Garfield Ridge,33940,3,2086,3,31854,3
57,Archer Heights,13434,2,504,2,12930,2
58,Brighton Park,44148,3,2093,3,42055,3
59,McKinley Park,16434,2,653,2,15781,2
60,Bridgeport,32430,3,1575,3,30855,3
61,New City,42107,4,2239,4,39868,4
62,West Elsdon,18980,2,1025,2,17955,2
63,Gage Park,39492,3,1205,3,38287,3
64,Clearing,22716,3,1100,3,21616,3
65,West Lawn,32950,2,1710,2,31240,2
66,Chicago Lawn,54807,3,2344,3,52463,3
67,West Englewood,35294,4,2162,4,33132,4
68,Englewood,28824,3,1717,3,27107,3
69,Greater Grand Crossing,32873,3,1974,3,30899,3
70,Ashburn,42788,3,2405,3,40383,3
71,Auburn Gresham,49634,4,3329,4,46305,4
72,Beverly,21226,3,1577,3,19649,3
73,Washington Heights,26021,3,1802,3,24219,3
74,Mount Greenwood,18475,2,1332,2,17143,2
75,Morgan Park,22681,3,1561,3,21120,3
76,O'Hare,13687,3,668,3,13019,3
77,Edgewater,55333,4,2962,4,52371,4
