area_id,area_name,b24082001,b24082001_moe,b24082002,b24082002_moe,b24082003,b24082003_moe,b24082004,b24082004_moe,b24082005,b24082005_moe,b24082006,b24082006_moe,b24082007,b24082007_moe,b24082008,b24082008_moe,b24082009,b24082009_moe,b24082010,b24082010_moe,b24082011,b24082011_moe,b24082012,b24082012_moe,b24082013,b24082013_moe,b24082014,b24082014_moe,b24082015,b24082015_moe,b24082016,b24082016_moe,b24082017,b24082017_moe,b24082018,b24082018_moe
6,Lake View,54412,13066,65924,10753,66630,10578,20469,162079,41298,22300,50625,14456,34688,21765,4375,174082,57685,51180,42532,6946,43578,8973,45069,8385,15800,4645,50000,19511,39861,5360,41250,11248,42250,198318,8750,45905
13,North Park,34167,8310,30464,7881,29297,8297,33026,17662,19643,12387,67692,28817,61010,51572,44500,42484,38214,90153,26845,4852,26934,6053,27422,9095,11645,1572,31771,20029,39107,19973,47847,56462,92500,179718,20391,9458
15,Portage Park,39309,3465,37904,6144,38543,3649,26125,21367,67639,48770,90000,15948,40972,20383,53199,8495,40192,15188,31925,6409,28566,7942,28511,7636,102639,201864,42206,11005,39926,11501,53371,992,50644,21677,8807,9677
28,Near West Side,151836,28146,174948,26434,178396,24352,153624,108591,103802,104785,125903,44492,72084,34815,326605,113842,131250,196696,126193,17068,132320,21730,129224,24351,241958,96033,118816,69858,131625,51028,76771,122158,114292,69147,110831,80766
33,Near South Side,67575,4609,67876,6285,67820,5767,81250,109550,80750,49434,57964,28323,56705,34715,68711,25212,43795,49618,53729,5584,59266,12212,58655,11830,86071,79606,53722,8442,46538,15007,46540,27434,75493,111181,32853,26668
77,Edgewater,48095,10329,48393,13806,49167,14541,35694,48714,42538,5359,61250,252080,58125,38601,82500,41340,50583,24929,31653,11545,29605,8009,29585,10347,30234,48187,53451,2798,54205,42529,45391,2069,11607,22878,16765,13172
