area_id,area_name,b09010001,b09010001_moe,b09010002,b09010002_moe,b09010003,b09010003_moe,b09010004,b09010004_moe,b09010005,b09010005_moe,b09010006,b09010006_moe,b09010007,b09010007_moe,b09010008,b09010008_moe,b09010009,b09010009_moe,b09010010,b09010010_moe,b09010011,b09010011_moe,b09010012,b09010012_moe,b09010013,b09010013_moe
27,East Garfield Park,7429,809,5011,749,4946,740,648,294,263,183,4035,670,65,99,2418,524,2418,524,590,173,377,202,1451,475,0,38
28,Near West Side,7983,811,3071,625,3063,625,182,143,425,382,2456,486,8,53,4912,533,4898,532,3045,405,348,181,1505,340,14,54
29,North Lawndale,12329,1067,8826,985,8826,985,896,328,685,286,7245,893,0,43,3503,621,3503,621,1196,316,112,80,2195,530,0,43
30,South Lawndale,19674,1273,9984,1117,9909,1115,5068,849,1085,370,3756,702,75,101,9690,868,9676,868,6552,776,1202,408,1922,468,14,52
31,Lower West Side,9212,826,4457,679,4457,679,2011,467,791,332,1655,456,0,42,4755,634,4750,634,2838,542,742,290,1170,296,5,41
32,Loop,1529,402,85,87,85,87,29,59,0,30,56,71,0,30,1444,401,1444,401,1243,380,0,30,201,159,0,30
33,Near South Side,2559,372,395,229,395,229,42,52,0,24,353,224,0,24,2164,424,2146,416,1689,362,158,95,299,185,18,35
34,Armour Square,2359,429,593,255,593,255,128,111,12,32,453,234,0,27,1766,350,1750,350,1251,263,77,57,422,250,16,36
35,Douglas,3046,364,1727,308,1727,308,53,57,108,86,1566,296,0,35,1319,267,1311,267,573,188,81,72,657,182,8,33
36,Oakland,1855,235,978,267,963,267,78,82,16,29,869,255,15,28,877,230,877,230,456,200,35,46,386,130,0,19
37,Fuller Park,841,325,514,320,514,320,37,30,0,16,477,318,0,16,327,122,327,122,119,83,47,47,161,90,0,16
38,Grand Boulevard,6230,711,3507,584,3353,548,229,148,195,144,2929,528,154,172,2723,517,2666,513,1141,335,241,143,1284,394,57,80
39,Kenwood,3693,495,1578,429,1578,429,101,108,50,77,1427,413,0,31,2115,360,2095,358,1231,246,80,88,784,256,20,44
40,Washington Park,3759,477,2870,451,2843,457,207,136,137,83,2499,439,27,51,889,220,889,220,170,103,80,60,639,195,0,27
41,Hyde Park,3515,445,696,248,696,248,187,147,23,43,486,196,0,38,2819,391,2759,385,2197,341,42,47,520,208,60,73
42,Woodlawn,5983,733,3693,604,3693,604,466,268,56,62,3171,546,0,36,2290,463,2290,463,815,242,167,124,1308,393,0,36
43,South Shore,11155,1089,6079,922,6046,921,567,221,336,185,5143,883,33,69,5076,727,5049,726,1371,378,463,197,3215,631,27,61
44,Chatham,8278,926,4654,861,4590,854,673,315,215,134,3702,765,64,81,3624,561,3590,558,1173,365,186,126,2231,511,34,64
45,Avalon Park,1916,357,910,305,848,295,156,150,11,24,681,260,62,73,1006,250,1006,250,552,194,141,96,313,152,0,19
46,South Chicago,8279,829,5242,751,5203,747,1354,422,572,326,3277,605,39,56,3037,520,3037,520,1677,455,447,199,913,257,0,37
47,Burnside,1048,411,845,419,845,419,212,222,16,26,617,377,0,11,203,105,203,105,41,70,69,66,93,69,0,11
48,Calumet Heights,3012,422,1266,362,1266,362,107,82,67,61,1092,354,0,27,1746,341,1746,341,1181,315,62,69,503,188,0,27
49,Roseland,10942,899,6108,767,6073,765,1291,455,282,164,4500,696,35,48,4834,664,4790,664,2256,530,560,236,1974,446,44,65
50,Pullman,1701,360,982,318,982,318,218,150,87,75,677,292,0,19,719,246,706,246,204,123,126,102,376,207,13,25
51,South Deering,4481,642,2022,578,2022,578,716,381,47,48,1259,444,0,25,2459,517,2459,517,978,302,79,115,1402,450,0,25
52,East Side,7575,886,2748,780,2748,780,955,464,346,236,1447,595,0,29,4827,689,4821,689,3322,635,273,161,1226,400,6,29
53,West Pullman,8955,989,5276,847,5215,842,822,428,421,240,3972,726,61,104,3679,766,3581,802,1872,716,248,110,1461,397,98,124
54,Riverdale,2993,455,2579,501,2579,501,173,167,149,176,2257,499,0,16,414,221,414,221,36,58,123,131,255,174,0,16
55,Hegewisch,2921,560,755,403,718,401,131,155,84,107,503,366,37,60,2166,420,2087,432,1416,474,274,289,397,189,79,131
56,Garfield Ridge,7850,574,1444,499,1444,499,543,229,235,191,666,394,0,42,6406,488,6402,488,5479,540,304,172,619,298,4,41
57,Archer Heights,4035,434,1502,349,1502,349,705,247,333,213,464,241,0,27,2533,409,2533,409,1950,384,101,75,482,178,0,27
58,Brighton Park,14577,987,5145,819,5040,812,2364,568,709,323,1967,548,105,110,9432,942,9371,939,7390,835,755,316,1226,384,61,74
59,McKinley Park,4574,530,1472,368,1472,368,785,243,172,145,515,253,0,25,3102,498,3102,498,2403,474,224,132,475,170,0,25
60,Bridgeport,6898,682,2212,503,2212,503,864,330,287,203,1061,350,0,37,4686,542,4678,542,3171,436,580,239,927,281,8,37
61,New City,13816,1030,8341,950,8200,941,3594,626,917,333,3689,688,141,151,5475,660,5468,660,3597,570,456,179,1415,375,7,45
62,West Elsdon,5430,688,2106,620,2106,620,1168,559,314,205,624,282,0,27,3324,525,3324,525,2350,446,458,270,516,293,0,27
63,Gage Park,13080,911,5310,829,5310,829,3600,724,491,327,1219,401,0,41,7770,824,7721,822,5532,759,720,256,1469,484,49,85
64,Clearing,5539,550,929,402,929,402,191,152,435,318,303,156,0,31,4610,543,4597,541,3077,487,691,377,829,289,13,34
65,West Lawn,10294,760,1592,455,1571,453,831,332,296,222,444,222,21,46,8702,755,8702,755,6890,722,466,205,1346,380,0,34
66,Chicago Lawn,18700,1340,9181,1294,9069,1279,2394,694,1015,449,5660,1034,112,196,9519,881,9519,881,5473,697,773,294,3273,630,0,49
67,West Englewood,10025,882,7077,804,7025,801,1178,353,242,147,5605,722,52,95,2948,549,2922,550,959,335,524,199,1439,387,26,54
68,Englewood,8782,834,6472,820,6410,822,345,168,344,263,5721,777,62,62,2310,453,2248,448,622,230,324,191,1302,334,62,82
69,Greater Grand Crossing,9152,864,5430,755,5393,754,235,130,404,231,4754,724,37,72,3722,544,3691,544,824,267,368,184,2499,494,31,51
70,Ashburn,11603,909,2541,558,2541,558,1279,383,19,43,1243,424,0,41,9062,900,9025,902,6388,838,639,307,1998,535,37,67
71,Auburn Gresham,13354,1047,8101,955,8081,954,699,258,535,291,6847,938,20,55,5253,715,5190,712,2017,500,472,223,2701,553,63,72
72,Beverly,5821,397,551,243,551,243,114,89,44,39,393,230,0,29,5270,386,5268,385,4632,391,276,144,360,138,2,27
73,Washington Heights,5679,590,2872,559,2872,559,673,335,146,101,2053,476,0,33,2807,456,2768,454,1204,286,136,135,1428,340,39,66
74,Mount Greenwood,4633,423,293,190,293,190,165,154,109,114,19,30,0,25,4340,407,4340,407,3929,389,135,122,276,148,0,25
75,Morgan Park,5425,654,1726,508,1707,507,200,135,115,120,1392,484,19,41,3699,517,3679,514,2708,418,93,90,878,302,20,48
76,O'Hare,2559,723,303,216,303,216,253,209,0,38,50,69,0,38,2256,722,2256,722,1876,691,140,212,240,184,0,38
77,Edgewater,6501,752,1224,414,1224,414,553,243,66,84,605,330,0,48,5277,691,5249,690,3588,559,547,315,1114,346,28,65
