area_id,area_name,b03002001,b03002001_moe,b03002002,b03002002_moe,b03002003,b03002003_moe,b03002004,b03002004_moe,b03002005,b03002005_moe,b03002006,b03002006_moe,b03002007,b03002007_moe,b03002008,b03002008_moe,b03002009,b03002009_moe,b03002010,b03002010_moe,b03002011,b03002011_moe,b03002012,b03002012_moe,b03002013,b03002013_moe,b03002014,b03002014_moe,b03002015,b03002015_moe,b03002016,b03002016_moe,b03002017,b03002017_moe,b03002018,b03002018_moe,b03002019,b03002019_moe,b03002020,b03002020_moe,b03002021,b03002021_moe
22,Logan Square,73786,1997,38646,1330,30665,1129,4710,802,50,69,2061,369,0,57,41,60,1119,300,5,57,1114,300,35140,1982,28536,1935,476,165,86,107,85,98,0,57,5396,947,561,211,406,187,155,105
23,Humboldt Park,54351,2209,26528,1799,3009,503,22680,1734,40,66,147,121,0,51,226,206,426,252,5,51,421,251,27823,1805,11171,1247,1015,453,128,154,0,51,0,51,14865,1701,644,244,411,169,233,178
24,West Town,84087,2008,60013,1689,48007,1482,7106,1018,124,86,3310,497,0,62,225,138,1241,270,23,66,1218,268,24074,1615,15001,1360,475,206,107,91,46,69,0,62,7897,1145,548,251,411,228,137,122
25,Austin,98162,2739,89406,2673,4463,458,83844,2675,142,152,351,184,0,61,78,134,528,235,12,63,516,235,8756,1152,3706,709,929,471,0,61,0,61,0,61,3987,925,134,116,88,93,46,92
26,West Garfield Park,19377,1316,19137,1311,274,143,18764,1312,14,45,18,41,0,35,0,35,67,67,0,35,67,67,240,158,50,54,39,46,0,35,0,35,0,35,151,146,0,35,0,35,0,35
27,East Garfield Park,21316,1354,20948,1354,662,212,20043,1368,13,43,92,61,0,38,28,57,110,66,10,39,100,65,368,155,194,128,37,48,0,38,0,38,0,38,127,86,10,40,0,38,10,40
28,Near West Side,54151,1661,49356,1661,22669,1069,17319,1240,55,83,7976,795,0,52,392,299,945,212,68,72,877,206,4795,606,2553,470,367,180,106,90,59,66,0,52,1307,325,403,135,212,107,191,104
29,North Lawndale,36074,1850,34274,1834,797,241,33151,1829,3,42,72,86,0,43,16,53,235,141,11,42,224,140,1800,429,650,241,204,170,18,51,0,43,0,43,884,324,44,60,44,60,0,43
30,South Lawndale,70557,2333,11187,811,3065,542,7856,585,57,81,115,80,0,48,0,48,94,77,7,47,87,78,59370,2280,44505,2272,135,124,261,163,0,48,0,48,14132,1741,337,181,225,142,112,101
31,Lower West Side,36577,1700,6524,645,4562,566,1175,313,15,39,367,159,0,42,27,48,378,178,0,42,378,178,30053,1717,13217,1415,54,81,98,75,23,50,0,42,16063,1685,598,241,330,135,268,202
32,Loop,26363,1430,24911,1383,16716,1237,3139,705,7,30,4362,672,0,30,141,163,546,239,35,58,511,237,1452,381,639,236,11,25,27,37,0,30,0,30,648,246,127,99,102,92,25,41
33,Near South Side,20245,1153,18985,1098,9143,880,5585,753,53,62,3692,698,0,24,0,24,512,294,118,170,394,229,1260,414,605,232,10,26,0,24,0,24,0,24,463,250,182,171,182,171,0,24
34,Armour Square,13710,850,13066,863,1537,300,1680,325,0,27,9179,755,118,140,114,142,438,329,0,27,438,329,644,281,281,137,37,50,5,26,0,27,0,27,321,242,0,27,0,27,0,27
35,Douglas,19111,872,18541,867,2271,353,13699,752,9,38,2335,497,13,39,42,56,172,86,32,42,140,80,570,207,290,168,13,39,13,35,0,35,0,35,227,133,27,41,0,35,27,41
36,Oakland,6260,469,6031,487,180,147,5769,500,0,19,57,65,0,19,0,19,25,37,0,19,25,37,229,121,71,61,76,71,0,19,0,19,0,19,82,78,0,19,0,19,0,19
37,Fuller Park,2924,543,2766,531,66,50,2678,523,0,16,11,19,0,16,0,16,11,19,0,16,11,19,158,149,19,25,0,16,0,16,0,16,0,16,128,145,11,20,0,16,11,20
38,Grand Boulevard,23151,1181,22453,1148,944,359,21091,1107,14,45,60,58,14,48,33,66,297,125,20,48,277,122,698,302,103,77,140,82,0,43,8,43,0,43,433,278,14,43,0,43,14,43
39,Kenwood,18180,927,17431,936,3159,388,12840,883,73,63,1065,300,0,31,53,90,241,99,14,35,227,97,749,319,470,256,81,74,0,31,0,31,0,31,90,69,108,137,81,128,27,52
40,Washington Park,11146,835,11014,822,20,32,10882,818,0,27,9,28,0,27,0,27,103,93,0,27,103,93,132,120,39,55,53,103,0,27,0,27,0,27,15,31,25,38,11,31,14,34
41,Hyde Park,26541,1184,24963,1088,12446,862,8851,713,54,54,2847,448,0,38,72,64,693,182,19,39,674,182,1578,449,815,232,110,89,39,64,0,38,7,39,464,324,143,108,101,102,42,49
42,Woodlawn,24445,1271,23902,1278,1675,281,21283,1276,28,44,544,151,0,36,25,44,347,131,14,42,333,129,543,201,134,85,180,107,32,52,54,74,0,36,119,82,24,46,24,46,0,36
43,South Shore,47526,2018,46841,2009,717,216,44885,2024,108,86,85,77,15,49,39,71,992,418,131,102,861,409,685,287,64,67,224,141,0,44,0,44,0,44,312,226,85,72,75,71,10,46
44,Chatham,33244,1627,33086,1635,178,105,32416,1619,16,42,23,42,0,37,0,37,453,272,0,37,453,272,158,114,18,38,119,113,12,38,0,37,0,37,9,39,0,37,0,37,0,37
45,Avalon Park,9617,760,9588,760,168,176,9296,755,0,19,34,42,0,19,6,19,84,57,0,19,84,57,29,40,1,11,28,43,0,19,0,19,0,19,0,19,0,19,0,19,0,19
46,South Chicago,29458,1592,22496,1526,927,304,21206,1521,0,37,86,102,100,159,18,44,159,128,45,68,114,114,6962,848,4756,793,390,205,0,37,0,37,0,37,1649,430,167,128,167,128,0,37
47,Burnside,3508,686,3508,686,20,31,3488,687,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
48,Calumet Heights,14382,814,13781,768,195,92,13487,785,9,29,14,31,0,27,5,26,71,67,0,27,71,67,601,307,46,57,145,149,0,27,0,27,0,27,410,318,0,27,0,27,0,27
49,Roseland,45285,1660,44928,1655,503,157,43581,1648,20,54,217,152,0,41,46,64,561,290,39,57,522,287,357,179,107,85,181,138,0,41,0,41,0,41,48,66,21,44,21,44,0,41
50,Pullman,7262,584,6713,557,522,143,6131,552,0,19,39,53,0,19,0,19,21,29,0,19,21,29,549,261,342,199,48,53,0,19,0,19,0,19,145,139,14,29,14,29,0,19
51,South Deering,16445,1030,11247,885,891,330,10022,818,17,35,49,58,0,25,0,25,268,252,0,25,268,252,5198,765,2941,562,101,103,0,25,0,25,11,26,2108,741,37,52,20,40,17,37
52,East Side,23517,1386,4915,653,4091,539,636,367,0,29,101,109,0,29,21,34,66,60,17,29,49,60,18602,1499,13959,1503,110,96,80,67,0,29,0,29,3941,884,512,239,380,219,132,91
53,West Pullman,30810,1644,29422,1619,390,169,28797,1613,13,42,0,39,0,39,0,39,222,185,0,39,222,185,1388,418,770,344,140,155,14,45,0,39,0,39,456,293,8,38,0,39,8,38
54,Riverdale,6820,725,6684,731,0,16,6678,731,3,13,0,16,0,16,0,16,3,13,0,16,3,13,136,85,136,85,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
55,Hegewisch,10168,928,4999,700,3977,510,933,597,0,19,17,30,0,19,0,19,72,65,19,34,53,57,5169,871,3917,890,177,201,45,45,17,31,0,19,740,371,273,267,222,256,51,78
56,Garfield Ridge,33940,1080,20756,983,17958,861,1964,464,13,45,633,310,0,42,0,42,188,115,60,78,128,94,13184,1081,7015,979,266,257,4,41,14,41,0,42,5109,968,776,349,582,292,194,157
57,Archer Heights,13434,778,3502,479,3002,461,212,219,8,28,212,178,0,27,8,26,60,65,3,25,57,64,9932,841,5821,850,0,27,83,78,0,27,0,27,3989,809,39,42,7,27,32,42
58,Brighton Park,44148,1807,6945,703,3625,508,568,298,0,43,2718,485,0,43,0,43,34,52,10,45,24,50,37203,1880,24716,1782,23,45,109,91,38,63,0,43,11978,1608,339,221,242,199,97,100
59,McKinley Park,16434,925,6242,618,2978,463,489,273,28,47,2641,436,0,25,15,33,91,72,0,25,91,72,10192,877,5348,795,17,31,222,190,34,43,0,25,4295,769,276,237,119,106,157,214
60,Bridgeport,32430,1332,23166,1068,10761,740,635,200,179,176,10772,980,67,82,161,156,591,227,0,37,591,227,9264,1132,4481,755,10,38,47,52,0,37,0,37,4464,865,262,149,204,140,58,55
61,New City,42107,1897,19594,1535,5783,650,12647,1381,38,63,563,153,0,47,80,110,483,306,190,262,293,164,22513,1401,13755,1369,169,144,271,241,0,47,10,48,7988,1077,320,175,137,93,183,156
62,West Elsdon,18980,1098,4169,538,3370,449,405,288,8,27,322,174,0,27,0,27,64,61,0,27,64,61,14811,1202,8881,1234,108,86,10,30,0,27,0,27,5692,1074,120,91,64,69,56,59
63,Gage Park,39492,1743,4036,583,1872,382,1745,413,0,41,400,195,0,41,0,41,19,40,0,41,19,40,35456,1841,20532,1797,76,61,129,152,71,117,0,41,14228,1657,420,234,321,163,99,151
64,Clearing,22716,982,12256,680,11775,651,121,118,87,155,184,232,0,31,0,31,89,83,0,31,89,83,10460,918,5272,747,30,42,6,31,2,30,0,31,4704,898,446,293,385,283,61,95
65,West Lawn,32950,1269,6872,724,5514,651,1041,317,98,129,95,88,0,34,0,34,124,73,39,48,85,61,26078,1416,7564,1103,16,35,255,261,0,34,0,34,17066,1701,1177,662,1045,670,132,89
66,Chicago Lawn,54807,2224,31926,1813,1900,378,29311,1843,0,49,439,304,0,49,80,96,196,161,101,137,95,97,22881,1558,4829,867,137,116,118,129,0,49,0,49,17377,1667,420,226,328,209,92,93
67,West Englewood,35294,1620,34390,1596,429,190,33477,1574,21,51,41,65,0,48,0,48,422,208,6,48,416,208,904,417,296,206,96,74,0,48,0,48,0,48,425,336,87,88,61,78,26,63
68,Englewood,28824,1517,28549,1521,170,99,28076,1523,79,80,13,38,0,36,58,95,153,103,8,37,145,102,275,180,84,89,45,58,0,36,8,37,0,36,129,151,9,37,0,36,9,37
69,Greater Grand Crossing,32873,1529,32422,1522,324,141,31659,1522,211,107,25,50,0,38,26,46,177,126,0,38,177,126,451,256,46,40,276,201,0,38,0,38,0,38,74,75,55,74,12,38,43,74
70,Ashburn,42788,1596,29640,1578,7152,881,22047,1526,0,41,121,99,0,41,64,78,256,153,0,41,256,153,13148,1113,5132,839,80,87,152,183,0,41,0,41,7433,1096,351,206,313,197,38,50
71,Auburn Gresham,49634,1882,49150,1873,135,79,48680,1877,53,82,77,126,0,46,0,46,205,127,73,82,132,108,484,225,114,132,226,142,0,46,0,46,0,46,48,64,96,122,96,122,0,46
72,Beverly,21226,812,20134,836,12358,583,7366,729,17,29,61,59,0,29,24,39,308,180,6,28,302,180,1092,308,935,294,56,49,7,30,0,29,0,29,36,45,58,53,58,53,0,29
73,Washington Heights,26021,1161,25832,1152,257,188,25390,1145,0,33,2,30,0,33,44,65,139,102,0,33,139,102,189,141,75,69,29,40,0,33,0,33,0,33,40,53,45,68,0,33,45,68
74,Mount Greenwood,18475,761,17538,816,16318,783,937,317,18,37,169,172,0,25,0,25,96,58,0,25,96,58,937,316,634,241,0,25,0,25,0,25,0,25,220,167,83,93,68,93,15,26
75,Morgan Park,22681,1102,22162,1082,7175,497,14511,1085,51,42,124,91,0,31,0,31,301,144,9,33,292,143,519,248,228,140,95,114,0,31,0,31,0,31,138,138,58,64,24,45,34,55
76,O'Hare,13687,1091,11809,1130,10087,1175,200,125,0,38,1158,436,0,38,0,38,364,238,0,38,364,238,1878,603,1151,540,0,38,46,64,15,41,0,38,576,313,90,90,24,43,66,90
77,Edgewater,55333,1717,46314,1478,29573,1228,8114,900,70,80,6733,930,20,57,274,133,1530,459,118,88,1412,452,9019,1226,5798,1052,164,105,79,115,116,89,9,50,2456,757,397,201,305,183,92,89
