area_id,area_name,b25061001,b25061001_moe,b25061002,b25061002_moe,b25061003,b25061003_moe,b25061004,b25061004_moe,b25061005,b25061005_moe,b25061006,b25061006_moe,b25061007,b25061007_moe,b25061008,b25061008_moe,b25061009,b25061009_moe,b25061010,b25061010_moe,b25061011,b25061011_moe,b25061012,b25061012_moe,b25061013,b25061013_moe,b25061014,b25061014_moe,b25061015,b25061015_moe,b25061016,b25061016_moe,b25061017,b25061017_moe,b25061018,b25061018_moe,b25061019,b25061019_moe,b25061020,b25061020_moe,b25061021,b25061021_moe,b25061022,b25061022_moe
19,Belmont Cragin,733,225,34,73,0,52,0,52,0,52,0,52,0,52,0,52,31,71,0,52,54,72,45,70,66,79,43,69,57,72,92,81,73,79,92,98,92,93,0,52,33,73,21,61
20,Hermosa,243,117,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,26,49,0,29,19,41,0,29,0,29,36,49,0,29,52,53,43,55,67,67,0,29,0,29,0,29
21,Avondale,411,150,0,38,0,38,0,38,0,38,0,38,15,43,0,38,0,38,63,84,0,38,0,38,51,67,0,38,42,58,0,38,58,53,42,61,89,80,12,41,16,46,23,52
22,Logan Square,893,226,0,57,0,57,0,57,0,57,0,57,0,57,0,57,0,57,0,57,44,68,0,57,85,87,63,85,30,68,100,86,160,99,145,107,127,97,94,88,34,73,11,58
23,Humboldt Park,916,204,0,51,0,51,25,64,25,62,0,51,0,51,0,51,27,58,23,61,24,62,54,67,102,77,66,70,137,94,132,95,106,82,129,89,53,66,13,54,0,51,0,51
24,West Town,1199,266,74,85,0,62,41,77,0,62,0,62,37,83,0,62,0,62,9,63,20,70,0,62,25,73,55,86,83,88,0,62,170,107,95,101,333,156,86,92,147,105,24,66
25,Austin,2539,332,0,61,23,69,0,61,17,66,15,64,54,77,43,76,53,77,0,61,109,101,125,99,170,103,176,101,298,129,252,121,538,166,385,150,182,113,99,90,0,61,0,61
26,West Garfield Park,370,119,25,43,0,35,0,35,15,40,0,35,22,40,0,35,17,43,27,48,18,37,10,36,7,35,6,34,9,36,15,36,67,57,78,59,19,38,10,37,25,50,0,35
27,East Garfield Park,356,133,11,40,0,38,0,38,14,44,45,60,10,40,0,38,9,39,13,40,0,38,30,49,13,43,30,59,42,65,0,38,36,49,39,57,64,60,0,38,0,38,0,38
28,Near West Side,1616,305,48,67,8,52,19,59,23,62,0,52,37,64,0,52,0,52,33,62,0,52,17,57,0,52,0,52,51,69,31,60,51,73,157,103,488,174,190,120,296,160,167,119
29,North Lawndale,689,158,0,43,18,50,0,43,0,43,9,44,35,56,0,43,0,43,8,43,21,52,52,54,87,69,17,44,90,75,75,60,71,60,105,74,71,59,14,44,16,48,0,43
30,South Lawndale,1037,205,0,48,9,49,33,59,52,69,40,60,42,66,14,53,25,56,44,61,213,99,115,87,151,95,129,77,21,52,51,66,44,61,0,48,54,74,0,48,0,48,0,48
31,Lower West Side,453,143,0,42,0,42,0,42,0,42,15,46,0,42,0,42,77,71,49,69,62,59,35,49,19,50,33,49,39,54,31,54,53,62,18,50,22,44,0,42,0,42,0,42
32,Loop,1091,348,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,47,81,51,90,0,30,0,30,250,168,308,173,435,272
33,Near South Side,582,298,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,39,67,259,218,284,200
34,Armour Square,102,74,0,27,0,27,7,25,7,27,0,27,0,27,0,27,0,27,0,27,14,35,0,27,0,27,0,27,13,33,0,27,0,27,11,30,25,46,0,27,25,46,0,27
35,Douglas,859,188,26,44,12,39,8,35,24,39,0,35,24,43,35,44,0,35,0,35,0,35,0,35,40,50,17,43,14,40,86,76,72,68,140,83,90,69,264,120,7,34,0,35
36,Oakland,175,89,0,19,0,19,0,19,0,19,0,19,0,19,0,19,15,26,0,19,0,19,0,19,0,19,0,19,0,19,0,19,88,71,42,42,15,29,15,28,0,19,0,19
37,Fuller Park,116,69,21,35,0,16,0,16,28,34,0,16,0,16,9,19,0,16,0,16,11,21,0,16,0,16,0,16,7,16,0,16,0,16,40,46,0,16,0,16,0,16,0,16
38,Grand Boulevard,574,154,0,43,17,49,28,52,19,52,23,55,0,43,0,43,12,45,0,43,0,43,0,43,40,54,36,52,0,43,47,54,82,67,65,67,135,85,56,62,14,47,0,43
39,Kenwood,586,191,0,31,0,31,24,48,0,31,21,45,0,31,19,43,0,31,0,31,75,78,21,44,17,40,68,75,0,31,18,41,55,49,35,61,24,40,200,122,0,31,9,32
40,Washington Park,484,127,0,27,0,27,0,27,0,27,0,27,10,29,0,27,9,28,0,27,17,37,0,27,47,48,35,41,81,54,0,27,60,49,140,75,44,46,32,35,9,29,0,27
41,Hyde Park,1053,247,0,38,0,38,0,38,0,38,0,38,0,38,0,38,7,38,34,56,14,43,0,38,116,97,68,72,69,73,44,61,78,76,209,111,131,94,102,103,56,63,125,104
42,Woodlawn,1225,212,20,47,40,55,0,36,59,59,0,36,25,46,17,44,17,39,0,36,161,77,0,36,56,51,73,62,85,65,67,62,184,92,94,69,232,106,50,58,45,54,0,36
43,South Shore,3248,424,26,57,34,69,42,63,0,44,0,44,53,85,97,80,49,69,81,81,95,87,161,112,515,183,485,182,199,99,234,126,618,203,189,107,251,127,71,80,0,44,48,68
44,Chatham,897,232,0,37,0,37,10,39,18,45,0,37,22,49,0,37,14,42,0,37,55,71,60,59,126,90,138,95,102,87,76,84,47,54,118,92,93,95,18,45,0,37,0,37
45,Avalon Park,199,113,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,20,36,6,19,58,65,31,50,0,19,0,19,28,45,38,62,18,32,0,19,0,19
46,South Chicago,710,199,9,38,0,37,0,37,0,37,0,37,13,41,0,37,15,42,0,37,44,62,75,71,87,84,82,92,61,80,9,38,162,129,67,69,53,59,33,50,0,37,0,37
47,Burnside,21,35,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,21,35,0,11,0,11,0,11
48,Calumet Heights,25,33,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,3,28,22,33,0,27,0,27
49,Roseland,598,182,0,41,0,41,0,41,0,41,29,61,0,41,0,41,13,44,29,61,17,47,57,75,46,58,0,41,95,85,175,101,0,41,36,58,14,45,65,84,22,53,0,41
50,Pullman,153,78,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,35,32,24,41,25,40,21,36,0,19,25,29,23,39,0,19,0,19,0,19,0,19,0,19,0,19
51,South Deering,139,87,0,25,0,25,0,25,0,25,0,25,0,25,17,36,39,51,0,25,18,36,0,25,0,25,0,25,15,32,0,25,24,45,0,25,0,25,26,46,0,25,0,25
52,East Side,120,80,23,45,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,48,60,35,47,5,28,9,32,0,29,0,29,0,29,0,29,0,29,0,29
53,West Pullman,349,147,31,60,0,39,0,39,0,39,0,39,0,39,0,39,0,39,0,39,31,52,74,59,20,42,37,67,36,53,0,39,89,86,8,39,0,39,23,51,0,39,0,39
54,Riverdale,91,73,17,30,0,16,0,16,0,16,29,46,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,17,30,28,45,0,16,0,16,0,16
55,Hegewisch,124,117,0,19,0,19,0,19,0,19,44,72,0,19,0,19,0,19,0,19,0,19,34,56,0,19,0,19,0,19,0,19,46,76,0,19,0,19,0,19,0,19,0,19
56,Garfield Ridge,83,67,19,51,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,11,44,0,42,21,47,10,44,0,42,0,42,22,53,0,42,0,42,0,42,0,42,0,42
57,Archer Heights,57,45,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,14,30,0,27,0,27,0,27,0,27,0,27,26,36,17,37,0,27,0,27,0,27,0,27
58,Brighton Park,571,174,0,43,0,43,0,43,0,43,0,43,0,43,0,43,28,60,34,52,78,73,57,59,161,99,0,43,77,73,32,53,41,58,63,70,0,43,0,43,0,43,0,43
59,McKinley Park,137,73,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,5,23,18,36,39,41,34,44,4,23,0,25,0,25,6,25,22,42,0,25,9,28,0,25
60,Bridgeport,632,179,0,37,0,37,0,37,21,49,0,37,0,37,0,37,0,37,38,51,82,70,45,62,71,67,0,37,28,48,25,44,167,102,32,48,77,64,0,37,46,78,0,37
61,New City,662,173,0,47,0,47,0,47,0,47,0,47,0,47,69,71,24,52,69,64,135,87,59,69,98,75,10,48,79,69,0,47,62,74,0,47,31,59,26,57,0,47,0,47
62,West Elsdon,52,61,0,27,0,27,0,27,0,27,0,27,24,45,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,28,50,0,27,0,27,0,27
63,Gage Park,268,114,0,41,0,41,0,41,0,41,0,41,0,41,0,41,41,58,7,41,32,52,0,41,64,60,28,59,18,48,16,45,29,61,17,47,10,41,6,40,0,41,0,41
64,Clearing,146,84,0,31,0,31,0,31,0,31,0,31,0,31,0,31,75,60,0,31,0,31,0,31,0,31,54,65,0,31,0,31,12,36,0,31,0,31,5,30,0,31,0,31
65,West Lawn,90,77,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,25,51,0,34,0,34,14,37,0,34,28,53,19,44,4,36,0,34,0,34,0,34,0,34,0,34
66,Chicago Lawn,1464,284,0,49,0,49,0,49,0,49,0,49,0,49,0,49,25,61,22,59,159,105,96,82,82,71,234,122,164,101,156,92,309,144,37,60,145,104,24,60,0,49,11,50
67,West Englewood,475,137,27,62,0,48,26,62,0,48,0,48,19,56,17,54,8,48,8,48,22,52,11,49,48,64,31,56,63,64,0,48,76,76,39,53,60,64,20,52,0,48,0,48
68,Englewood,1279,227,17,43,37,49,0,36,0,36,18,45,0,36,13,41,51,58,34,52,93,67,73,62,94,66,76,65,196,101,87,67,163,88,92,70,141,77,94,83,0,36,0,36
69,Greater Grand Crossing,1134,211,8,39,16,44,7,38,0,38,0,38,39,50,26,55,19,47,30,49,48,59,142,91,170,89,142,82,115,77,121,75,112,82,35,48,93,68,11,41,0,38,0,38
70,Ashburn,121,102,0,41,0,41,0,41,0,41,0,41,0,41,0,41,38,68,0,41,0,41,0,41,18,48,0,41,22,53,0,41,0,41,0,41,0,41,43,74,0,41,0,41
71,Auburn Gresham,1363,276,0,46,0,46,13,49,31,66,0,46,0,46,0,46,17,51,43,59,118,95,210,118,170,112,263,125,152,108,24,58,124,98,138,94,60,81,0,46,0,46,0,46
72,Beverly,133,90,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,29,52,28,52,27,50,23,46,26,50,0,29,0,29,0,29
73,Washington Heights,271,121,0,33,0,33,0,33,0,33,0,33,0,33,0,33,18,43,0,33,8,34,7,36,49,63,0,33,0,33,23,48,79,73,0,33,72,89,15,40,0,33,0,33
74,Mount Greenwood,132,93,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,32,55,0,25,20,38,25,45,31,53,0,25,24,44,0,25,0,25,0,25
75,Morgan Park,248,126,13,37,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,29,55,0,31,30,55,49,61,25,39,70,80,0,31,0,31,0,31,32,58
76,O'Hare,138,106,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,48,66,63,80,27,57,0,38,0,38
77,Edgewater,1935,394,32,68,0,48,64,83,0,48,0,48,0,48,0,48,0,48,30,67,179,161,154,126,76,97,97,92,135,112,71,82,142,114,224,146,242,144,166,115,240,146,83,91
