area_id,area_name,b99233001,b99233001_moe,b99233002,b99233002_moe,b99233003,b99233003_moe,b99233004,b99233004_moe,b99233005,b99233005_moe
1,Rogers Park,47141,-1,34328,-1,2067,-1,32261,-1,12813,-1
2,West Ridge,56255,-1,35691,-1,2360,-1,33331,-1,20564,-1
3,Uptown,48942,-1,34888,-1,2079,-1,32809,-1,14054,-1
4,Lincoln Square,32805,-1,25325,-1,1260,-1,24065,-1,7480,-1
5,North Center,27490,-1,22397,-1,925,-1,21472,-1,5093,-1
6,Lake View,87172,-1,74622,-1,3380,-1,71242,-1,12550,-1
7,Lincoln Park,56260,-1,45708,-1,2761,-1,42947,-1,10552,-1
8,Near North Side,74967,-1,57015,-1,2938,-1,54077,-1,17952,-1
9,Edison Park,9143,-1,6476,-1,334,-1,6142,-1,2667,-1
10,Norwood Park,30529,-1,19490,-1,990,-1,18500,-1,11039,-1
11,Jefferson Park,21485,-1,14611,-1,924,-1,13687,-1,6874,-1
12,Forest Glen,14512,-1,10108,-1,578,-1,9530,-1,4404,-1
13,North Park,15132,-1,9692,-1,971,-1,8721,-1,5440,-1
14,Albany Park,41969,-1,30224,-1,2354,-1,27870,-1,11745,-1
15,Portage Park,50617,-1,34807,-1,3197,-1,31610,-1,15810,-1
16,Irving Park,44477,-1,31992,-1,2151,-1,29841,-1,12485,-1
17,Dunning,35366,-1,23520,-1,1515,-1,22005,-1,11846,-1
18,Montclare,9753,-1,5979,-1,393,-1,5586,-1,3774,-1
19,Belmont Cragin,57340,-1,37443,-1,2802,-1,34641,-1,19897,-1
20,Hermosa,18641,-1,12414,-1,994,-1,11420,-1,6227,-1
21,Avondale,32859,-1,23286,-1,1467,-1,21819,-1,9573,-1
22,Logan Square,60603,-1,45002,-1,2379,-1,42623,-1,15601,-1
23,Humboldt Park,40301,-1,19947,-1,2469,-1,17478,-1,20354,-1
24,West Town,72135,-1,56656,-1,3283,-1,53373,-1,15479,-1
25,Austin,74967,-1,38172,-1,4388,-1,33784,-1,36795,-1
26,West Garfield Park,13454,-1,5812,-1,461,-1,5351,-1,7642,-1
27,East Garfield Park,14871,-1,6850,-1,409,-1,6441,-1,8021,-1
28,Near West Side,46974,-1,34837,-1,2985,-1,31852,-1,12137,-1
29,North Lawndale,25441,-1,10816,-1,1232,-1,9584,-1,14625,-1
30,South Lawndale,52898,-1,29115,-1,3506,-1,25609,-1,23783,-1
