area_id,area_name,b23003001,b23003001_moe,b23003002,b23003002_moe,b23003003,b23003003_moe,b23003004,b23003004_moe,b23003005,b23003005_moe,b23003006,b23003006_moe,b23003007,b23003007_moe,b23003008,b23003008_moe,b23003009,b23003009_moe,b23003010,b23003010_moe,b23003011,b23003011_moe,b23003012,b23003012_moe,b23003013,b23003013_moe,b23003014,b23003014_moe,b23003015,b23003015_moe,b23003016,b23003016_moe,b23003017,b23003017_moe,b23003018,b23003018_moe,b23003019,b23003019_moe,b23003020,b23003020_moe,b23003021,b23003021_moe,b23003022,b23003022_moe,b23003023,b23003023_moe,b23003024,b23003024_moe,b23003025,b23003025_moe,b23003026,b23003026_moe,b23003027,b23003027_moe,b23003028,b23003028_moe,b23003029,b23003029_moe,b23003030,b23003030_moe
34,Armour Square,4100,409,1270,210,227,94,158,86,0,27,158,86,125,77,33,43,69,49,240,92,164,78,0,27,164,78,121,68,43,49,76,52,803,185,714,178,0,27,714,178,607,165,107,82,89,55,2830,373,2063,288,0,27,2063,288,1780,260,283,133,767,173
35,Douglas,6198,401,1540,208,470,128,407,122,0,35,407,122,313,108,94,65,63,55,355,107,298,93,0,35,298,93,231,78,67,61,57,62,715,167,618,151,0,35,618,151,508,138,110,59,97,75,4658,388,3606,343,0,35,3606,343,3053,311,553,168,1052,225
36,Oakland,2401,236,1065,142,429,137,379,135,0,19,379,135,310,127,69,51,50,51,99,70,99,70,0,19,99,70,48,37,51,61,0,19,537,141,479,133,0,19,479,133,391,116,88,70,58,62,1336,244,857,175,0,19,857,175,537,141,320,125,479,156
37,Fuller Park,836,189,422,137,68,47,68,47,0,16,68,47,42,41,26,26,0,16,67,63,53,59,0,16,53,59,20,34,33,50,14,25,287,113,194,99,0,16,194,99,187,98,7,16,93,57,414,111,192,86,0,16,192,86,131,69,61,43,222,73
38,Grand Boulevard,7850,466,2793,288,913,184,792,174,0,43,792,174,609,153,183,94,121,78,493,137,444,134,0,43,444,134,369,123,75,65,49,52,1387,225,1212,213,0,43,1212,213,947,185,265,117,175,89,5057,412,3921,362,0,43,3921,362,3043,322,878,189,1136,222
39,Kenwood,6500,476,1792,240,567,150,363,108,0,31,363,108,332,105,31,39,204,103,363,113,314,107,0,31,314,107,183,77,131,76,49,47,862,185,694,169,0,31,694,169,544,155,150,80,168,83,4708,460,3448,411,0,31,3448,411,2929,355,519,235,1260,235
40,Washington Park,3797,333,1647,204,429,137,340,118,0,27,340,118,228,108,112,63,89,71,317,109,272,103,0,27,272,103,144,64,128,72,45,43,901,176,734,151,0,27,734,151,549,136,185,75,167,81,2150,284,1381,207,0,27,1381,207,1154,188,227,91,769,215
41,Hyde Park,8804,495,2149,260,752,178,546,151,0,38,546,151,474,132,72,81,206,93,221,107,176,98,0,38,176,98,147,88,29,58,45,57,1176,198,965,193,0,38,965,193,881,185,84,67,211,95,6655,492,5046,414,0,38,5046,414,4779,403,267,92,1609,294
42,Woodlawn,8139,489,2604,304,655,173,503,156,0,36,503,156,308,109,195,113,152,81,640,160,456,137,0,36,456,137,326,117,130,76,184,89,1309,215,1107,198,28,46,1079,196,853,173,226,95,202,91,5535,443,3798,375,0,36,3798,375,3163,355,635,151,1737,279
43,South Shore,16448,877,5251,517,1400,293,1207,278,0,44,1207,278,821,234,386,158,193,109,938,236,721,195,0,44,721,195,557,178,164,94,217,140,2913,385,2610,377,0,44,2610,377,2321,362,289,109,303,120,11197,746,7905,624,0,44,7905,624,6523,562,1382,300,3292,425
44,Chatham,11215,753,3852,417,681,194,574,185,0,37,574,185,365,149,209,126,107,72,884,229,764,215,0,37,764,215,560,184,204,122,120,89,2287,342,1871,307,0,37,1871,307,1617,293,254,111,416,176,7363,619,5374,556,0,37,5374,556,4116,461,1258,296,1989,310
45,Avalon Park,2956,276,1054,237,132,79,82,64,0,19,82,64,55,55,27,30,50,45,164,87,156,87,0,19,156,87,81,55,75,60,8,21,758,190,694,180,0,19,694,180,570,169,124,81,64,50,1902,256,1500,239,0,19,1500,239,1163,221,337,139,402,141
46,South Chicago,9192,636,3409,377,668,197,421,174,0,37,421,174,356,170,65,60,247,114,727,194,341,125,0,37,341,125,235,107,106,72,386,155,2014,273,1411,244,18,45,1393,243,1042,215,351,130,603,151,5783,557,3760,425,0,37,3760,425,3119,389,641,171,2023,347
47,Burnside,939,146,356,118,28,37,28,37,0,11,28,37,8,17,20,30,0,11,139,75,114,64,0,11,114,64,114,64,0,11,25,41,189,96,87,68,0,11,87,68,68,58,19,29,102,82,583,108,350,97,0,11,350,97,293,94,57,56,233,94
48,Calumet Heights,4191,310,1467,211,379,148,312,141,0,27,312,141,245,125,67,73,67,55,154,73,138,72,0,27,138,72,119,67,19,33,16,30,934,177,783,165,0,27,783,165,638,145,145,104,151,83,2724,309,1853,280,0,27,1853,280,1561,234,292,124,871,200
49,Roseland,13186,681,4845,403,751,193,572,171,31,64,541,160,398,134,143,98,179,101,924,228,690,187,0,41,690,187,556,176,134,77,234,125,3170,352,2359,309,0,41,2359,309,2063,291,296,110,811,203,8341,596,5345,492,0,41,5345,492,4583,456,762,169,2996,348
50,Pullman,2545,223,766,157,264,99,175,87,0,19,175,87,139,75,36,40,89,70,170,88,119,78,0,19,119,78,49,60,70,54,51,50,332,107,300,104,0,19,300,104,238,94,62,55,32,29,1779,208,1440,182,0,19,1440,182,1227,163,213,93,339,116
51,South Deering,5322,471,1884,254,200,104,133,85,0,25,133,85,112,78,21,40,67,60,450,172,172,95,0,25,172,95,156,93,16,26,278,147,1234,190,865,183,0,25,865,183,744,168,121,77,369,127,3438,403,2476,378,0,25,2476,378,2182,361,294,127,962,197
52,East Side,6537,445,2906,300,473,138,238,105,0,29,238,105,223,103,15,37,235,105,902,194,475,148,0,29,475,148,370,137,105,64,427,141,1531,259,1000,209,0,29,1000,209,932,203,68,55,531,172,3631,366,2200,303,0,29,2200,303,1939,285,261,88,1431,250
53,West Pullman,9529,635,3402,364,563,187,375,144,0,39,375,144,287,118,88,71,188,127,828,201,627,181,0,39,627,181,543,176,84,62,201,107,2011,291,1373,263,0,39,1373,263,1239,251,134,80,638,175,6127,580,4123,506,0,39,4123,506,3525,466,598,184,2004,313
54,Riverdale,2250,299,1190,196,210,94,149,83,0,16,149,83,78,66,71,52,61,53,347,131,234,112,0,16,234,112,206,108,28,35,113,82,633,160,492,144,0,16,492,144,334,127,158,84,141,89,1060,199,576,163,0,16,576,163,405,132,171,92,484,156
55,Hegewisch,2799,328,1269,266,302,158,171,113,0,19,171,113,138,108,33,37,131,108,253,138,84,82,0,19,84,82,25,28,59,77,169,118,714,192,519,167,0,19,519,167,480,159,39,63,195,114,1530,324,1132,273,0,19,1132,273,1039,256,93,64,398,169
56,Garfield Ridge,9923,470,3697,284,770,178,537,150,0,42,537,150,489,142,48,59,233,99,844,190,610,166,0,42,610,166,555,160,55,61,234,119,2083,265,1737,250,0,42,1737,250,1556,238,181,95,346,117,6226,459,4731,427,0,42,4731,427,4334,408,397,135,1495,252
57,Archer Heights,3716,306,1801,195,518,139,313,106,0,27,313,106,255,96,58,48,205,103,474,115,284,97,0,27,284,97,270,95,14,31,190,86,809,147,583,117,0,27,583,117,468,108,115,71,226,83,1915,280,1332,242,0,27,1332,242,1096,211,236,112,583,137
58,Brighton Park,12021,602,6168,405,1438,258,872,204,0,43,872,204,721,176,151,111,566,172,1424,244,705,185,0,43,705,185,628,175,77,70,719,172,3306,340,2048,288,0,43,2048,288,1692,259,356,124,1258,236,5853,520,3998,440,0,43,3998,440,3483,427,515,156,1855,306
59,McKinley Park,4969,370,2107,236,550,143,382,113,0,25,382,113,302,95,80,67,168,92,482,134,306,100,0,25,306,100,253,88,53,49,176,95,1075,192,815,173,0,25,815,173,695,160,120,71,260,102,2862,328,1977,268,0,25,1977,268,1686,240,291,116,885,228
60,Bridgeport,10332,558,3370,320,802,168,614,151,0,37,614,151,549,143,65,52,188,77,543,147,380,131,0,37,380,131,270,106,110,83,163,75,2025,266,1679,248,0,37,1679,248,1485,238,194,92,346,121,6962,535,5347,477,0,37,5347,477,4872,437,475,164,1615,256
61,New City,11796,618,5211,387,1108,202,727,166,0,47,727,166,541,149,186,87,381,121,1542,254,781,168,0,47,781,168,648,153,133,78,761,177,2561,272,1630,230,0,47,1630,230,1237,199,393,125,931,177,6585,558,4180,453,0,47,4180,453,3248,408,932,186,2405,336
62,West Elsdon,5629,351,2126,251,393,125,214,87,0,27,214,87,199,83,15,34,179,95,589,177,363,137,0,27,363,137,268,126,95,59,226,114,1144,198,790,171,0,27,790,171,707,164,83,60,354,130,3503,322,2391,313,0,27,2391,313,2144,298,247,99,1112,236
63,Gage Park,10811,614,5233,381,921,207,488,153,0,41,488,153,465,149,23,51,433,154,1596,255,637,166,0,41,637,166,566,156,71,67,959,219,2716,325,1757,268,0,41,1757,268,1463,250,294,121,959,205,5578,553,3624,470,0,41,3624,470,3029,409,595,184,1954,292
64,Clearing,6957,403,2439,278,440,137,335,121,0,31,335,121,318,119,17,33,105,67,467,139,399,139,0,31,399,139,306,121,93,73,68,51,1532,254,1240,235,0,31,1240,235,1124,231,116,60,292,110,4518,449,3503,421,0,31,3503,421,3226,408,277,125,1015,223
65,West Lawn,9001,522,4395,339,632,184,380,130,0,34,380,130,299,118,81,51,252,133,1406,243,724,183,0,34,724,183,683,180,41,41,682,194,2357,301,1506,269,0,34,1506,269,1426,266,80,63,851,213,4606,457,3194,363,0,34,3194,363,2841,356,353,135,1412,265
66,Chicago Lawn,16988,798,7561,517,1744,319,1132,265,0,49,1132,265,974,251,158,93,612,207,1945,303,1162,249,0,49,1162,249,901,219,261,119,783,213,3872,407,2426,336,0,49,2426,336,2013,324,413,131,1446,267,9427,684,6140,545,8,48,6132,544,5430,504,702,181,3287,431
67,West Englewood,10594,613,3890,355,683,158,467,138,0,48,467,138,220,88,247,115,216,99,848,177,659,157,0,48,659,157,339,116,320,114,189,89,2359,277,1709,231,0,48,1709,231,1291,213,418,126,650,165,6704,487,4077,371,0,48,4077,371,3003,316,1074,205,2627,349
68,Englewood,9114,617,3661,348,827,176,480,149,0,36,480,149,286,115,194,100,347,117,764,184,460,125,0,36,460,125,288,105,172,79,304,135,2070,272,1495,236,0,36,1495,236,1262,232,233,90,575,165,5453,510,3211,367,5,36,3206,367,2513,323,693,172,2242,322
69,Greater Grand Crossing,10267,600,3696,345,740,178,539,151,0,38,539,151,413,132,126,83,201,110,635,160,532,152,0,38,532,152,361,130,171,82,103,63,2321,294,1915,262,0,38,1915,262,1493,242,422,144,406,163,6571,512,4699,432,0,38,4699,432,3866,375,833,189,1872,298
70,Ashburn,13191,608,5583,396,901,228,620,182,0,41,620,182,555,178,65,56,281,145,1402,254,1078,237,0,41,1078,237,1013,235,65,58,324,122,3280,357,2607,343,0,41,2607,343,2343,325,264,107,673,179,7608,566,5590,514,0,41,5590,514,5225,490,365,138,2018,323
71,Auburn Gresham,15558,745,5726,475,1002,245,879,231,0,46,879,231,700,211,179,96,123,93,1383,243,1012,206,0,46,1012,206,781,190,231,106,371,139,3341,353,2809,326,0,46,2809,326,2207,295,602,170,532,165,9832,660,7035,617,0,46,7035,617,5471,520,1564,313,2797,366
72,Beverly,6209,346,2442,187,548,141,433,128,0,29,433,128,433,128,0,29,115,64,607,125,440,118,0,29,440,118,392,116,48,67,167,64,1287,163,1088,165,0,29,1088,165,1053,164,35,31,199,60,3767,340,2892,294,0,29,2892,294,2650,264,242,94,875,169
73,Washington Heights,7850,524,2595,271,577,170,481,160,0,33,481,160,417,152,64,57,96,77,396,138,334,131,0,33,334,131,289,124,45,47,62,53,1622,257,1436,236,0,33,1436,236,1373,233,63,48,186,109,5255,515,3646,434,0,33,3646,434,3088,371,558,183,1609,294
74,Mount Greenwood,5260,358,2363,224,575,151,380,105,0,25,380,105,371,105,9,26,195,117,377,121,251,107,0,25,251,107,239,106,12,26,126,74,1411,219,1196,211,0,25,1196,211,1078,202,118,84,215,86,2897,308,2273,276,0,25,2273,276,2113,265,160,88,624,159
75,Morgan Park,6875,403,2539,320,531,152,398,137,0,31,398,137,335,124,63,60,133,68,426,127,354,120,0,31,354,120,341,119,13,35,72,53,1582,280,1362,244,0,31,1362,244,1316,238,46,44,220,102,4336,429,3145,359,0,31,3145,359,2496,317,649,193,1191,259
76,O'Hare,4650,415,1430,273,742,203,352,158,0,38,352,158,308,153,44,59,390,171,263,178,54,69,0,38,54,69,54,69,0,38,209,169,425,178,269,140,0,38,269,140,254,138,15,46,156,123,3220,405,2505,392,0,38,2505,392,2377,383,128,81,715,219
77,Edgewater,18755,896,3488,386,1406,259,965,205,0,48,965,205,908,199,57,72,441,170,380,150,289,130,8,49,281,129,261,125,20,57,91,79,1702,297,1201,250,0,48,1201,250,1074,235,127,95,501,171,15267,890,12154,775,0,48,12154,775,11082,731,1072,262,3113,519
